"int_conv_he","conv_hge_floor","conv_hge_roof","conv_hge_wall_s","conv_hge_wall_e","conv_hge_wall_n","conv_hge_wall_w","conv_hge_walls","conv_hge_windows","conv_hge_doors","afn_inf_sens_hge","afn_inf_sens_hle","afn_air_change","uncomf_hot","uncomf_cold","comf","temp_max","temp_95","typo","simp","wrap","storey","cond","dwel","room","weather"
-0.4,10.9,7.2,15.2,13.7,17.6,-11.7,6,8.5,140.6,NA,-8.7,8.6,31,-22.2,-0.6,0.3,0.3,"Hip.","06","SF","Intermediário","AFN","L","Dorm. N","Curitiba"
-0.4,1.8,22.1,17.1,14.1,13.1,-9.2,6.7,5.9,90.9,NA,-6.8,3.2,27.3,-40,1.4,-0.3,0,"Hip.","06","SF","Intermediário","AFN","L","Dorm. S","Curitiba"
-1.2,13.3,8.4,18.9,12.1,4.8,35.5,20.5,-4.9,-22.5,NA,-9.4,6.2,13.4,NA,-8.8,5.9,4,"Hip.","06","SF","Intermediário","AFN","L","Sala","Curitiba"
-0.8,13.6,8.6,16.9,-11.8,16.5,15.5,9.4,5.7,121.9,NA,-11.7,5.6,58.1,50,-2,1.7,1.3,"Hip.","06","SF","Intermediário","AFN","NE","Dorm. 1","Curitiba"
-0.3,11.1,9.7,15.3,12.1,15.6,-7.4,6.7,7.5,112.5,NA,-9.2,5.3,38.7,Inf,-1.3,1.4,1.3,"Hip.","06","SF","Intermediário","AFN","NE","Dorm. 2","Curitiba"
-1.1,17.9,6.5,40.6,Inf,12.5,7.7,19.2,0,-25.5,NA,-9.9,5.7,9.4,NA,-8.7,6.1,2.7,"Hip.","06","SF","Intermediário","AFN","NE","Sala","Curitiba"
-0.8,13.2,8.6,16.3,14.3,16.5,-11.2,9.2,5.7,112.1,NA,-11.6,5.6,58.1,50,-2,2.2,1.6,"Hip.","06","SF","Intermediário","AFN","NO","Dorm. 1","Curitiba"
-0.3,11.1,9,15.3,-7.8,15.6,13,6.5,7.5,112.5,NA,-9.1,5.3,38.7,Inf,-1.3,1.1,1,"Hip.","06","SF","Intermediário","AFN","NO","Dorm. 2","Curitiba"
-1.1,17.9,6.5,40.6,6.4,12.5,Inf,18.9,0,-25.5,NA,-9.8,5.7,9.4,NA,-8.7,6.1,2.7,"Hip.","06","SF","Intermediário","AFN","NO","Sala","Curitiba"
-0.3,-3.3,9.2,4.3,-17.7,-8.6,10.6,-4.9,6.5,119,NA,-2.6,0,28.6,-47.8,0.8,0.3,0.4,"Hip.","06","SF","Intermediário","AFN","SE","Dorm. 1","Curitiba"
0,-3.7,8.9,3,5.1,-9.9,-13,-4.8,10,95.5,NA,-0.3,3.2,0,-33.3,0.6,0,0,"Hip.","06","SF","Intermediário","AFN","SE","Dorm. 2","Curitiba"
-0.3,0,12.5,10.7,Inf,15.2,2.1,7.9,5.3,-36,NA,-1.7,0,5.4,NA,-1.9,1.5,1.1,"Hip.","06","SF","Intermediário","AFN","SE","Sala","Curitiba"
