"int_conv_he","conv_hge_floor","conv_hge_roof","conv_hge_wall_s","conv_hge_wall_e","conv_hge_wall_n","conv_hge_wall_w","conv_hge_walls","conv_hge_windows","conv_hge_doors","afn_inf_sens_hge","afn_inf_sens_hle","afn_air_change","uncomf_hot","uncomf_cold","comf","temp_max","temp_95","typo","simp","wrap","storey","cond","dwel","room","weather"
47.1,20.7,5.8,10.1,-4.1,0,14.4,20.4,-4.6,2.1,0.1,-93.3,2.9,1.3,10.1,88.7,32.7,28.4,"Hip.","00","C10","Cobertura","AFN","L","Dorm. N","Curitiba"
47.4,12.2,5.8,-7.3,-1.4,11.7,9.2,12.2,-5.2,2.1,0,-77.2,2.6,0.9,15.6,83.5,32.4,27.8,"Hip.","00","C10","Cobertura","AFN","L","Dorm. S","Curitiba"
50.5,17.1,5.7,1.1,-5.6,3.8,7.7,7,-5.8,2.8,0,-74.9,2.6,27.9,4.8,67.3,32.5,27.8,"Hip.","00","C10","Cobertura","AFN","L","Sala","Curitiba"
36.1,25.8,7.2,13.7,10,0.1,11.1,35,-4.6,2.4,0.1,-102.9,3.1,1.5,6.6,92,32,27.9,"Hip.","00","C10","Cobertura","AFN","NE","Dorm. 1","Curitiba"
36.1,27.6,7.7,10.6,16.2,-0.1,17.3,44,-4.6,2.4,0.1,-114.3,3.4,1.6,5.4,93.1,31.8,27.9,"Hip.","00","C10","Cobertura","AFN","NE","Dorm. 2","Curitiba"
38.9,25.1,6.7,5.3,0,-1.6,5.9,14.6,-5.6,3.2,0,-83,3,31.7,2.4,65.9,31.9,27.5,"Hip.","00","C10","Cobertura","AFN","NE","Sala","Curitiba"
36.1,26,7.2,13.7,11.1,0.1,10.9,35.9,-4.7,2.5,0.1,-104.1,3.1,1.6,6.5,91.9,32,28,"Hip.","00","C10","Cobertura","AFN","NO","Dorm. 1","Curitiba"
36.1,27.6,7.7,10.6,17.4,-0.1,16.1,44,-4.6,2.4,0.1,-114.3,3.4,1.6,5.4,93.1,31.8,27.9,"Hip.","00","C10","Cobertura","AFN","NO","Dorm. 2","Curitiba"
38.9,25.1,6.7,5.3,5.8,-1.6,0,14.5,-5.6,3.2,0,-83,3,31.7,2.4,65.9,31.9,27.5,"Hip.","00","C10","Cobertura","AFN","NO","Sala","Curitiba"
36.3,14.8,7.2,-6.6,7.5,16,8.1,25.1,-5,1.7,0,-81.3,2.7,0.8,11.5,87.7,31.6,27.2,"Hip.","00","C10","Cobertura","AFN","SE","Dorm. 1","Curitiba"
