"int_conv_he","conv_hge_floor","conv_hge_roof","conv_hge_wall_s","conv_hge_wall_e","conv_hge_wall_n","conv_hge_wall_w","conv_hge_walls","conv_hge_windows","conv_hge_doors","afn_inf_sens_hge","afn_inf_sens_hle","afn_air_change","uncomf_hot","uncomf_cold","comf","temp_max","temp_95","typo","simp","wrap","storey","cond","dwel","room","weather"
420.4,263.9,25,86.2,78.3,55.6,113.2,333.4,-64.4,24.4,0.1,-1015,3.2,3.3,5.2,91.5,35.5,30.7,"Hip.","01","SF","Cobertura","AFN","L","Dorm. N","Curitiba"
423.7,154.6,37,26.4,51.7,67.6,72.7,218.4,-64.4,25.6,0.1,-823.4,2.8,2.2,8.5,89.3,35.5,29.8,"Hip.","01","SF","Cobertura","AFN","L","Dorm. S","Curitiba"
732.1,387.9,68.5,83.1,101.1,92.6,198.5,475.3,-116.2,42.9,0,-1552.5,3.1,42.5,0.7,56.7,35.7,29.9,"Hip.","01","SF","Cobertura","AFN","L","Sala","Curitiba"
431.1,403.5,49.1,172.3,132.8,92.2,106.9,504.2,-86.4,32.5,0,-1340.1,3.2,3.6,3.9,92.5,35.8,30.8,"Hip.","01","SF","Cobertura","AFN","NE","Dorm. 1","Curitiba"
431.7,410.5,53.4,134.3,164.1,65.3,184.2,547.9,-83,32.8,0,-1402.1,3.4,3.5,3.5,93,35.8,30.8,"Hip.","01","SF","Cobertura","AFN","NE","Dorm. 2","Curitiba"
756.3,706.2,125.1,254.4,0,135.5,173.8,739.9,-145.1,68.9,0,-2252.1,3.4,48.2,0.1,51.7,35.1,29.3,"Hip.","01","SF","Cobertura","AFN","NE","Sala","Curitiba"
431,403.5,49.4,172.4,108.7,92.3,130,503.4,-86.3,33.6,0,-1340.8,3.2,3.6,3.9,92.5,35.9,30.8,"Hip.","01","SF","Cobertura","AFN","NO","Dorm. 1","Curitiba"
431.7,410.6,53.3,134.4,189.1,65.3,159.8,548.6,-83,32.6,0,-1402.6,3.4,3.5,3.5,93.1,35.8,30.8,"Hip.","01","SF","Cobertura","AFN","NO","Dorm. 2","Curitiba"
756.3,706.5,125.1,254.5,178.4,135.6,0,741.1,-145.1,68.4,0,-2252.9,3.4,48.2,0.1,51.7,35.1,29.3,"Hip.","01","SF","Cobertura","AFN","NO","Sala","Curitiba"
435.6,215.8,68.1,46.6,85.9,112.3,70.4,315.1,-80.6,21.6,0.1,-987.6,2.7,1.9,7.8,90.2,35.1,29.4,"Hip.","01","SF","Cobertura","AFN","SE","Dorm. 1","Curitiba"
436.2,222.9,71.2,33.3,104.7,87.9,118,343.9,-77.5,22.3,0.1,-1032.1,2.8,1.9,7.5,90.7,35,29.3,"Hip.","01","SF","Cobertura","AFN","SE","Dorm. 2","Curitiba"
778.4,360.6,126.7,65.2,0,157.1,103.6,431.1,-142.8,36.3,0.1,-1585.9,2.8,32.2,2.4,65.5,34.4,28.2,"Hip.","01","SF","Cobertura","AFN","SE","Sala","Curitiba"
435.6,216.7,68.3,46.9,71,112.7,86.4,317,-80.6,21.6,0.1,-990.4,2.7,2,7.8,90.2,35.1,29.4,"Hip.","01","SF","Cobertura","AFN","SO","Dorm. 1","Curitiba"
436.2,223,71.2,33.3,118.4,88,104.3,343.9,-77.5,22.3,0.1,-1032.1,2.8,1.9,7.5,90.7,35,29.3,"Hip.","01","SF","Cobertura","AFN","SO","Dorm. 2","Curitiba"
778.4,361,126.8,65.3,104.7,157.2,0,431.7,-142.8,36.3,0.1,-1586.8,2.8,32.2,2.4,65.4,34.4,28.2,"Hip.","01","SF","Cobertura","AFN","SO","Sala","Curitiba"
419.6,271.4,26.8,90,118.9,57.2,81.2,347.4,-65.4,27.1,0.1,-1046.3,3.3,3.8,5.2,91,36.5,31.1,"Hip.","01","SF","Cobertura","AFN","O","Dorm. N","Curitiba"
423,161.9,40.7,28.4,75.6,71.8,58.9,234.7,-65.2,28.6,0,-858.1,2.9,2.6,8.1,89.3,36.6,30.1,"Hip.","01","SF","Cobertura","AFN","O","Dorm. S","Curitiba"
717.2,493.5,94,103.4,256.6,111.9,144.6,616.4,-111.8,50,0.2,-1820.1,3.3,50,0.9,49.2,38.5,29.8,"Hip.","01","SF","Cobertura","AFN","O","Sala","Curitiba"
311.3,289,45.6,98.8,102.6,70,130.6,402,-59.9,28.2,0,-1021.4,3.8,68.4,0,31.6,40.2,36.6,"Hip.","01","SF","Cobertura","AFN","L","Dorm. N","Rio de Janeiro"
321.7,168.6,66.1,41,79.1,82.4,87.2,289.7,-54.3,31.8,0,-865.6,3.6,57.9,0,42.1,41.7,35.3,"Hip.","01","SF","Cobertura","AFN","L","Dorm. S","Rio de Janeiro"
568.2,484,114.2,105.5,147.7,117.2,260.9,631.3,-100.7,54.2,0,-1702.7,3.3,90.3,0,9.7,42.7,36.1,"Hip.","01","SF","Cobertura","AFN","L","Sala","Rio de Janeiro"
321.4,432.8,76.9,190.3,146.7,111.1,118.4,566.6,-79.7,35.3,0,-1350,3.8,71.1,0,28.9,40.8,36.7,"Hip.","01","SF","Cobertura","AFN","NE","Dorm. 1","Rio de Janeiro"
322.7,438.2,81.6,147.7,178.3,78.3,206.7,611,-76.2,34.5,0,-1410.8,4,71.2,0,28.8,40.8,36.7,"Hip.","01","SF","Cobertura","AFN","NE","Dorm. 2","Rio de Janeiro"
594.7,786.1,191.4,294.9,0,168.5,205.9,874.6,-121.2,83.3,0,-2427.5,3.6,94.2,0,5.8,40.6,34.8,"Hip.","01","SF","Cobertura","AFN","NE","Sala","Rio de Janeiro"
321.5,432,77,190.1,118.2,111,145.6,564.9,-79.5,35.4,0,-1348.3,3.8,71.1,0,28.9,40.7,36.7,"Hip.","01","SF","Cobertura","AFN","NO","Dorm. 1","Rio de Janeiro"
322.7,438.2,81.6,147.7,206.9,78.3,178.3,611.2,-76.2,34.3,0,-1410.8,4,71.2,0,28.8,40.8,36.7,"Hip.","01","SF","Cobertura","AFN","NO","Dorm. 2","Rio de Janeiro"
594.7,786,191.5,295,208.6,168.5,0,875.3,-121.2,82.9,0,-2427.7,3.6,94.2,0,5.8,40.6,34.8,"Hip.","01","SF","Cobertura","AFN","NO","Sala","Rio de Janeiro"
336.5,227.6,105.2,63.5,98.4,127.3,79.5,368.8,-65.8,23.3,0,-1000.9,3.4,56.1,0,43.9,41.1,35.1,"Hip.","01","SF","Cobertura","AFN","SE","Dorm. 1","Rio de Janeiro"
337.7,233.5,108.8,44.8,117,98.8,133.3,393.9,-62.7,24.2,0,-1042.4,3.6,55.9,0,44.1,41,35.1,"Hip.","01","SF","Cobertura","AFN","SE","Dorm. 2","Rio de Janeiro"
627.1,376.2,200,88,0,183.8,122.8,518.7,-114.9,44,0,-1651.8,3.1,82.9,0,17.1,40.2,33.7,"Hip.","01","SF","Cobertura","AFN","SE","Sala","Rio de Janeiro"
336.6,227,105.4,63.5,79.4,127.2,97.5,367.6,-65.6,23.4,0,-999.8,3.4,56,0,44,41.1,35,"Hip.","01","SF","Cobertura","AFN","SO","Dorm. 1","Rio de Janeiro"
337.7,233.5,108.8,44.8,133.2,98.8,117.1,393.9,-62.7,24.2,0,-1042.3,3.6,55.9,0,44.1,41,35.1,"Hip.","01","SF","Cobertura","AFN","SO","Dorm. 2","Rio de Janeiro"
627.1,376.1,200.1,88.1,123.6,183.8,0,518.9,-114.9,43.9,0,-1651.8,3.1,82.9,0,17.1,40.2,33.7,"Hip.","01","SF","Cobertura","AFN","SO","Sala","Rio de Janeiro"
311.2,287.7,51.4,97.9,132.2,71.2,98.2,399.5,-58.4,27.6,0,-1025.8,3.9,68.5,0,31.5,40.4,36.7,"Hip.","01","SF","Cobertura","AFN","O","Dorm. N","Rio de Janeiro"
321.7,168.3,71.9,42.2,88.8,82.2,77,290.2,-52.7,31.2,0,-870.1,3.7,57.8,0,42.2,42.2,35.2,"Hip.","01","SF","Cobertura","AFN","O","Dorm. S","Rio de Janeiro"
557.5,523.2,151.6,118.6,292.8,129.9,173,714.4,-93,60.7,0,-1879.6,3.4,91.8,0,8.2,43.1,34.9,"Hip.","01","SF","Cobertura","AFN","O","Sala","Rio de Janeiro"
380.8,275.8,21.9,91.8,89.5,60.8,119.9,362,-60.2,26.7,0,-1024.8,3.7,25.1,0.8,74.1,37.9,33.5,"Hip.","01","SF","Cobertura","AFN","L","Dorm. N","São Paulo"
387.5,167.2,40.9,34.1,66.5,75.3,79.8,255.7,-57,29.2,0.1,-854.4,3.4,21.4,1.4,77.1,36.9,32.3,"Hip.","01","SF","Cobertura","AFN","L","Dorm. S","São Paulo"
663.8,442.9,58.8,90.6,118.5,100.4,224.5,534,-108.3,45.1,0,-1582.6,3.2,64.4,0.2,35.4,38,33,"Hip.","01","SF","Cobertura","AFN","L","Sala","São Paulo"
392,416.3,46.2,177.7,137.2,98.5,111.4,524.9,-79.7,34.1,0,-1335.8,3.7,25.9,0.6,73.6,38.8,33.5,"Hip.","01","SF","Cobertura","AFN","NE","Dorm. 1","São Paulo"
