"int_conv_he","conv_hge_floor","conv_hge_roof","conv_hge_wall_s","conv_hge_wall_e","conv_hge_wall_n","conv_hge_wall_w","conv_hge_walls","conv_hge_windows","conv_hge_doors","afn_inf_sens_hge","afn_inf_sens_hle","afn_air_change","uncomf_hot","uncomf_cold","comf","temp_max","temp_95","typo","simp","wrap","storey","cond","dwel","room","weather"
46.9,23.8,11,12.1,2.6,3.2,16.4,34.2,-5,2.9,0.1,-115.7,3.4,1.7,4.8,93.4,32.1,28.4,"Hip.","01","TV","Intermediário","AFN","L","Dorm. N","Curitiba"
47.3,13.8,5.6,-2.1,2.4,11.4,8.3,20,-5.3,2.9,0,-87.8,2.8,0.6,8.9,90.5,31.2,27.2,"Hip.","01","TV","Intermediário","AFN","L","Dorm. S","Curitiba"
50,17.4,8,2.2,-0.5,4.5,10.8,17.1,-6.8,1.8,0,-84.7,2.9,31.4,1.1,67.6,32.8,28.3,"Hip.","01","TV","Intermediário","AFN","L","Sala","Curitiba"
35.9,28.8,14.4,18.5,12.8,4.4,13,48.8,-5.1,3.3,0,-127.5,3.5,2.4,0.7,96.8,32.6,28.4,"Hip.","01","TV","Intermediário","AFN","NE","Dorm. 1","Curitiba"
35.9,30.2,15.5,15.1,19.4,3.2,20.5,58.3,-5,3.3,0,-139.7,3.9,2.5,0.1,97.4,32.5,28.4,"Hip.","01","TV","Intermediário","AFN","NE","Dorm. 2","Curitiba"
38.4,26.6,13.3,12.3,0,2.3,7.3,29.3,-6.9,2.8,0,-102.4,3.3,39.2,0,60.8,32.5,28.1,"Hip.","01","TV","Intermediário","AFN","NE","Sala","Curitiba"
35.9,28.9,14.5,18.7,13.1,4.4,13.3,49.5,-5.1,3.3,0,-128.4,3.6,2.6,0.7,96.7,32.7,28.4,"Hip.","01","TV","Intermediário","AFN","NO","Dorm. 1","Curitiba"
35.9,30.2,15.5,15.1,20.7,3.2,19.3,58.3,-5,3.3,0,-139.7,3.9,2.5,0.1,97.4,32.5,28.4,"Hip.","01","TV","Intermediário","AFN","NO","Dorm. 2","Curitiba"
38.4,26.6,13.3,12.3,7.4,2.3,0,29.3,-6.9,2.7,0,-102.5,3.3,39.3,0,60.7,32.5,28.1,"Hip.","01","TV","Intermediário","AFN","NO","Sala","Curitiba"
36.5,14.7,7.2,-0.8,7.9,10,7.4,24.4,-4.8,1.8,0,-81.1,2.7,0.3,7.2,92.5,29.9,26.2,"Hip.","01","TV","Intermediário","AFN","SE","Dorm. 1","Curitiba"
36.5,15.6,7.9,-0.6,10.8,8.2,10.9,29.2,-4.7,1.9,0,-87.6,3,0.2,5,94.7,29.6,26.1,"Hip.","01","TV","Intermediário","AFN","SE","Dorm. 2","Curitiba"
40,11.8,5.1,-2.2,0,5.6,2.9,9.3,-6.3,1,0,-60,2.5,17.2,2.4,80.5,31.2,26.5,"Hip.","01","TV","Intermediário","AFN","SE","Sala","Curitiba"
36.5,14.9,7.3,-0.8,7.4,10.1,8.5,25.3,-4.8,1.8,0,-82.1,2.8,0.3,7,92.7,30,26.2,"Hip.","01","TV","Intermediário","AFN","SO","Dorm. 1","Curitiba"
36.5,15.6,7.9,-0.6,10.9,8.2,10.8,29.2,-4.7,1.9,0,-87.6,3,0.2,5,94.7,29.6,26.1,"Hip.","01","TV","Intermediário","AFN","SO","Dorm. 2","Curitiba"
40,11.8,5.1,-2.2,2.9,5.6,0,9.4,-6.3,1,0,-60.1,2.5,17.2,2.3,80.5,31.2,26.5,"Hip.","01","TV","Intermediário","AFN","SO","Sala","Curitiba"
46.6,25.6,11.7,14.4,17.1,3.3,5.5,40.3,-5.1,3.4,0.1,-125.3,3.5,3.1,4.6,92.3,33.4,28.7,"Hip.","01","TV","Intermediário","AFN","O","Dorm. N","Curitiba"
47.1,15.6,6.1,-1.8,8.8,13.7,6,26.6,-5.5,3.4,0,-97.6,3,1.6,7.9,90.5,32.6,27.5,"Hip.","01","TV","Intermediário","AFN","O","Dorm. S","Curitiba"
49.1,23.2,11,3,14.4,5.2,3.6,26.2,-6.8,2.2,0,-101.2,3.1,39.2,1.5,59.3,35,28.6,"Hip.","01","TV","Intermediário","AFN","O","Sala","Curitiba"
34.5,26.3,12.6,13.8,6.6,4.8,18.3,43.5,-4.6,3.3,0,-117.2,4,71.6,0,28.4,37.9,34.6,"Hip.","01","TV","Intermediário","AFN","L","Dorm. N","Rio de Janeiro"
36,15.9,7.2,0,7.7,13.6,9.3,30.7,-4.4,3.5,0,-93.5,3.7,57.3,0,42.7,38.4,33.4,"Hip.","01","TV","Intermediário","AFN","L","Dorm. S","Rio de Janeiro"
38.9,23.6,11.8,3.7,4,6.5,15.5,29.7,-5.8,2.6,0,-97.6,3.2,88.6,0,11.4,40.1,34.7,"Hip.","01","TV","Intermediário","AFN","L","Sala","Rio de Janeiro"
26.4,30.6,15.6,20.1,14.2,6.1,13.3,53.7,-4.7,3.4,0,-126,4,78.7,0,21.3,38.5,34.6,"Hip.","01","TV","Intermediário","AFN","NE","Dorm. 1","Rio de Janeiro"
26.3,31.6,16.5,16.1,19.8,4.3,22,62.1,-4.6,3.4,0,-136.3,4.3,80.7,0,19.3,38.4,34.6,"Hip.","01","TV","Intermediário","AFN","NE","Dorm. 2","Rio de Janeiro"
30.3,30.8,15.7,14.5,0,5,9.2,37.8,-5.7,3.5,0,-112,3.5,95.4,0,4.6,39,33.7,"Hip.","01","TV","Intermediário","AFN","NE","Sala","Rio de Janeiro"
26.4,30.5,15.5,20,13.3,6.1,14,53.5,-4.6,3.4,0,-125.7,4,78.7,0,21.3,38.4,34.6,"Hip.","01","TV","Intermediário","AFN","NO","Dorm. 1","Rio de Janeiro"
26.3,31.6,16.5,16.1,21.9,4.3,19.8,62.1,-4.6,3.4,0,-136.3,4.3,80.7,0,19.3,38.4,34.6,"Hip.","01","TV","Intermediário","AFN","NO","Dorm. 2","Rio de Janeiro"
30.3,30.8,15.7,14.4,9.3,5,0,37.8,-5.7,3.4,0,-112,3.5,95.4,0,4.6,39,33.7,"Hip.","01","TV","Intermediário","AFN","NO","Sala","Rio de Janeiro"
28.2,16.4,8.5,1.6,9.5,11.4,8,30.5,-3.4,2,0,-83.1,3.5,55.4,0,44.6,36.8,32.3,"Hip.","01","TV","Intermediário","AFN","SE","Dorm. 1","Rio de Janeiro"
28.3,17,9,1.1,11.6,9,12.1,33.8,-3.3,2,0,-87.9,3.8,55.6,0,44.4,36.5,32.3,"Hip.","01","TV","Intermediário","AFN","SE","Dorm. 2","Rio de Janeiro"
32.5,13,6.7,-0.4,0,6.6,3.6,13.6,-4.9,1.3,0,-61.4,2.8,75.7,0,24.3,37.6,32.5,"Hip.","01","TV","Intermediário","AFN","SE","Sala","Rio de Janeiro"
28.2,16.3,8.5,1.6,7.9,11.3,9.4,30.3,-3.4,2,0,-82.8,3.5,55.4,0,44.6,36.7,32.3,"Hip.","01","TV","Intermediário","AFN","SO","Dorm. 1","Rio de Janeiro"
28.3,17,9,1.1,12,9,11.6,33.8,-3.3,2,0,-87.9,3.8,55.6,0,44.4,36.5,32.3,"Hip.","01","TV","Intermediário","AFN","SO","Dorm. 2","Rio de Janeiro"
32.5,13,6.7,-0.4,3.6,6.6,0,13.6,-4.9,1.2,0,-61.4,2.8,75.7,0,24.3,37.6,32.5,"Hip.","01","TV","Intermediário","AFN","SO","Sala","Rio de Janeiro"
34.3,27,13,14.3,18.9,5.4,6.8,45.4,-4.4,3.4,0,-120.5,4,72.6,0,27.4,37.6,34.4,"Hip.","01","TV","Intermediário","AFN","O","Dorm. N","Rio de Janeiro"
35.8,16.4,7.6,0.6,9.9,14.1,8.1,32.8,-4.1,3.6,0,-96.7,3.8,58.5,0,41.5,38.2,32.9,"Hip.","01","TV","Intermediário","AFN","O","Dorm. S","Rio de Janeiro"
38.4,25.9,12.8,4,16.4,6.6,6.4,33.4,-5.4,2.9,0,-104.4,3.3,90,0,10,39.7,33.8,"Hip.","01","TV","Intermediário","AFN","O","Sala","Rio de Janeiro"
42.3,24.8,11.8,13.3,4.8,3.8,17.3,39.2,-4.8,3.2,0,-119.2,3.9,25.9,0.7,73.3,35.7,31.5,"Hip.","01","TV","Intermediário","AFN","L","Dorm. N","São Paulo"
43.2,15.4,6.7,-0.7,5.5,13.1,9.2,27,-4.8,3.3,0,-94.6,3.5,19.9,1.4,78.7,34.3,30.2,"Hip.","01","TV","Intermediário","AFN","L","Dorm. S","São Paulo"
