"int_conv_he","conv_hge_floor","conv_hge_roof","conv_hge_wall_s","conv_hge_wall_e","conv_hge_wall_n","conv_hge_wall_w","conv_hge_walls","conv_hge_windows","conv_hge_doors","afn_inf_sens_hge","afn_inf_sens_hle","afn_air_change","uncomf_hot","uncomf_cold","comf","temp_max","temp_95","typo","simp","wrap","storey","cond","dwel","room","weather"
47.5,14.1,7.9,10,0.7,4.8,12.5,28,-3.7,2.1,0,-96,3.1,0.1,5.3,94.6,30.3,27.1,"Hip.","04","C10","Térreo","AFN","L","Dorm. N","Curitiba"
47.7,8.6,4.4,-4.9,3.7,8.9,5.8,13.5,-4.5,1.7,0,-72.2,2.6,0,11.9,88.1,29.2,26.4,"Hip.","04","C10","Térreo","AFN","L","Dorm. S","Curitiba"
51.4,3.3,4.6,1,-1.4,3,6.8,9.3,-5,1.2,0,-63.8,2.6,13.8,1.8,84.5,29.9,26.7,"Hip.","04","C10","Térreo","AFN","L","Sala","Curitiba"
36.4,17.8,11.1,15.1,10.6,5.6,10.6,41.8,-3.6,2.4,0,-105.9,3.3,0.1,0.9,99,29.7,26.6,"Hip.","04","C10","Térreo","AFN","NE","Dorm. 1","Curitiba"
36.5,19.7,12.3,12.4,16.2,4.1,16.6,49.3,-3.4,2.5,0,-116.9,3.6,0.1,0.3,99.6,29.2,26.3,"Hip.","04","C10","Térreo","AFN","NE","Dorm. 2","Curitiba"
39.6,9.8,9,8.7,0,2.3,5.2,21.5,-4.7,2.1,0,-76.5,3,13.7,0,86.3,30,26.4,"Hip.","04","C10","Térreo","AFN","NE","Sala","Curitiba"
36.4,18.3,11.3,15.3,10.7,5.5,11.3,42.9,-3.6,2.5,0,-107.7,3.4,0.1,0.9,98.9,29.8,26.6,"Hip.","04","C10","Térreo","AFN","NO","Dorm. 1","Curitiba"
36.5,19.7,12.3,12.4,16.8,4.1,16.1,49.4,-3.4,2.5,0,-116.9,3.6,0.1,0.3,99.6,29.2,26.3,"Hip.","04","C10","Térreo","AFN","NO","Dorm. 2","Curitiba"
39.6,9.8,9,8.7,5.2,2.3,0,21.4,-4.7,2.1,0,-76.5,3,13.7,0,86.3,30,26.4,"Hip.","04","C10","Térreo","AFN","NO","Sala","Curitiba"
36.8,8.6,5.5,-2.9,6,7.6,5.6,16.3,-3.8,1.2,0,-64.8,2.5,0,9.4,90.6,27.6,25.1,"Hip.","04","C10","Térreo","AFN","SE","Dorm. 1","Curitiba"
36.8,8.8,6.1,-2,8.2,6.2,8.1,20.5,-3.7,1.2,0.1,-69.7,2.7,0,5.5,94.5,26.9,24.8,"Hip.","04","C10","Térreo","AFN","SE","Dorm. 2","Curitiba"
40.8,2.5,2.9,-3.7,0,3.4,1.7,3.1,-4.7,0.7,0,-44.9,2.2,3.2,2.3,94.5,28.3,25,"Hip.","04","C10","Térreo","AFN","SE","Sala","Curitiba"
36.8,9,5.7,-3,5.7,7.9,6.8,17.4,-3.8,1.2,0,-66.5,2.5,0,8.8,91.2,27.7,25.1,"Hip.","04","C10","Térreo","AFN","SO","Dorm. 1","Curitiba"
36.8,8.8,6.1,-2,8.1,6.2,8.2,20.5,-3.7,1.2,0.1,-69.7,2.7,0,5.5,94.5,27,24.8,"Hip.","04","C10","Térreo","AFN","SO","Dorm. 2","Curitiba"
40.8,2.5,2.9,-3.7,1.7,3.4,0,3.1,-4.7,0.7,0,-44.9,2.2,3.2,2.3,94.5,28.3,25,"Hip.","04","C10","Térreo","AFN","SO","Sala","Curitiba"
47.2,15.7,8.8,12.3,13.2,4.3,6.2,36,-3.9,2.5,0,-106.8,3.3,0.7,4.5,94.8,31.7,27.7,"Hip.","04","C10","Térreo","AFN","O","Dorm. N","Curitiba"
47.5,9.7,5,-5.2,6,11,10,21.8,-4.7,2.1,0,-82.4,2.8,0.3,9.3,90.3,31.3,26.9,"Hip.","04","C10","Térreo","AFN","O","Dorm. S","Curitiba"
50.5,4.9,6.6,1.7,9.8,3.6,4.5,19.7,-4.7,1.8,0,-77.6,2.8,22.7,1.5,75.8,31.9,26.9,"Hip.","04","C10","Térreo","AFN","O","Sala","Curitiba"
35.6,17.7,9.5,12.2,7.2,6.4,14.6,40.4,-3.3,2.6,0,-102.9,3.9,64.8,0,35.2,36,33.6,"Hip.","04","C10","Térreo","AFN","L","Dorm. N","Rio de Janeiro"
36.8,11.8,6.1,-2.2,11.9,11.3,7.2,28.2,-3.6,2.2,0,-82.7,3.6,52.4,0,47.6,36.6,32.8,"Hip.","04","C10","Térreo","AFN","L","Dorm. S","Rio de Janeiro"
40.7,6,7.7,2.3,4.5,4.5,10.6,21.9,-3.9,2,0,-73.2,3,82.7,0,17.3,36.5,33,"Hip.","04","C10","Térreo","AFN","L","Sala","Rio de Janeiro"
27.3,20.9,12.4,16.8,12.2,7.5,11.3,47.8,-3,2.7,0,-108.4,3.9,72.9,0,27.1,36.2,33,"Hip.","04","C10","Térreo","AFN","NE","Dorm. 1","Rio de Janeiro"
27.3,22,13.3,13.4,16.9,5.4,18.1,53.8,-2.8,2.6,0,-116.7,4.2,75.9,0,24.1,35.9,32.8,"Hip.","04","C10","Térreo","AFN","NE","Dorm. 2","Rio de Janeiro"
31.7,12.8,11.1,10.6,0,5.2,6.8,29.5,-3.8,2.7,0,-83.8,3.2,93.8,0,6.2,36.1,32.2,"Hip.","04","C10","Térreo","AFN","NE","Sala","Rio de Janeiro"
27.3,20.8,12.4,16.8,11.3,7.6,12.3,48,-3,2.7,0,-108.6,3.9,73.1,0,26.9,36.1,33,"Hip.","04","C10","Térreo","AFN","NO","Dorm. 1","Rio de Janeiro"
27.3,22,13.3,13.4,18.2,5.4,16.9,53.8,-2.8,2.6,0,-116.7,4.2,75.8,0,24.2,35.9,32.8,"Hip.","04","C10","Térreo","AFN","NO","Dorm. 2","Rio de Janeiro"
31.7,12.8,11.1,10.6,6.8,5.2,0,29.5,-3.8,2.7,0,-83.8,3.2,93.8,0,6.2,36.2,32.2,"Hip.","04","C10","Térreo","AFN","NO","Sala","Rio de Janeiro"
28.9,11.9,7.1,0.8,8,9.5,6.7,25,-2.5,1.4,0,-72.4,3.5,50.2,0,49.8,34.5,31.3,"Hip.","04","C10","Térreo","AFN","SE","Dorm. 1","Rio de Janeiro"
29,11.6,7.3,0.8,9.5,7.4,9.6,27.4,-2.2,1.5,0,-75.1,3.7,49.6,0,50.4,33.7,31,"Hip.","04","C10","Térreo","AFN","SE","Dorm. 2","Rio de Janeiro"
33.4,3.8,4.3,-1.3,0,4.2,2.3,7.7,-3.4,0.9,0,-46.2,2.6,65.5,0,34.5,34.5,31,"Hip.","04","C10","Térreo","AFN","SE","Sala","Rio de Janeiro"
28.9,11.9,7,0.9,6.6,9.5,8.2,25.2,-2.5,1.4,0,-72.5,3.5,50.2,0,49.8,34.4,31.3,"Hip.","04","C10","Térreo","AFN","SO","Dorm. 1","Rio de Janeiro"
29,11.6,7.3,0.8,9.6,7.4,9.5,27.4,-2.2,1.5,0,-75.1,3.7,49.6,0,50.4,33.7,31,"Hip.","04","C10","Térreo","AFN","SO","Dorm. 2","Rio de Janeiro"
33.4,3.8,4.3,-1.3,2.3,4.2,0,7.7,-3.4,0.9,0,-46.2,2.6,65.5,0,34.5,34.5,31,"Hip.","04","C10","Térreo","AFN","SO","Sala","Rio de Janeiro"
35.3,18.2,10.1,12.7,15.2,7.1,8,43,-3.2,2.7,0,-106.6,3.9,66.3,0,33.7,36.1,33.6,"Hip.","04","C10","Térreo","AFN","O","Dorm. N","Rio de Janeiro"
36.5,12.2,6.5,-1.5,7.7,11.9,13,31.1,-3.5,2.3,0,-86.4,3.7,53.6,0,46.4,37,32.7,"Hip.","04","C10","Térreo","AFN","O","Dorm. S","Rio de Janeiro"
40.1,7.4,8.6,2.8,11.9,4.9,8.1,27.7,-3.5,2.4,0,-81.6,3.1,85.5,0,14.5,37,32.3,"Hip.","04","C10","Térreo","AFN","O","Sala","Rio de Janeiro"
