"int_conv_he","conv_hge_floor","conv_hge_roof","conv_hge_wall_s","conv_hge_wall_e","conv_hge_wall_n","conv_hge_wall_w","conv_hge_walls","conv_hge_windows","conv_hge_doors","afn_inf_sens_hge","afn_inf_sens_hle","hvac_sens_he","hvac_sens_ce","hvac_total_he","hvac_total_ce","typo","simp","wrap","storey","cond","dwel","room","weather"
0,0.6,0,-2.5,0,0,7.3,42.9,0,-11.1,NA,8.7,0,-1.2,0,3.3,"Hip.","01","TV","Cobertura","HVAC","L","Dorm. N","Curitiba"
0,-1.3,0,0,0,0,-9.1,-6.5,0,0,NA,19,2.5,0.3,2.5,2.5,"Hip.","01","TV","Cobertura","HVAC","L","Dorm. S","Curitiba"
0,0.4,1.3,0,4.5,1.4,16.4,8.1,0,-32.7,NA,24,NA,-0.8,NA,4.1,"Hip.","01","TV","Cobertura","HVAC","L","Sala","Curitiba"
-0.3,6.1,-9.1,50,3.4,0,8.2,26.8,-2.4,8.3,NA,35,-28.6,-8.7,-28.6,20,"Hip.","01","TV","Cobertura","HVAC","NE","Dorm. 1","Curitiba"
-0.3,6.6,-10,62,8,0,7.8,22.2,-2.4,8.3,NA,31.6,-100,-9.6,-100,15.5,"Hip.","01","TV","Cobertura","HVAC","NE","Dorm. 2","Curitiba"
-0.3,4.6,0,41.1,NA,2.4,5.1,16.4,-3.3,-21.6,-100,30.8,NA,-4.7,NA,6.7,"Hip.","01","TV","Cobertura","HVAC","NE","Sala","Curitiba"
-0.3,6,0,49.2,8,0,1.6,27,-2.4,7.7,NA,35,-28.6,-9,-28.6,19,"Hip.","01","TV","Cobertura","HVAC","NO","Dorm. 1","Curitiba"
-0.3,6.6,-10,62,8.7,0,8.2,22.2,-2.4,8.3,NA,31.6,-100,-9.4,-100,17.2,"Hip.","01","TV","Cobertura","HVAC","NO","Dorm. 2","Curitiba"
-0.3,4.6,0,41.1,5.1,2.4,NA,16.4,-3.3,-21.6,-100,30.8,NA,-4.7,NA,6.9,"Hip.","01","TV","Cobertura","HVAC","NO","Sala","Curitiba"
0,-7.3,-10,1.3,-2.9,-27.9,-9.4,-37.5,1.2,-14.3,NA,44.4,18.2,3.7,18.2,-8.8,"Hip.","01","TV","Cobertura","HVAC","SE","Dorm. 1","Curitiba"
