"int_conv_he","conv_hge_floor","conv_hge_roof","conv_hge_wall_s","conv_hge_wall_e","conv_hge_wall_n","conv_hge_wall_w","conv_hge_walls","conv_hge_windows","conv_hge_doors","afn_inf_sens_hge","afn_inf_sens_hle","afn_air_change","uncomf_hot","uncomf_cold","comf","temp_max","temp_95","typo","simp","wrap","storey","cond","dwel","room","weather"
-0.4,11.2,8,19.6,13.7,17.6,-13.1,6.9,5.6,150,NA,-10.2,8.6,37.9,-11.1,-0.9,0.8,1,"Hip.","05","SF","Intermediário","AFN","L","Dorm. N","Curitiba"
-0.2,0,19.1,14.3,10.9,13.1,-16.1,3.7,5.9,84.8,NA,-5.2,3.2,18.2,-35,1.3,-0.3,0.4,"Hip.","05","SF","Intermediário","AFN","L","Dorm. S","Curitiba"
-1.2,12.4,7.5,18.9,10.6,1.6,34.6,19.1,-3.7,-25,NA,-8.6,3.1,13.4,NA,-8.8,5.6,4,"Hip.","05","SF","Intermediário","AFN","L","Sala","Curitiba"
-0.8,13.9,9.3,16.9,-11.8,17.6,17.5,9.8,5.7,125,NA,-12.3,5.6,61.3,50,-2,2.5,1.6,"Hip.","05","SF","Intermediário","AFN","NE","Dorm. 1","Curitiba"
-0.3,11.7,9.7,15.3,14.6,15.6,-8,7.3,7.5,115.6,NA,-9.6,5.3,41.9,Inf,-1.8,2.2,1.6,"Hip.","05","SF","Intermediário","AFN","NE","Dorm. 2","Curitiba"
-0.8,17.5,5.9,40.6,Inf,12.5,6.6,18.9,0,-25.5,NA,-9.1,5.7,8.1,NA,-7.5,6.3,2.4,"Hip.","05","SF","Intermediário","AFN","NE","Sala","Curitiba"
-0.8,13.9,9.3,16.9,17.1,17.6,-12,9.8,5.7,118.2,NA,-12.2,5.6,61.3,50,-2.1,3.1,2,"Hip.","05","SF","Intermediário","AFN","NO","Dorm. 1","Curitiba"
-0.3,11.7,9,15.3,-7.8,15.6,14.3,7.1,7.5,115.6,NA,-9.5,5.3,41.9,Inf,-1.7,1.9,1.3,"Hip.","05","SF","Intermediário","AFN","NO","Dorm. 2","Curitiba"
-0.8,17.5,5.9,40.6,6.4,12.5,Inf,18.6,0,-25.5,NA,-9.1,5.7,8.1,NA,-7.5,6.3,2.4,"Hip.","05","SF","Intermediário","AFN","NO","Sala","Curitiba"
-0.3,-4.9,6.9,2.1,-22.8,-10.3,9.1,-7.8,8.1,104.8,NA,-0.3,0,0,-47.8,1,-0.3,0,"Hip.","05","SF","Intermediário","AFN","SE","Dorm. 1","Curitiba"
0,-5.3,6.7,3,4.1,-12.1,-17.6,-7.6,10,81.8,NA,1.5,3.2,-16.7,-27.8,0.6,-0.6,-0.4,"Hip.","05","SF","Intermediário","AFN","SE","Dorm. 2","Curitiba"
0,-2.6,9.7,7.1,Inf,12.1,-2.1,3.7,7.9,-48,NA,0.9,0,0.8,NA,-0.3,0.9,0.4,"Hip.","05","SF","Intermediário","AFN","SE","Sala","Curitiba"
-0.3,-5.4,6.9,2.1,7.5,-11.1,-23.8,-8.1,8.1,104.8,NA,0,0,0,-45.5,1,-0.3,0,"Hip.","05","SF","Intermediário","AFN","SO","Dorm. 1","Curitiba"
0,-5.3,6.7,3,-18.3,-12.1,4.1,-7.6,10,81.8,NA,1.5,3.2,-16.7,-23.5,0.5,-0.6,-0.4,"Hip.","05","SF","Intermediário","AFN","SO","Dorm. 2","Curitiba"
0,-2.6,9.7,3.4,-2.1,12.1,Inf,3.7,7.9,-48,NA,0.9,0,0.4,NA,-0.1,0.9,0.4,"Hip.","05","SF","Intermediário","AFN","SO","Sala","Curitiba"
-0.6,11.3,6.9,19.5,-13.7,16.9,15,6.8,5.6,138.9,NA,-9.9,8.3,32.4,-30,-1,0.8,1,"Hip.","05","SF","Intermediário","AFN","O","Dorm. N","Curitiba"
-0.2,0,19.4,13.2,-16.3,13.2,10.7,3.4,4.4,73.7,NA,-5,6.5,11.8,-36.1,1.2,0.3,0.7,"Hip.","05","SF","Intermediário","AFN","O","Dorm. S","Curitiba"
-1.5,19.1,6.6,21.7,41,7.8,13,23.6,-6.3,-14.3,NA,-12.5,5.9,9.3,NA,-9.5,4.1,4.8,"Hip.","05","SF","Intermediário","AFN","O","Sala","Curitiba"
-2.1,11.9,5.8,15.3,10.2,12.5,-14.3,4,3,136.1,NA,-10.1,5,6.2,NA,-18.1,0.7,0.8,"Hip.","05","SF","Intermediário","AFN","L","Dorm. N","Rio de Janeiro"
-0.3,-2.2,12.5,6.1,6.5,8.2,-19,-0.9,5.5,67.5,NA,-2.5,2.6,0.8,NA,-1.3,0,0.9,"Hip.","05","SF","Intermediário","AFN","L","Dorm. S","Rio de Janeiro"
-1.8,19.3,7.1,25.8,12.6,7.8,41.5,24.7,-8.5,-16,NA,-14.3,9.1,0.2,NA,-2.8,7.4,4.4,"Hip.","05","SF","Intermediário","AFN","L","Sala","Rio de Janeiro"
-1.9,14.3,6.1,16,-14,13.5,13.6,7.1,3.1,118.2,NA,-11.7,5,6.7,NA,-22.7,1.9,2.2,"Hip.","05","SF","Intermediário","AFN","NE","Dorm. 1","Rio de Janeiro"
-1.5,12.2,7.2,14.5,11.4,12.3,-8.4,5.7,4.8,112.1,NA,-9.8,4.7,5.7,NA,-19.2,1.4,1.6,"Hip.","05","SF","Intermediário","AFN","NE","Dorm. 2","Rio de Janeiro"
-1,17.7,3.4,38.3,Inf,10.5,5.7,17.7,-1.6,-23.6,NA,-9.6,5.6,0.8,NA,-20,3.9,2.6,"Hip.","05","SF","Intermediário","AFN","NE","Sala","Rio de Janeiro"
-1.9,14.3,6.1,16,13.6,13.5,-13.3,7.3,1.6,118.2,NA,-11.7,5,6.7,NA,-22.7,1.9,2.5,"Hip.","05","SF","Intermediário","AFN","NO","Dorm. 1","Rio de Janeiro"
-1.5,12.2,7.2,14.5,-8.4,12.3,11.4,5.7,4.8,112.1,NA,-9.8,4.7,5.6,NA,-18.9,1.4,1.6,"Hip.","05","SF","Intermediário","AFN","NO","Dorm. 2","Rio de Janeiro"
-1,17.7,3.4,38.3,6.6,10.5,Inf,17.7,-1.6,-23.6,NA,-9.6,5.6,0.8,NA,-20,3.9,2.6,"Hip.","05","SF","Intermediário","AFN","NO","Sala","Rio de Janeiro"
0.4,-8.7,2.1,-1.7,-26.1,-15.5,1.4,-12.1,14.6,95.5,NA,2.1,2.8,-3.4,NA,4.9,0,0.3,"Hip.","05","SF","Intermediário","AFN","SE","Dorm. 1","Rio de Janeiro"
0.7,-8.5,1,0,-0.9,-15.2,-20.3,-11.2,15.6,78.3,NA,3,0,-4.1,NA,5.8,0.3,0.3,"Hip.","05","SF","Intermediário","AFN","SE","Dorm. 2","Rio de Janeiro"
0.3,-5.3,1.1,0,Inf,6.7,-5.7,-1.4,11.7,-46.7,NA,3.9,-3.1,-2.6,NA,13.2,1.3,0.9,"Hip.","05","SF","Intermediário","AFN","SE","Sala","Rio de Janeiro"
0.4,-8.7,2.1,-1.7,2.8,-15.5,-25.3,-11.8,14.6,95.5,NA,2,2.8,-3.4,NA,4.9,0.3,0.6,"Hip.","05","SF","Intermediário","AFN","SO","Dorm. 1","Rio de Janeiro"
0.7,-8.5,1,0,-20.3,-15.2,-0.9,-11.2,15.6,78.3,NA,3,0,-4.1,NA,5.8,0,0.3,"Hip.","05","SF","Intermediário","AFN","SO","Dorm. 2","Rio de Janeiro"
0.3,-5.3,1.1,0,-5.6,6.7,Inf,-1.4,11.7,-46.7,NA,3.9,-3.1,-2.8,NA,13.9,1.3,0.9,"Hip.","05","SF","Intermediário","AFN","SO","Sala","Rio de Janeiro"
-1.8,10.9,4.2,14.5,-14.6,12.2,11.3,3.6,4.6,142.9,NA,-9.3,5,5.9,NA,-17.5,0.5,0.8,"Hip.","05","SF","Intermediário","AFN","O","Dorm. N","Rio de Janeiro"
-0.3,-3.2,9.4,5.9,-19.4,6.1,5.4,-1.5,5.8,65,NA,-1.9,2.6,0.5,NA,-0.8,0,0.9,"Hip.","05","SF","Intermediário","AFN","O","Dorm. S","Rio de Janeiro"
-1.6,17.7,3.3,22.4,35.7,5.7,12.2,21.1,-6.2,-17.2,NA,-12.9,8.8,0.2,NA,-3.3,3.4,3.8,"Hip.","05","SF","Intermediário","AFN","O","Sala","Rio de Janeiro"
-1,12.4,10.1,18.5,12.3,15,-13.1,6.2,2.9,142.9,NA,-10.4,5,17.9,0,-7.1,2,1.2,"Hip.","05","SF","Intermediário","AFN","L","Dorm. N","São Paulo"
