"int_conv_he","conv_hge_floor","conv_hge_roof","conv_hge_wall_s","conv_hge_wall_e","conv_hge_wall_n","conv_hge_wall_w","conv_hge_walls","conv_hge_windows","conv_hge_doors","afn_inf_sens_hge","afn_inf_sens_hle","afn_air_change","uncomf_hot","uncomf_cold","comf","temp_max","temp_95","typo","simp","wrap","storey","cond","dwel","room","weather"
423.9,191.6,84.2,98.3,-27.3,8,149.1,228.1,-40.3,20.9,0.5,-922.4,3.1,1.1,6.9,92,31.7,28,"Hip.","01","C10","Intermediário","AFN","L","Dorm. N","Curitiba"
427.3,109.7,39,-59.2,2.9,114.3,61.3,119.3,-44.2,21,0.2,-697.8,2.6,0.4,13.2,86.4,31.1,27,"Hip.","01","C10","Intermediário","AFN","L","Dorm. S","Curitiba"
758.2,238.5,100.6,3.8,-83.7,57.4,141.2,118.6,-89.7,22.8,0,-1116.8,2.7,25.9,3.9,70.2,32,27.8,"Hip.","01","C10","Intermediário","AFN","L","Sala","Curitiba"
432.7,321.2,156.6,211.3,130.1,10,162.5,513.9,-55.5,35.3,0.1,-1416.9,3.4,1.5,3.6,94.9,32,28,"Hip.","01","C10","Intermediário","AFN","NE","Dorm. 1","Curitiba"
432.4,343.7,173.6,177.6,237.3,3.7,241.9,660.5,-55.5,36.2,0.2,-1600.4,3.8,1.6,0.3,98.1,31.8,27.9,"Hip.","01","C10","Intermediário","AFN","NE","Dorm. 2","Curitiba"
775.5,501,244.6,225.4,0,-39.3,125.6,433.2,-123.2,51.3,0.1,-1865.2,3.2,32.4,0,67.6,32,27.7,"Hip.","01","C10","Intermediário","AFN","NE","Sala","Curitiba"
432.3,324.7,158.6,214.3,162.6,9.2,144.1,530.2,-55.9,36.5,0.1,-1438.3,3.4,1.7,3.6,94.7,32.2,28,"Hip.","01","C10","Intermediário","AFN","NO","Dorm. 1","Curitiba"
432.4,343.6,173.6,177.5,243,3.7,236.1,660.4,-55.5,36.1,0.1,-1600,3.8,1.6,0.3,98.1,31.8,27.9,"Hip.","01","C10","Intermediário","AFN","NO","Dorm. 2","Curitiba"
775.5,501.2,244.7,225.5,125.3,-39.6,0,433.7,-123.3,51.1,0.1,-1865.9,3.2,32.4,0,67.6,32,27.7,"Hip.","01","C10","Intermediário","AFN","NO","Sala","Curitiba"
438.8,157.9,73.6,-59.1,89.7,109.9,88.7,229.2,-51.8,18.4,0.5,-878.9,2.6,0.2,9.4,90.5,29.7,25.9,"Hip.","01","C10","Intermediário","AFN","SE","Dorm. 1","Curitiba"
439.1,169.7,83.8,-44.5,126.1,91.5,122,295.1,-51.8,18.9,0.5,-967.3,2.8,0.1,7.6,92.2,29.2,25.8,"Hip.","01","C10","Intermediário","AFN","SE","Dorm. 2","Curitiba"
806.1,211,81.7,-122.7,0,94.6,41.6,55.3,-112.4,17,0.5,-1045.9,2.3,12.6,5.3,82.2,30.7,26.1,"Hip.","01","C10","Intermediário","AFN","SE","Sala","Curitiba"
438.5,161.4,75.9,-59.5,88.9,113,104.3,246.6,-52.2,18.5,0.4,-901.4,2.6,0.2,9.2,90.6,29.8,25.9,"Hip.","01","C10","Intermediário","AFN","SO","Dorm. 1","Curitiba"
439.1,169.8,83.8,-44.5,121.8,91.5,126.7,295.5,-51.8,19,0.5,-968.2,2.8,0.1,7.7,92.2,29.3,25.8,"Hip.","01","C10","Intermediário","AFN","SO","Dorm. 2","Curitiba"
805.9,211.7,82.2,-123,41.7,95.1,0,57.3,-112.7,17.3,0.5,-1049.3,2.3,12.6,5.2,82.2,30.7,26.1,"Hip.","01","C10","Intermediário","AFN","SO","Sala","Curitiba"
421.1,212.3,92,126,150.6,4.4,15.1,296.2,-42.1,25.9,0.6,-1025.4,3.3,2.4,6.5,91.2,33.3,28.5,"Hip.","01","C10","Intermediário","AFN","O","Dorm. N","Curitiba"
424.8,128,44,-61.4,59.7,141.6,53.4,193.4,-46.3,26,0.2,-801.5,2.8,1.4,10.6,88,33,27.5,"Hip.","01","C10","Intermediário","AFN","O","Dorm. S","Curitiba"
743.2,325.4,147.4,11.5,192.6,62,-8.9,257.2,-89.3,30.6,0.4,-1371.3,2.9,34.9,3,62.1,34.5,28.2,"Hip.","01","C10","Intermediário","AFN","O","Sala","Curitiba"
316.3,215.1,97.9,117.5,25.3,25.3,166,334.2,-37.1,24.8,0,-962.9,3.8,66.8,0,33.2,37.4,34.2,"Hip.","01","C10","Intermediário","AFN","L","Dorm. N","Rio de Janeiro"
327.7,128,53.1,-34.9,73.4,139.7,66.2,244.5,-36.5,26.3,0.1,-776.5,3.6,54,0,46,38.4,33.2,"Hip.","01","C10","Intermediário","AFN","L","Dorm. S","Rio de Janeiro"
593.8,327,157.6,20.5,-2.5,82.9,210.8,311.7,-74.5,35,0,-1309.6,3.1,85.3,0,14.7,39.3,34.1,"Hip.","01","C10","Intermediário","AFN","L","Sala","Rio de Janeiro"
320.6,344.9,171.6,233,151.5,37,167.2,588.7,-49.6,37.9,0,-1424.2,3.9,76.2,0,23.8,37.9,34.1,"Hip.","01","C10","Intermediário","AFN","NE","Dorm. 1","Rio de Janeiro"
318.6,361.5,185.1,190.4,242.1,22.6,260.3,715.4,-49.4,37.4,0,-1578,4.3,79.4,0,20.6,37.9,34.1,"Hip.","01","C10","Intermediário","AFN","NE","Dorm. 2","Rio de Janeiro"
613.1,585.6,292.8,266.8,0,24.7,164.1,613.8,-101.5,64.8,0,-2063.6,3.4,94.2,0,5.8,38.4,33.3,"Hip.","01","C10","Intermediário","AFN","NE","Sala","Rio de Janeiro"
320.6,344.5,171.2,232.5,167.3,38.4,150.2,588.3,-49.2,38.2,0,-1423.9,3.9,76.3,0,23.7,37.8,34,"Hip.","01","C10","Intermediário","AFN","NO","Dorm. 1","Rio de Janeiro"
318.7,361.3,185,190.3,260.5,22.5,242,715.3,-49.4,37.3,0,-1577.5,4.3,79.4,0,20.6,37.9,34.1,"Hip.","01","C10","Intermediário","AFN","NO","Dorm. 2","Rio de Janeiro"
613.1,585.4,292.7,266.6,164.4,24.8,0,612.6,-101.4,64.3,0,-2061.5,3.4,94.2,0,5.8,38.4,33.3,"Hip.","01","C10","Intermediário","AFN","NO","Sala","Rio de Janeiro"
341.6,178.1,91.2,-13.4,116,130.2,95.4,328.1,-36.4,20.4,0.1,-932,3.4,53.5,0,46.5,36.7,32,"Hip.","01","C10","Intermediário","AFN","SE","Dorm. 1","Rio de Janeiro"
342,187.1,98,-9.9,138.2,103.7,138.1,370.2,-34.9,21.3,0.1,-993.1,3.7,53.7,0,46.3,36.2,32,"Hip.","01","C10","Intermediário","AFN","SE","Dorm. 2","Rio de Janeiro"
656.9,232.9,115.2,-69.6,0,114.7,56.8,163.6,-85.7,22.4,0.1,-1094.2,2.7,71.4,0,28.6,37.2,32.1,"Hip.","01","C10","Intermediário","AFN","SE","Sala","Rio de Janeiro"
341.6,177.4,90.8,-12.5,95.3,129.5,116.7,329.1,-35.9,20.5,0.1,-932.3,3.4,53.5,0,46.5,36.6,32,"Hip.","01","C10","Intermediário","AFN","SO","Dorm. 1","Rio de Janeiro"
342,187.1,98,-9.8,138.1,103.6,138.3,370.1,-34.9,21.3,0.1,-993,3.7,53.7,0,46.3,36.2,32,"Hip.","01","C10","Intermediário","AFN","SO","Dorm. 2","Rio de Janeiro"
657,232.9,115.2,-69.4,57,114.7,0,163.2,-85.6,22.2,0.1,-1093.5,2.7,71.4,0,28.6,37.2,32.1,"Hip.","01","C10","Intermediário","AFN","SO","Sala","Rio de Janeiro"
313.8,223.9,102.9,123.5,172.4,33.2,29.4,358.5,-35,26.1,0.1,-1003.3,3.9,68.3,0,31.7,37.5,34.1,"Hip.","01","C10","Intermediário","AFN","O","Dorm. N","Rio de Janeiro"
325.2,135.6,57.7,-27.9,72,146.7,80.2,271,-35.2,27.5,0.1,-816.6,3.7,55.9,0,44.1,38.6,32.9,"Hip.","01","C10","Intermediário","AFN","O","Dorm. S","Rio de Janeiro"
584.8,365,174.4,29.2,221.1,86.9,43,380.2,-70.2,40.1,0,-1431.7,3.2,87.3,0,12.7,39.4,33.3,"Hip.","01","C10","Intermediário","AFN","O","Sala","Rio de Janeiro"
384.5,201.4,91.2,113.1,5.1,14.5,156,288.6,-39.1,23.7,0.3,-970.9,3.7,21.6,1.9,76.4,34.9,31.2,"Hip.","01","C10","Intermediário","AFN","L","Dorm. N","São Paulo"
391.5,122.9,49.1,-44.4,42.2,131.9,66.9,196.6,-40.2,24.6,0.2,-771,3.3,16.8,2.6,80.6,34.1,30.1,"Hip.","01","C10","Intermediário","AFN","L","Dorm. S","São Paulo"
689.6,285,128.8,12.2,-46,66.6,179.9,212.8,-84.4,28.1,0,-1213.6,2.9,54.8,0.5,44.7,35.2,31.2,"Hip.","01","C10","Intermediário","AFN","L","Sala","São Paulo"
392.1,329.6,163.1,222.5,143.9,23.2,167.2,556.7,-52.1,37.2,0,-1438.3,3.9,26,0.4,73.6,36.4,30.9,"Hip.","01","C10","Intermediário","AFN","NE","Dorm. 1","São Paulo"
391.1,348.3,177.6,183.7,242.2,12.6,250.7,689.2,-52,37.1,0.1,-1602.4,4.2,28,0.2,71.8,36.4,30.9,"Hip.","01","C10","Intermediário","AFN","NE","Dorm. 2","São Paulo"
709.6,517.3,254.5,236.8,0,-24.2,135.3,479.6,-116.1,54.7,0,-1884.6,3.3,64.1,0,35.9,36.9,30.7,"Hip.","01","C10","Intermediário","AFN","NE","Sala","São Paulo"
392,329.6,163.1,222.5,167.3,24.1,144,557.8,-51.8,37.7,0,-1439.9,3.9,26,0.4,73.6,36.3,30.9,"Hip.","01","C10","Intermediário","AFN","NO","Dorm. 1","São Paulo"
391.1,348.2,177.5,183.6,251.2,12.5,241.8,689,-52,37,0.1,-1602,4.2,28,0.2,71.8,36.4,30.9,"Hip.","01","C10","Intermediário","AFN","NO","Dorm. 2","São Paulo"
709.7,517.1,254.4,236.7,135.4,-24.1,0,478.7,-116,54.3,0,-1883.1,3.2,64,0,35.9,36.9,30.7,"Hip.","01","C10","Intermediário","AFN","NO","Sala","São Paulo"
404.2,172.6,85.8,-31.9,106.5,124.4,95,294,-44,20,0.3,-942.6,3.2,15.7,1.5,82.9,32.7,28.9,"Hip.","01","C10","Intermediário","AFN","SE","Dorm. 1","São Paulo"
404.6,183.7,94.5,-23.4,137.3,101.3,135,350.2,-42.9,20.9,0.3,-1021.5,3.4,15.8,0.7,83.5,32.3,28.8,"Hip.","01","C10","Intermediário","AFN","SE","Dorm. 2","São Paulo"
747,233.3,99.2,-95.5,0,109.4,51,119.3,-99.8,20.7,0.2,-1106,2.5,39.4,0.3,60.3,32.9,29.2,"Hip.","01","C10","Intermediário","AFN","SE","Sala","São Paulo"
404.2,172.6,85.9,-31,95.1,124.3,108.2,296.6,-43.7,20.1,0.3,-945.5,3.2,15.7,1.4,82.9,32.6,28.8,"Hip.","01","C10","Intermediário","AFN","SO","Dorm. 1","São Paulo"
404.6,183.7,94.5,-23.4,134.9,101.3,137.3,350.2,-42.9,20.9,0.3,-1021.6,3.4,15.8,0.7,83.5,32.3,28.8,"Hip.","01","C10","Intermediário","AFN","SO","Dorm. 2","São Paulo"
747.1,233.4,99.3,-95.4,51.2,109.4,0,119.2,-99.8,20.6,0.2,-1105.9,2.5,39.4,0.3,60.3,32.9,29.2,"Hip.","01","C10","Intermediário","AFN","SO","Sala","São Paulo"
382.8,210.9,94.4,120.1,160.7,19.9,13.4,314.1,-37.6,25.1,0.4,-1011.9,3.8,23.6,1.8,74.6,35.4,31.1,"Hip.","01","C10","Intermediário","AFN","O","Dorm. N","São Paulo"
389.9,131.4,51.5,-38.3,70.8,140.4,56.2,229.1,-39,26.1,0.2,-816.3,3.4,18.8,2.4,78.7,34.2,30,"Hip.","01","C10","Intermediário","AFN","O","Dorm. S","São Paulo"
