"seed","storey","area","ratio","height","azimuth","shell_wall","abs_wall","shell_roof","abs_roof","wwr_liv","wwr_dorm","u_window","shgc","open_factor","blind","balcony","facade","mirror","epw","targ"
4,3,114.26953125,0.50427734375,2.5455078125,213.4546875,5,0.6148671875,4,0.2986015625,0.3497890625,0.8001171875,4.98191015625,0.233076171875,0.45931640625,0,1.88734375,2,0,370,70.3139269406393
4,3,114.26953125,0.50427734375,2.5455078125,213.4546875,5,0.3321171875,4,0.2986015625,0.3497890625,0.8001171875,4.98191015625,0.233076171875,0.45931640625,0,1.88734375,2,0,370,70.1659056316591
4,3,114.26953125,0.50427734375,2.5455078125,213.4546875,5,0.3321171875,4,0.6831171875,0.3497890625,0.8001171875,4.98191015625,0.233076171875,0.45931640625,0,1.88734375,2,0,370,70.0022831050228
4,3,114.26953125,0.50427734375,2.5455078125,213.4546875,5,0.3321171875,4,0.2986015625,0.5648984375,0.8001171875,4.98191015625,0.233076171875,0.45931640625,0,1.88734375,2,0,370,70.3786149162862
4,3,114.26953125,0.50427734375,2.5455078125,213.4546875,5,0.3321171875,4,0.2986015625,0.3497890625,0.4795859375,4.98191015625,0.233076171875,0.45931640625,0,1.88734375,2,0,370,70.6609589041096
4,3,114.26953125,0.50427734375,2.5455078125,213.4546875,5,0.3321171875,4,0.2986015625,0.3497890625,0.8001171875,3.26773828125,0.233076171875,0.45931640625,0,1.88734375,2,0,370,71.4931506849315
4,3,114.26953125,0.50427734375,2.5455078125,213.4546875,5,0.3321171875,4,0.2986015625,0.3497890625,0.8001171875,4.98191015625,0.518263671875,0.45931640625,0,1.88734375,2,0,370,70.1213850837138
4,3,114.26953125,0.50427734375,2.5455078125,213.4546875,5,0.3321171875,4,0.2986015625,0.3497890625,0.8001171875,4.98191015625,0.233076171875,0.58931640625,0,1.88734375,2,0,370,70.6179604261796
4,3,114.26953125,0.50427734375,2.5455078125,213.4546875,5,0.3321171875,4,0.2986015625,0.3497890625,0.8001171875,4.98191015625,0.233076171875,0.45931640625,1,1.88734375,2,0,370,71.1837899543379
4,3,114.26953125,0.50427734375,2.5455078125,213.4546875,5,0.3321171875,4,0.2986015625,0.3497890625,0.8001171875,4.98191015625,0.233076171875,0.45931640625,0,0.81890625,2,0,370,70.0966514459665
4,3,114.26953125,0.50427734375,2.5455078125,213.4546875,5,0.3321171875,4,0.2986015625,0.3497890625,0.8001171875,4.98191015625,0.233076171875,0.45931640625,0,1.88734375,2,1,370,71.0563165905632
4,3,114.26953125,0.50427734375,2.5455078125,213.4546875,5,0.3321171875,4,0.2986015625,0.3497890625,0.8001171875,4.98191015625,0.233076171875,0.45931640625,0,1.88734375,2,0,126,63.3200152207002
4,3,111.93359375,1.25533203125,3.3183984375,82.5609375,1,0.3028671875,2,0.3711171875,0.2528984375,0.7915859375,4.77573828125,0.856263671875,0.84931640625,0,0,1,0,332,78.2439117199391
2,3,111.93359375,1.25533203125,3.3183984375,82.5609375,1,0.3028671875,2,0.3711171875,0.2528984375,0.7915859375,4.77573828125,0.856263671875,0.84931640625,0,0,1,0,332,72.9474885844749
4,1,111.93359375,1.25533203125,3.3183984375,82.5609375,1,0.3028671875,2,0.3711171875,0.2528984375,0.7915859375,4.77573828125,0.856263671875,0.84931640625,0,0,1,0,332,84.3006088280061
4,3,62.26953125,1.25533203125,3.3183984375,82.5609375,1,0.3028671875,2,0.3711171875,0.2528984375,0.7915859375,4.77573828125,0.856263671875,0.84931640625,0,0,1,0,332,76.9836377473364
4,3,111.93359375,1.28427734375,3.3183984375,82.5609375,1,0.3028671875,2,0.3711171875,0.2528984375,0.7915859375,4.77573828125,0.856263671875,0.84931640625,0,0,1,0,332,78.2549467275495
4,3,111.93359375,1.25533203125,3.0655078125,82.5609375,1,0.3028671875,2,0.3711171875,0.2528984375,0.7915859375,4.77573828125,0.856263671875,0.84931640625,0,0,1,0,332,78.4547184170472
4,3,111.93359375,1.25533203125,3.3183984375,26.2546875,1,0.3028671875,2,0.3711171875,0.2528984375,0.7915859375,4.77573828125,0.856263671875,0.84931640625,0,0,1,0,332,75.7461948249619
4,3,111.93359375,1.25533203125,3.3183984375,82.5609375,2,0.3028671875,2,0.3711171875,0.2528984375,0.7915859375,4.77573828125,0.856263671875,0.84931640625,0,0,1,0,332,77.8021308980213
4,3,111.93359375,1.25533203125,3.3183984375,82.5609375,1,0.6441171875,2,0.3711171875,0.2528984375,0.7915859375,4.77573828125,0.856263671875,0.84931640625,0,0,1,0,332,77.5350076103501
4,3,111.93359375,1.25533203125,3.3183984375,82.5609375,1,0.3028671875,2,0.6106015625,0.2528984375,0.7915859375,4.77573828125,0.856263671875,0.84931640625,0,0,1,0,332,76.8158295281583
4,3,111.93359375,1.25533203125,3.3183984375,82.5609375,1,0.3028671875,2,0.3711171875,0.6617890625,0.7915859375,4.77573828125,0.856263671875,0.84931640625,0,0,1,0,332,77.453196347032
