"int_conv_he","conv_hge_floor","conv_hge_roof","conv_hge_wall_s","conv_hge_wall_e","conv_hge_wall_n","conv_hge_wall_w","conv_hge_walls","conv_hge_windows","conv_hge_doors","afn_inf_sens_hge","afn_inf_sens_hle","afn_air_change","uncomf_hot","uncomf_cold","comf","temp_max","temp_95","typo","simp","wrap","storey","cond","dwel","room","weather"
46.9,23.7,5.8,10.8,1.6,2.3,14.4,29.1,-5.1,2.5,0.1,-104.9,3.1,2.2,7.7,90.1,33,28.8,"Hip.","00","TV","Cobertura","AFN","L","Dorm. N","Curitiba"
47.2,14.1,5.7,-2.4,1.6,10.6,9.6,19.4,-5.7,2.5,0,-86.3,2.7,1.5,12.1,86.4,32.9,28.2,"Hip.","00","TV","Cobertura","AFN","L","Dorm. S","Curitiba"
50,19.3,5.4,2.8,-0.3,4.6,8.2,15.2,-6.5,3.1,0,-83.5,2.8,32,3.5,64.4,33.1,28.2,"Hip.","00","TV","Cobertura","AFN","L","Sala","Curitiba"
36,28.3,7,14.8,11.4,3.3,10.8,40.3,-5.2,2.6,0.1,-110.2,3.2,2.3,5.5,92.3,32.7,28.5,"Hip.","00","TV","Cobertura","AFN","NE","Dorm. 1","Curitiba"
36,29.8,7.4,11.7,16.1,2.4,17.6,47.8,-5.1,2.7,0.1,-119.8,3.5,2.4,4.5,93.1,32.6,28.5,"Hip.","00","TV","Cobertura","AFN","NE","Dorm. 2","Curitiba"
38.6,27.7,6.5,6.9,0,2.1,6.6,21.8,-6.2,3.5,0,-91.8,3.1,37.3,1.3,61.4,32.4,27.9,"Hip.","00","TV","Cobertura","AFN","NE","Sala","Curitiba"
36,28.4,7,14.8,10.8,3.3,11.8,40.7,-5.2,2.7,0.1,-110.9,3.2,2.4,5.4,92.2,32.7,28.5,"Hip.","00","TV","Cobertura","AFN","NO","Dorm. 1","Curitiba"
36,29.8,7.4,11.7,17.8,2.4,16,47.8,-5.1,2.7,0.1,-119.8,3.5,2.4,4.5,93.1,32.6,28.5,"Hip.","00","TV","Cobertura","AFN","NO","Dorm. 2","Curitiba"
38.6,27.7,6.5,6.9,6.7,2.1,0,21.8,-6.2,3.5,0,-91.8,3.1,37.2,1.3,61.5,32.4,27.9,"Hip.","00","TV","Cobertura","AFN","NO","Sala","Curitiba"
36.3,16.3,7,-1.3,8.2,14.4,7.9,29.2,-5.5,1.8,0,-86.4,2.7,1.4,9.2,89.3,32.2,27.7,"Hip.","00","TV","Cobertura","AFN","SE","Dorm. 1","Curitiba"
36.3,17.3,7.2,-0.9,11.5,11.2,12.2,34,-5.4,1.9,0,-92.8,3,1.4,8.2,90.3,32.1,27.7,"Hip.","00","TV","Cobertura","AFN","SE","Dorm. 2","Curitiba"
39.5,14,6,-2.1,0,6.4,3.7,11.9,-6.6,2.2,0,-67.1,2.5,25.4,4.3,70.3,32.6,27.2,"Hip.","00","TV","Cobertura","AFN","SE","Sala","Curitiba"
36.2,16.4,7,-1.2,7.9,14.5,8.7,29.8,-5.5,1.8,0,-87.2,2.8,1.5,9,89.5,32.2,27.7,"Hip.","00","TV","Cobertura","AFN","SO","Dorm. 1","Curitiba"
36.3,17.4,7.2,-0.9,12.2,11.2,11.5,34.1,-5.4,1.9,0,-92.8,3,1.4,8.2,90.4,32.1,27.7,"Hip.","00","TV","Cobertura","AFN","SO","Dorm. 2","Curitiba"
39.5,14,6,-2.1,3.7,6.4,0,11.9,-6.6,2.2,0,-67.2,2.5,25.4,4.3,70.3,32.6,27.2,"Hip.","00","TV","Cobertura","AFN","SO","Sala","Curitiba"
46.7,25.3,5.9,12.3,15,2.4,4.2,33.9,-5.2,2.8,0.1,-112.1,3.2,3.5,7.2,89.3,33.8,29.1,"Hip.","00","TV","Cobertura","AFN","O","Dorm. N","Curitiba"
