"int_conv_he","conv_hge_floor","conv_hge_roof","conv_hge_wall_s","conv_hge_wall_e","conv_hge_wall_n","conv_hge_wall_w","conv_hge_walls","conv_hge_windows","conv_hge_doors","afn_inf_sens_hge","afn_inf_sens_hle","afn_air_change","uncomf_hot","uncomf_cold","comf","temp_max","temp_95","typo","simp","wrap","storey","cond","dwel","room","weather"
-0.2,0.4,0,8.3,6.2,4.3,0.7,4.1,0,8,0,-0.6,0,22.7,9.1,-1.3,1.2,0.7,"Hip.","04","TV","Cobertura","AFN","L","Dorm. N","Curitiba"
-0.2,-0.7,1.8,8.3,6.2,4.7,-8.3,0.5,1.8,8,Inf,0.6,0,33.3,9.1,-1.9,1.2,0.7,"Hip.","04","TV","Cobertura","AFN","L","Dorm. S","Curitiba"
-0.4,-2.6,1.9,-3.6,33.3,-2.2,29.3,15.8,0,-38.7,NA,-0.8,0,5.9,28.6,-4.5,2.1,1.4,"Hip.","04","TV","Cobertura","AFN","L","Sala","Curitiba"
-0.3,0.4,0,12.2,1.8,3,5.6,6.5,-1.9,7.7,-100,-2,0,43.5,7.3,-1.6,2.1,1.1,"Hip.","04","TV","Cobertura","AFN","NE","Dorm. 1","Curitiba"
-0.3,-1.7,1.4,14.5,6.2,0,1.1,6.3,0,3.7,-100,-1.5,0,37.5,15.6,-1.7,1.8,1.1,"Hip.","04","TV","Cobertura","AFN","NE","Dorm. 2","Curitiba"
-0.5,-0.7,4.6,60.9,NA,4.8,4.5,25.2,-1.6,-22.9,NA,-4.4,0,8.8,46.2,-6.4,1.5,1.1,"Hip.","04","TV","Cobertura","AFN","NE","Sala","Curitiba"
-0.3,0,0,12.8,6.5,3,0,6.4,-1.9,7.4,-100,-1.8,0,41.7,9.3,-1.6,2.1,1.1,"Hip.","04","TV","Cobertura","AFN","NO","Dorm. 1","Curitiba"
-0.3,-2,0,14.5,1.7,0,5.6,6.3,0,3.7,-100,-1.5,0,37.5,15.6,-1.7,1.8,1.1,"Hip.","04","TV","Cobertura","AFN","NO","Dorm. 2","Curitiba"
-0.5,-0.7,4.6,60.9,4.5,4.8,NA,25.2,-1.6,-22.9,NA,-4.2,0,9.1,53.8,-6.5,1.5,1.1,"Hip.","04","TV","Cobertura","AFN","NO","Sala","Curitiba"
0,-4.3,1.4,23.1,-6.1,-24.3,0,-12.3,7.3,0,NA,5,0,28.6,26.1,-3,1.2,0,"Hip.","04","TV","Cobertura","AFN","SE","Dorm. 1","Curitiba"
0,-3.5,2.8,22.2,0,-20.5,-4.9,-7.6,5.6,0,NA,4,-3.3,35.7,20.7,-2.3,1.2,0.4,"Hip.","04","TV","Cobertura","AFN","SE","Dorm. 2","Curitiba"
0.3,-6.4,6.7,14.3,NA,0,-2.7,0,4.5,-40.9,NA,2.8,0,2.4,37.2,-3.1,1.2,0.7,"Hip.","04","TV","Cobertura","AFN","SE","Sala","Curitiba"
0,-4.3,2.9,25,0,-24.1,-6.9,-12.8,7.3,5.6,NA,5.3,-3.6,26.7,26.7,-3.1,1.2,0,"Hip.","04","TV","Cobertura","AFN","SO","Dorm. 1","Curitiba"
0,-4,2.8,22.2,-4.9,-20.5,0,-7.9,5.6,0,NA,4,-3.3,35.7,20.7,-2.4,1.6,0.4,"Hip.","04","TV","Cobertura","AFN","SO","Dorm. 2","Curitiba"
0.3,-6.4,6.7,14.3,-2.7,0,NA,0,4.5,-40.9,NA,3,0,2.4,37.2,-3.1,1.2,0.7,"Hip.","04","TV","Cobertura","AFN","SO","Sala","Curitiba"
-0.2,-0.4,0,9.8,1.3,4.2,2.4,5,-1.9,14.3,0,-0.7,0,20,9.7,-1.6,1.2,1,"Hip.","04","TV","Cobertura","AFN","O","Dorm. N","Curitiba"
-0.2,-1.9,1.7,9.5,-7.1,6.6,6.5,2,1.7,6.9,NA,0.4,-3.4,19.2,9.2,-1.8,1.5,0.7,"Hip.","04","TV","Cobertura","AFN","O","Dorm. S","Curitiba"
