"int_conv_he","conv_hge_floor","conv_hge_roof","conv_hge_wall_s","conv_hge_wall_e","conv_hge_wall_n","conv_hge_wall_w","conv_hge_walls","conv_hge_windows","conv_hge_doors","afn_inf_sens_hge","afn_inf_sens_hle","afn_air_change","uncomf_hot","uncomf_cold","comf","max_op_temp","min_op_temp","typo","simp","wrap","storey","cond","dwel","room","weather"
0.6,-22.9,14.3,-4.2,-3.4,-4.8,-25.8,-11.4,5.6,107.7,NA,7.8,-3.1,-37.5,7.7,0.9,-1.4,-0.7,"Hip.","10","SF","Cobertura","AFN","L","Dorm. N","Curitiba"
0.2,-11.7,2.4,0,0,-1.4,-19.8,-7.4,1.4,64.3,NA,2.8,0,-27.3,-10.5,1.6,-2,2.2,"Hip.","10","SF","Cobertura","AFN","L","Dorm. S","Curitiba"
0.6,-20.2,-2.1,1.8,-6.1,-8.2,-6.6,-5.6,2.6,-2.4,NA,4,0,-7.6,-50,6,-1.7,2.2,"Hip.","10","SF","Cobertura","AFN","L","Sala","Curitiba"
0.3,-23.6,-100,-24.6,-27.5,-8,-6.9,-18.3,7.1,153.8,NA,100,2602775,-93.9,-25,4.3,-3.4,-1.9,"Hip.","10","SF","Cobertura","AFN","NE","Dorm. 1","Curitiba"
0.6,-24.6,-100,-29.8,-9.7,-9.3,-24.5,-19,8.8,133.3,NA,100,2521561.8,-93.8,-20.5,4.1,-3.1,-5,"Hip.","10","SF","Cobertura","AFN","NE","Dorm. 2","Curitiba"
0.8,-20.6,3.1,-7.1,-3.6,-4.6,-7.1,-5.8,8.5,-9.1,NA,5.9,-2.9,-7,-33.3,6.5,-2.6,2.1,"Hip.","10","SF","Cobertura","AFN","NE","Sala","Curitiba"
0.6,-23.9,-100,-24.6,-6.8,-8,-28,-18.6,7.1,140.7,NA,100,2603493.8,-93.9,-25,4.3,-2.8,-1.9,"Hip.","10","SF","Cobertura","AFN","NO","Dorm. 1","Curitiba"
0.6,-24,-100,-28.8,-23.9,-9.3,-9.2,-18.8,8.8,142.3,NA,100,2520326.5,-93.8,-23.1,4.2,-3.7,-6.3,"Hip.","10","SF","Cobertura","AFN","NO","Dorm. 2","Curitiba"
0.8,-20.6,3.1,-7.1,-7,-4.6,-3.7,-6,8.5,-9.1,NA,6,-2.9,-7,-33.3,6.7,-2.6,2.1,"Hip.","10","SF","Cobertura","AFN","NO","Sala","Curitiba"
0,-11.4,-100,-2.5,-23.3,-24,0,-15.8,1.5,188.9,NA,100,2555896.3,-90,-28.2,4.3,-2.9,1.4,"Hip.","10","SF","Cobertura","AFN","SE","Dorm. 1","Curitiba"
0.3,-11.6,-100,-6.9,-3.4,-28.4,-18.8,-15.4,3.1,168.4,NA,100,2444489.7,-89.5,-27,4.1,-2.6,1.4,"Hip.","10","SF","Cobertura","AFN","SE","Dorm. 2","Curitiba"
0.3,-12.7,1.6,-3.1,-3.8,-7.2,-3.8,-4.8,4.2,-6.9,NA,2.8,0,-6.2,-33.3,4.3,-1.2,2.2,"Hip.","10","SF","Cobertura","AFN","SE","Sala","Curitiba"
0,-11.9,-100,-4.9,-1.6,-24,-24.3,-16.1,1.5,188.9,NA,100,2561292.6,-90,-26,4.2,-2.6,0.7,"Hip.","10","SF","Cobertura","AFN","SO","Dorm. 1","Curitiba"
0.3,-11.6,-100,-6.9,-18.8,-28.4,-4.5,-15.7,1.5,168.4,NA,100,2440989.7,-89.5,-27,4.2,-2.6,1.4,"Hip.","10","SF","Cobertura","AFN","SO","Dorm. 2","Curitiba"
0.3,-12.7,1.6,-3.1,-3.8,-8.6,-5.7,-4.8,4.2,-6.9,NA,2.9,0,-6.2,-33.3,4.3,-1.2,2.2,"Hip.","10","SF","Cobertura","AFN","SO","Sala","Curitiba"
0.6,-24,6.7,-6.1,-26.9,-6.3,-5.6,-13.4,4.2,93.1,NA,8.3,-6.1,-35.1,1.9,1.2,-2.5,-1.3,"Hip.","10","SF","Cobertura","AFN","O","Dorm. N","Curitiba"
0.2,-13.4,-2.2,-3.2,-21.4,-3.8,-1.5,-9.6,0,54.8,NA,3.6,0,-26.9,-7.4,1.5,-2.2,2.2,"Hip.","10","SF","Cobertura","AFN","O","Dorm. S","Curitiba"
0,-19.6,-4.8,3,-6.1,-5.6,-5.4,-3.9,1.4,6.1,NA,2.2,0,-2,-45.5,3,-0.8,2.1,"Hip.","10","SF","Cobertura","AFN","O","Sala","Curitiba"
1.7,-22.9,11.8,-4.6,-1.8,-3.8,-25.2,-10.4,9.1,93.5,NA,8.1,-2.6,-5.4,NA,11.6,-1.7,1,"Hip.","10","SF","Cobertura","AFN","L","Dorm. N","Rio de Janeiro"
0.6,-9.1,2.7,0,1.1,-3.3,-19.4,-6.5,3.3,61.8,NA,2.3,0,-1,NA,1.4,-2.2,1.1,"Hip.","10","SF","Cobertura","AFN","L","Dorm. S","Rio de Janeiro"
0.8,-20.8,-7.9,1.5,-7.4,-9.2,-6.7,-5.6,1.5,0,NA,2.6,0,-0.1,NA,1,-1.7,3,"Hip.","10","SF","Cobertura","AFN","L","Sala","Rio de Janeiro"
1.5,-22,-100,-22.3,-26.4,-5.5,-6.2,-16.4,10.9,151.7,NA,100,2215131.6,-24,NA,56.2,-3.2,-3.6,"Hip.","10","SF","Cobertura","AFN","NE","Dorm. 1","Rio de Janeiro"
1.5,-22.8,-100,-27,-7.5,-6.2,-21.8,-16.8,12.9,150,NA,100,2178842.5,-25.5,NA,60.1,-3.2,-3.6,"Hip.","10","SF","Cobertura","AFN","NE","Dorm. 2","Rio de Janeiro"
0.7,-18.6,1,-6.1,-3.1,-4.9,-7.1,-5.4,8.5,-9.4,NA,5.7,-2.9,-0.3,NA,5,-2.3,2.4,"Hip.","10","SF","Cobertura","AFN","NE","Sala","Rio de Janeiro"
1.1,-22.6,-100,-22.3,-6.2,-5.5,-25.8,-16.4,10.9,151.7,NA,100,2212994.7,-23.7,NA,55.5,-3,-3.6,"Hip.","10","SF","Cobertura","AFN","NO","Dorm. 1","Rio de Janeiro"
1.5,-22.2,-100,-27,-21.8,-6.2,-7.5,-16.6,11.3,150,NA,100,2180417.5,-25.6,NA,60.4,-3.2,-4.1,"Hip.","10","SF","Cobertura","AFN","NO","Dorm. 2","Rio de Janeiro"
0.7,-18.6,0,-6.1,-6.9,-4.9,-4.2,-5.4,8.5,-9.4,NA,5.7,-2.9,-0.3,NA,5,-2.3,2.4,"Hip.","10","SF","Cobertura","AFN","NO","Sala","Rio de Janeiro"
0.4,-5.1,-100,1.8,-19,-19.3,2.9,-11,3.6,200,NA,100,2056217.1,-17,NA,22.5,-2.7,-1.6,"Hip.","10","SF","Cobertura","AFN","SE","Dorm. 1","Rio de Janeiro"
