"int_conv_he","conv_hge_floor","conv_hge_roof","conv_hge_wall_s","conv_hge_wall_e","conv_hge_wall_n","conv_hge_wall_w","conv_hge_walls","conv_hge_windows","conv_hge_doors","afn_inf_sens_hge","afn_inf_sens_hle","hvac_sens_he","hvac_sens_ce","hvac_total_he","hvac_total_ce","typo","simp","wrap","storey","cond","dwel","room","weather"
-0.4,2.5,2.1,1,3.7,3.8,-0.6,7.9,0.2,1.9,0,0.9,-1.3,-13.6,-1.3,4.2,"Hip.","05","C10","Cobertura","HVAC","L","Dorm. N","Curitiba"
-0.3,1,2.1,2.2,3.9,0.5,-0.9,5.7,0.2,0.7,0,1,-0.9,-9.3,-1,2.6,"Hip.","05","C10","Cobertura","HVAC","L","Dorm. S","Curitiba"
-0.1,2.1,3.4,3.8,3.9,0.9,3.2,11.8,0.3,-0.6,0,1.5,-0.1,-18,0,20.9,"Hip.","05","C10","Cobertura","HVAC","L","Sala","Curitiba"
-0.3,3.2,2.7,6.3,2.3,3.8,0.2,12.5,0.2,1.7,0,0.5,-0.9,-19.3,-0.9,5.3,"Hip.","05","C10","Cobertura","HVAC","NE","Dorm. 1","Curitiba"
-0.1,2.2,3,5.7,1.5,3.2,0.8,11.2,0.5,1.8,0,0.5,-0.2,-18.3,-0.2,5.2,"Hip.","05","C10","Cobertura","HVAC","NE","Dorm. 2","Curitiba"
0,3.5,3.9,6.2,3.1,4.2,1.4,14.7,0.6,-0.6,-0.1,0.3,0,-21.7,0,22.9,"Hip.","05","C10","Cobertura","HVAC","NE","Sala","Curitiba"
-0.3,3,2.6,6.3,0.3,3.8,1.5,11.9,0.2,1.6,0,0.5,-0.9,-18.4,-0.9,5,"Hip.","05","C10","Cobertura","HVAC","NO","Dorm. 1","Curitiba"
-0.1,2.2,3,5.7,0.9,3.2,1.5,11.2,0.5,1.9,0,0.5,-0.2,-18.4,-0.2,5.2,"Hip.","05","C10","Cobertura","HVAC","NO","Dorm. 2","Curitiba"
0,3.5,3.9,6.2,1.5,4.2,3,14.8,0.6,-0.6,-0.1,0.3,0,-21.8,0,23,"Hip.","05","C10","Cobertura","HVAC","NO","Sala","Curitiba"
-0.1,0.3,2.5,3,0.8,-2.4,-0.2,1.3,0.6,0.6,0,0.7,0,-6,0,1.9,"Hip.","05","C10","Cobertura","HVAC","SE","Dorm. 1","Curitiba"
0.1,0.3,2.7,2.4,0.5,-0.8,-0.3,1.8,0.7,0.8,0,0.6,0.6,-7.6,0.6,2.5,"Hip.","05","C10","Cobertura","HVAC","SE","Dorm. 2","Curitiba"
0,-0.2,3.3,2.7,0.4,-0.6,0.1,2.6,0.7,-0.8,0,0.4,0.1,-5.4,0.1,7.9,"Hip.","05","C10","Cobertura","HVAC","SE","Sala","Curitiba"
