"int_conv_he","conv_hge_floor","conv_hge_roof","conv_hge_wall_s","conv_hge_wall_e","conv_hge_wall_n","conv_hge_wall_w","conv_hge_walls","conv_hge_windows","conv_hge_doors","afn_inf_sens_hge","afn_inf_sens_hle","afn_air_change","uncomf_hot","uncomf_cold","comf","max_op_temp","min_op_temp","typo","simp","wrap","storey","cond","dwel","room","weather"
0.4,-17.5,-8,-3.6,-3.9,-4.1,-25.5,-11.3,5.6,100,NA,6.5,-2.9,-24.1,55.6,0.3,-2.5,-0.6,"Hip.","08","SF","Intermediário","AFN","L","Dorm. N","Curitiba"
0,-8.3,5.9,2.9,3.1,0,-17.2,-4.4,1.5,63.6,NA,1,-3.2,9.1,-2.5,0.1,0,-1.8,"Hip.","08","SF","Intermediário","AFN","L","Dorm. S","Curitiba"
0,-17,-12.1,3.8,-6.1,-9.7,16.8,3.5,1.2,-30,NA,2.4,0,-1,NA,0.7,2.5,-4.2,"Hip.","08","SF","Intermediário","AFN","L","Sala","Curitiba"
0,-13.2,-8.6,-1.2,-25.2,-4.4,-2.9,-8.3,2.9,84.4,NA,5,-2.8,-12.9,250,-0.2,-2.5,-4.1,"Hip.","08","SF","Intermediário","AFN","NE","Dorm. 1","Curitiba"
0.3,-13,-9.1,-1.6,-5.7,-4.7,-21,-10,3,75,NA,6.5,-5.3,-19.4,Inf,0.2,-2.5,-7.3,"Hip.","08","SF","Intermediário","AFN","NE","Dorm. 2","Curitiba"
0.3,-10.7,-11.1,22.6,-1.1,-2.8,-5.5,4.5,5.2,-31.9,NA,2.8,0,-1.9,NA,1.7,-0.9,-3.4,"Hip.","08","SF","Intermediário","AFN","NE","Sala","Curitiba"
0,-14.2,-9.3,-1.9,-4.8,-5.5,-24.8,-9,2.9,75.8,NA,5.2,-5.6,-9.7,200,-0.1,-1.7,-3.5,"Hip.","08","SF","Intermediário","AFN","NO","Dorm. 1","Curitiba"
0.3,-12.7,-9.7,-1.6,-20.6,-4.7,-5.2,-9.8,3,75,NA,6.6,-5.3,-19.4,Inf,0.1,-3,-6.2,"Hip.","08","SF","Intermediário","AFN","NO","Dorm. 2","Curitiba"
0.3,-10.7,-11.1,22.6,-5.3,-2.8,-2.3,4.2,5.2,-31.9,NA,2.9,0,-1.9,NA,1.7,-0.9,-3.4,"Hip.","08","SF","Intermediário","AFN","NO","Sala","Curitiba"
-0.3,-11.5,1.1,-6.4,-22.8,-13.8,0,-12,0,90.5,NA,3.4,-3.3,42.9,-8.7,-0.2,1.3,-1.2,"Hip.","08","SF","Intermediário","AFN","SE","Dorm. 1","Curitiba"
0,-10.6,2.2,-6.1,-3.1,-14.3,-18.5,-11.2,3.3,72.7,NA,4.5,-3.2,33.3,-44.4,0.5,0.9,-1.2,"Hip.","08","SF","Intermediário","AFN","SE","Dorm. 2","Curitiba"
0,-12.8,-2.8,0,-4.2,7.6,-2.1,0.5,6.6,-40,NA,3.2,-3.4,0,NA,-0.1,0.6,-4.2,"Hip.","08","SF","Intermediário","AFN","SE","Sala","Curitiba"
-0.3,-12.5,1.1,-6.4,-1.5,-14.5,-23.8,-12.6,0,90.5,NA,3.8,-3.3,42.9,-4.5,-0.2,1.3,-0.6,"Hip.","08","SF","Intermediário","AFN","SO","Dorm. 1","Curitiba"
0,-10.1,2.2,-6.1,-18.3,-14.3,-3.1,-11.2,1.7,72.7,NA,4.4,-3.2,33.3,-47.1,0.5,1.3,-0.6,"Hip.","08","SF","Intermediário","AFN","SO","Dorm. 2","Curitiba"
