"int_conv_he","conv_hge_floor","conv_hge_roof","conv_hge_wall_s","conv_hge_wall_e","conv_hge_wall_n","conv_hge_wall_w","conv_hge_walls","conv_hge_windows","conv_hge_doors","afn_inf_sens_hge","afn_inf_sens_hle","hvac_sens_he","hvac_sens_ce","hvac_total_he","hvac_total_ce","typo","simp","wrap","storey","cond","dwel","room","weather"
-0.2,14.4,9.3,13.2,25.5,27.8,-14.6,7,7.3,233.3,NA,28.6,NA,-11.8,NA,26.6,"Hip.","06","SF","Intermediário","HVAC","L","Dorm. N","Curitiba"
-0.5,-2,59.3,80,63.6,12.8,-10.9,11,3.8,100,NA,28.6,NA,-8.9,NA,20,"Hip.","06","SF","Intermediário","HVAC","L","Dorm. S","Curitiba"
0,4.9,8,12.3,9,0,25.9,13.7,3.7,-24.6,NA,46.2,NA,-5.2,NA,14.9,"Hip.","06","SF","Intermediário","HVAC","L","Sala","Curitiba"
-0.3,20.4,15.5,36.2,-8.6,31.4,17.9,18.4,6.4,166.7,NA,25,NA,-18.5,NA,64.2,"Hip.","06","SF","Intermediário","HVAC","NE","Dorm. 1","Curitiba"
-0.3,18.2,16.7,36.6,16,27,-3,14.8,7.5,173.3,NA,17.4,NA,-16.5,NA,45.1,"Hip.","06","SF","Intermediário","HVAC","NE","Dorm. 2","Curitiba"
0,10.3,5.1,30.3,Inf,9.8,4.3,14.5,6.8,-24.3,-100,13.3,NA,-6.5,NA,12.2,"Hip.","06","SF","Intermediário","HVAC","NE","Sala","Curitiba"
-0.3,20.4,15.5,36.2,15.9,31.4,-7.8,18.4,6.4,150,NA,25,NA,-18.1,NA,64.2,"Hip.","06","SF","Intermediário","HVAC","NO","Dorm. 1","Curitiba"
-0.3,18.2,16.7,36.6,-3.7,27,16.5,14.8,7.5,180,NA,17.4,NA,-16.7,NA,45.1,"Hip.","06","SF","Intermediário","HVAC","NO","Dorm. 2","Curitiba"
0,10.3,5.1,30.3,4.2,9.8,Inf,14.5,6.8,-24.3,-100,13.3,NA,-6.4,NA,12.2,"Hip.","06","SF","Intermediário","HVAC","NO","Sala","Curitiba"
-0.6,-0.9,35.7,80,-13.6,5,9.1,3.5,4.8,171.4,NA,27.8,NA,-8.4,NA,26.7,"Hip.","06","SF","Intermediário","HVAC","SE","Dorm. 1","Curitiba"
-0.3,1.8,34.8,75,10,8.5,-7.9,4.9,4.9,137.5,NA,17.6,NA,-8.6,NA,7.7,"Hip.","06","SF","Intermediário","HVAC","SE","Dorm. 2","Curitiba"
0,-5.1,18.4,8.8,Inf,13.5,1.7,7.1,7.1,-30.6,NA,23.1,NA,-1,NA,2.9,"Hip.","06","SF","Intermediário","HVAC","SE","Sala","Curitiba"
-0.3,-1.8,32.6,80,9.1,5,-13.6,1.4,4.8,171.4,NA,27.8,NA,-7.6,NA,26.7,"Hip.","06","SF","Intermediário","HVAC","SO","Dorm. 1","Curitiba"
-0.3,1.8,34.8,75,-7.9,8.5,12.2,4.9,4.9,150,NA,23.5,NA,-9,NA,7.7,"Hip.","06","SF","Intermediário","HVAC","SO","Dorm. 2","Curitiba"
0,-5.1,18.4,8.8,1.7,13.5,Inf,6.6,7.1,-30.6,NA,23.1,NA,-0.9,NA,2.9,"Hip.","06","SF","Intermediário","HVAC","SO","Sala","Curitiba"
-0.2,12.8,7.7,14.1,-15.3,25.6,22.4,5.4,6.5,207.1,NA,28.6,NA,-10.9,NA,22.8,"Hip.","06","SF","Intermediário","HVAC","O","Dorm. N","Curitiba"
