"int_conv_he","conv_hge_floor","conv_hge_roof","conv_hge_wall_s","conv_hge_wall_e","conv_hge_wall_n","conv_hge_wall_w","conv_hge_walls","conv_hge_windows","conv_hge_doors","afn_inf_sens_hge","afn_inf_sens_hle","afn_air_change","uncomf_hot","uncomf_cold","comf","temp_max","temp_95","typo","simp","wrap","storey","cond","dwel","room","weather"
421.6,214.6,52,99.4,14.1,20.7,133.3,267.6,-46.3,22.9,0.7,-951.8,3.1,2.3,7.6,90.1,33.1,28.8,"Hip.","01","TV","Cobertura","AFN","L","Dorm. N","Curitiba"
424.5,125.7,51.1,-21.4,14,97.5,80.2,170.4,-50.8,23.4,0.2,-773.5,2.7,1.5,12.5,85.9,33,28.2,"Hip.","01","TV","Cobertura","AFN","L","Dorm. S","Curitiba"
747.5,295.6,79.3,39.9,-6.5,68,159.8,261.1,-99.7,28.4,0,-1269.5,2.8,33.6,3.8,62.6,33.4,28.4,"Hip.","01","TV","Cobertura","AFN","L","Sala","Curitiba"
431.2,352.5,83.3,199.1,139.4,39.4,137,514.9,-63.7,33.6,0.1,-1365.4,3.2,2.7,5.1,92.3,33,28.6,"Hip.","01","TV","Cobertura","AFN","NE","Dorm. 1","Curitiba"
431.1,372.6,88.3,162.1,204.6,28.1,220,614.8,-62.8,33.9,0.1,-1492.1,3.5,2.8,4.1,93.2,32.9,28.6,"Hip.","01","TV","Cobertura","AFN","NE","Dorm. 2","Curitiba"
768.6,589,127.2,223.1,0,39.4,137,537.1,-130.8,52.7,0.1,-1930.4,3.2,40,0.7,59.3,32.7,28.1,"Hip.","01","TV","Cobertura","AFN","NE","Sala","Curitiba"
431,354.3,83.5,200.2,137.8,39.6,143.9,521.5,-63.8,34.7,0.1,-1374.6,3.3,2.8,5,92.2,33,28.6,"Hip.","01","TV","Cobertura","AFN","NO","Dorm. 1","Curitiba"
431.1,372.5,88.2,162,221.8,28.1,202.8,614.8,-62.8,33.8,0.1,-1491.7,3.5,2.8,4.1,93.2,32.9,28.6,"Hip.","01","TV","Cobertura","AFN","NO","Dorm. 2","Curitiba"
768.6,589.2,127.1,223.2,138.6,39.3,0,537.3,-130.8,52.3,0.1,-1930.5,3.2,40.1,0.7,59.3,32.7,28.1,"Hip.","01","TV","Cobertura","AFN","NO","Sala","Curitiba"
435.8,181.3,83.8,-14.5,97.9,128.1,90.9,302.4,-62.9,21.2,0.3,-974.8,2.6,1.3,10.6,88.1,32.2,27.5,"Hip.","01","TV","Cobertura","AFN","SE","Dorm. 1","Curitiba"
436,194.7,86.4,-10.6,132.9,104.2,138.9,365.3,-62.3,21.7,0.4,-1055.5,2.9,1.3,9,89.7,32.1,27.5,"Hip.","01","TV","Cobertura","AFN","SE","Dorm. 2","Curitiba"
791.7,267.8,124.4,-39,0,126.1,70.3,229.2,-128,25.2,0.3,-1297.9,2.5,25.1,4.9,70,32.7,27.2,"Hip.","01","TV","Cobertura","AFN","SE","Sala","Curitiba"
435.7,183.4,84.2,-14.3,91.4,129.5,103.8,310.4,-63.1,21.3,0.3,-984.9,2.7,1.4,10.2,88.4,32.2,27.5,"Hip.","01","TV","Cobertura","AFN","SO","Dorm. 1","Curitiba"
436,194.8,86.4,-10.6,139.1,104.2,132.9,365.7,-62.3,21.8,0.4,-1056.1,2.9,1.3,9,89.7,32.1,27.5,"Hip.","01","TV","Cobertura","AFN","SO","Dorm. 2","Curitiba"
