"int_conv_he","conv_hge_floor","conv_hge_roof","conv_hge_wall_s","conv_hge_wall_e","conv_hge_wall_n","conv_hge_wall_w","conv_hge_walls","conv_hge_windows","conv_hge_doors","afn_inf_sens_hge","afn_inf_sens_hle","afn_air_change","uncomf_hot","uncomf_cold","comf","max_op_temp","min_op_temp","typo","simp","wrap","storey","cond","dwel","room","weather"
-0.2,6.8,-0.9,6.8,7.7,3.1,7.6,6.9,-2,7.1,Inf,-3.3,3,18.7,-8.3,0.2,0,0.7,"Hip.","03","TV","Intermediário","AFN","L","Dorm. N","Curitiba"
0,-4.3,14,9.5,8.3,6.3,-6.5,2.9,0,7.1,NA,-1.2,0,0,-2.3,0.2,0.3,-0.7,"Hip.","03","TV","Intermediário","AFN","L","Dorm. S","Curitiba"
-0.6,11.1,5.1,-4.2,0,0,41.3,22.9,-4.5,-37.9,NA,-4.6,0,12.9,125,-5.9,2.8,-2.6,"Hip.","03","TV","Intermediário","AFN","L","Sala","Curitiba"
-0.3,12.2,6.5,20,5.6,2.3,13.2,12.7,-4,13.3,NA,-8,2.9,80,-61.5,-0.4,2.8,-2.9,"Hip.","03","TV","Intermediário","AFN","NE","Dorm. 1","Curitiba"
-0.6,13.1,9.5,24.4,13.3,3.1,10.3,14.2,-6.1,12.9,NA,-9.2,5.3,100,-33.3,-1.3,3.5,0.6,"Hip.","03","TV","Intermediário","AFN","NE","Dorm. 2","Curitiba"
-1,20.5,6.4,80.3,18.7,-8.3,7.1,30.9,-12.5,-22.2,NA,-11,3.1,17.7,NA,-9.5,2.8,2.4,"Hip.","03","TV","Intermediário","AFN","NE","Sala","Curitiba"
-0.6,12.2,6.5,20.5,13.2,4.5,5.4,13,-4,12.9,NA,-8.1,2.9,86.7,-61.5,-0.6,2.8,-2.9,"Hip.","03","TV","Intermediário","AFN","NO","Dorm. 1","Curitiba"
-0.6,13.1,9.5,24.4,9.6,3.1,12.8,14.2,-6.1,12.9,NA,-9.2,5.3,100,-33.3,-1.4,3.5,1.2,"Hip.","03","TV","Intermediário","AFN","NO","Dorm. 2","Curitiba"
-1,20.5,6.4,80.3,7,-8.3,19,30.9,-12.5,-22.2,NA,-11,3.1,17.4,NA,-9.4,2.8,2.4,"Hip.","03","TV","Intermediário","AFN","NO","Sala","Curitiba"
0.3,-8.9,2.6,33.3,1.2,-29.9,-1.3,-13.5,5.9,0,NA,6,-3.4,50,17.9,-1.2,0.3,-4.4,"Hip.","03","TV","Intermediário","AFN","SE","Dorm. 1","Curitiba"
0,-7.2,2.4,42.9,-1.8,-26.1,-4.2,-9.7,4,-5,NA,5,-3.2,0,-2.7,0.1,0.3,-1.2,"Hip.","03","TV","Intermediário","AFN","SE","Dorm. 2","Curitiba"
0,-1.7,5.5,16,-8.6,-3.2,-3.1,-1.9,3,-45,NA,2.5,-3.8,4.1,45.5,-1.5,1,-2.5,"Hip.","03","TV","Intermediário","AFN","SE","Sala","Curitiba"
0,-8.8,2.5,33.3,-1.3,-29.1,2.3,-12.9,5.9,0,NA,5.8,-3.4,0,25,-1.4,0.3,-3.8,"Hip.","03","TV","Intermediário","AFN","SO","Dorm. 1","Curitiba"
0,-7.2,2.4,42.9,-4.2,-26.1,-1.8,-10,4,-5,NA,5.1,-3.2,0,-5.4,0.2,0.3,-1.2,"Hip.","03","TV","Intermediário","AFN","SO","Dorm. 2","Curitiba"
