"int_conv_he","conv_hge_floor","conv_hge_roof","conv_hge_wall_s","conv_hge_wall_e","conv_hge_wall_n","conv_hge_wall_w","conv_hge_walls","conv_hge_windows","conv_hge_doors","afn_inf_sens_hge","afn_inf_sens_hle","afn_air_change","uncomf_hot","uncomf_cold","comf","max_op_temp","min_op_temp","typo","simp","wrap","storey","cond","dwel","room","weather"
47.2,18.3,5.8,10.3,-3.8,0.2,11.2,17.8,-4.5,4.5,0.1,-90.2,2.8,1.1,10.2,88.8,32.5,12.4,"Hip.","10","C10","Cobertura","AFN","L","Dorm. N","Curitiba"
47.4,11.7,5.8,-7.3,-1.5,11.8,7.5,10.5,-5.3,3.7,0,-76.6,2.6,0.8,15.1,84.2,32.3,11.8,"Hip.","10","C10","Cobertura","AFN","L","Dorm. S","Curitiba"
50.5,15.2,0,3.3,-6.3,3.9,7.8,8.7,-6,3.1,0,0,78724.4,20.5,0.8,78.7,32.2,13.4,"Hip.","10","C10","Cobertura","AFN","L","Sala","Curitiba"
36.2,22.2,0,9.5,9.1,0.3,10.9,29.7,-4.6,6.1,0,-0.1,82100.2,0.1,5.6,94.4,31.6,14.1,"Hip.","10","C10","Cobertura","AFN","NE","Dorm. 1","Curitiba"
36.2,23.1,0,7,15.4,0.2,13.7,36.4,-4.4,6.2,0,-0.1,88821.6,0.1,5.1,94.8,31.4,14.7,"Hip.","10","C10","Cobertura","AFN","NE","Dorm. 2","Curitiba"
38.9,21.7,0,5.8,5.5,-1.3,5.7,15.7,-5.5,3.2,0,0,112859.7,20.5,0.4,79.1,31.5,14.2,"Hip.","10","C10","Cobertura","AFN","NE","Sala","Curitiba"
36.2,22.1,0,9.4,10.5,0.2,9.3,29.5,-4.6,6.1,0,-0.1,82057.4,0.1,5.6,94.4,31.7,14.3,"Hip.","10","C10","Cobertura","AFN","NO","Dorm. 1","Curitiba"
36.2,23.2,0,7,13.6,0.2,15.7,36.6,-4.4,6.2,0,-0.1,88814.1,0,5.1,94.9,31.3,14.7,"Hip.","10","C10","Cobertura","AFN","NO","Dorm. 2","Curitiba"
38.9,21.7,0,5.8,5.5,-1.3,5.7,15.7,-5.5,3.2,0,0,112859.7,20.5,0.4,79.1,31.5,14.2,"Hip.","10","C10","Cobertura","AFN","NO","Sala","Curitiba"
36.4,13.4,0,-6.5,6.4,10.6,8.2,18.8,-4.9,4.6,0,0,64819.5,0,8.5,91.5,31.1,13.3,"Hip.","10","C10","Cobertura","AFN","SE","Dorm. 1","Curitiba"
36.4,14.4,0,-4.6,11.2,7.8,9.7,24,-4.9,4.8,0,0,70257.7,0,7.7,92.3,31,13.9,"Hip.","10","C10","Cobertura","AFN","SE","Dorm. 2","Curitiba"
39.8,11.6,0,-6.8,3,6.2,3.2,5.6,-6,2.1,0,0,82538.1,14.8,2,83.2,31.7,13.5,"Hip.","10","C10","Cobertura","AFN","SE","Sala","Curitiba"
36.4,13.3,0,-6.4,7.9,10.6,6.7,18.7,-4.9,4.6,0,0,64927.7,0.1,8.6,91.4,31.1,13.3,"Hip.","10","C10","Cobertura","AFN","SO","Dorm. 1","Curitiba"
36.4,14.5,0,-4.7,9.4,7.8,11.6,24.1,-4.9,4.8,0,0,70280.9,0,7.5,92.5,31,13.9,"Hip.","10","C10","Cobertura","AFN","SO","Dorm. 2","Curitiba"
39.8,11.6,0,-6.8,3,6.2,3.2,5.6,-6,2.1,0,0,82538.1,14.8,2,83.2,31.7,13.5,"Hip.","10","C10","Cobertura","AFN","SO","Sala","Curitiba"
47,19.8,5.9,12.1,10.9,-0.2,0.7,23.4,-4.7,4.9,0.1,-98.3,3,2,9.3,88.8,33.4,12.5,"Hip.","10","C10","Cobertura","AFN","O","Dorm. N","Curitiba"
47.2,13.1,5.9,-7.5,7,13.6,3.7,16.7,-5.5,4.1,0,-84.5,2.7,1.6,13.2,85.1,34.1,11.9,"Hip.","10","C10","Cobertura","AFN","O","Dorm. S","Curitiba"
49.4,19.6,0,4.1,7.8,4.6,-1.5,14.9,-6,3.9,0,-0.1,91985,26.4,0.9,72.6,34.5,13.5,"Hip.","10","C10","Cobertura","AFN","O","Sala","Curitiba"
35.7,20.5,7.8,11.8,2.4,2.8,12.6,29.6,-4,5.1,0,-95.1,3.6,60.4,0,39.6,38.2,18.9,"Hip.","10","C10","Cobertura","AFN","L","Dorm. N","Rio de Janeiro"
36.4,13.3,8.4,-4.7,6.2,13.8,8.3,23.6,-4.4,4.4,0,-85.2,3.5,53.3,0,46.7,38.8,18.7,"Hip.","10","C10","Cobertura","AFN","L","Dorm. S","Rio de Janeiro"
39.4,19.7,0,4.7,-1.5,5.4,10.1,18.7,-5.2,4.2,0,0,90198.2,78.9,0,21.1,38.9,20.5,"Hip.","10","C10","Cobertura","AFN","L","Sala","Rio de Janeiro"
27.3,24.4,0,11.3,10.5,3.3,11.6,36.7,-3.9,6.9,0,0,84302.7,53.5,0,46.5,36.4,18.7,"Hip.","10","C10","Cobertura","AFN","NE","Dorm. 1","Rio de Janeiro"
27.2,25.5,0,8.2,17,2.4,15.6,43.2,-3.7,6.9,0,0,91092.9,54,0,46,36.4,18.8,"Hip.","10","C10","Cobertura","AFN","NE","Dorm. 2","Rio de Janeiro"
30.8,25.7,0,7.4,7.3,1.7,7.3,23.7,-4.5,4,0,0,126677.4,82.7,0,17.3,37.3,20.9,"Hip.","10","C10","Cobertura","AFN","NE","Sala","Rio de Janeiro"
27.3,24.3,0,11.3,11.5,3.3,10.5,36.6,-3.9,6.9,0,0,84289.6,53.7,0,46.3,36.4,19,"Hip.","10","C10","Cobertura","AFN","NO","Dorm. 1","Rio de Janeiro"
