"int_conv_he","conv_hge_floor","conv_hge_roof","conv_hge_wall_s","conv_hge_wall_e","conv_hge_wall_n","conv_hge_wall_w","conv_hge_walls","conv_hge_windows","conv_hge_doors","afn_inf_sens_hge","afn_inf_sens_hle","hvac_sens_he","hvac_sens_ce","hvac_total_he","hvac_total_ce","typo","simp","wrap","storey","cond","dwel","room","weather"
43,-4.1,2.4,2,0.7,0.1,3.3,6.2,-8.5,0.3,0,-1.6,0,-36.1,0,0,"Hip.","07","SF","Térreo","HVAC","L","Dorm. N","Curitiba"
43.2,-1.2,1,-2.2,-0.8,1.3,1.5,-0.3,-9.4,0.5,0,-1.3,0,-31.8,0,0,"Hip.","07","SF","Térreo","HVAC","L","Dorm. S","Curitiba"
50.9,6.6,8,4.7,5.1,4.7,9.9,24.3,-7.3,2.7,0,-1.3,0,-84.1,0,30.3,"Hip.","07","SF","Térreo","HVAC","L","Sala","Curitiba"
32.9,0.3,4.9,5.4,4.7,1.7,3.1,14.9,-8.7,0.7,0,-1.5,0,-42.3,0,0,"Hip.","07","SF","Térreo","HVAC","NE","Dorm. 1","Curitiba"
32.9,1.3,5.5,4.6,5.4,1.5,6.5,18,-8.6,0.7,0,-1.4,0,-47.1,0,0,"Hip.","07","SF","Térreo","HVAC","NE","Dorm. 2","Curitiba"
39.3,14.7,12.4,11.2,8.1,6.5,7.9,33.7,-6.5,3.3,0,-1.1,0,-95.9,0,38.1,"Hip.","07","SF","Térreo","HVAC","NE","Sala","Curitiba"
32.9,-0.8,4.6,5.1,3,1.5,4,13.6,-8.7,0.7,0,-1.3,0,-39.8,0,0,"Hip.","07","SF","Térreo","HVAC","NO","Dorm. 1","Curitiba"
32.9,2.6,5.9,5,7.4,1.7,5.5,19.5,-8.6,0.8,0,-1.6,0,-50.2,0,0,"Hip.","07","SF","Térreo","HVAC","NO","Dorm. 2","Curitiba"
39.3,14.7,12.4,11.2,8.1,6.5,7.9,33.7,-6.5,3.3,0,-1.1,0,-95.9,0,38.1,"Hip.","07","SF","Térreo","HVAC","NO","Sala","Curitiba"
33.3,-0.8,1.7,-1.7,1.6,2,1.2,3.1,-9,0.3,0,-1.2,0,-26.9,0,0,"Hip.","07","SF","Térreo","HVAC","SE","Dorm. 1","Curitiba"
