"int_conv_he","conv_hge_floor","conv_hge_roof","conv_hge_wall_s","conv_hge_wall_e","conv_hge_wall_n","conv_hge_wall_w","conv_hge_walls","conv_hge_windows","conv_hge_doors","afn_inf_sens_hge","afn_inf_sens_hle","afn_air_change","uncomf_hot","uncomf_cold","comf","temp_max","temp_95","typo","simp","wrap","storey","cond","dwel","room","weather"
0,-3.1,1,2.1,0,0,3.8,2.7,0,5,NA,-0.4,0,100,2,-0.2,0.3,0,"Hip.","01","C10","Térreo","AFN","L","Dorm. N","Curitiba"
0,-1.5,-2.4,0,0,1.9,-11,-2.9,2,5,NA,0.8,0,Inf,6.8,-0.6,0.3,0,"Hip.","01","C10","Térreo","AFN","L","Dorm. S","Curitiba"
-0.2,-4.6,1.4,-20,-2.9,-2.9,41.8,28.8,0,-36.4,NA,-1,0,16.3,200,-3.2,1.3,0.7,"Hip.","01","C10","Térreo","AFN","L","Sala","Curitiba"
0,-5.4,5.4,18.6,-0.9,-5.9,5.9,7,-2.8,4.3,NA,-2.4,0,100,12.5,-0.3,1.3,1.1,"Hip.","01","C10","Térreo","AFN","NE","Dorm. 1","Curitiba"
-0.3,-5.9,6.4,21.4,5.2,-5.3,3.7,7.4,-2.9,4.2,NA,-3,0,0,0,-0.1,1,1.1,"Hip.","01","C10","Térreo","AFN","NE","Dorm. 2","Curitiba"
-0.3,-15.2,10,93.5,NA,-13,1.9,28.9,-4.3,-21.4,NA,-4.6,3.4,18.9,NA,-3.3,1.3,0.8,"Hip.","01","C10","Térreo","AFN","NE","Sala","Curitiba"
0,-5.4,6.2,20.2,4.9,-5.9,0,7.3,-2.8,4.2,NA,-2.6,0,100,25,-0.3,1.3,1.1,"Hip.","01","C10","Térreo","AFN","NO","Dorm. 1","Curitiba"
-0.3,-5.9,6.4,21.4,3.6,-5.3,5.3,7.4,-2.9,4.2,NA,-3,0,0,33.3,-0.1,1,1.1,"Hip.","01","C10","Térreo","AFN","NO","Dorm. 2","Curitiba"
-0.3,-15.2,10,93.5,0,-13,NA,28.9,-4.3,-25,NA,-4.6,3.4,18.9,NA,-3.3,1.3,0.8,"Hip.","01","C10","Térreo","AFN","NO","Sala","Curitiba"
0,3.3,-16.2,3.8,0,-32.9,-4.1,-19.9,2.2,-6.3,NA,6.1,-6.7,NA,60,-1.9,1.1,0,"Hip.","01","C10","Térreo","AFN","SE","Dorm. 1","Curitiba"
0.3,2.4,-13.2,2.7,-4.6,-28.8,-7.1,-14.9,2.3,-5.9,NA,5.3,-3.1,NA,75,-0.9,0.7,-0.4,"Hip.","01","C10","Térreo","AFN","SE","Dorm. 2","Curitiba"
0,8.9,-18.2,6.1,NA,-13.7,-12.5,-30.6,1.7,-43.8,NA,3.4,-4,3.4,133.3,-0.6,1,0,"Hip.","01","C10","Térreo","AFN","SE","Sala","Curitiba"
0,2.9,-15.7,5.7,-5.3,-31.5,0,-18.7,2.2,-6.3,NA,5.8,-3.3,NA,58.6,-1.8,1.1,0,"Hip.","01","C10","Térreo","AFN","SO","Dorm. 1","Curitiba"
0.3,2.4,-13.2,2.7,-7.1,-28.8,-5.5,-14.8,2.3,-5.9,NA,5.3,-3.1,NA,75,-0.9,0.7,-0.4,"Hip.","01","C10","Térreo","AFN","SO","Dorm. 2","Curitiba"
0,8,-17.8,6.1,-12.5,-13.7,NA,-27.8,1.7,-43.8,NA,3.3,-4,3.4,133.3,-0.5,1,0,"Hip.","01","C10","Térreo","AFN","SO","Sala","Curitiba"
0,-3.9,2.8,5.4,3.7,0,-1.8,3.3,0,0,NA,-0.9,0,0,4.4,-0.2,0.3,0.4,"Hip.","01","C10","Térreo","AFN","O","Dorm. N","Curitiba"
0,-1.6,-2,0,-11.1,4.9,1.2,-0.9,0,4.3,NA,0.3,0,0,6.1,-0.4,0.6,0.4,"Hip.","01","C10","Térreo","AFN","O","Dorm. S","Curitiba"
-0.4,-9.3,4.9,-12.5,74.2,-2.5,-6.1,25.5,-2,-38.7,NA,-2.3,0,10.6,200,-3.7,1.3,0.7,"Hip.","01","C10","Térreo","AFN","O","Sala","Curitiba"
