"int_conv_he","conv_hge_floor","conv_hge_roof","conv_hge_wall_s","conv_hge_wall_e","conv_hge_wall_n","conv_hge_wall_w","conv_hge_walls","conv_hge_windows","conv_hge_doors","afn_inf_sens_hge","afn_inf_sens_hle","afn_air_change","uncomf_hot","uncomf_cold","comf","max_op_temp","min_op_temp","typo","simp","wrap","storey","cond","dwel","room","weather"
-0.4,2.5,2.3,2,2.2,2.4,-1.2,5.4,0.3,3.6,-0.1,-13,0.3,2.2,-0.4,-1.8,0.9,0,"Hip.","06","TV","Cobertura","AFN","L","Dorm. N","Curitiba"
-0.3,2,2.3,1.2,2.1,2.1,-0.4,5.1,0.2,2.7,0,-11.5,0.3,1.7,-0.8,-0.9,1.2,0.1,"Hip.","06","TV","Cobertura","AFN","L","Dorm. S","Curitiba"
-0.6,0.8,2.1,1.9,1.3,0.4,3.7,7.4,-0.1,-0.6,0,-11.3,0.2,5.9,-0.1,-5.8,1.8,0,"Hip.","06","TV","Cobertura","AFN","L","Sala","Curitiba"
-0.3,2.7,2.4,3.9,-0.2,2.5,1.8,8,0.3,3.1,-0.1,-16.5,0.3,2.9,-0.6,-2.5,1.4,-0.1,"Hip.","06","TV","Cobertura","AFN","NE","Dorm. 1","Curitiba"
-0.3,1.5,2.6,2.9,2,1.8,-1.1,5.6,0.5,2.9,-0.1,-12.7,0.2,2.8,0.1,-2.9,1.2,-0.4,"Hip.","06","TV","Cobertura","AFN","NE","Dorm. 2","Curitiba"
-0.5,1.7,3,5.3,1.4,2.2,0.9,9.7,0.4,-0.6,0,-13.8,0.3,7.2,0.1,-7.3,1,-0.5,"Hip.","06","TV","Cobertura","AFN","NE","Sala","Curitiba"
-0.3,2.5,2.4,3.9,1.7,2.4,-0.5,7.5,0.3,3,-0.1,-15.8,0.3,2.9,-0.5,-2.4,1.4,-0.1,"Hip.","06","TV","Cobertura","AFN","NO","Dorm. 1","Curitiba"
-0.3,1.5,2.6,2.9,-1.2,1.8,2.2,5.7,0.5,2.9,-0.1,-12.7,0.2,2.8,0.1,-2.9,1.2,-0.4,"Hip.","06","TV","Cobertura","AFN","NO","Dorm. 2","Curitiba"
-0.5,1.7,3,5.3,0.8,2.2,1.5,9.7,0.4,-0.6,0,-13.8,0.3,7.3,0.1,-7.4,1,-0.5,"Hip.","06","TV","Cobertura","AFN","NO","Sala","Curitiba"
-0.2,1.1,2.3,1.3,-0.4,-2,1.4,0.3,0.5,2.2,0,-7,0.2,1.7,0.8,-2.3,1.2,-0.3,"Hip.","06","TV","Cobertura","AFN","SE","Dorm. 1","Curitiba"
-0.2,1.2,2.5,0.9,1.5,-1.2,-0.6,0.6,0.5,2.1,0,-6.4,0.1,1.8,0.9,-2.6,1.3,-0.8,"Hip.","06","TV","Cobertura","AFN","SE","Dorm. 2","Curitiba"
-0.1,0.2,2.7,1.1,0.4,0.7,0.6,2.8,0.5,-0.6,0,-5.3,0.2,3.6,1.4,-5,1,-0.8,"Hip.","06","TV","Cobertura","AFN","SE","Sala","Curitiba"
-0.1,1,2.3,1.2,1.2,-2.1,-0.7,-0.3,0.5,2.2,0,-6.1,0.1,1.6,1.2,-2.8,1.2,-0.3,"Hip.","06","TV","Cobertura","AFN","SO","Dorm. 1","Curitiba"
-0.2,1.1,2.5,0.9,-0.8,-1.2,1.7,0.5,0.5,2.1,0,-6.7,0.1,1.8,0.7,-2.5,1.3,-0.8,"Hip.","06","TV","Cobertura","AFN","SO","Dorm. 2","Curitiba"
-0.1,0.2,2.7,1.1,0.6,0.7,0.4,2.8,0.5,-0.6,0,-5.2,0.2,3.6,1.4,-5,1,-0.8,"Hip.","06","TV","Cobertura","AFN","SO","Sala","Curitiba"
-0.4,2.3,2.3,2,-1.5,2.4,2.7,5.7,0.3,3.8,-0.1,-13.3,0.3,2.7,-0.1,-2.6,1.4,0,"Hip.","06","TV","Cobertura","AFN","O","Dorm. N","Curitiba"
-0.3,1.8,2.2,1.2,-0.6,2.2,2.7,5.5,0.1,2.7,0,-11.7,0.2,2.1,-0.6,-1.6,1.3,0,"Hip.","06","TV","Cobertura","AFN","O","Dorm. S","Curitiba"
-0.8,2.7,2.2,2.5,6.1,1.1,2.2,11.9,-0.2,-0.4,0,-17.9,0.3,7,-0.1,-6.9,2,-0.1,"Hip.","06","TV","Cobertura","AFN","O","Sala","Curitiba"
-0.6,2.4,2,1.6,2.2,1.8,-1.8,3.9,0.1,3.7,0,-11.1,0.2,2.4,0,-2.4,1.2,0.1,"Hip.","06","TV","Cobertura","AFN","L","Dorm. N","Rio de Janeiro"
-0.4,2.2,1.8,0.8,1.9,1.8,-0.9,3.7,0,2.7,0,-9,0.3,2.7,0,-2.7,1.1,0.2,"Hip.","06","TV","Cobertura","AFN","L","Dorm. S","Rio de Janeiro"
-0.8,2.8,2.2,2.6,1.7,1,6.2,11.4,-0.1,-0.7,0,-17.6,0.3,1.5,0,-1.5,2.7,0.1,"Hip.","06","TV","Cobertura","AFN","L","Sala","Rio de Janeiro"
