"int_conv_he","conv_hge_floor","conv_hge_roof","conv_hge_wall_s","conv_hge_wall_e","conv_hge_wall_n","conv_hge_wall_w","conv_hge_walls","conv_hge_windows","conv_hge_doors","afn_inf_sens_hge","afn_inf_sens_hle","afn_air_change","uncomf_hot","uncomf_cold","comf","max_op_temp","min_op_temp","typo","simp","wrap","storey","cond","dwel","room","weather"
47.1,19.1,9.4,11,-2.7,1.2,12.4,21.8,-4.4,5,0,-99.1,3.1,1,7.4,91.6,31.7,13.4,"Hip.","08","C10","Intermediário","AFN","L","Dorm. N","Curitiba"
47.4,12.1,5.3,-6.7,0.1,12.7,7.5,13.6,-5,3.9,0,-80.2,2.7,0.5,12.1,87.5,31.1,12.8,"Hip.","08","C10","Intermediário","AFN","L","Dorm. S","Curitiba"
50.5,13.7,7,3,-6.2,3.8,9.6,10.1,-6.2,1.9,0,-76.5,2.7,27.2,2.8,70.1,32.4,14.4,"Hip.","08","C10","Intermediário","AFN","L","Sala","Curitiba"
36.1,24.3,12.7,17.3,10.1,0.9,12.4,40.7,-4.6,5.1,0,-115.7,3.4,1.3,3.4,95.3,31.6,15.7,"Hip.","08","C10","Intermediário","AFN","NE","Dorm. 1","Curitiba"
36.1,25.7,13.5,13.9,17.7,0.7,15.6,47.9,-4.5,5.2,0,-125.2,3.7,1.1,1.4,97.5,31.2,15.3,"Hip.","08","C10","Intermediário","AFN","NE","Dorm. 2","Curitiba"
38.8,22.4,11.3,10.7,5.7,-1.5,5.9,20.9,-5.9,2.4,0,-90.2,3.1,31.4,0.1,68.5,31.8,15.8,"Hip.","08","C10","Intermediário","AFN","NE","Sala","Curitiba"
36.1,24.2,12.7,17.2,11.9,0.9,10.4,40.4,-4.6,5.1,0,-115.7,3.4,1.3,3.4,95.3,31.7,15.7,"Hip.","08","C10","Intermediário","AFN","NO","Dorm. 1","Curitiba"
36.1,25.7,13.5,13.9,15.3,0.7,18.1,48.1,-4.5,5.2,0,-125.2,3.7,1.2,1.4,97.4,31.2,15.8,"Hip.","08","C10","Intermediário","AFN","NO","Dorm. 2","Curitiba"
38.8,22.4,11.3,10.7,5.7,-1.5,5.9,20.9,-5.9,2.4,0,-90.2,3.1,31.4,0.1,68.5,31.8,15.8,"Hip.","08","C10","Intermediário","AFN","NO","Sala","Curitiba"
36.5,12.8,7.2,-5.1,6.4,9.7,8.4,19.4,-4.5,3.1,0,-76.4,2.6,0.2,8.9,90.9,29.8,14.2,"Hip.","08","C10","Intermediário","AFN","SE","Dorm. 1","Curitiba"
