"int_conv_he","conv_hge_floor","conv_hge_roof","conv_hge_wall_s","conv_hge_wall_e","conv_hge_wall_n","conv_hge_wall_w","conv_hge_walls","conv_hge_windows","conv_hge_doors","afn_inf_sens_hge","afn_inf_sens_hle","afn_air_change","uncomf_hot","uncomf_cold","comf","temp_max","temp_95","typo","simp","wrap","storey","cond","dwel","room","weather"
46.4,31.2,13.1,12.7,11.1,8.2,15.8,47.9,-7.2,4,0,-136.3,3.7,3.6,0.8,95.6,35.4,30.7,"Hip.","04","SF","Intermediário","AFN","L","Dorm. N","Curitiba"
47.1,16.9,8.1,3.8,6.8,9.2,9.1,29,-6.8,3.9,0,-101.3,3.1,1.3,2.4,96.3,33,28.6,"Hip.","04","SF","Intermediário","AFN","L","Dorm. S","Curitiba"
48.7,24.7,11.8,5.8,7.3,6.6,14.6,34.3,-8.8,2.8,0,-110.2,3.3,44.3,0,55.7,36.6,30.5,"Hip.","04","SF","Intermediário","AFN","L","Sala","Curitiba"
35.7,35.7,16.2,18.4,13.9,10.2,11.7,54.2,-7.3,3.8,0,-139.1,3.7,4.6,0.4,95,37.2,31.1,"Hip.","04","SF","Intermediário","AFN","NE","Dorm. 1","Curitiba"
35.7,36.2,16.9,14.3,17.8,7.2,19.4,58.7,-7,3.8,0,-145.1,3.9,4.4,0.4,95.2,37,31,"Hip.","04","SF","Intermediário","AFN","NE","Dorm. 2","Curitiba"
37.5,36.5,16.4,15,0,7.9,9.9,43,-8.5,3.8,0,-128.1,3.6,52.7,0,47.3,37,29.9,"Hip.","04","SF","Intermediário","AFN","NE","Sala","Curitiba"
35.7,35.7,16.2,18.4,11.9,10.2,13.6,54.1,-7.3,3.9,0,-139.1,3.7,4.6,0.3,95.1,37,31.1,"Hip.","04","SF","Intermediário","AFN","NO","Dorm. 1","Curitiba"
35.7,36.3,16.9,14.3,19.8,7.2,17.5,58.8,-7,3.8,0,-145.2,3.9,4.4,0.3,95.2,37,31,"Hip.","04","SF","Intermediário","AFN","NO","Dorm. 2","Curitiba"
37.5,36.5,16.4,15,10.2,7.9,0,43.1,-8.5,3.8,0,-128.1,3.6,52.7,0,47.3,37,29.9,"Hip.","04","SF","Intermediário","AFN","NO","Sala","Curitiba"
36.4,17.6,9.4,4.7,7.7,10.5,6.9,29.8,-6.1,2.3,0,-90.2,2.9,0.7,1.4,97.9,31.9,27.7,"Hip.","04","SF","Intermediário","AFN","SE","Dorm. 1","Curitiba"
36.4,18.4,9.9,3.4,10.3,8.3,11,33,-5.9,2.4,0,-94.7,3.1,0.6,1.4,98,31.7,27.7,"Hip.","04","SF","Intermediário","AFN","SE","Dorm. 2","Curitiba"
39.2,16.1,8.5,3.2,0,7.9,4.9,21,-7.6,1.5,0,-77.6,2.9,27.8,0,72.2,32.8,27.9,"Hip.","04","SF","Intermediário","AFN","SE","Sala","Curitiba"
36.4,17.6,9.4,4.7,6.9,10.5,7.8,29.9,-6.1,2.3,0,-90.3,2.9,0.7,1.6,97.7,31.9,27.7,"Hip.","04","SF","Intermediário","AFN","SO","Dorm. 1","Curitiba"
36.4,18.4,9.9,3.4,11,8.3,10.3,33,-5.9,2.4,0,-94.8,3.1,0.6,1.4,98,31.7,27.7,"Hip.","04","SF","Intermediário","AFN","SO","Dorm. 2","Curitiba"
39.2,16.1,8.5,3.2,5,7.9,0,21,-7.6,1.5,0,-77.6,2.9,27.8,0,72.2,32.8,27.9,"Hip.","04","SF","Intermediário","AFN","SO","Sala","Curitiba"
46.3,32,13.6,13.5,16.7,8.5,11.8,50.5,-7.3,4.5,0,-141.2,3.7,4.5,0.8,94.6,36.3,30.9,"Hip.","04","SF","Intermediário","AFN","O","Dorm. N","Curitiba"
47,17.9,8.6,4.2,9.6,10,8,31.8,-6.9,4.4,0,-106.5,3.2,1.9,1.9,96.1,34.1,28.8,"Hip.","04","SF","Intermediário","AFN","O","Dorm. S","Curitiba"
47.5,33.2,14.4,7.4,19.2,8.2,10.8,45.6,-8.6,3.3,0,-131.7,3.5,53.9,0,46.1,37.9,30.1,"Hip.","04","SF","Intermediário","AFN","O","Sala","Curitiba"
33.5,33.5,14.3,14,13.6,9.6,17.5,54.6,-7,4.4,0,-134.4,4.1,78.1,0,21.9,41.4,36.9,"Hip.","04","SF","Intermediário","AFN","L","Dorm. N","Rio de Janeiro"
35.5,18.4,9.1,5.3,9.7,10.7,10.3,36,-5.6,4.7,0,-102.8,3.8,61,0,39,40.1,34.7,"Hip.","04","SF","Intermediário","AFN","L","Dorm. S","Rio de Janeiro"
37.5,32.2,15,7.3,10.5,8.3,18.8,44.9,-7.8,3.5,0,-121.3,3.5,93.2,0,6.8,43.5,37.3,"Hip.","04","SF","Intermediário","AFN","L","Sala","Rio de Janeiro"
25.9,37.5,17.2,19.5,14.7,11.5,12.3,58,-7,3.8,0,-135.9,4.1,81.5,0,18.5,42.3,37.5,"Hip.","04","SF","Intermediário","AFN","NE","Dorm. 1","Rio de Janeiro"
26.1,37.9,17.8,15.1,18.5,8.1,20.9,62.5,-6.6,3.8,0,-141.8,4.4,81.4,0,18.6,42.2,37.5,"Hip.","04","SF","Intermediário","AFN","NE","Dorm. 2","Rio de Janeiro"
29.3,40.7,18.3,16.7,0,9.4,11.4,48.8,-7.2,4.5,0,-135.1,3.7,96.8,0,3.2,43,35.8,"Hip.","04","SF","Intermediário","AFN","NE","Sala","Rio de Janeiro"
25.9,37.5,17.2,19.5,12.3,11.5,14.7,57.9,-7,3.8,0,-135.7,4.1,81.5,0,18.5,42.2,37.5,"Hip.","04","SF","Intermediário","AFN","NO","Dorm. 1","Rio de Janeiro"
26.1,37.9,17.8,15.1,20.9,8.1,18.5,62.5,-6.6,3.8,0,-141.8,4.4,81.5,0,18.5,42.2,37.5,"Hip.","04","SF","Intermediário","AFN","NO","Dorm. 2","Rio de Janeiro"
29.3,40.7,18.3,16.7,11.5,9.4,0,48.9,-7.2,4.5,0,-135.1,3.7,96.8,0,3.2,43,35.7,"Hip.","04","SF","Intermediário","AFN","NO","Sala","Rio de Janeiro"
28,18.3,10,5.8,8.4,11.2,7.3,32.7,-4.6,2.3,0,-87.9,3.6,57.7,0,42.3,38.7,33.8,"Hip.","04","SF","Intermediário","AFN","SE","Dorm. 1","Rio de Janeiro"
28.1,18.9,10.4,4.1,10.8,8.7,11.6,35.2,-4.4,2.4,0,-91.9,3.8,57.7,0,42.3,38.5,33.8,"Hip.","04","SF","Intermediário","AFN","SE","Dorm. 2","Rio de Janeiro"
31.7,17,9.4,3.9,0,8.5,5.4,23.4,-5.9,1.8,0,-76.5,3.1,82.6,0,17.4,39.3,33.6,"Hip.","04","SF","Intermediário","AFN","SE","Sala","Rio de Janeiro"
28,18.3,10,5.8,7.3,11.2,8.3,32.6,-4.6,2.4,0,-87.8,3.6,57.7,0,42.3,38.7,33.8,"Hip.","04","SF","Intermediário","AFN","SO","Dorm. 1","Rio de Janeiro"
28.1,18.9,10.4,4.1,11.6,8.7,10.8,35.2,-4.4,2.4,0,-91.9,3.8,57.7,0,42.3,38.5,33.8,"Hip.","04","SF","Intermediário","AFN","SO","Dorm. 2","Rio de Janeiro"
31.7,17,9.4,3.9,5.5,8.5,0,23.4,-5.9,1.8,0,-76.5,3.1,82.6,0,17.4,39.3,33.6,"Hip.","04","SF","Intermediário","AFN","SO","Sala","Rio de Janeiro"
33.6,33.3,14.6,13.8,17.8,9.8,13.3,54.7,-6.7,4.3,0,-134.4,4.1,78.1,0,21.9,41.3,36.8,"Hip.","04","SF","Intermediário","AFN","O","Dorm. N","Rio de Janeiro"
35.5,18.4,9.5,5.4,10.5,10.6,9.6,36.2,-5.2,4.5,0,-102.6,3.8,60.8,0,39.2,39.9,34.3,"Hip.","04","SF","Intermediário","AFN","O","Dorm. S","Rio de Janeiro"
36.8,35.6,15.6,8.1,20.9,9.2,12.3,50.6,-7.1,3.9,0,-132.2,3.5,94.2,0,5.8,42.6,35.1,"Hip.","04","SF","Intermediário","AFN","O","Sala","Rio de Janeiro"
41.6,32.1,13.9,13.6,12.4,8.8,16.8,51.6,-7.2,4.4,0,-138.1,4.1,32.7,0.1,67.2,40.8,33.8,"Hip.","04","SF","Intermediário","AFN","L","Dorm. N","São Paulo"
42.8,18.5,9.1,4.8,8.7,10.5,10.2,34.2,-6.2,4.5,0,-107.1,3.7,24.2,0.2,75.6,36.2,31.7,"Hip.","04","SF","Intermediário","AFN","L","Dorm. S","São Paulo"
43.8,28.8,13.7,6.6,8.8,7.5,17,40,-8.5,3.1,0,-116.2,3.4,68.1,0,31.9,39.3,34.1,"Hip.","04","SF","Intermediário","AFN","L","Sala","São Paulo"
32,36.2,16.8,18.9,14.3,10.7,12.1,56,-7.2,3.9,0,-138.8,4.1,33.8,0,66.1,42.5,34.3,"Hip.","04","SF","Intermediário","AFN","NE","Dorm. 1","São Paulo"
32.1,36.8,17.4,14.7,18.2,7.5,20.2,60.7,-6.8,3.9,0,-145,4.4,33.6,0,66.4,42.4,34.2,"Hip.","04","SF","Intermediário","AFN","NE","Dorm. 2","São Paulo"
34,37.4,17.1,15.5,0,8.2,10.4,44.5,-8.2,3.9,0,-128.3,3.7,75.8,0,24.2,43.2,33,"Hip.","04","SF","Intermediário","AFN","NE","Sala","São Paulo"
32,36.2,16.8,18.9,12.1,10.7,14.1,55.9,-7.1,3.9,0,-138.7,4.1,33.8,0,66.2,42.4,34.2,"Hip.","04","SF","Intermediário","AFN","NO","Dorm. 1","São Paulo"
32.1,36.8,17.4,14.7,20.3,7.5,18.2,60.7,-6.8,3.9,0,-145.1,4.4,33.6,0,66.4,42.4,34.2,"Hip.","04","SF","Intermediário","AFN","NO","Dorm. 2","São Paulo"
34,37.4,17.1,15.5,10.5,8.2,0,44.6,-8.2,3.9,0,-128.4,3.7,75.8,0,24.2,43.2,33,"Hip.","04","SF","Intermediário","AFN","NO","Sala","São Paulo"
33.3,18.8,10.2,5.6,8.4,11.3,7.5,32.8,-5.4,2.5,0,-93.2,3.5,20.8,0.2,79,35.2,30.8,"Hip.","04","SF","Intermediário","AFN","SE","Dorm. 1","São Paulo"
33.3,19.5,10.6,4,11,8.9,11.8,35.7,-5.2,2.5,0,-97.7,3.7,20.6,0.1,79.3,35.1,30.8,"Hip.","04","SF","Intermediário","AFN","SE","Dorm. 2","São Paulo"
36.1,17.2,9.2,3.6,0,8.4,5.3,22.7,-7,1.7,0,-78.7,3.1,54.6,0.1,45.3,35.2,31,"Hip.","04","SF","Intermediário","AFN","SE","Sala","São Paulo"
33.3,18.8,10.2,5.6,7.4,11.3,8.4,32.7,-5.4,2.5,0,-93.2,3.5,20.8,0.2,79,35.1,30.8,"Hip.","04","SF","Intermediário","AFN","SO","Dorm. 1","São Paulo"
33.3,19.5,10.6,4,11.8,8.9,11,35.7,-5.2,2.5,0,-97.7,3.7,20.6,0.1,79.3,35,30.8,"Hip.","04","SF","Intermediário","AFN","SO","Dorm. 2","São Paulo"
36.1,17.2,9.2,3.6,5.3,8.4,0,22.7,-7,1.7,0,-78.7,3.1,54.6,0.1,45.3,35.2,31,"Hip.","04","SF","Intermediário","AFN","SO","Sala","São Paulo"
41.6,32.2,14.2,13.6,17.1,9,12.3,52,-6.9,4.4,0,-138.7,4.1,32.7,0.1,67.2,40.8,33.7,"Hip.","04","SF","Intermediário","AFN","O","Dorm. N","São Paulo"
42.8,18.7,9.3,5,10.5,10.6,8.8,34.8,-5.9,4.5,0,-107.6,3.7,24.1,0.2,75.7,36.1,31.6,"Hip.","04","SF","Intermediário","AFN","O","Dorm. S","São Paulo"
43.2,31.8,14.3,7.3,18.8,8.2,10.5,44.8,-8.1,3.4,0,-125.2,3.5,72,0,28,39,32.5,"Hip.","04","SF","Intermediário","AFN","O","Sala","São Paulo"
