"int_conv_he","conv_hge_floor","conv_hge_roof","conv_hge_wall_s","conv_hge_wall_e","conv_hge_wall_n","conv_hge_wall_w","conv_hge_walls","conv_hge_windows","conv_hge_doors","afn_inf_sens_hge","afn_inf_sens_hle","afn_air_change","uncomf_hot","uncomf_cold","comf","temp_max","temp_95","typo","simp","wrap","storey","cond","dwel","room","weather"
46.5,28.9,5.5,10.4,9.7,7.1,10.6,37.9,-6.5,6.2,0,-118.8,3.4,5.1,5.7,89.2,36.6,31.6,"Hip.","06","SF","Cobertura","AFN","L","Dorm. N","Curitiba"
46.9,18,6.7,3.7,6.9,8.5,7.5,26.4,-6.7,5.4,0,-99.3,3,3.8,8.9,87.3,36.7,30.5,"Hip.","06","SF","Cobertura","AFN","L","Dorm. S","Curitiba"
48.6,23.4,7.1,6.2,7.3,6.2,13.6,33.3,-7.2,3.2,0,-108.1,3.2,44.3,1.9,53.8,37.5,30.7,"Hip.","06","SF","Cobertura","AFN","L","Sala","Curitiba"
35.7,32.4,6.8,15.2,9.2,8.6,9.5,42.4,-6.5,5.6,0,-117.8,3.4,5.7,4.8,89.5,36.9,31.7,"Hip.","06","SF","Cobertura","AFN","NE","Dorm. 1","Curitiba"
35.8,32.4,7.4,11.7,14.1,6,13.4,45.2,-6,5.3,0,-120.5,3.5,5.3,4.8,90,36.8,31.6,"Hip.","06","SF","Cobertura","AFN","NE","Dorm. 2","Curitiba"
37.7,33,9.8,13.4,9.3,7.6,9.1,39.4,-6.1,3.5,0,-118.1,3.6,50.8,1.1,48.1,35.8,29.6,"Hip.","06","SF","Cobertura","AFN","NE","Sala","Curitiba"
35.7,32.3,6.8,15.2,9.6,8.6,9.1,42.4,-6.4,5.6,0,-117.8,3.4,5.7,4.7,89.6,36.9,31.7,"Hip.","06","SF","Cobertura","AFN","NO","Dorm. 1","Curitiba"
35.8,32.4,7.4,11.7,13.7,6,13.8,45.1,-6.1,5.3,0,-120.4,3.5,5.3,4.6,90.1,36.7,31.6,"Hip.","06","SF","Cobertura","AFN","NO","Dorm. 2","Curitiba"
37.7,33,9.8,13.4,9.3,7.6,9.1,39.4,-6.1,3.5,0,-118.1,3.6,50.8,1.1,48.1,35.8,29.6,"Hip.","06","SF","Cobertura","AFN","NO","Sala","Curitiba"
36.1,19.5,8.2,4.7,6.4,10.5,6.8,28.3,-6.3,4.1,0,-91.8,2.9,3.8,8.5,87.7,36.5,30.3,"Hip.","06","SF","Cobertura","AFN","SE","Dorm. 1","Curitiba"
36.2,20,8.5,3.3,9.8,8.2,9.3,30.5,-5.9,4,0,-94.1,3.1,3.6,8.1,88.3,36.5,30.2,"Hip.","06","SF","Cobertura","AFN","SE","Dorm. 2","Curitiba"
38.8,17.3,9.2,3.7,5.6,8.4,5.6,23.3,-6.5,2,0,-84.4,3,34.7,3.7,61.7,35.2,28.7,"Hip.","06","SF","Cobertura","AFN","SE","Sala","Curitiba"
36.1,19.4,8.2,4.7,6.8,10.5,6.4,28.3,-6.2,4.1,0,-91.8,2.9,3.8,8.5,87.6,36.6,30.3,"Hip.","06","SF","Cobertura","AFN","SO","Dorm. 1","Curitiba"
36.2,20,8.5,3.3,9.2,8.1,9.8,30.4,-6,4,0,-94.3,3.1,3.6,8,88.4,36.5,30.3,"Hip.","06","SF","Cobertura","AFN","SO","Dorm. 2","Curitiba"
