"int_conv_he","conv_hge_floor","conv_hge_roof","conv_hge_wall_s","conv_hge_wall_e","conv_hge_wall_n","conv_hge_wall_w","conv_hge_walls","conv_hge_windows","conv_hge_doors","afn_inf_sens_hge","afn_inf_sens_hle","afn_air_change","uncomf_hot","uncomf_cold","comf","max_op_temp","min_op_temp","typo","simp","wrap","storey","cond","dwel","room","weather"
47.3,17.2,11.3,10.2,3.7,4.6,13.5,32,-4.2,2.4,0,-106.9,3.3,0.2,2.2,97.6,30.5,16.8,"Hip.","00","TV","Térreo","AFN","L","Dorm. N","Curitiba"
47.5,20.9,5.4,-1.9,3.3,9.8,9.1,20.2,-5.3,2.4,0,-93,3.1,0.1,3.9,96.1,29.2,16.3,"Hip.","00","TV","Térreo","AFN","L","Dorm. S","Curitiba"
50.9,8.4,8.2,2.4,0,3.9,6.4,12.7,-6,2.5,0,-75.2,2.8,17.1,0,82.9,30,17,"Hip.","00","TV","Térreo","AFN","L","Sala","Curitiba"
36.4,18.2,14.2,14.3,11.4,6,10,41.6,-4,2.5,0,-109.7,3.4,0.1,0.1,99.8,30,17,"Hip.","00","TV","Térreo","AFN","NE","Dorm. 1","Curitiba"
36.4,18.4,15.1,11.3,15.1,4.4,16.6,47.4,-3.8,2.6,0,-117,3.6,0.1,0,99.8,29.7,16.5,"Hip.","00","TV","Térreo","AFN","NE","Dorm. 2","Curitiba"
39.4,8.2,13.5,6.2,5.6,3.7,5.9,21.3,-5.1,3.1,0,-80.2,3.1,19.3,0,80.7,30.4,17.6,"Hip.","00","TV","Térreo","AFN","NE","Sala","Curitiba"
36.4,18.2,14.3,14.3,10.1,6,11.7,42.1,-4,2.6,0,-110.3,3.4,0.1,0.1,99.8,30,17,"Hip.","00","TV","Térreo","AFN","NO","Dorm. 1","Curitiba"
36.4,18.4,15.1,11.3,16.8,4.4,14.9,47.4,-3.8,2.5,0,-117,3.6,0.1,0,99.8,29.7,16.5,"Hip.","00","TV","Térreo","AFN","NO","Dorm. 2","Curitiba"
39.4,8.2,13.5,6.2,6,3.7,5.5,21.3,-5.1,3.1,0,-80.2,3.1,19.3,0,80.7,30.4,17.6,"Hip.","00","TV","Térreo","AFN","NO","Sala","Curitiba"
36.6,22.3,7.7,-0.6,8.3,13.5,7.5,28.6,-4.9,1.8,0,-93.2,3.1,0,0.6,99.4,28,16.8,"Hip.","00","TV","Térreo","AFN","SE","Dorm. 1","Curitiba"
36.6,22.4,8.4,-0.4,11,10.6,11.8,33.1,-4.7,1.9,0,-98.7,3.3,0,0.3,99.7,27.7,17,"Hip.","00","TV","Térreo","AFN","SE","Dorm. 2","Curitiba"
40.2,11.2,5.3,-2.5,3.2,5.1,3,8.7,-6.3,1.8,0,-60.4,2.6,8.3,0,91.7,29.1,17.2,"Hip.","00","TV","Térreo","AFN","SE","Sala","Curitiba"
36.6,22.3,7.8,-0.5,7.5,13.5,8.8,29.3,-4.9,1.8,0,-93.8,3.1,0,0.6,99.4,28,16.9,"Hip.","00","TV","Térreo","AFN","SO","Dorm. 1","Curitiba"
36.6,22.4,8.4,-0.4,11.8,10.6,11,33.1,-4.7,1.9,0,-98.7,3.3,0,0.3,99.7,27.7,17,"Hip.","00","TV","Térreo","AFN","SO","Dorm. 2","Curitiba"
40.2,11.2,5.3,-2.5,3,5.1,3.2,8.8,-6.3,1.8,0,-60.5,2.6,8.3,0,91.7,29.1,17.2,"Hip.","00","TV","Térreo","AFN","SO","Sala","Curitiba"
47.1,16.7,12.1,11.6,14.2,4.8,7.2,37.7,-4.3,2.7,0,-113.2,3.4,0.7,1.9,97.4,31.6,16.8,"Hip.","00","TV","Térreo","AFN","O","Dorm. N","Curitiba"
47.4,20.4,6,-1.6,9.5,11.2,7.3,26.4,-5.4,2.7,0,-99.5,3.2,0.4,3.3,96.3,30.6,16.2,"Hip.","00","TV","Térreo","AFN","O","Dorm. S","Curitiba"
50.1,8.5,11.6,3.2,7.9,4.6,5,20.8,-5.4,3.3,0,-87.5,3,26.8,0,73.2,32,17,"Hip.","00","TV","Térreo","AFN","O","Sala","Curitiba"
35.4,18.4,13,11.5,8,6.1,15,40.7,-3.7,2.7,0,-106.8,3.9,67.7,0,32.3,36.5,20.4,"Hip.","00","TV","Térreo","AFN","L","Dorm. N","Rio de Janeiro"
