"int_conv_he","conv_hge_floor","conv_hge_roof","conv_hge_wall_s","conv_hge_wall_e","conv_hge_wall_n","conv_hge_wall_w","conv_hge_walls","conv_hge_windows","conv_hge_doors","afn_inf_sens_hge","afn_inf_sens_hle","afn_air_change","uncomf_hot","uncomf_cold","comf","max_op_temp","min_op_temp","typo","simp","wrap","storey","cond","dwel","room","weather"
46.7,29.2,2.8,9.5,8.7,6.2,12.4,36.8,-7.1,2.6,0,-112.2,3.2,3.2,5.2,91.6,35.4,15,"Hip.","00","SF","Cobertura","AFN","L","Dorm. N","Curitiba"
47.1,17.1,4.2,2.9,5.8,7.4,8.1,24.3,-7.1,2.8,0,-91.4,2.8,2.2,8.6,89.3,35.4,13.9,"Hip.","00","SF","Cobertura","AFN","L","Dorm. S","Curitiba"
49,25.2,4.8,5.5,6.6,6.1,10.6,28.8,-7.6,4.2,0,-101.5,3.1,40.7,1,58.4,35.1,13.8,"Hip.","00","SF","Cobertura","AFN","L","Sala","Curitiba"
36,32.6,4.3,13.4,10.9,7.5,8.7,40.5,-7,2.6,0,-109.8,3.2,3.3,4.4,92.4,35.5,15.6,"Hip.","00","SF","Cobertura","AFN","NE","Dorm. 1","Curitiba"
36,33.3,4.7,10.4,13.4,5.4,15.1,44.2,-6.8,2.7,0,-115,3.4,3.2,3.9,92.9,35.5,15.9,"Hip.","00","SF","Cobertura","AFN","NE","Dorm. 2","Curitiba"
37.9,34,6.4,9.8,8.3,6.5,8.4,33,-7.1,4.4,0,-109.3,3.4,47,0.3,52.7,34.6,14.5,"Hip.","00","SF","Cobertura","AFN","NE","Sala","Curitiba"
35.9,32.6,4.4,13.4,8.8,7.5,10.7,40.4,-7,2.7,0,-109.9,3.2,3.3,4.4,92.4,35.5,15.7,"Hip.","00","SF","Cobertura","AFN","NO","Dorm. 1","Curitiba"
36,33.3,4.6,10.4,15.5,5.4,13,44.2,-6.8,2.6,0,-115.1,3.4,3.2,3.9,92.9,35.5,15.9,"Hip.","00","SF","Cobertura","AFN","NO","Dorm. 2","Curitiba"
37.9,34,6.4,9.8,8.6,6.5,8.1,33.1,-7.1,4.4,0,-109.4,3.4,47,0.3,52.6,34.6,14.5,"Hip.","00","SF","Cobertura","AFN","NO","Sala","Curitiba"
36.3,18.5,5.7,4,7.3,10.4,6,27.8,-6.7,1.8,0,-84.6,2.7,2,7.8,90.3,35,14.5,"Hip.","00","SF","Cobertura","AFN","SE","Dorm. 1","Curitiba"
36.3,19,6,2.9,8.9,8.1,10.1,29.9,-6.5,1.9,0,-88,2.9,1.9,7.4,90.7,34.9,14.7,"Hip.","00","SF","Cobertura","AFN","SE","Dorm. 2","Curitiba"
38.9,18.1,6.2,3.2,5.3,6.9,5.2,20.7,-7.2,2.9,0,-80,2.8,32.2,2.4,65.4,34.2,13.6,"Hip.","00","SF","Cobertura","AFN","SE","Sala","Curitiba"
