"int_conv_he","conv_hge_floor","conv_hge_roof","conv_hge_wall_s","conv_hge_wall_e","conv_hge_wall_n","conv_hge_wall_w","conv_hge_walls","conv_hge_windows","conv_hge_doors","afn_inf_sens_hge","afn_inf_sens_hle","afn_air_change","uncomf_hot","uncomf_cold","comf","temp_max","temp_95","typo","simp","wrap","storey","cond","dwel","room","weather"
46.5,26.2,8,13.7,3.7,4.6,12.6,34.6,-4.9,6.2,0,-118.6,3.4,4.4,7.2,88.4,33.9,29.9,"Hip.","05","TV","Cobertura","AFN","L","Dorm. N","Curitiba"
46.9,15.9,7.9,-1.2,3.7,12.9,8.1,23.5,-5.5,4.9,0,-96.7,3,3,12.2,84.7,34.1,29,"Hip.","05","TV","Cobertura","AFN","L","Dorm. S","Curitiba"
49.4,20,7.4,4.6,1,4.6,11.8,22,-6.5,2.4,0,-93.8,3,38,3.5,58.6,34.9,29.4,"Hip.","05","TV","Cobertura","AFN","L","Sala","Curitiba"
35.7,31,9.4,18.8,11,5.7,13,48.5,-4.9,5.8,0,-127.1,3.5,5.1,4.8,90,34.2,29.5,"Hip.","05","TV","Cobertura","AFN","NE","Dorm. 1","Curitiba"
35.7,31.4,10,14.7,18.8,4.2,16.2,53.9,-4.6,5.7,0,-133,3.8,5,4.5,90.5,33.9,29.4,"Hip.","05","TV","Cobertura","AFN","NE","Dorm. 2","Curitiba"
38.2,29.4,9.6,12.2,7.5,4.4,7.3,31.4,-5.7,2.8,0,-104.9,3.4,44.1,1.4,54.5,33.3,28.6,"Hip.","05","TV","Cobertura","AFN","NE","Sala","Curitiba"
35.7,31,9.4,18.8,13.1,5.7,10.9,48.6,-4.9,5.8,0,-127.2,3.5,5.1,4.9,90,34.2,29.5,"Hip.","05","TV","Cobertura","AFN","NO","Dorm. 1","Curitiba"
35.7,31.4,10,14.7,16.4,4.2,18.6,53.9,-4.6,5.7,0,-132.9,3.8,5,4.5,90.5,33.9,29.4,"Hip.","05","TV","Cobertura","AFN","NO","Dorm. 2","Curitiba"
38.2,29.4,9.6,12.2,7.5,4.4,7.3,31.4,-5.7,2.8,0,-104.9,3.4,44.1,1.4,54.5,33.3,28.6,"Hip.","05","TV","Cobertura","AFN","NO","Sala","Curitiba"
36.1,17.2,9.4,0,7.1,12.2,9.1,28.5,-5,3.8,0,-91.8,2.9,2.8,10.6,86.6,33.3,28.3,"Hip.","05","TV","Cobertura","AFN","SE","Dorm. 1","Curitiba"
