"int_conv_he","conv_hge_floor","conv_hge_roof","conv_hge_wall_s","conv_hge_wall_e","conv_hge_wall_n","conv_hge_wall_w","conv_hge_walls","conv_hge_windows","conv_hge_doors","afn_inf_sens_hge","afn_inf_sens_hle","afn_air_change","uncomf_hot","uncomf_cold","comf","temp_max","temp_95","typo","simp","wrap","storey","cond","dwel","room","weather"
-0.6,9.7,39.7,18.5,143.7,108.7,5.6,26.1,7.8,20,-100,-11.9,9.7,100,-2.6,-2.2,2.4,3.5,"Hip.","07","TV","Cobertura","AFN","L","Dorm. N","Curitiba"
-0.6,14.2,40.4,58.3,137.5,20.8,13.5,36.6,5.3,24,NA,-13.8,11.1,113.3,-0.8,-1.9,3.3,2.8,"Hip.","07","TV","Cobertura","AFN","L","Dorm. S","Curitiba"
-1.2,4.1,38.9,67.9,433.3,8.7,45.1,48.7,-1.5,-19.4,NA,-13.5,7.1,18.4,-2.9,-9,5.4,4.3,"Hip.","07","TV","Cobertura","AFN","L","Sala","Curitiba"
-0.8,10.2,35.7,27.7,28.1,78.8,17.6,29.3,7.7,15.4,-100,-16.2,12.5,126.1,-10.9,-2.6,4.3,3.5,"Hip.","07","TV","Cobertura","AFN","NE","Dorm. 1","Curitiba"
-0.8,5.7,35.1,25.6,13,75,13.6,19.7,9.8,11.1,-100,-11.8,8.6,112.5,2.2,-3,3.7,3.2,"Hip.","07","TV","Cobertura","AFN","NE","Dorm. 2","Curitiba"
-1.3,6.1,46.2,76.8,Inf,104.8,13.6,44.5,6.5,-17.1,NA,-15,9.7,19.3,7.7,-11.9,3.1,2.5,"Hip.","07","TV","Cobertura","AFN","NE","Sala","Curitiba"
-0.8,9.2,34.3,27,15.7,75.8,20.3,26.3,7.7,14.8,-100,-14.9,9.4,116.7,-9.3,-2.5,4,3.5,"Hip.","07","TV","Cobertura","AFN","NO","Dorm. 1","Curitiba"
-0.8,6,35.1,26.5,15.2,75,14.4,21.1,9.8,11.1,-100,-12.4,8.6,116.7,-2.2,-2.9,3.7,3.2,"Hip.","07","TV","Cobertura","AFN","NO","Dorm. 2","Curitiba"
-1.3,6.1,46.2,76.8,11.9,104.8,Inf,44.5,6.5,-17.1,NA,-15,9.7,19.6,7.7,-12,3.1,2.5,"Hip.","07","TV","Cobertura","AFN","NO","Sala","Curitiba"
-0.6,6.7,34.3,107.7,13.4,-13.9,19,6.8,9.1,22.2,NA,-7.9,7.4,114.3,10.9,-2.8,3.4,2.2,"Hip.","07","TV","Cobertura","AFN","SE","Dorm. 1","Curitiba"
