"int_conv_he","conv_hge_floor","conv_hge_roof","conv_hge_wall_s","conv_hge_wall_e","conv_hge_wall_n","conv_hge_wall_w","conv_hge_walls","conv_hge_windows","conv_hge_doors","afn_inf_sens_hge","afn_inf_sens_hle","afn_air_change","uncomf_hot","uncomf_cold","comf","temp_max","temp_95","typo","simp","wrap","storey","cond","dwel","room","weather"
-0.6,12.7,5.5,28,57.7,50,-17.7,10.8,2,142.9,NA,-10.1,9.1,43.7,-22.9,0.4,1.2,1.8,"Hip.","05","TV","Intermediário","AFN","L","Dorm. N","Curitiba"
-0.2,0,19.3,38.1,62.5,17.1,-27.2,8.3,3.7,71.4,NA,-5.4,3.4,33.3,-1.2,0,1,1.1,"Hip.","05","TV","Intermediário","AFN","L","Dorm. S","Curitiba"
-1,14,10.1,79.2,120,-6.5,47.5,41.7,-4.5,-24.1,NA,-11,3.4,23.3,-75,-9,5.9,3.6,"Hip.","05","TV","Intermediário","AFN","L","Sala","Curitiba"
-0.8,16.5,11.6,26.9,-6.4,40.9,21.5,17.6,2,116.7,NA,-14.8,8.6,126.7,-61.5,-1.1,4.4,2.8,"Hip.","05","TV","Intermediário","AFN","NE","Dorm. 1","Curitiba"
-0.6,14.1,10.8,26,18.8,40.6,-11.3,10.8,6.1,109.7,NA,-11.1,5.3,106.7,0,-1.6,3.5,2.9,"Hip.","05","TV","Intermediário","AFN","NE","Dorm. 2","Curitiba"
-1,21.3,7.2,83.1,Inf,54.2,2.9,36.1,-3.1,-22.2,NA,-13.2,6.2,17.4,NA,-9.4,2.8,2.9,"Hip.","05","TV","Intermediário","AFN","NE","Sala","Curitiba"
-0.8,16.1,10.8,26.1,22.3,40.9,-11.5,16.3,2,109.7,NA,-14.1,8.6,126.7,-61.5,-1.1,4.1,2.8,"Hip.","05","TV","Intermediário","AFN","NO","Dorm. 1","Curitiba"
-0.6,14.1,10.8,26,-11.2,40.6,18.3,10.8,6.1,109.7,NA,-11.1,5.3,106.7,-33.3,-1.5,3.5,2.9,"Hip.","05","TV","Intermediário","AFN","NO","Dorm. 2","Curitiba"
-1,21.3,7.2,83.1,4.2,54.2,Inf,36.1,-3.1,-22.2,NA,-13.2,6.2,17.1,NA,-9.2,2.8,2.9,"Hip.","05","TV","Intermediário","AFN","NO","Sala","Curitiba"
0.3,-9.6,1.3,88.9,-26.2,-29.9,9,-16.9,11.8,84.2,NA,4.6,0,50,8.9,-0.5,0,0,"Hip.","05","TV","Intermediário","AFN","SE","Dorm. 1","Curitiba"
