"int_conv_he","conv_hge_floor","conv_hge_roof","conv_hge_wall_s","conv_hge_wall_e","conv_hge_wall_n","conv_hge_wall_w","conv_hge_walls","conv_hge_windows","conv_hge_doors","afn_inf_sens_hge","afn_inf_sens_hle","hvac_sens_he","hvac_sens_ce","hvac_total_he","hvac_total_ce","typo","simp","wrap","storey","cond","dwel","room","weather"
0,-7.8,2.4,-5.3,0.8,0,11.5,6.9,0,0,NA,7.1,100,-1.5,100,33.3,"Hip.","01","C10","Térreo","HVAC","L","Dorm. N","Curitiba"
0,-2,-28.6,1.3,2,0,-26.9,-1,1.3,0,NA,15.4,40,0.4,40,0,"Hip.","01","C10","Térreo","HVAC","L","Dorm. S","Curitiba"
0.2,1.8,-1.4,0,10.3,4,17.9,16.7,1.6,-32.3,NA,14.3,NA,-1.4,NA,19.5,"Hip.","01","C10","Térreo","HVAC","L","Sala","Curitiba"
0,-24.2,13.4,135.7,0,-3.4,8.6,102.6,-1.4,11.1,NA,7.1,NA,-10.1,NA,100,"Hip.","01","C10","Térreo","HVAC","NE","Dorm. 1","Curitiba"
-0.3,-41.7,14.3,159.1,10,-4.7,9.7,45.5,-1.4,11.1,NA,7.7,NA,-10.2,NA,200,"Hip.","01","C10","Térreo","HVAC","NE","Dorm. 2","Curitiba"
0,-8,7.9,65,NA,5,6.8,24.4,-1.9,-21.6,-100,0,NA,-5.5,NA,22.5,"Hip.","01","C10","Térreo","HVAC","NE","Sala","Curitiba"
0,-24.2,11.6,131,11.4,-1.7,2.4,87.2,-1.4,10,NA,7.1,NA,-10.3,NA,150,"Hip.","01","C10","Térreo","HVAC","NO","Dorm. 1","Curitiba"
-0.3,-41.7,14.3,159.1,11.1,-2.3,10.2,45.5,-1.4,0,NA,7.7,NA,-10.2,NA,200,"Hip.","01","C10","Térreo","HVAC","NO","Dorm. 2","Curitiba"
0,-8,8.7,66.7,6.8,0,NA,24.4,-1.9,-21.6,-100,0,NA,-5.5,NA,22.5,"Hip.","01","C10","Térreo","HVAC","NO","Sala","Curitiba"
0.6,12.3,-69.2,4.3,5.9,-48.1,-4.8,-25.4,2.5,0,NA,8.3,NA,4.8,NA,NA,"Hip.","01","C10","Térreo","HVAC","SE","Dorm. 1","Curitiba"
0.3,7.7,-35,3.4,-11.5,-35.1,-8.6,-75,2.5,0,NA,0,NA,4.2,NA,NA,"Hip.","01","C10","Térreo","HVAC","SE","Dorm. 2","Curitiba"
0.3,8.3,-25,4.6,NA,-20.8,-3,-41.9,2.8,-38.9,NA,11.1,NA,4.3,NA,4.5,"Hip.","01","C10","Térreo","HVAC","SE","Sala","Curitiba"
0.3,11.3,-60,3.7,-4.8,-46.2,8.3,-27,2.5,-20,NA,8.3,NA,4.3,NA,NA,"Hip.","01","C10","Térreo","HVAC","SO","Dorm. 1","Curitiba"
0.3,7.7,-35,3.4,-8.6,-35.1,-11.5,-75,2.5,0,NA,0,NA,4.5,NA,NA,"Hip.","01","C10","Térreo","HVAC","SO","Dorm. 2","Curitiba"
0.3,8.3,-22.5,4.6,-5.9,-20.8,NA,-38.7,2.8,-38.9,NA,11.1,NA,4.3,NA,3,"Hip.","01","C10","Térreo","HVAC","SO","Sala","Curitiba"
0,-12.2,3.9,3.3,10.8,0,1.5,40,0,0,NA,0,100,-1.9,100,18.7,"Hip.","01","C10","Térreo","HVAC","O","Dorm. N","Curitiba"
0.2,-2.2,-100,0.6,-24,4.3,8.6,0,1.2,0,NA,0,25,0,25,11.1,"Hip.","01","C10","Térreo","HVAC","O","Dorm. S","Curitiba"
0,-1.4,1.7,-2.5,34.7,0,3.5,14.1,0,-35.4,NA,10,NA,-1.6,NA,11.8,"Hip.","01","C10","Térreo","HVAC","O","Sala","Curitiba"
0,-1.5,1.2,0.6,0,0,3.2,1,0,0,0,-33.3,NA,-0.5,NA,1.1,"Hip.","01","C10","Térreo","HVAC","L","Dorm. N","Rio de Janeiro"
0,-1,-0.9,0,0,0.6,-4.5,-0.6,0,0,0,0,NA,0.5,NA,-0.3,"Hip.","01","C10","Térreo","HVAC","L","Dorm. S","Rio de Janeiro"
-0.2,0.3,2.4,0.9,0.7,1.4,29.7,9.2,6.2,-30.6,0,33.3,NA,-1.8,NA,1.8,"Hip.","01","C10","Térreo","HVAC","L","Sala","Rio de Janeiro"
0,-2,4.7,16.3,0.5,-0.5,2.2,5,0,2.9,0,0,NA,-2.8,NA,4.7,"Hip.","01","C10","Térreo","HVAC","NE","Dorm. 1","Rio de Janeiro"
0,-1.6,3.2,12.2,2,-0.7,2.4,3.8,-9.1,3,0,-50,NA,-2.1,NA,4.2,"Hip.","01","C10","Térreo","HVAC","NE","Dorm. 2","Rio de Janeiro"
0,-0.6,3.3,30.4,NA,0.9,2.5,9.2,0,-27.7,100,33.3,NA,-2.4,NA,2.9,"Hip.","01","C10","Térreo","HVAC","NE","Sala","Rio de Janeiro"
0,-1.7,4.7,15.7,2.2,-0.9,1,4.9,-11.1,2.9,0,0,NA,-2.7,NA,4.5,"Hip.","01","C10","Térreo","HVAC","NO","Dorm. 1","Rio de Janeiro"
0,-1.3,3.2,12.2,2.4,-0.7,2,3.8,-9.1,3,0,-50,NA,-2.1,NA,4.3,"Hip.","01","C10","Térreo","HVAC","NO","Dorm. 2","Rio de Janeiro"
0,-0.6,2.9,30.4,2.5,0.9,NA,9.1,0,-26.8,100,33.3,NA,-2.3,NA,2.8,"Hip.","01","C10","Térreo","HVAC","NO","Sala","Rio de Janeiro"
0,0.3,-6.6,0,-2,-19.3,-5.5,-8.9,0,-7.7,0,50,NA,4.4,NA,-6.3,"Hip.","01","C10","Térreo","HVAC","SE","Dorm. 1","Rio de Janeiro"
0,0.3,-7.7,0,-6.4,-22,-5.5,-9.8,0,-7.7,0,75,NA,4.7,NA,-7.6,"Hip.","01","C10","Térreo","HVAC","SE","Dorm. 2","Rio de Janeiro"
0,2.1,-7.2,1.1,NA,-4.1,-4,-3.5,25,-37.5,-50,33.3,NA,3.7,NA,-6.8,"Hip.","01","C10","Térreo","HVAC","SE","Sala","Rio de Janeiro"
0,0.3,-7.4,0,-5.5,-19.6,-1.3,-9.1,50,-7.7,0,50,NA,4.5,NA,-6.5,"Hip.","01","C10","Térreo","HVAC","SO","Dorm. 1","Rio de Janeiro"
0,0.3,-7.7,0,-5.5,-22,-6.4,-9.8,0,-7.7,0,75,NA,4.7,NA,-7.7,"Hip.","01","C10","Térreo","HVAC","SO","Dorm. 2","Rio de Janeiro"
0,2.1,-7.2,2.1,-4.9,-4.1,NA,-3.8,25,-37.5,-50,33.3,NA,3.6,NA,-6.8,"Hip.","01","C10","Térreo","HVAC","SO","Sala","Rio de Janeiro"
0,-1.1,0.5,0.6,2.5,0,0,0.9,0,0,0,-33.3,NA,-0.4,NA,1.1,"Hip.","01","C10","Térreo","HVAC","O","Dorm. N","Rio de Janeiro"
0,-0.6,-0.8,0,-4.1,0.6,0.4,-0.9,0,0,0,-12.5,NA,0.6,NA,-0.3,"Hip.","01","C10","Térreo","HVAC","O","Dorm. S","Rio de Janeiro"
0,0,0.8,0,23.4,0.6,0.8,6.8,3.3,-32.5,0,0,NA,-0.5,NA,0.5,"Hip.","01","C10","Térreo","HVAC","O","Sala","Rio de Janeiro"
0,-3.8,2.2,1.5,4.8,0,6.2,3.9,0,0,NA,0,NA,-0.9,NA,5.9,"Hip.","01","C10","Térreo","HVAC","L","Dorm. N","São Paulo"
0,-1.4,-2.6,1.4,5.3,1.3,-7.4,0,1.9,0,NA,0,NA,0.3,NA,4.1,"Hip.","01","C10","Térreo","HVAC","L","Dorm. S","São Paulo"
0,0,1.5,0,3,1.1,32.3,12.1,3.2,-32.2,NA,14.3,NA,-2.1,NA,5.7,"Hip.","01","C10","Térreo","HVAC","L","Sala","São Paulo"
0,-6.1,8,43,1.1,-2.3,5.7,14.7,-2.4,5.6,-100,-14.3,NA,-5.4,NA,16,"Hip.","01","C10","Térreo","HVAC","NE","Dorm. 1","São Paulo"
0,-6.2,7.6,42.5,4.8,-3.2,5.9,12.2,-2.6,5.9,-100,-16.7,NA,-5.1,NA,14,"Hip.","01","C10","Térreo","HVAC","NE","Dorm. 2","São Paulo"
0,-2.8,5.3,44.6,NA,1,3.8,14.6,0,-25.5,0,-20,NA,-3.7,NA,7.1,"Hip.","01","C10","Térreo","HVAC","NE","Sala","São Paulo"
0,-6.1,8,41.5,5.6,-2.3,1.1,14.2,-2.4,5.6,-100,-14.3,NA,-5.4,NA,15.9,"Hip.","01","C10","Térreo","HVAC","NO","Dorm. 1","São Paulo"
0,-6.2,7.6,42.5,5.1,-3.2,4.8,12.5,-2.6,5.9,-100,-16.7,NA,-5.1,NA,14,"Hip.","01","C10","Térreo","HVAC","NO","Dorm. 2","São Paulo"
0,-2.8,5.3,44.6,3.8,1,NA,14.3,0,-24.1,0,-20,NA,-3.7,NA,7,"Hip.","01","C10","Térreo","HVAC","NO","Sala","São Paulo"
0,2,-14.8,3.3,0,-25,-6,-17.1,2,0,NA,45.5,NA,4.1,NA,1.2,"Hip.","01","C10","Térreo","HVAC","SE","Dorm. 1","São Paulo"
0,0,-12.1,2.2,-8.5,-22.8,-5.8,-15.2,0,-8.3,NA,45.5,NA,4.6,NA,-0.6,"Hip.","01","C10","Térreo","HVAC","SE","Dorm. 2","São Paulo"
0,2.8,-9.5,20,NA,-6.9,-3.3,-5.6,2.5,-36.4,0,37.5,NA,3.2,NA,-2.1,"Hip.","01","C10","Térreo","HVAC","SE","Sala","São Paulo"
0,2,-14.8,3.3,-6,-25.7,0,-18,2,-8.3,NA,45.5,NA,4.4,NA,1.1,"Hip.","01","C10","Térreo","HVAC","SO","Dorm. 1","São Paulo"
0,0,-12.1,2.2,-5.8,-22.8,-8.5,-15.2,0,-8.3,NA,45.5,NA,4.6,NA,0,"Hip.","01","C10","Térreo","HVAC","SO","Dorm. 2","São Paulo"
0,2.8,-9.5,20,-3.3,-6.9,NA,-5.6,2.5,-36.4,0,37.5,NA,3.2,NA,-2.3,"Hip.","01","C10","Térreo","HVAC","SO","Sala","São Paulo"
0,-4.3,1,1.4,5.7,2.6,2.4,3.6,0,0,0,0,NA,-0.8,NA,4.8,"Hip.","01","C10","Térreo","HVAC","O","Dorm. N","São Paulo"
0,-1.3,-2.4,3.1,-6.7,1.2,3.2,0,1.9,5.9,NA,-6.7,NA,0.4,NA,3.3,"Hip.","01","C10","Térreo","HVAC","O","Dorm. S","São Paulo"
0,-0.5,0.6,-1.4,25.8,0,1.9,8.6,4.8,-33.8,0,0,NA,-0.7,NA,2.8,"Hip.","01","C10","Térreo","HVAC","O","Sala","São Paulo"
