"int_conv_he","conv_hge_floor","conv_hge_roof","conv_hge_wall_s","conv_hge_wall_e","conv_hge_wall_n","conv_hge_wall_w","conv_hge_walls","conv_hge_windows","conv_hge_doors","afn_inf_sens_hge","afn_inf_sens_hle","afn_air_change","uncomf_hot","uncomf_cold","comf","max_op_temp","min_op_temp","typo","simp","wrap","storey","cond","dwel","room","weather"
47,20.4,5.8,10.9,1.7,2.4,11.1,26.1,-5,5.1,0.1,-100.6,3,1.7,7.8,90.5,32.8,13.5,"Hip.","10","TV","Cobertura","AFN","L","Dorm. N","Curitiba"
47.2,13.4,5.7,-2.3,1.6,10.6,7.8,17.7,-5.7,4.3,0,-85.7,2.7,1.3,11.5,87.2,32.6,12.7,"Hip.","10","TV","Cobertura","AFN","L","Dorm. S","Curitiba"
50.1,16.6,5.2,4.2,-0.5,4.4,8,16,-6.6,3.3,0,-83.9,2.8,31.3,2.7,66,32.9,14,"Hip.","10","TV","Cobertura","AFN","L","Sala","Curitiba"
36.1,23.6,0,10.8,9.2,3.2,10.5,33.7,-5.1,6.6,0,-0.1,86438.2,0.1,4.7,95.2,32.1,14.8,"Hip.","10","TV","Cobertura","AFN","NE","Dorm. 1","Curitiba"
36.1,24.3,0,8,15,2.4,13.7,39.1,-4.9,6.5,0,-0.1,91898.5,0.1,4.2,95.7,31.9,15.2,"Hip.","10","TV","Cobertura","AFN","NE","Dorm. 2","Curitiba"
38.7,23.1,6.6,6.9,6.4,2.2,6.4,21.9,-5.9,3.4,0,-89.3,3.1,35.3,0.8,63.9,32,14.6,"Hip.","10","TV","Cobertura","AFN","NE","Sala","Curitiba"
36,23.5,0,10.7,10.3,3.2,9.3,33.5,-5.1,6.5,0,-0.1,86537.5,0.1,4.8,95.1,32.1,14.9,"Hip.","10","TV","Cobertura","AFN","NO","Dorm. 1","Curitiba"
36.1,24.4,0,8,13.8,2.4,15.1,39.3,-4.9,6.6,0,-0.1,91896.5,0.1,4.3,95.6,31.9,15.1,"Hip.","10","TV","Cobertura","AFN","NO","Dorm. 2","Curitiba"
38.7,23.1,6.6,6.9,6.4,2.2,6.4,21.9,-5.9,3.4,0,-89.3,3.1,35.3,0.8,63.9,32,14.6,"Hip.","10","TV","Cobertura","AFN","NO","Sala","Curitiba"
36.3,14.7,0,-1.4,6.7,10,7.9,23.2,-5.4,5,0,0,69468.6,0.1,6.9,93,31.7,14,"Hip.","10","TV","Cobertura","AFN","SE","Dorm. 1","Curitiba"
