"int_conv_he","conv_hge_floor","conv_hge_roof","conv_hge_wall_s","conv_hge_wall_e","conv_hge_wall_n","conv_hge_wall_w","conv_hge_walls","conv_hge_windows","conv_hge_doors","afn_inf_sens_hge","afn_inf_sens_hle","afn_air_change","uncomf_hot","uncomf_cold","comf","temp_max","temp_95","typo","simp","wrap","storey","cond","dwel","room","weather"
47.5,13.6,8.8,8.6,8.5,6,8.4,31.5,-4.8,5,0,-101.8,3.3,0,0.9,99.1,31,27.8,"Hip.","05","SF","Térreo","AFN","L","Dorm. N","Curitiba"
47.8,9,5.7,2.6,5.7,6,5.3,19.6,-5.3,3.6,0,-81.3,2.9,0,2.6,97.4,28.9,26.7,"Hip.","05","SF","Térreo","AFN","L","Dorm. S","Curitiba"
50.8,3,6.2,3.5,3.7,3.4,7.9,18.6,-6.3,1.7,0,-73.3,2.8,19.3,0,80.7,31.8,28.1,"Hip.","05","SF","Térreo","AFN","L","Sala","Curitiba"
36.6,17.6,11,12.5,7.7,7.3,7.9,35.5,-4.6,4.7,0,-101,3.3,0,0.3,99.7,30.8,27.7,"Hip.","05","SF","Térreo","AFN","NE","Dorm. 1","Curitiba"
36.6,19.4,11.6,9.9,12.2,5.3,11.4,38.9,-4.4,4.5,0,-106.3,3.5,0,0.3,99.7,30.6,27.7,"Hip.","05","SF","Térreo","AFN","NE","Dorm. 2","Curitiba"
39.3,10,10.3,9,6.3,5,6.1,26.4,-5.5,2.3,0,-82.3,3.1,22.7,0,77.3,30.9,27.4,"Hip.","05","SF","Térreo","AFN","NE","Sala","Curitiba"
36.6,17.6,11,12.5,8.1,7.3,7.5,35.5,-4.6,4.7,0,-101,3.3,0,0.3,99.7,30.8,27.7,"Hip.","05","SF","Térreo","AFN","NO","Dorm. 1","Curitiba"
36.6,19.4,11.6,9.9,11.8,5.3,11.9,38.9,-4.4,4.5,0,-106.4,3.5,0,0.3,99.7,30.6,27.7,"Hip.","05","SF","Térreo","AFN","NO","Dorm. 2","Curitiba"
39.3,10,10.3,9,6.3,5,6.1,26.4,-5.5,2.3,0,-82.3,3.1,22.7,0,77.3,30.9,27.4,"Hip.","05","SF","Térreo","AFN","NO","Sala","Curitiba"
36.8,9.1,6.5,3.1,4.4,7.3,4.7,19.5,-4.7,2.7,0,-70.3,2.6,0,1.8,98.2,28.1,25.8,"Hip.","05","SF","Térreo","AFN","SE","Dorm. 1","Curitiba"
36.9,9.7,6.8,2.3,6.8,5.7,6.4,21.3,-4.5,2.6,0,-72.6,2.8,0,1.8,98.2,27.8,25.7,"Hip.","05","SF","Térreo","AFN","SE","Dorm. 2","Curitiba"
40.4,2.2,4.4,1.5,2.7,4.2,2.7,11.1,-5.5,0.9,0,-52.8,2.5,8.5,0.1,91.4,29.1,25.8,"Hip.","05","SF","Térreo","AFN","SE","Sala","Curitiba"
36.8,9.1,6.5,3.2,4.7,7.3,4.3,19.5,-4.7,2.7,0,-70.4,2.6,0,1.8,98.2,28.1,25.8,"Hip.","05","SF","Térreo","AFN","SO","Dorm. 1","Curitiba"
36.9,9.7,6.8,2.3,6.4,5.7,6.8,21.2,-4.5,2.6,0,-72.5,2.8,0,1.9,98.1,27.8,25.7,"Hip.","05","SF","Térreo","AFN","SO","Dorm. 2","Curitiba"
40.4,2.2,4.4,1.5,2.7,4.2,2.7,11.1,-5.5,0.9,0,-52.8,2.5,8.5,0.1,91.4,29.1,25.8,"Hip.","05","SF","Térreo","AFN","SO","Sala","Curitiba"
47.5,14.4,9.3,9,9,6.2,9.1,33.3,-4.9,5.4,0,-105.1,3.3,0,0.9,99.1,31.6,28,"Hip.","05","SF","Térreo","AFN","O","Dorm. N","Curitiba"
47.7,9.7,6.2,2.8,5.7,6.5,6.8,21.7,-5.4,3.9,0,-84.8,2.9,0,2.4,97.6,30.3,26.8,"Hip.","05","SF","Térreo","AFN","O","Dorm. S","Curitiba"
49.8,6.9,9.3,5.4,12.5,5.3,7.2,30.4,-5.8,2.8,0,-93,3.1,31.8,0,68.2,33.7,27.8,"Hip.","05","SF","Térreo","AFN","O","Sala","Curitiba"
35.7,16.9,9.9,9.8,11.1,7.4,9.8,38.1,-4.1,5.7,0,-102.8,3.9,65.7,0,34.3,37.4,34.3,"Hip.","05","SF","Térreo","AFN","L","Dorm. N","Rio de Janeiro"
36.8,12.4,6.8,4.1,8.6,7.4,6.5,26.6,-4,4.3,0,-84.3,3.7,52.7,0,47.3,35.6,32.8,"Hip.","05","SF","Térreo","AFN","L","Dorm. S","Rio de Janeiro"
40.3,6.9,8.8,4.8,6.3,4.8,11.3,27.2,-5.3,2.5,0,-79.9,3.1,85.9,0,14.1,38.2,34.8,"Hip.","05","SF","Térreo","AFN","L","Sala","Rio de Janeiro"
27.7,20.1,11.8,13.6,8.3,8.6,8.6,39.1,-3.8,5,0,-100.6,3.8,69.2,0,30.8,37.6,34.1,"Hip.","05","SF","Térreo","AFN","NE","Dorm. 1","Rio de Janeiro"
27.7,22.1,12.5,10.8,13.2,6.2,12.8,42.9,-3.7,4.8,0,-106.5,4.1,70.5,0,29.5,37.7,34.2,"Hip.","05","SF","Térreo","AFN","NE","Dorm. 2","Rio de Janeiro"
31.6,13.1,12.1,10.4,7.3,6.3,7.2,31.2,-4.5,2.8,0,-86.3,3.3,93.8,0,6.2,37.8,33.3,"Hip.","05","SF","Térreo","AFN","NE","Sala","Rio de Janeiro"
27.7,20.1,11.8,13.6,8.6,8.6,8.3,39.1,-3.8,5,0,-100.6,3.8,69.2,0,30.8,37.6,34.1,"Hip.","05","SF","Térreo","AFN","NO","Dorm. 1","Rio de Janeiro"
27.7,22.1,12.5,10.8,12.7,6.2,13.2,42.9,-3.7,4.8,0,-106.6,4.1,70.5,0,29.5,37.7,34.2,"Hip.","05","SF","Térreo","AFN","NO","Dorm. 2","Rio de Janeiro"
