"int_conv_he","conv_hge_floor","conv_hge_roof","conv_hge_wall_s","conv_hge_wall_e","conv_hge_wall_n","conv_hge_wall_w","conv_hge_walls","conv_hge_windows","conv_hge_doors","afn_inf_sens_hge","afn_inf_sens_hle","afn_air_change","uncomf_hot","uncomf_cold","comf","temp_max","temp_95","typo","simp","wrap","storey","cond","dwel","room","weather"
47.5,16.2,8,9.5,0.4,4.6,12.7,27.2,-3.8,2,0,-97.5,3.2,0.1,4.3,95.6,30.1,27.1,"Hip.","02","C10","Térreo","AFN","L","Dorm. N","Curitiba"
47.6,19.1,5.9,-6,2.2,10.4,8.7,15.3,-4.9,2,0,-86.2,2.9,0,6.4,93.6,29.1,26.5,"Hip.","02","C10","Térreo","AFN","L","Dorm. S","Curitiba"
51.2,8.7,5.5,1.4,-2.6,3.4,5.3,7.5,-5.4,2.3,0,-68.6,2.7,12.8,0,87.2,29.3,26.6,"Hip.","02","C10","Térreo","AFN","L","Sala","Curitiba"
36.5,17.2,10.7,12.7,10.5,5.9,9.8,38.9,-3.5,2.2,0,-102.1,3.3,0,0.2,99.8,29.2,26.3,"Hip.","02","C10","Térreo","AFN","NE","Dorm. 1","Curitiba"
36.5,17.6,11.5,10.1,14.6,4.4,15.8,44.9,-3.2,2.3,0,-109.7,3.5,0,0.3,99.7,28.8,26,"Hip.","02","C10","Térreo","AFN","NE","Dorm. 2","Curitiba"
39.7,8.4,8.3,4.5,0,2.7,4.9,16.5,-4.5,2.7,0,-70.9,2.9,11.2,0,88.8,29.5,26.2,"Hip.","02","C10","Térreo","AFN","NE","Sala","Curitiba"
36.5,17.2,10.8,12.7,9.8,5.9,11.3,39.7,-3.5,2.3,0,-103,3.3,0,0.2,99.8,29.2,26.2,"Hip.","02","C10","Térreo","AFN","NO","Dorm. 1","Curitiba"
36.5,17.6,11.5,10.1,15.9,4.4,14.5,44.9,-3.2,2.3,0,-109.7,3.5,0,0.3,99.7,28.8,26,"Hip.","02","C10","Térreo","AFN","NO","Dorm. 2","Curitiba"
39.7,8.4,8.3,4.5,4.9,2.7,0,16.5,-4.5,2.7,0,-70.9,2.9,11.2,0,88.8,29.5,26.2,"Hip.","02","C10","Térreo","AFN","NO","Sala","Curitiba"
36.6,20.5,8.2,-4.5,8.2,14,7.8,25.6,-4.4,1.7,0,-88.6,3,0,1.4,98.6,27.6,25.4,"Hip.","02","C10","Térreo","AFN","SE","Dorm. 1","Curitiba"
36.6,20.6,8.9,-3,11.5,11,12,31.4,-4.3,1.8,0,-95.3,3.2,0,0.3,99.7,27.1,25.3,"Hip.","02","C10","Térreo","AFN","SE","Dorm. 2","Curitiba"
40.4,10.8,4.9,-5.9,0,5,2.7,4.6,-5.7,1.7,0,-56.2,2.5,5.5,0.1,94.4,28.3,25.4,"Hip.","02","C10","Térreo","AFN","SE","Sala","Curitiba"
36.6,20.4,8.2,-4.4,7.8,14.1,9.1,26.5,-4.4,1.7,0,-89.5,3,0,1.3,98.7,27.6,25.4,"Hip.","02","C10","Térreo","AFN","SO","Dorm. 1","Curitiba"
36.6,20.6,8.9,-3,12,11,11.5,31.4,-4.3,1.8,0,-95.3,3.2,0,0.3,99.7,27.1,25.3,"Hip.","02","C10","Térreo","AFN","SO","Dorm. 2","Curitiba"
40.4,10.8,4.9,-5.9,2.7,4.9,0,4.6,-5.7,1.7,0,-56.2,2.5,5.5,0.1,94.4,28.3,25.4,"Hip.","02","C10","Térreo","AFN","SO","Sala","Curitiba"
