"int_conv_he","conv_hge_floor","conv_hge_roof","conv_hge_wall_s","conv_hge_wall_e","conv_hge_wall_n","conv_hge_wall_w","conv_hge_walls","conv_hge_windows","conv_hge_doors","afn_inf_sens_hge","afn_inf_sens_hle","afn_air_change","uncomf_hot","uncomf_cold","comf","max_op_temp","min_op_temp","typo","simp","wrap","storey","cond","dwel","room","weather"
46.5,21.6,6.2,10.1,-3.7,0.8,14.1,21.3,-4.4,2.1,0.1,-112.2,3.1,2.2,11.4,86.4,32.7,12,"Hip.","04","C10","Cobertura","AFN","L","Dorm. N","Curitiba"
46.8,9.7,4.1,-8.9,-3.5,8.5,4.3,0.4,-5.7,1.6,0,-96.5,2.8,1.7,17,81.4,32.8,11.4,"Hip.","04","C10","Cobertura","AFN","L","Dorm. S","Curitiba"
50.3,24.7,10.6,5,0.9,7.2,15.8,28.8,-3.6,3,0,-76.8,2.6,27.8,5.6,66.6,32.7,11.9,"Hip.","04","C10","Cobertura","AFN","L","Sala","Curitiba"
35.6,26.6,7.5,15.4,9.7,0.6,10.9,36.5,-4.4,2.5,0,-127,3.4,2.7,6.9,90.4,32.4,13.2,"Hip.","04","C10","Cobertura","AFN","NE","Dorm. 1","Curitiba"
35.6,28.1,8.3,12.9,16.4,0.4,17.4,47.2,-4.3,2.6,0,-138.7,3.7,2.9,5.7,91.4,32.2,14.2,"Hip.","04","C10","Cobertura","AFN","NE","Dorm. 2","Curitiba"
38.4,30.3,9.2,13.2,8.3,1.1,8.6,31.1,-4.3,3.1,0,-97.8,3.1,35.9,2.4,61.7,32.2,13.6,"Hip.","04","C10","Cobertura","AFN","NE","Sala","Curitiba"
35.6,26.8,7.5,15.6,10.9,0.6,10.4,37.5,-4.5,2.6,0,-128,3.4,2.9,6.8,90.3,32.4,13.3,"Hip.","04","C10","Cobertura","AFN","NO","Dorm. 1","Curitiba"
35.6,28.1,8.3,12.9,17.7,0.5,16.2,47.3,-4.3,2.6,0,-138.6,3.7,2.9,5.7,91.4,32.2,14.2,"Hip.","04","C10","Cobertura","AFN","NO","Dorm. 2","Curitiba"
38.4,30.3,9.2,13.2,8.6,1.1,8.3,31.1,-4.3,3,0,-97.8,3.1,35.9,2.5,61.7,32.2,13.6,"Hip.","04","C10","Cobertura","AFN","NO","Sala","Curitiba"
36.1,13,7.1,-6,5.8,9,6.7,15.6,-4.7,1.4,0,-89.5,2.7,1.4,14.5,84.1,32,12.1,"Hip.","04","C10","Cobertura","AFN","SE","Dorm. 1","Curitiba"
36.1,14.7,7.7,-4.2,10,7.9,10,23.7,-4.6,1.6,0,-97.6,3,1.4,12.6,86,31.8,12.8,"Hip.","04","C10","Cobertura","AFN","SE","Dorm. 2","Curitiba"
39.9,15.1,8.4,-4,4.7,7.9,4.9,13.5,-4.7,1.7,0,-61.6,2.3,21.8,6.8,71.4,32.2,12.4,"Hip.","04","C10","Cobertura","AFN","SE","Sala","Curitiba"
36.1,13.2,7.2,-6,6.7,9.1,6.6,16.5,-4.7,1.4,0,-90.4,2.7,1.5,14.2,84.3,32,12.1,"Hip.","04","C10","Cobertura","AFN","SO","Dorm. 1","Curitiba"
36.1,14.7,7.7,-4.2,10,7.9,10,23.7,-4.6,1.6,0,-97.5,3,1.4,12.6,86,31.8,12.8,"Hip.","04","C10","Cobertura","AFN","SO","Dorm. 2","Curitiba"
39.9,15.1,8.4,-4,4.9,7.9,4.7,13.5,-4.7,1.7,0,-61.6,2.3,21.8,6.8,71.4,32.2,12.4,"Hip.","04","C10","Cobertura","AFN","SO","Sala","Curitiba"
46,22.5,6,11.9,13.9,0.2,1.1,27.1,-4.6,2.5,0.1,-128.6,3.4,4.4,10.1,85.5,33.9,12.1,"Hip.","04","C10","Cobertura","AFN","O","Dorm. N","Curitiba"
46.3,10.5,3.9,-9.2,3.8,10.2,1.5,6.3,-6,1.9,0,-112.4,3.1,3.5,14.5,82,34.5,11.5,"Hip.","04","C10","Cobertura","AFN","O","Dorm. S","Curitiba"
49.4,32.7,12.1,6.2,20.3,8.4,6.7,41.6,-3,3.8,0,-91.6,2.8,34.3,4.7,60.9,35.1,11.9,"Hip.","04","C10","Cobertura","AFN","O","Sala","Curitiba"
34.2,25.4,8.1,12.6,2.8,3.9,16.7,36,-3.8,2.7,0,-120.2,3.9,64.3,0,35.7,38.8,18.8,"Hip.","04","C10","Cobertura","AFN","L","Dorm. N","Rio de Janeiro"
