"int_conv_he","conv_hge_floor","conv_hge_roof","conv_hge_wall_s","conv_hge_wall_e","conv_hge_wall_n","conv_hge_wall_w","conv_hge_walls","conv_hge_windows","conv_hge_doors","afn_inf_sens_hge","afn_inf_sens_hle","afn_air_change","uncomf_hot","uncomf_cold","comf","max_op_temp","min_op_temp","typo","simp","wrap","storey","cond","dwel","room","weather"
-0.1,-2.9,-0.1,-0.9,-0.5,-0.6,-3.6,-5.6,-0.2,3,0,1.9,-0.2,0.1,0.1,-0.2,-0.1,0.1,"Hip.","08","C10","Intermediário","AFN","L","Dorm. N","Curitiba"
-0.1,-0.8,0.9,-0.2,-0.3,-0.5,0.2,-0.8,-0.2,1.5,0,-0.6,-0.2,0,-0.4,0.3,0.2,0.2,"Hip.","08","C10","Intermediário","AFN","L","Dorm. S","Curitiba"
-0.3,-6.6,-1.5,0.4,-4.3,-1.7,-1.4,-7,-1.6,-2.1,0,-6,0.1,6.7,-0.5,-6.1,1.1,0.5,"Hip.","08","C10","Intermediário","AFN","L","Sala","Curitiba"
0,-0.3,0.6,4.5,0.8,0.1,-0.6,4.8,-0.2,2.5,-0.1,7.2,0.4,0.3,-0.1,-0.3,0.3,-0.2,"Hip.","08","C10","Intermediário","AFN","NE","Dorm. 1","Curitiba"
0.3,0.2,0.7,4.4,0,0.8,-1.2,4,0.2,2.7,-0.1,14,0.6,-0.1,0.3,-0.3,-0.2,-0.3,"Hip.","08","C10","Intermediário","AFN","NE","Dorm. 2","Curitiba"
-0.3,-0.8,0.1,5.8,1.1,-0.3,0,6.6,-0.2,-1.1,0,-5.7,0.1,5.8,0,-5.8,0.4,-0.2,"Hip.","08","C10","Intermediário","AFN","NE","Sala","Curitiba"
0.1,-0.4,0.5,4.5,-0.9,0.1,0.3,4,-0.1,2.4,-0.1,18.2,0,0.2,0,-0.2,0.1,-0.2,"Hip.","08","C10","Intermediário","AFN","NO","Dorm. 1","Curitiba"
0.3,0.3,0.6,4.4,-1.7,0.8,0.5,3.9,0.2,2.7,-0.1,3.2,1.1,0,0.3,-0.3,0,-0.2,"Hip.","08","C10","Intermediário","AFN","NO","Dorm. 2","Curitiba"
-0.3,-0.8,0.1,5.9,-0.2,-0.3,1.3,6.7,-0.2,-1.1,0,-5.7,0.1,5.8,0,-5.8,0.4,-0.2,"Hip.","08","C10","Intermediário","AFN","NO","Sala","Curitiba"
0,-1.4,-0.2,-0.1,-0.4,-5.6,-0.4,-6.7,-0.2,1.3,0,7.8,0.4,0.2,0.9,-1.1,0.7,-0.5,"Hip.","08","C10","Intermediário","AFN","SE","Dorm. 1","Curitiba"
0.3,-0.3,0.6,0.5,-0.1,-3,-0.1,-2.6,0.1,1.5,0,11.8,0.6,0.2,1.2,-1.2,0.6,-0.3,"Hip.","08","C10","Intermediário","AFN","SE","Dorm. 2","Curitiba"
-0.1,-1.4,0.1,0,-0.4,-1.7,0.1,-2,0,-1,0,-1.2,0,3.7,1.8,-5.5,0.7,-0.6,"Hip.","08","C10","Intermediário","AFN","SE","Sala","Curitiba"
0.2,-1.7,-0.2,-0.1,-0.9,-5.6,-1,-7.6,-0.1,1.2,0,17.5,0.1,0.1,1,-1,0.5,-0.5,"Hip.","08","C10","Intermediário","AFN","SO","Dorm. 1","Curitiba"
0.3,-0.2,0.5,0.5,-0.6,-3,0.4,-2.9,0.1,1.5,0,3.1,1.1,0.2,1.1,-1.3,0.6,-0.3,"Hip.","08","C10","Intermediário","AFN","SO","Dorm. 2","Curitiba"
-0.1,-1.4,0.1,0,-0.1,-1.6,-0.3,-1.9,0,-1,0,-1,0,3.7,1.8,-5.5,0.7,-0.5,"Hip.","08","C10","Intermediário","AFN","SO","Sala","Curitiba"
0,-3.4,-0.2,-1.1,-4.3,-0.8,-1,-7.1,-0.3,3.1,0,4.1,-0.2,-0.1,0.2,-0.1,-0.1,0.1,"Hip.","08","C10","Intermediário","AFN","O","Dorm. N","Curitiba"
0,-1.1,0.7,-0.3,-0.5,-0.7,-0.6,-2,-0.2,1.5,0,1.6,-0.2,0,0.4,-0.4,0,0.2,"Hip.","08","C10","Intermediário","AFN","O","Dorm. S","Curitiba"
-0.7,-6.8,-1.9,0.8,1.5,-1.4,-5,-4.2,-1.8,-2.3,-0.1,-12.1,0.1,6.1,-0.4,-5.6,1.2,0.6,"Hip.","08","C10","Intermediário","AFN","O","Sala","Curitiba"
-0.1,-3.5,0.1,-1.3,0,-0.2,-5.4,-6.9,-0.2,4.2,0,2.5,-0.8,-0.2,0,0.2,-0.1,0,"Hip.","08","C10","Intermediário","AFN","L","Dorm. N","Rio de Janeiro"
-0.1,-1,1.6,0.3,0.5,-0.9,-0.3,-0.3,-0.1,2,0,0.1,-0.6,0.7,0,-0.7,-0.3,0.1,"Hip.","08","C10","Intermediário","AFN","L","Dorm. S","Rio de Janeiro"
-0.8,-10.7,-3.3,-0.8,-7,-3.1,-2.5,-13.4,-2.7,-3.6,0,-11.2,0.1,2.4,0,-2.4,1.4,0.4,"Hip.","08","C10","Intermediário","AFN","L","Sala","Rio de Janeiro"
