"int_conv_he","conv_hge_floor","conv_hge_roof","conv_hge_wall_s","conv_hge_wall_e","conv_hge_wall_n","conv_hge_wall_w","conv_hge_walls","conv_hge_windows","conv_hge_doors","afn_inf_sens_hge","afn_inf_sens_hle","afn_air_change","uncomf_hot","uncomf_cold","comf","max_op_temp","min_op_temp","typo","simp","wrap","storey","cond","dwel","room","weather"
-2.3,-12.2,-33.3,-12.9,-1025,-81,-22.5,-37.9,-33.3,-19.2,0,-22.2,-34,175,-0.9,-1.6,1.9,-2.4,"Hip.","04","C10","Cobertura","AFN","L","Dorm. N","Curitiba"
-2.1,-27.6,-35.9,-27.1,-250,-16.7,-54.7,-96.6,-11.8,-20,NA,-13.9,-37.8,142.9,10.4,-3,1.9,-5,"Hip.","04","C10","Cobertura","AFN","L","Dorm. S","Curitiba"
-0.2,1.2,1,2,80,0,7.5,5.1,2.7,-38.8,NA,1,0,5.3,16.7,-3.3,1.6,-6.3,"Hip.","04","C10","Cobertura","AFN","L","Sala","Curitiba"
-1.1,3.9,-5.1,17.6,5.4,-57.1,4.8,6.7,-7.3,4.2,-100,-10.1,0,92.9,3,-1.6,2.5,-4.3,"Hip.","04","C10","Cobertura","AFN","NE","Dorm. 1","Curitiba"
-0.6,3.3,-1.2,31.6,10.1,-50,3,11.1,-4.9,8.3,-100,-16.8,12.1,61.1,0,-1.2,2.2,-2.1,"Hip.","04","C10","Cobertura","AFN","NE","Dorm. 2","Curitiba"
-0.8,5.9,2.2,65,18.6,-15.4,6.2,27.5,-2.4,-22.5,-100,-8.2,3.3,13.6,4.3,-6.7,1.9,-3.5,"Hip.","04","C10","Cobertura","AFN","NE","Sala","Curitiba"
-1.1,3.5,-6.2,18.2,3.8,-60,3,6.5,-9.8,4,-100,-10.2,0,93.3,1.5,-1.6,2.5,-4.3,"Hip.","04","C10","Cobertura","AFN","NO","Dorm. 1","Curitiba"
-0.6,3.3,-1.2,31.6,4.1,-37.5,9.5,11.3,-4.9,8.3,-100,-16.7,12.1,61.1,0,-1.2,2.2,-2.1,"Hip.","04","C10","Cobertura","AFN","NO","Dorm. 2","Curitiba"
-0.8,5.9,2.2,65,6.2,-15.4,18.6,28,-2.4,-25,-100,-8.1,3.3,13.6,4.2,-6.5,1.9,-3.5,"Hip.","04","C10","Cobertura","AFN","NO","Sala","Curitiba"
-0.6,-7.8,-5.3,4.8,-14.7,-38.4,-5.6,-30,2.1,-6.7,NA,1.8,-6.9,75,23.9,-3.8,1.6,-7.6,"Hip.","04","C10","Cobertura","AFN","SE","Dorm. 1","Curitiba"
0,-2,-1.3,8.7,0,-28.2,-9.9,-13.8,4.2,0,NA,-5.9,7.1,40,22.3,-3,1.3,-5.9,"Hip.","04","C10","Cobertura","AFN","SE","Dorm. 2","Curitiba"
0.3,0,2.4,13,-9.6,-11.2,-2,-6.3,4.1,-39.3,NA,2.8,-4.2,2.8,21.4,-2.5,1.3,-6.8,"Hip.","04","C10","Cobertura","AFN","SE","Sala","Curitiba"
-0.6,-7.7,-5.3,4.8,-6.9,-38.1,-14.3,-29.2,2.1,-12.5,NA,1.6,-6.9,66.7,23.5,-3.8,1.6,-8.3,"Hip.","04","C10","Cobertura","AFN","SO","Dorm. 1","Curitiba"
0,-2,0,8.7,-9.1,-28.2,0,-13.8,4.2,0,NA,-5.6,7.1,40,22.3,-3,1.3,-5.9,"Hip.","04","C10","Cobertura","AFN","SO","Dorm. 2","Curitiba"
