"int_conv_he","conv_hge_floor","conv_hge_roof","conv_hge_wall_s","conv_hge_wall_e","conv_hge_wall_n","conv_hge_wall_w","conv_hge_walls","conv_hge_windows","conv_hge_doors","afn_inf_sens_hge","afn_inf_sens_hle","afn_air_change","uncomf_hot","uncomf_cold","comf","max_op_temp","min_op_temp","typo","simp","wrap","storey","cond","dwel","room","weather"
0,-1.5,-19,-3.7,-3.5,-3.5,-5.6,-4.4,5,-3.6,NA,1.7,0,NA,Inf,-0.1,-1.9,-1.1,"Hip.","02","SF","Térreo","AFN","L","Dorm. N","Curitiba"
0.2,-1,30.2,15.2,13.1,7,8.3,10,3.3,0,NA,0,0,NA,100,-0.2,-2.3,-0.6,"Hip.","02","SF","Térreo","AFN","L","Dorm. S","Curitiba"
0.4,-2.2,-13.5,-1.7,-2.8,-3.2,-3.4,-2.9,2.1,-2.1,NA,3.3,-3.2,-17.1,NA,4.6,-3,1.7,"Hip.","02","SF","Térreo","AFN","L","Sala","Curitiba"
0.3,2.6,-26.7,-4.9,-4.4,-4.5,-5.6,-5.3,7.3,-3.8,NA,4.4,-2.7,-100,Inf,0,-3.5,-2.2,"Hip.","02","SF","Térreo","AFN","NE","Dorm. 1","Curitiba"
0.3,3.2,-27.1,-5.6,-6,-3.4,-5.9,-5.7,7.5,-4,NA,4.3,-2.8,-100,Inf,0,-3.5,-2.7,"Hip.","02","SF","Térreo","AFN","NE","Dorm. 2","Curitiba"
1,2.4,-29.6,-8.1,-8.6,-9.2,-8.6,-8,4.9,-8.9,NA,9.1,-5.9,-23.3,NA,9.4,-3.2,-0.5,"Hip.","02","SF","Térreo","AFN","NE","Sala","Curitiba"
0.3,2.6,-26.7,-4.9,-6.5,-4.5,-4.5,-5.3,7.3,-3.7,NA,4.4,-2.7,-100,Inf,0,-3.5,-2.2,"Hip.","02","SF","Térreo","AFN","NO","Dorm. 1","Curitiba"
0.3,3.2,-27.1,-5.6,-6.3,-5,-6.2,-5.7,7.5,-4,NA,4.4,-2.8,-100,Inf,0,-3.5,-2.7,"Hip.","02","SF","Térreo","AFN","NO","Dorm. 2","Curitiba"
1,2.4,-29.6,-8.1,-8.4,-9.2,-7.6,-8.3,4.9,-6.8,NA,9.1,-5.9,-23.6,NA,9.6,-3.2,-0.5,"Hip.","02","SF","Térreo","AFN","NO","Sala","Curitiba"
0.3,-3.9,13.1,6.1,4.9,1.8,4.6,3.9,1.9,5.6,NA,-1.1,0,NA,Inf,-0.1,-2.7,-1.1,"Hip.","02","SF","Térreo","AFN","SE","Dorm. 1","Curitiba"
0.3,-4,14.5,9.4,5.4,2.4,4.7,4.4,2,5.6,NA,-1.2,3,NA,Inf,-0.1,-2.4,-2.8,"Hip.","02","SF","Térreo","AFN","SE","Dorm. 2","Curitiba"
0,-4.6,9.1,6.1,3.6,1.4,5.6,3.7,1.9,3.2,NA,-0.9,0,-8.9,NA,1.4,-2.7,1.1,"Hip.","02","SF","Térreo","AFN","SE","Sala","Curitiba"
0.3,-3.9,14.3,8.2,4.6,1.8,3.7,3.9,1.9,5.6,NA,-1.1,0,NA,Inf,-0.1,-2.7,-1.1,"Hip.","02","SF","Térreo","AFN","SO","Dorm. 1","Curitiba"
