"int_conv_he","conv_hge_floor","conv_hge_roof","conv_hge_wall_s","conv_hge_wall_e","conv_hge_wall_n","conv_hge_wall_w","conv_hge_walls","conv_hge_windows","conv_hge_doors","afn_inf_sens_hge","afn_inf_sens_hle","afn_air_change","uncomf_hot","uncomf_cold","comf","max_op_temp","min_op_temp","typo","simp","wrap","storey","cond","dwel","room","weather"
47.7,25.9,7.8,11,11.9,8.5,11.9,43.3,-5,6.5,0,-95.6,4.6,1.1,5.9,93,33.6,14.7,"Hip.","08","SF","Cobertura","AFN","L","Dorm. N","Curitiba"
47.7,16.1,5.1,3.5,6.5,7.4,7.4,24.7,-6.6,4.7,0,-89.9,4.5,1.1,7.5,91.4,34.1,14.4,"Hip.","08","SF","Cobertura","AFN","L","Dorm. S","Curitiba"
48.7,22,6.1,6.3,6.9,6.3,13.8,33.3,-6.3,3.3,0,-109.5,3.2,39.9,0,60.1,34.2,14.5,"Hip.","08","SF","Cobertura","AFN","L","Sala","Curitiba"
36.4,27.7,7.2,14.9,9.2,8.6,8.9,41.5,-5.6,5.2,0,-100.5,4.1,1.7,4.4,93.9,33.8,15.4,"Hip.","08","SF","Cobertura","AFN","NE","Dorm. 1","Curitiba"
36.5,29.1,8.5,12,14.2,6.3,14,46.5,-4.9,5.3,0,-93.1,4.1,1.3,4.6,94.1,33.6,15.4,"Hip.","08","SF","Cobertura","AFN","NE","Dorm. 2","Curitiba"
37.5,31.7,9,13.4,9.2,7.1,9,38.8,-5,3.4,0,-121.5,3.5,47.8,0,52.2,33.7,15.1,"Hip.","08","SF","Cobertura","AFN","NE","Sala","Curitiba"
36.4,27.6,7.2,14.9,9,8.5,9,41.4,-5.6,5.2,0,-90.8,3.6,1.6,4.4,94,33.8,15.4,"Hip.","08","SF","Cobertura","AFN","NO","Dorm. 1","Curitiba"
36.5,29.1,8.5,12,14.3,6.4,13.8,46.5,-4.9,5.3,0,-102.9,4.6,1.5,4.6,94,33.6,15.4,"Hip.","08","SF","Cobertura","AFN","NO","Dorm. 2","Curitiba"
37.5,31.7,9,13.4,9.2,7.1,9,38.8,-5,3.4,0,-121.5,3.5,47.8,0,52.2,33.7,15.1,"Hip.","08","SF","Cobertura","AFN","NO","Sala","Curitiba"
36.5,16.3,6.2,4.1,6,9.6,5.8,25.4,-6.4,3.4,0,-83.9,3.7,1.5,7.2,91.4,34.2,14.6,"Hip.","08","SF","Cobertura","AFN","SE","Dorm. 1","Curitiba"
36.6,17.4,7.5,3.2,9.1,7.9,9.2,29.4,-5.6,3.6,0,-76.7,3.7,1.1,7.6,91.3,34,14.6,"Hip.","08","SF","Cobertura","AFN","SE","Dorm. 2","Curitiba"
38.7,18.2,7.9,3.7,5.9,8.8,5.9,24.3,-5.8,2.1,0,-86.2,2.8,31.3,1,67.7,33.7,14.2,"Hip.","08","SF","Cobertura","AFN","SE","Sala","Curitiba"
36.6,16.2,6.3,4.1,5.8,9.6,6,25.5,-6.3,3.5,0,-75.1,3.3,1.3,7.2,91.5,34.2,14.6,"Hip.","08","SF","Cobertura","AFN","SO","Dorm. 1","Curitiba"
36.6,17.5,7.4,3.2,9.2,7.9,9.1,29.4,-5.7,3.6,0,-85.4,4.2,1.2,7.5,91.3,34,14.7,"Hip.","08","SF","Cobertura","AFN","SO","Dorm. 2","Curitiba"
38.7,18.2,7.9,3.7,5.9,8.8,5.9,24.3,-5.8,2.1,0,-86.2,2.8,31.3,1,67.7,33.7,14.2,"Hip.","08","SF","Cobertura","AFN","SO","Sala","Curitiba"
47.6,26.1,7.9,11.2,12.2,8.5,12.2,44.1,-5.1,6.6,0,-99,4.7,1.4,5.8,92.8,34.2,14.7,"Hip.","08","SF","Cobertura","AFN","O","Dorm. N","Curitiba"
47.7,16.4,5.2,3.6,7.4,7.6,7.2,25.8,-6.7,4.8,0,-94,4.5,1.4,7.4,91.2,35.1,14.4,"Hip.","08","SF","Cobertura","AFN","O","Dorm. S","Curitiba"
47.2,28.5,7.6,7.8,17.6,7.7,9.6,42.7,-5.9,4.1,0,-132,3.3,50.1,0.1,49.8,37.8,14.8,"Hip.","08","SF","Cobertura","AFN","O","Sala","Curitiba"
38.2,32.7,13.9,14.6,17.9,12.6,16,61.2,-2.7,8.6,0,-91.2,8.8,50.6,0,49.4,38.8,18.7,"Hip.","08","SF","Cobertura","AFN","L","Dorm. N","Rio de Janeiro"
38.1,20.1,10.6,6.4,11.3,9.8,10,37.5,-4.6,6,0,-76,7.2,48,0,52,39.6,19,"Hip.","08","SF","Cobertura","AFN","L","Dorm. S","Rio de Janeiro"
37.1,27.3,9.4,7.9,10,7.9,17.9,43.6,-5.2,4,0,-120.2,3.3,91,0,9,41.1,19.8,"Hip.","08","SF","Cobertura","AFN","L","Sala","Rio de Janeiro"
28.7,33.5,12.6,18.7,11.7,12.1,11.3,53.8,-3.6,6.6,0,-104.2,7.1,57.8,0,42.2,38.3,19.4,"Hip.","08","SF","Cobertura","AFN","NE","Dorm. 1","Rio de Janeiro"
29,35.3,13.8,14.9,17.5,8.8,17.9,59.2,-2.9,6.6,0,-89.7,8.1,54.9,0,45.1,38.2,19,"Hip.","08","SF","Cobertura","AFN","NE","Dorm. 2","Rio de Janeiro"
29,35.8,12,15.3,10.6,8.7,10.5,45.1,-3.9,3.9,0,-137.2,3.7,94.9,0,5.1,38.8,19.8,"Hip.","08","SF","Cobertura","AFN","NE","Sala","Rio de Janeiro"
28.8,33.4,12.5,18.7,11.2,12,11.6,53.4,-3.6,6.5,0,-87.2,6.5,56.2,0,43.8,38.3,19.1,"Hip.","08","SF","Cobertura","AFN","NO","Dorm. 1","Rio de Janeiro"
29,35.5,14,15.1,18.2,8.9,17.6,59.8,-2.9,6.7,0,-107.7,8.9,56.3,0,43.7,38.2,19.3,"Hip.","08","SF","Cobertura","AFN","NO","Dorm. 2","Rio de Janeiro"
29,35.8,12,15.3,10.6,8.7,10.5,45.1,-3.9,3.9,0,-137.2,3.7,94.9,0,5.1,38.8,19.8,"Hip.","08","SF","Cobertura","AFN","NO","Sala","Rio de Janeiro"
29.2,20.1,11.6,7,8,12.6,7.6,35.1,-4.2,4.5,0,-80.2,6.3,49.7,0,50.3,39.9,19.2,"Hip.","08","SF","Cobertura","AFN","SE","Dorm. 1","Rio de Janeiro"
29.4,21.4,12.6,5.1,11.5,10.1,11.9,38.7,-3.6,4.7,0,-73.1,6.7,48.1,0,51.9,39.6,19.1,"Hip.","08","SF","Cobertura","AFN","SE","Dorm. 2","Rio de Janeiro"
31,20.7,12,5.1,7.1,10.5,7.1,29.9,-4.2,2.6,0,-97.6,3.5,83.5,0,16.5,39.5,19.3,"Hip.","08","SF","Cobertura","AFN","SE","Sala","Rio de Janeiro"
29.2,19.9,11.6,6.9,7.5,12.5,7.9,34.8,-4.2,4.4,0,-70.8,5.5,49.3,0,50.7,39.8,19.1,"Hip.","08","SF","Cobertura","AFN","SO","Dorm. 1","Rio de Janeiro"
29.4,21.6,12.7,5.2,12.1,10.2,11.7,39.2,-3.7,4.7,0,-82.8,7.8,48.5,0,51.5,39.7,19.1,"Hip.","08","SF","Cobertura","AFN","SO","Dorm. 2","Rio de Janeiro"
31,20.7,12,5.1,7.1,10.5,7.1,29.9,-4.2,2.6,0,-97.6,3.5,83.5,0,16.5,39.5,19.3,"Hip.","08","SF","Cobertura","AFN","SO","Sala","Rio de Janeiro"
38.1,32.8,14.3,14.7,16.3,12.9,17.8,61.6,-2.6,8.8,0,-92.2,8.8,51,0,49,39.3,18.6,"Hip.","08","SF","Cobertura","AFN","O","Dorm. N","Rio de Janeiro"
38.1,20.6,11.2,6.7,10.3,10,11.2,38.1,-4.5,6.2,0,-77.3,7.2,48.3,0,51.7,40.4,19,"Hip.","08","SF","Cobertura","AFN","O","Dorm. S","Rio de Janeiro"
35.9,30.5,11,8.6,19.7,8.6,11.3,48.1,-4.7,4.5,0,-136.5,3.3,93.1,0,6.9,42.8,19.6,"Hip.","08","SF","Cobertura","AFN","O","Sala","Rio de Janeiro"
44.4,27.6,8.9,12,14,9.7,13.1,48.9,-3.9,7.1,0,-85.7,6.4,12.4,0.9,86.7,36.1,15.9,"Hip.","08","SF","Cobertura","AFN","L","Dorm. N","São Paulo"
44.6,18.2,6.7,5,9,8.5,8.6,31.1,-5.3,5.4,0,-94.8,7.2,12.5,1.4,86.1,35.4,15.7,"Hip.","08","SF","Cobertura","AFN","L","Dorm. S","São Paulo"
43.9,23.9,5.6,6.7,7.9,6.7,15.2,36.6,-5.8,3.4,0,-108.1,3.1,63.2,0,36.8,36.3,15.9,"Hip.","08","SF","Cobertura","AFN","L","Sala","São Paulo"
33.8,29.4,8.3,16,10,9.7,9.7,45.4,-4.5,5.7,0,-107.4,6.1,15.5,0.5,84,36.3,16.3,"Hip.","08","SF","Cobertura","AFN","NE","Dorm. 1","São Paulo"
33.9,30.4,9.1,12.6,14.8,7,15,49.4,-3.9,5.5,0,-80.8,5.8,14.5,0.6,84.9,36,16.4,"Hip.","08","SF","Cobertura","AFN","NE","Dorm. 2","São Paulo"
34.3,32.2,8.6,13.5,9.3,7.3,9.2,39.4,-4.4,3.5,0,-119.9,3.6,69.4,0,30.6,36,16,"Hip.","08","SF","Cobertura","AFN","NE","Sala","São Paulo"
33.7,28.8,8,15.7,9.4,9.4,9.7,44.3,-4.5,5.5,0,-79,4.8,15.4,0.6,84.1,36.2,16.3,"Hip.","08","SF","Cobertura","AFN","NO","Dorm. 1","São Paulo"
34,31.2,9.6,13,15.6,7.2,15.2,50.9,-3.8,5.8,0,-110,7.4,14.3,0.5,85.2,36.1,16.4,"Hip.","08","SF","Cobertura","AFN","NO","Dorm. 2","São Paulo"
34.3,32.2,8.6,13.5,9.3,7.3,9.2,39.4,-4.4,3.5,0,-119.9,3.6,69.4,0,30.6,36,16,"Hip.","08","SF","Cobertura","AFN","NO","Sala","São Paulo"
34.2,18.4,8.2,5.7,7,11.1,6.7,30.5,-4.9,4,0,-88.9,6.3,14.1,1.2,84.7,35.2,15.8,"Hip.","08","SF","Cobertura","AFN","SE","Dorm. 1","São Paulo"
34.3,19.3,9,4.1,10.1,8.8,10.4,33.4,-4.3,4.1,0,-79.3,6,13,1.2,85.8,35,15.7,"Hip.","08","SF","Cobertura","AFN","SE","Dorm. 2","São Paulo"
35.8,19.1,8.4,4.2,6.2,9.2,6.2,25.7,-4.8,2.3,0,-88.3,3.1,52.7,0.3,47,34.6,15.4,"Hip.","08","SF","Cobertura","AFN","SE","Sala","São Paulo"
34.2,18,7.9,5.4,6.5,10.8,6.8,29.6,-4.9,3.9,0,-77.7,5,13.8,1.1,85.1,35.2,15.8,"Hip.","08","SF","Cobertura","AFN","SO","Dorm. 1","São Paulo"
34.3,19.7,9.3,4.3,10.7,9,10.3,34.3,-4.3,4.2,0,-90.7,7.6,13.1,1.2,85.6,35,15.7,"Hip.","08","SF","Cobertura","AFN","SO","Dorm. 2","São Paulo"
