"int_conv_he","conv_hge_floor","conv_hge_roof","conv_hge_wall_s","conv_hge_wall_e","conv_hge_wall_n","conv_hge_wall_w","conv_hge_walls","conv_hge_windows","conv_hge_doors","afn_inf_sens_hge","afn_inf_sens_hle","afn_air_change","uncomf_hot","uncomf_cold","comf","max_op_temp","min_op_temp","typo","simp","wrap","storey","cond","dwel","room","weather"
-0.1,1,0,0.2,0.2,0,0.4,0.8,0,0,0,-1.6,0.1,0,-0.3,0.3,0,0.1,"Hip.","02","C10","Intermediário","AFN","L","Dorm. N","Curitiba"
0,-0.7,1.2,0.2,0.2,0.4,0.5,1.3,0,0.1,0,-1.6,0.1,0,-0.7,0.6,-0.1,0.2,"Hip.","02","C10","Intermediário","AFN","L","Dorm. S","Curitiba"
0,0.6,0.6,0.1,0.2,0.1,0.6,1,-0.1,0.1,0,-1.2,0.1,0.3,-0.4,0.1,0,0.2,"Hip.","02","C10","Intermediário","AFN","L","Sala","Curitiba"
0,2,-0.2,0.6,0.1,0,0.3,1,0,0,0,-3.5,0,0.1,-0.4,0.3,0,0.2,"Hip.","02","C10","Intermediário","AFN","NE","Dorm. 1","Curitiba"
0,2.1,0.2,0.5,0.5,0,0.5,1.4,-0.1,0.1,0,-4,0,0.1,-0.7,0.6,0,0.1,"Hip.","02","C10","Intermediário","AFN","NE","Dorm. 2","Curitiba"
-0.1,2.7,-0.1,0.3,0.2,0,0.2,0.7,-0.1,0.1,0,-2.2,0,0.2,0.1,-0.3,0,0.3,"Hip.","02","C10","Intermediário","AFN","NE","Sala","Curitiba"
-0.1,2,-0.2,0.6,0.3,-0.1,0.1,1,0,0,0,-3.6,0,0,-0.3,0.2,0,0.2,"Hip.","02","C10","Intermediário","AFN","NO","Dorm. 1","Curitiba"
0,2.1,0.1,0.5,0.5,-0.1,0.4,1.4,-0.1,0,0,-3.9,0,0.1,-0.7,0.6,0,0.2,"Hip.","02","C10","Intermediário","AFN","NO","Dorm. 2","Curitiba"
-0.1,2.6,-0.1,0.4,0.2,0,0.2,0.7,-0.1,0.1,0,-2.3,0,0.2,0.1,-0.3,0,0.3,"Hip.","02","C10","Intermediário","AFN","NO","Sala","Curitiba"
-0.1,-0.1,0.9,0.3,0.2,0.7,0.4,1.4,0,0.1,0,-2.8,0.1,0,-0.5,0.4,-0.1,0.2,"Hip.","02","C10","Intermediário","AFN","SE","Dorm. 1","Curitiba"
0,0.1,0.9,0.2,0.5,0.6,0.5,1.9,0,0.1,0,-3.1,0.1,0,-0.7,0.8,-0.1,0.3,"Hip.","02","C10","Intermediário","AFN","SE","Dorm. 2","Curitiba"
