"int_conv_he","conv_hge_floor","conv_hge_roof","conv_hge_wall_s","conv_hge_wall_e","conv_hge_wall_n","conv_hge_wall_w","conv_hge_walls","conv_hge_windows","conv_hge_doors","afn_inf_sens_hge","afn_inf_sens_hle","afn_air_change","uncomf_hot","uncomf_cold","comf","max_op_temp","min_op_temp","typo","simp","wrap","storey","cond","dwel","room","weather"
47.5,19.4,13.7,10.6,11.3,8.4,14.3,44.7,-4,2.8,0,-109.9,3.9,0,0.1,99.9,31,17.6,"Hip.","01","SF","Térreo","AFN","L","Dorm. N","Curitiba"
47.5,19.3,5.2,3.2,6,7,8.2,24.4,-6,2.3,0,-106.9,3.8,0,0.1,99.9,29.9,17.7,"Hip.","01","SF","Térreo","AFN","L","Dorm. S","Curitiba"
50.1,18.2,12.8,5.9,7.2,6.2,13.5,32.9,-4.8,3.1,0,-91.9,3.1,22.5,0,77.5,30.6,17.9,"Hip.","01","SF","Térreo","AFN","L","Sala","Curitiba"
36.4,18.8,16.9,14.9,11.5,8.8,9,44.1,-4.2,2.7,0,-120,3.7,0.1,0,99.9,31.8,17.9,"Hip.","01","SF","Térreo","AFN","NE","Dorm. 1","Curitiba"
36.3,18,16.9,11.2,13.5,5.9,15.3,45.9,-4.1,2.6,0,-119.3,3.5,0.1,0,99.9,31.8,18.1,"Hip.","01","SF","Térreo","AFN","NE","Dorm. 2","Curitiba"
38.6,16.1,18.4,12.1,8.3,6.6,8.2,35.2,-4.1,3.2,0,-104.3,3.4,30.7,0,69.3,31.6,18.1,"Hip.","01","SF","Térreo","AFN","NE","Sala","Curitiba"
36.4,18.8,16.9,14.9,9.2,8.8,11.1,44,-4.2,2.8,0,-120,3.7,0.1,0,99.9,31.8,17.9,"Hip.","01","SF","Térreo","AFN","NO","Dorm. 1","Curitiba"
36.3,18,16.9,11.2,15.8,5.9,13,45.9,-4.1,2.6,0,-119.3,3.5,0.1,0,99.9,31.8,18.1,"Hip.","01","SF","Térreo","AFN","NO","Dorm. 2","Curitiba"
38.6,16.1,18.4,12.1,8.4,6.6,8.2,35.3,-4.1,3.2,0,-104.4,3.4,30.7,0,69.3,31.6,18.1,"Hip.","01","SF","Térreo","AFN","NO","Sala","Curitiba"
36.5,22.9,8.1,4.7,8,10.4,6.3,29.4,-5.2,1.8,0,-105.4,3.4,0,0,100,29.6,17.7,"Hip.","01","SF","Térreo","AFN","SE","Dorm. 1","Curitiba"
36.4,22.3,8.1,3.1,9,7.8,10.5,30.5,-5.1,1.8,0,-104.7,3.3,0,0,100,29.5,18,"Hip.","01","SF","Térreo","AFN","SE","Dorm. 2","Curitiba"
39.7,19.5,8.6,3.3,5.4,8.1,5.4,22.2,-5.4,1.9,0,-73.5,2.8,14.2,0,85.8,29.9,18.1,"Hip.","01","SF","Térreo","AFN","SE","Sala","Curitiba"
36.5,22.9,8.1,4.8,6.4,10.5,8,29.6,-5.2,1.8,0,-105.5,3.4,0,0,100,29.6,17.9,"Hip.","01","SF","Térreo","AFN","SO","Dorm. 1","Curitiba"
36.4,22.2,8.1,3.1,10.5,7.8,9,30.5,-5.1,1.8,0,-104.7,3.3,0,0,100,29.5,17.9,"Hip.","01","SF","Térreo","AFN","SO","Dorm. 2","Curitiba"
39.7,19.5,8.6,3.3,5.4,8.1,5.4,22.2,-5.4,1.9,0,-73.6,2.8,14.2,0,85.8,29.9,18.1,"Hip.","01","SF","Térreo","AFN","SO","Sala","Curitiba"
47.4,19.2,14.6,11.1,15.1,8.7,12.2,47.2,-3.9,3,0,-113.2,3.9,0.1,0,99.9,31.7,17.8,"Hip.","01","SF","Térreo","AFN","O","Dorm. N","Curitiba"
47.4,19.2,6.1,3.5,8.6,7.5,7.2,26.8,-6,2.5,0,-110.5,3.8,0.1,0.1,99.8,31.4,17.7,"Hip.","01","SF","Térreo","AFN","O","Dorm. S","Curitiba"
49.2,19.2,16.6,7.4,17.6,7.6,10.4,43,-4,3.7,0,-106.9,3.3,35.7,0,64.3,33.4,18,"Hip.","01","SF","Térreo","AFN","O","Sala","Curitiba"
36.2,23.6,14.6,12.6,15.1,10.7,17.2,55.6,-2.5,3.3,0,-104,5.2,61.4,0,38.6,36.4,20.2,"Hip.","01","SF","Térreo","AFN","L","Dorm. N","Rio de Janeiro"
35.9,21.5,4.9,4.3,8.3,7.8,9.2,29.7,-4.9,2.5,0,-90.5,4.6,59.3,0,40.7,36.3,20.5,"Hip.","01","SF","Térreo","AFN","L","Dorm. S","Rio de Janeiro"
39.4,23.4,15.6,7.6,10.9,7.9,18,44.4,-2.7,3.9,0,-94.3,3.2,91.5,0,8.5,36.4,21.4,"Hip.","01","SF","Térreo","AFN","L","Sala","Rio de Janeiro"
27.3,19.9,18.3,16.2,12.3,10.2,9.9,48.7,-3.1,2.9,0,-117.6,4.2,69.5,0,30.5,38.2,20.6,"Hip.","01","SF","Térreo","AFN","NE","Dorm. 1","Rio de Janeiro"
27,18.6,18.3,12,14.5,6.9,16.8,50.2,-3.1,2.7,0,-113.8,3.9,71.7,0,28.3,38.1,20.8,"Hip.","01","SF","Térreo","AFN","NE","Dorm. 2","Rio de Janeiro"
