"int_conv_he","conv_hge_floor","conv_hge_roof","conv_hge_wall_s","conv_hge_wall_e","conv_hge_wall_n","conv_hge_wall_w","conv_hge_walls","conv_hge_windows","conv_hge_doors","afn_inf_sens_hge","afn_inf_sens_hle","afn_air_change","uncomf_hot","uncomf_cold","comf","max_op_temp","min_op_temp","typo","simp","wrap","storey","cond","dwel","room","weather"
47.5,25.2,11,11.5,1.5,5.4,19.9,38.3,-3.2,2.6,0.1,-98.2,4.4,0.5,7.7,91.7,31.3,13.5,"Hip.","01","C10","Intermediário","AFN","L","Dorm. N","Curitiba"
47.7,12.2,2.5,-7.3,-0.6,9.4,5.8,7.3,-5.1,1.8,0,-84.8,4.1,0.4,12.5,87.1,30.9,13.1,"Hip.","01","C10","Intermediário","AFN","L","Dorm. S","Curitiba"
50.6,23.3,10.3,4.2,1,7.1,14.9,27.2,-3.7,2.8,0,-74.3,2.6,21.4,3.6,74.9,31.2,13.8,"Hip.","01","C10","Intermediário","AFN","L","Sala","Curitiba"
36,26.5,12.9,17,9.7,2.2,12,40.8,-4.1,2.7,0,-133.8,3.8,1.4,3.4,95.2,31.3,15.8,"Hip.","01","C10","Intermediário","AFN","NE","Dorm. 1","Curitiba"
35.7,28.3,14.2,14.1,17.4,1.4,19.3,52.2,-4,2.8,0,-138.9,3.7,1.9,1.2,96.9,31.3,16.8,"Hip.","01","C10","Intermediário","AFN","NE","Dorm. 2","Curitiba"
38.6,30.2,15,14.4,8.7,2,9.3,34.4,-4.1,3.3,0,-100.2,3.2,28.7,0,71.3,31.6,16.3,"Hip.","01","C10","Intermediário","AFN","NE","Sala","Curitiba"
35.9,26.9,13.1,17.2,12.1,2.2,10.8,42.3,-4.1,2.8,0,-135.1,3.8,1.5,3.4,95.1,31.5,15.8,"Hip.","01","C10","Intermediário","AFN","NO","Dorm. 1","Curitiba"
35.7,28.2,14.1,14.1,19.3,1.4,17.2,52,-4,2.8,0,-139,3.7,1.9,1.2,96.9,31.3,16.8,"Hip.","01","C10","Intermediário","AFN","NO","Dorm. 2","Curitiba"
38.6,30.1,15,14.4,9.2,2,8.7,34.4,-4.2,3.3,0,-100.4,3.2,28.9,0,71.1,31.6,16.3,"Hip.","01","C10","Intermediário","AFN","NO","Sala","Curitiba"
36.5,12.5,5.4,-5.2,6.8,8.3,6,15.9,-4.4,1.3,0,-82.3,2.8,0.2,9.1,90.8,29.8,14.1,"Hip.","01","C10","Intermediário","AFN","SE","Dorm. 1","Curitiba"
36.4,13.2,6.2,-3.8,8.5,6.8,9.2,20.7,-4.3,1.3,0,-83.8,2.8,0.2,7.6,92.2,29.5,14.8,"Hip.","01","C10","Intermediário","AFN","SE","Dorm. 2","Curitiba"
