"int_conv_he","conv_hge_floor","conv_hge_roof","conv_hge_wall_s","conv_hge_wall_e","conv_hge_wall_n","conv_hge_wall_w","conv_hge_walls","conv_hge_windows","conv_hge_doors","afn_inf_sens_hge","afn_inf_sens_hle","afn_air_change","uncomf_hot","uncomf_cold","comf","max_op_temp","min_op_temp","typo","simp","wrap","storey","cond","dwel","room","weather"
0,2.9,2.1,1.6,5.2,3.2,4.4,3.3,2.8,0,0,0.4,0,38.5,10.5,-1.6,0.6,-3.8,"Hip.","03","TV","Cobertura","AFN","L","Dorm. N","Curitiba"
0,-2,0,5.6,4.2,0,-4,-1.5,1.9,0,NA,1,-2.1,27.3,7.6,-1.4,0.9,-4.7,"Hip.","03","TV","Cobertura","AFN","L","Dorm. S","Curitiba"
-0.4,0,0,0,2.2,1.3,12.1,5.9,2.5,-38.2,NA,-0.2,-3.6,4.3,22.9,-3.2,1.5,-5.2,"Hip.","03","TV","Cobertura","AFN","L","Sala","Curitiba"
-0.3,2.9,1.2,15.2,1.8,2.3,3.8,7.2,-2.3,3.8,-100,-2.6,0,47.6,5.3,-1.4,2.2,-4.8,"Hip.","03","TV","Cobertura","AFN","NE","Dorm. 1","Curitiba"
-0.3,0.3,1.2,18.9,3.9,0,4,7.3,-2.3,0,-100,-2.2,0,50,8.2,-1.8,2.2,-4.7,"Hip.","03","TV","Cobertura","AFN","NE","Dorm. 2","Curitiba"
-0.5,2.9,3.3,46.3,11.1,5,5.7,19.8,0,-25,NA,-5.3,3.2,10.1,128.6,-7.3,1.9,-4.8,"Hip.","03","TV","Cobertura","AFN","NE","Sala","Curitiba"
-0.3,2.5,1.2,15.9,3.8,0,1.8,7.1,-2.3,3.7,-100,-2.6,0,45.5,3.5,-1.3,2.2,-4.1,"Hip.","03","TV","Cobertura","AFN","NO","Dorm. 1","Curitiba"
-0.3,0.3,1.2,18.9,3.4,0,4,7.5,-2.3,4,-100,-2.2,0,53.8,8.2,-1.8,2.2,-4.7,"Hip.","03","TV","Cobertura","AFN","NO","Dorm. 2","Curitiba"
-0.5,2.6,3.3,46.3,5.7,5,12.5,19.5,0,-25.6,NA,-5.3,3.2,10.1,128.6,-7.3,2.2,-4.8,"Hip.","03","TV","Cobertura","AFN","NO","Sala","Curitiba"
0,-1.9,1.4,18.2,0,-21.6,-1.4,-10.7,2,-5.9,NA,3.2,-3.3,38.5,20.8,-2.8,1.2,-7.3,"Hip.","03","TV","Cobertura","AFN","SE","Dorm. 1","Curitiba"
0,-1.2,2.7,22.2,-2,-17.6,-1.7,-6.1,3.9,0,NA,2.9,-3.4,43.7,24.7,-3,1.6,-7.1,"Hip.","03","TV","Cobertura","AFN","SE","Dorm. 2","Curitiba"
0.3,-1.8,2.4,60,-5.3,0,-1.8,0,3.8,-36.7,NA,2,-4,2.8,34.1,-3.2,1.2,-7.2,"Hip.","03","TV","Cobertura","AFN","SE","Sala","Curitiba"
-0.3,-1.9,1.4,18.2,-2.8,-21.5,0,-10.4,2,0,NA,3.3,-3.3,28.6,20,-2.6,1.2,-6.6,"Hip.","03","TV","Cobertura","AFN","SO","Dorm. 1","Curitiba"
0,-1.2,2.7,22.2,-1.7,-17.6,-2,-6.5,3.9,0,NA,2.9,-3.4,43.7,23.5,-3,1.6,-7.1,"Hip.","03","TV","Cobertura","AFN","SO","Dorm. 2","Curitiba"
0.3,-1.8,2.4,60,-1.8,0,-5.3,0,3.8,-36.7,NA,2,-4,2.8,37.2,-3.2,1.2,-7.2,"Hip.","03","TV","Cobertura","AFN","SO","Sala","Curitiba"
-0.2,1.7,2.1,2.2,4.3,3.2,3.2,3.6,0,0,0,-0.2,2,24,8.9,-1.5,1.2,-3.8,"Hip.","03","TV","Cobertura","AFN","O","Dorm. N","Curitiba"
0,-4.2,0,6.7,-4.8,0.9,1.7,-1.2,1.8,0,NA,0.4,0,26.3,8.3,-1.5,1.2,-4.7,"Hip.","03","TV","Cobertura","AFN","O","Dorm. S","Curitiba"
-0.4,4.2,2.5,2.7,25.4,3.4,4.4,12.3,2.9,-34.9,-100,-3.1,3.6,3.6,23.3,-3.3,2.3,-6,"Hip.","03","TV","Cobertura","AFN","O","Sala","Curitiba"
0,3.1,1.3,1.2,1.4,1.7,4,2.6,5.9,2.5,NA,0.2,0,-0.4,NA,0.4,0.5,-1.6,"Hip.","03","TV","Cobertura","AFN","L","Dorm. N","Rio de Janeiro"
0,-1,0,5,1,0.8,-2.1,-0.3,0,3.3,NA,0.1,0,-0.4,NA,0.4,0.5,-1.1,"Hip.","03","TV","Cobertura","AFN","L","Dorm. S","Rio de Janeiro"
-0.3,3.2,1.8,1,2.5,2.7,13.2,6.6,0,-37,NA,-3.4,3.3,-0.5,NA,2.7,1.3,-2.1,"Hip.","03","TV","Cobertura","AFN","L","Sala","Rio de Janeiro"
-0.4,4.9,0.9,16.7,2.5,1.4,5.2,7.5,-5.9,3.3,NA,-2.5,2.4,1.3,NA,-2.9,0.5,-1.5,"Hip.","03","TV","Cobertura","AFN","NE","Dorm. 1","Rio de Janeiro"
-0.8,2.8,0.9,21.1,4.1,0,4.6,7.8,-2.9,7.1,NA,-2.4,0,1.7,NA,-4.3,0.8,-0.5,"Hip.","03","TV","Cobertura","AFN","NE","Dorm. 2","Rio de Janeiro"
-1,5.4,2.4,45.5,12.8,3.1,6.9,19.2,-3,-23.5,NA,-7.9,2.9,0.5,NA,-7.2,0.5,-1.5,"Hip.","03","TV","Cobertura","AFN","NE","Sala","Rio de Janeiro"
-0.4,4.9,0,16,5.2,0,1.7,7.3,-5.9,3.3,NA,-2.5,2.4,1.4,NA,-3.2,0.5,-1.5,"Hip.","03","TV","Cobertura","AFN","NO","Dorm. 1","Rio de Janeiro"
-0.8,2.8,0.9,21.1,4.6,0,4.1,7.8,-2.9,7.1,NA,-2.4,0,1.7,NA,-4.3,0.8,-1,"Hip.","03","TV","Cobertura","AFN","NO","Dorm. 2","Rio de Janeiro"
-1,5.4,3.3,45.5,5.8,3.1,11.7,19.2,-3,-23.5,NA,-7.9,2.9,0.5,NA,-7.2,0.5,-1.5,"Hip.","03","TV","Cobertura","AFN","NO","Sala","Rio de Janeiro"
0.4,1.2,0,6.7,-1.1,-21,-2.4,-9.9,2.6,0,NA,3.1,0,-2.4,NA,3.3,0.8,-1.6,"Hip.","03","TV","Cobertura","AFN","SE","Dorm. 1","Rio de Janeiro"
0,2.9,0,11.1,-1.7,-17.8,-0.8,-6.1,2.6,0,NA,2.7,-2.8,-2,NA,2.9,0.8,-2.1,"Hip.","03","TV","Cobertura","AFN","SE","Dorm. 2","Rio de Janeiro"
-0.3,2.2,0,6.7,-5.8,-1.9,-1.5,-2,5.1,-40.5,NA,3.1,-6.5,-1.8,NA,6.9,0.8,-2.6,"Hip.","03","TV","Cobertura","AFN","SE","Sala","Rio de Janeiro"
0.4,1.2,0,6.7,-2.4,-21.7,0,-10.2,2.6,0,NA,3.2,0,-2.6,NA,3.5,0.8,-1.6,"Hip.","03","TV","Cobertura","AFN","SO","Dorm. 1","Rio de Janeiro"
0,2.9,0,11.1,-1.5,-17.8,-1.7,-6.1,2.6,0,NA,2.8,-2.8,-2,NA,2.9,1.1,-2.1,"Hip.","03","TV","Cobertura","AFN","SO","Dorm. 2","Rio de Janeiro"
-0.3,2.2,0,6.7,-1.5,-1.9,-5.8,-2,5.1,-40.5,NA,3.1,-6.5,-1.9,NA,7.4,0.8,-2.6,"Hip.","03","TV","Cobertura","AFN","SO","Sala","Rio de Janeiro"
-0.3,3.3,2.6,2.3,4.7,3.2,2.6,3.2,7.7,2.4,NA,-0.1,0,-0.2,NA,0.2,0.5,-1.1,"Hip.","03","TV","Cobertura","AFN","O","Dorm. N","Rio de Janeiro"
0,0,0.8,7.1,-1.4,1.5,1.9,1,2.8,0,NA,-0.1,0,-0.2,NA,0.2,0.5,-2.1,"Hip.","03","TV","Cobertura","AFN","O","Dorm. S","Rio de Janeiro"
0,4.8,1.1,2,14.7,2.6,2.2,7.2,7.7,-36.5,NA,-4.6,6.7,-0.5,NA,3.1,1.3,-2.1,"Hip.","03","TV","Cobertura","AFN","O","Sala","Rio de Janeiro"
0,0,1.9,1.4,2,2.4,3.9,2.7,3.6,3.1,0,0.5,0,3.4,17.4,-1.1,0.6,-5.8,"Hip.","03","TV","Cobertura","AFN","L","Dorm. N","São Paulo"
0,-4.9,0,0,1.4,-0.9,-4,-1.3,0,0,NA,1.9,0,4,25,-1.6,0.6,-5.8,"Hip.","03","TV","Cobertura","AFN","L","Dorm. S","São Paulo"
0,-0.6,1.6,1.3,2.4,2.2,15.9,7.7,3.6,-36.9,NA,-2.2,3.6,0.4,20,-0.4,1.4,-6.4,"Hip.","03","TV","Cobertura","AFN","L","Sala","São Paulo"
-0.3,0.7,1.3,18.8,1.8,1.9,4.7,8,-2.6,3.7,NA,-1.6,0,6.4,15.4,-2.6,1.4,-6.8,"Hip.","03","TV","Cobertura","AFN","NE","Dorm. 1","São Paulo"
-0.6,-1.7,0,22.9,3.9,0,3.4,7.9,-2.6,3.8,NA,-1.4,0,6.7,44.4,-3.2,1.2,-6.6,"Hip.","03","TV","Cobertura","AFN","NE","Dorm. 2","São Paulo"
-0.9,0.6,3.4,48.9,12.2,4.3,5.6,20.2,0,-25,NA,-5.6,3.1,3,33.3,-5.8,1.4,-6.7,"Hip.","03","TV","Cobertura","AFN","NE","Sala","São Paulo"
-0.3,0.7,0,18.1,4.7,1.9,0.9,7.7,-2.6,3.7,NA,-1.6,0,6.4,15.4,-2.6,1.2,-6.8,"Hip.","03","TV","Cobertura","AFN","NO","Dorm. 1","São Paulo"
-0.6,-2,1.3,22.9,3.4,0,3.9,7.7,-2.6,3.8,NA,-1.4,0,6.7,44.4,-3.2,1.2,-6.6,"Hip.","03","TV","Cobertura","AFN","NO","Dorm. 2","São Paulo"
-0.9,0.6,3.4,48.9,5.6,4.3,12.3,20.2,0,-25,NA,-5.6,3.1,3.1,33.3,-5.5,1.4,-6.7,"Hip.","03","TV","Cobertura","AFN","NO","Sala","São Paulo"
0,-4.8,-1.3,25,-1.2,-20.3,-4,-10.7,2.3,-5.6,NA,4,-2.8,1.9,36.8,-1.4,0.9,-7.6,"Hip.","03","TV","Cobertura","AFN","SE","Dorm. 1","São Paulo"
0,-4.1,0,50,-2.8,-16.3,-3.3,-6.9,2.3,-5.6,NA,3.8,-2.9,1.3,37.5,-1.2,0.9,-7.4,"Hip.","03","TV","Cobertura","AFN","SE","Dorm. 2","São Paulo"
0,-5,0,14.3,-5,0,-1.7,-1.4,4.4,-40.6,NA,3.3,-3.7,-1.1,0,0.8,0.9,-8.2,"Hip.","03","TV","Cobertura","AFN","SE","Sala","São Paulo"
0,-4.8,-1.3,25,-4,-20.3,-1.2,-10.7,2.3,-5.6,NA,4.1,-2.8,1.9,36.8,-1.3,0.9,-7.6,"Hip.","03","TV","Cobertura","AFN","SO","Dorm. 1","São Paulo"
0,-4.1,0,50,-2.5,-17.1,-2.8,-6.9,2.3,-5.6,NA,3.8,-2.9,1.3,37.5,-1.2,0.9,-7.4,"Hip.","03","TV","Cobertura","AFN","SO","Dorm. 2","São Paulo"
0,-4.5,0,14.3,-1.7,0,-5,-1.4,4.4,-40.6,NA,3.3,-3.7,-1.1,0,1,0.9,-8.2,"Hip.","03","TV","Cobertura","AFN","SO","Sala","São Paulo"
0,0.3,1.9,1.4,4.3,3.4,2.8,3.3,4,0,0,0.5,-1.4,4.5,19,-1.2,0.9,-5.8,"Hip.","03","TV","Cobertura","AFN","O","Dorm. N","São Paulo"
-0.2,-4.2,0,7.1,-3.1,0,1.2,0,2.4,0,NA,1.6,-1.3,3.8,22.2,-1.5,0.9,-5.1,"Hip.","03","TV","Cobertura","AFN","O","Dorm. S","São Paulo"
0,1.2,2.3,1.2,18.4,2.1,4.1,8.9,4,-35.3,NA,-3.2,3.6,0.4,50,-0.7,1.4,-7.1,"Hip.","03","TV","Cobertura","AFN","O","Sala","São Paulo"
