"int_conv_he","conv_hge_floor","conv_hge_roof","conv_hge_wall_s","conv_hge_wall_e","conv_hge_wall_n","conv_hge_wall_w","conv_hge_walls","conv_hge_windows","conv_hge_doors","afn_inf_sens_hge","afn_inf_sens_hle","afn_air_change","uncomf_hot","uncomf_cold","comf","max_op_temp","min_op_temp","typo","simp","wrap","storey","cond","dwel","room","weather"
-2.3,-9.3,-21.1,-4.3,-315.4,-69.2,-18.4,-31.7,-34.4,-11.5,0,-28.2,-22.7,275,-7.9,-0.5,1.6,0,"Hip.","04","C10","Intermediário","AFN","L","Dorm. N","Curitiba"
-1.9,-29.8,-22.2,-20.3,-300,-9.5,-66.2,-105.7,-9.8,-11.1,NA,-17.5,-26.8,75,9.4,-1.8,1.6,-3,"Hip.","04","C10","Intermediário","AFN","L","Dorm. S","Curitiba"
0,2.6,4.8,2.3,55.6,-1.4,13.4,9.4,2.7,-37,NA,1.1,0,8.5,51.9,-4,1.6,-4.9,"Hip.","04","C10","Intermediário","AFN","L","Sala","Curitiba"
-1.7,10.6,0.8,30,2,-51.9,9.8,10.6,-15.4,7.7,-100,-18.2,2.7,228.6,-5.6,-1.4,2.9,-1.9,"Hip.","04","C10","Intermediário","AFN","NE","Dorm. 1","Curitiba"
-1.1,13.4,7.5,48,16.8,-44.4,5.5,16.6,-13.2,15.4,-100,-26.2,16.7,166.7,-75,0,2.6,2.4,"Hip.","04","C10","Intermediário","AFN","NE","Dorm. 2","Curitiba"
-1,17.8,8.6,87.3,26,-18.2,9.3,35.4,-7.5,-19,NA,-11.6,3.2,23.2,NA,-7.6,1.9,1.8,"Hip.","04","C10","Intermediário","AFN","NE","Sala","Curitiba"
-1.7,10.1,0.8,30.5,10.7,-53.6,0,10,-15.4,7.4,-100,-18.5,2.7,212.5,-8.3,-1.6,3.2,-1.2,"Hip.","04","C10","Intermediário","AFN","NO","Dorm. 1","Curitiba"
-0.8,14.2,7.5,48,7.2,-44.4,16.3,17.1,-13.2,15.4,-100,-26,16.7,166.7,-75,0,2.3,2.4,"Hip.","04","C10","Intermediário","AFN","NO","Dorm. 2","Curitiba"
-1,17.4,8.6,89.7,10.5,-18.2,24.7,35.9,-7.5,-19,NA,-11.5,3.2,22.8,NA,-7.4,1.9,1.8,"Hip.","04","C10","Intermediário","AFN","NO","Sala","Curitiba"
-0.5,-16.9,-11.3,6.9,-23.9,-44.4,-6.1,-36.7,2.2,-7.1,NA,3.2,-6.7,100,35.6,-2.9,1.4,-7.3,"Hip.","04","C10","Intermediário","AFN","SE","Dorm. 1","Curitiba"
0,-9.8,-2.9,7.3,-1.1,-34.6,-15.7,-18.8,2.2,0,NA,-3.7,6.9,100,18.3,-1.2,1,-1.3,"Hip.","04","C10","Intermediário","AFN","SE","Dorm. 2","Curitiba"
0.2,-5,1.5,18.2,-12.8,-17.6,-2.3,-10.6,6.2,-44,NA,5.6,-4.3,-2,48.3,-1.4,0.7,-3.3,"Hip.","04","C10","Intermediário","AFN","SE","Sala","Curitiba"
-0.3,-16.5,-10.9,5.3,-7.5,-43.4,-21.8,-35.1,2.2,-13.3,NA,3.2,-6.7,50,31.9,-2.6,1.7,-6,"Hip.","04","C10","Intermediário","AFN","SO","Dorm. 1","Curitiba"
