"int_conv_he","conv_hge_floor","conv_hge_roof","conv_hge_wall_s","conv_hge_wall_e","conv_hge_wall_n","conv_hge_wall_w","conv_hge_walls","conv_hge_windows","conv_hge_doors","afn_inf_sens_hge","afn_inf_sens_hle","afn_air_change","uncomf_hot","uncomf_cold","comf","max_op_temp","min_op_temp","typo","simp","wrap","storey","cond","dwel","room","weather"
47.3,33.4,14.8,13.6,14.1,10.5,18.7,56.9,-4.6,3.5,0,-116.7,4.8,1.2,0.3,98.6,32.8,17.4,"Hip.","03","SF","Intermediário","AFN","L","Dorm. N","Curitiba"
47.5,16.8,6.4,3.6,6.5,7.9,9,27,-6.5,2.7,0,-104.6,4.5,0.7,1,98.2,32.5,16.9,"Hip.","03","SF","Intermediário","AFN","L","Dorm. S","Curitiba"
48.9,30.2,15.2,7.9,10.1,8.4,18.1,44.5,-5,4.1,0,-108.5,3.2,37.4,0,62.6,32.7,17.2,"Hip.","03","SF","Intermediário","AFN","L","Sala","Curitiba"
35.7,35.9,16.3,18.9,14,10.7,11.5,55,-5.6,3.4,0,-148.2,4,3.2,0.1,96.7,35.2,16.8,"Hip.","03","SF","Intermediário","AFN","NE","Dorm. 1","Curitiba"
35.5,35.9,16.8,14.5,17.4,7.4,19.9,59.2,-5.5,3.3,0,-147.9,3.8,4,0.1,96,35.3,16.9,"Hip.","03","SF","Intermediário","AFN","NE","Dorm. 2","Curitiba"
37.2,40.1,18.9,16.8,11.4,8.8,11.3,48.3,-5.4,4.3,0,-140.4,3.7,51.1,0,48.9,34.7,17.7,"Hip.","03","SF","Intermediário","AFN","NE","Sala","Curitiba"
35.7,35.9,16.3,18.9,11.7,10.7,13.7,54.9,-5.6,3.5,0,-148.3,4,3.3,0.1,96.7,35.1,16.8,"Hip.","03","SF","Intermediário","AFN","NO","Dorm. 1","Curitiba"
35.5,35.9,16.8,14.5,20.4,7.4,17,59.3,-5.5,3.3,0,-147.9,3.8,4,0.1,95.9,35.3,16.9,"Hip.","03","SF","Intermediário","AFN","NO","Dorm. 2","Curitiba"
37.2,40.1,18.9,16.8,11.5,8.8,11.2,48.3,-5.4,4.3,0,-140.3,3.7,51.1,0,48.9,34.7,17.7,"Hip.","03","SF","Intermediário","AFN","NO","Sala","Curitiba"
36.3,17.2,9,4.7,8,10.4,6.4,29.5,-5.6,1.9,0,-99.8,3.2,0.6,0.4,99.1,31.8,17.3,"Hip.","03","SF","Intermediário","AFN","SE","Dorm. 1","Curitiba"
36.2,17.5,9.2,3.2,9.4,8,10.8,31.4,-5.5,1.9,0,-99.9,3.1,0.7,0.2,99.2,31.8,16.9,"Hip.","03","SF","Intermediário","AFN","SE","Dorm. 2","Curitiba"
39.3,19.2,10.3,3.9,6.1,9.2,6.1,25.4,-5.6,2.1,0,-79.3,2.8,24.1,0,75.9,32,17.2,"Hip.","03","SF","Intermediário","AFN","SE","Sala","Curitiba"
36.3,17.3,9,4.7,6.5,10.5,8,29.7,-5.6,1.9,0,-99.9,3.2,0.6,0.3,99.1,31.9,17.3,"Hip.","03","SF","Intermediário","AFN","SO","Dorm. 1","Curitiba"
36.2,17.5,9.2,3.2,10.8,8,9.3,31.4,-5.5,1.9,0,-100,3.1,0.7,0.2,99.2,31.8,16.9,"Hip.","03","SF","Intermediário","AFN","SO","Dorm. 2","Curitiba"
39.3,19.2,10.3,3.9,6.1,9.2,6.1,25.4,-5.6,2.1,0,-79.3,2.8,24.1,0,75.9,32,17.2,"Hip.","03","SF","Intermediário","AFN","SO","Sala","Curitiba"
47.1,33.6,15.6,14.1,19.5,10.8,14.9,59.4,-4.7,3.8,0,-124,4.9,2,0.2,97.8,33.4,17.5,"Hip.","03","SF","Intermediário","AFN","O","Dorm. N","Curitiba"
47.3,17.4,7.1,3.9,9.4,8.4,7.6,29.4,-6.5,3,0,-112.6,4.7,1.4,0.8,97.8,33.8,16.9,"Hip.","03","SF","Intermediário","AFN","O","Dorm. S","Curitiba"
48,39.9,18.4,9.7,23,10.1,13.6,56.5,-4.3,4.8,0,-125.1,3.4,47.9,0,52.1,36.2,17.3,"Hip.","03","SF","Intermediário","AFN","O","Sala","Curitiba"
37.1,39.1,17.3,16.4,19.2,13.9,23.2,72.6,-2.6,4.3,0,-103.7,8.1,58.6,0,41.4,38.3,19.1,"Hip.","03","SF","Intermediário","AFN","L","Dorm. N","Rio de Janeiro"
37,19,7.6,5.5,9.8,9.3,10.8,35.4,-4.8,3.1,0,-81.8,6.6,53.2,0,46.8,38.8,19,"Hip.","03","SF","Intermediário","AFN","L","Dorm. S","Rio de Janeiro"
38,39.7,19.7,10.4,15.2,10.9,24.3,60.8,-2.3,5.3,0,-112,3.4,90.4,0,9.6,39.1,19.9,"Hip.","03","SF","Intermediário","AFN","L","Sala","Rio de Janeiro"
26.1,38.3,17.3,20.3,14.6,12.2,12.5,59.7,-4.6,3.7,0,-143.4,4.4,78.4,0,21.6,40.7,19.9,"Hip.","03","SF","Intermediário","AFN","NE","Dorm. 1","Rio de Janeiro"
25.7,38.2,17.8,15.7,18.7,8.5,21.8,64.6,-4.6,3.5,0,-140.2,4.1,80.7,0,19.3,40.8,20.1,"Hip.","03","SF","Intermediário","AFN","NE","Dorm. 2","Rio de Janeiro"
28.5,43.5,20.3,18.2,12.4,10.1,12.5,53.3,-4.3,4.7,0,-153.9,3.8,96.9,0,3.1,41,20.8,"Hip.","03","SF","Intermediário","AFN","NE","Sala","Rio de Janeiro"
26.1,38.2,17.2,20.3,12.5,12.2,14.3,59.3,-4.6,3.7,0,-143.3,4.4,78.4,0,21.6,40.7,19.9,"Hip.","03","SF","Intermediário","AFN","NO","Dorm. 1","Rio de Janeiro"
25.7,38.2,17.8,15.7,21.9,8.5,18.6,64.6,-4.6,3.5,0,-140.1,4.1,80.7,0,19.3,40.8,20.1,"Hip.","03","SF","Intermediário","AFN","NO","Dorm. 2","Rio de Janeiro"
28.5,43.5,20.3,18.2,12.6,10.2,12.3,53.3,-4.3,4.7,0,-153.7,3.8,96.9,0,3.1,41,20.8,"Hip.","03","SF","Intermediário","AFN","NO","Sala","Rio de Janeiro"
27.8,18,9.8,5.9,8.6,11.3,6.9,32.7,-3.9,2,0,-98.3,3.9,57.4,0,42.6,38.4,19.5,"Hip.","03","SF","Intermediário","AFN","SE","Dorm. 1","Rio de Janeiro"
27.6,17.9,9.8,3.9,9.9,8.5,11.5,33.8,-3.9,1.9,0,-95.5,3.7,58.9,0,41.1,38.4,19.5,"Hip.","03","SF","Intermediário","AFN","SE","Dorm. 2","Rio de Janeiro"
31.6,19.8,11.1,4.7,6.6,9.8,6.6,27.6,-3.9,2.3,0,-79.3,3.1,81.4,0,18.6,38.5,19.9,"Hip.","03","SF","Intermediário","AFN","SE","Sala","Rio de Janeiro"
