"int_conv_he","conv_hge_floor","conv_hge_roof","conv_hge_wall_s","conv_hge_wall_e","conv_hge_wall_n","conv_hge_wall_w","conv_hge_walls","conv_hge_windows","conv_hge_doors","afn_inf_sens_hge","afn_inf_sens_hle","afn_air_change","uncomf_hot","uncomf_cold","comf","max_op_temp","min_op_temp","typo","simp","wrap","storey","cond","dwel","room","weather"
47.1,13.1,8.1,9.3,1.6,6.2,12.5,29.8,-3.4,2,0,-113,3.4,0.2,5.4,94.5,30.3,15.5,"Hip.","04","C10","Térreo","AFN","L","Dorm. N","Curitiba"
47.4,5.7,2.8,-6.1,2.1,6.6,3.7,6.4,-4.8,1.3,0,-86.4,2.9,0.1,12.1,87.8,29.3,14.4,"Hip.","04","C10","Térreo","AFN","L","Dorm. S","Curitiba"
51.3,9.4,7.5,3.4,2.3,5.1,10.7,21.5,-3.6,2.1,0,-67.2,2.5,12.3,1.5,86.2,29.5,15.3,"Hip.","04","C10","Térreo","AFN","L","Sala","Curitiba"
36.2,16.8,11.1,14.9,10.7,6.8,9.9,42.3,-3.2,2.3,0,-125.4,3.6,0.1,0.9,98.9,29.7,16.7,"Hip.","04","C10","Térreo","AFN","NE","Dorm. 1","Curitiba"
36.2,18.7,12.1,12.1,15.2,4.9,16.6,48.8,-3,2.4,0,-137.7,4,0.1,0,99.9,29.3,17.6,"Hip.","04","C10","Térreo","AFN","NE","Dorm. 2","Curitiba"
39.4,15.7,11.7,11.5,7.5,5,7.5,31.5,-3.3,2.7,0,-85.5,3,12.3,0,87.7,29.7,17.5,"Hip.","04","C10","Térreo","AFN","NE","Sala","Curitiba"
36.1,17.3,11.3,15.1,10,6.8,11.5,43.4,-3.2,2.4,0,-127.6,3.7,0.2,1,98.9,29.7,16.9,"Hip.","04","C10","Térreo","AFN","NO","Dorm. 1","Curitiba"
36.2,18.7,12.1,12.1,16.7,4.9,15,48.9,-3,2.4,0,-137.6,4,0.1,0,99.9,29.3,17.8,"Hip.","04","C10","Térreo","AFN","NO","Dorm. 2","Curitiba"
39.4,15.7,11.7,11.5,7.5,5,7.4,31.5,-3.3,2.7,0,-85.5,3,12.3,0,87.7,29.7,17.5,"Hip.","04","C10","Térreo","AFN","NO","Sala","Curitiba"
36.6,7.1,4.7,-3.4,5.3,6.7,4.7,13.3,-3.9,1,0,-74,2.6,0,9.7,90.3,27.8,15.1,"Hip.","04","C10","Térreo","AFN","SE","Dorm. 1","Curitiba"
36.7,7.4,5.3,-2.3,7,5.6,7.1,17.4,-3.8,1.1,0,-78.8,2.9,0,6,94,27.3,16,"Hip.","04","C10","Térreo","AFN","SE","Dorm. 2","Curitiba"
40.9,5.5,4.8,-2.4,3.1,5,3.1,8.7,-4,1.1,0,-45.6,2.1,1.8,1.4,96.7,27.8,15.7,"Hip.","04","C10","Térreo","AFN","SE","Sala","Curitiba"
36.6,7.5,4.9,-3.4,4.8,6.9,6.1,14.5,-3.9,1.1,0,-75.8,2.7,0,9,91,28,15.1,"Hip.","04","C10","Térreo","AFN","SO","Dorm. 1","Curitiba"
36.7,7.5,5.3,-2.3,7.1,5.6,7,17.5,-3.8,1.1,0,-78.9,2.9,0,6.1,93.9,27.3,16,"Hip.","04","C10","Térreo","AFN","SO","Dorm. 2","Curitiba"
40.9,5.4,4.8,-2.4,3.1,5,3,8.7,-4,1.1,0,-45.6,2.1,1.8,1.5,96.7,27.8,15.7,"Hip.","04","C10","Térreo","AFN","SO","Sala","Curitiba"
46.7,14.5,9,11.1,13.1,5.7,8,38,-3.5,2.4,0,-129.1,3.6,0.9,4.7,94.4,31.3,15.4,"Hip.","04","C10","Térreo","AFN","O","Dorm. N","Curitiba"
47,6.7,3.5,-6.3,4,8.3,8.8,14.9,-5,1.6,0,-101.7,3.1,0.5,9.2,90.3,31.4,14.5,"Hip.","04","C10","Térreo","AFN","O","Dorm. S","Curitiba"
50.4,11.6,10.2,4.6,14.7,6.3,8.8,34.4,-3,2.8,0,-82.2,2.8,21.9,1.4,76.7,31.6,15.1,"Hip.","04","C10","Térreo","AFN","O","Sala","Curitiba"
