"int_conv_he","conv_hge_floor","conv_hge_roof","conv_hge_wall_s","conv_hge_wall_e","conv_hge_wall_n","conv_hge_wall_w","conv_hge_walls","conv_hge_windows","conv_hge_doors","afn_inf_sens_hge","afn_inf_sens_hle","afn_air_change","uncomf_hot","uncomf_cold","comf","max_op_temp","min_op_temp","typo","simp","wrap","storey","cond","dwel","room","weather"
-0.4,-19.8,-1.7,-6.6,-14.1,-10.8,-23.6,-15.1,-9.7,104,NA,2.4,-5.3,200,105.3,-2.2,1,-4.2,"Hip.","08","TV","Térreo","AFN","L","Dorm. N","Curitiba"
-0.2,-34.3,28.9,-4,-11.1,-7.5,-16.9,-15.1,-3.8,73.7,NA,4.4,-5.6,100,84.8,-3,2.4,-4.8,"Hip.","08","TV","Térreo","AFN","L","Dorm. S","Curitiba"
-0.4,-35.5,-1,2.1,-43.6,-16.4,6.5,-7.5,-25,-41.5,NA,-2.8,0,63.4,NA,-10.5,5.1,-4.1,"Hip.","08","TV","Térreo","AFN","L","Sala","Curitiba"
-0.8,1.1,-4.9,10.8,-16.8,-12.2,-3.1,-4,-18.7,88,NA,1,0,400,Inf,-0.7,2.4,3,"Hip.","08","TV","Térreo","AFN","NE","Dorm. 1","Curitiba"
0,21.2,-2,19,2.8,4,-11.1,1.7,-3.1,104.2,NA,3.5,2.8,300,Inf,-0.4,1,-1.2,"Hip.","08","TV","Térreo","AFN","NE","Dorm. 2","Curitiba"
-1,40,-1.3,50,14.9,1.8,7.7,20.4,-8.8,-23.1,NA,-10.5,3.2,56.5,NA,-10.8,2.7,-3.9,"Hip.","08","TV","Térreo","AFN","NE","Sala","Curitiba"
-0.8,0,-6.2,9.3,-6.1,-12.2,-19,-5.6,-18.7,80.8,NA,7.7,-8.1,400,Inf,-0.7,2,3,"Hip.","08","TV","Térreo","AFN","NO","Dorm. 1","Curitiba"
0,23.6,-1.4,20,-11,4,5,2.8,-3.1,104.2,NA,-3.4,13.9,300,Inf,-0.4,1.4,-1.2,"Hip.","08","TV","Térreo","AFN","NO","Dorm. 2","Curitiba"
-1,40,-1.3,50,7.6,1.8,15.1,20.4,-8.8,-23.1,NA,-10.5,3.2,56.5,NA,-10.8,2.3,-3.9,"Hip.","08","TV","Térreo","AFN","NO","Sala","Curitiba"
-0.3,-42.6,-4.2,-180,-32.5,-32.5,-16.4,-32.7,-6.5,62.5,NA,12.7,-8.8,Inf,4300,-4.4,4.3,-6.9,"Hip.","08","TV","Térreo","AFN","SE","Dorm. 1","Curitiba"
