"int_conv_he","conv_hge_floor","conv_hge_roof","conv_hge_wall_s","conv_hge_wall_e","conv_hge_wall_n","conv_hge_wall_w","conv_hge_walls","conv_hge_windows","conv_hge_doors","afn_inf_sens_hge","afn_inf_sens_hle","afn_air_change","uncomf_hot","uncomf_cold","comf","temp_max","temp_95","typo","simp","wrap","storey","cond","dwel","room","weather"
421.4,211.7,52.1,96.2,15,21.4,129.6,262.1,-45.9,22.1,0.6,-939.8,3.1,2.7,8.4,88.9,33.3,29,"Hip.","02","TV","Cobertura","AFN","L","Dorm. N","Curitiba"
424,125.6,52,-19.9,15.6,95.4,86.3,177.3,-50.4,22.7,0.2,-779.7,2.7,2,13.2,84.8,33.3,28.3,"Hip.","02","TV","Cobertura","AFN","L","Dorm. S","Curitiba"
750.3,277.5,83.8,41.5,-2.6,69.6,118.8,227.3,-96.5,46.1,0.1,-1242.7,2.8,32.6,4.6,62.8,33.5,28.5,"Hip.","02","TV","Cobertura","AFN","L","Sala","Curitiba"
431,330.7,84.4,173.1,137.8,40.6,127.8,479.3,-61.6,31.1,0.7,-1305.6,3.2,3.1,6.4,90.5,33.1,28.8,"Hip.","02","TV","Cobertura","AFN","NE","Dorm. 1","Curitiba"
431.1,340.6,89.6,136,191.1,29.4,210.1,566.6,-60.1,31.5,0.6,-1410.1,3.4,3.2,5.7,91.1,33,28.8,"Hip.","02","TV","Cobertura","AFN","NE","Dorm. 2","Curitiba"
771.2,528.6,137.9,134.7,0,45.2,133.6,435.7,-120.7,69.9,0.6,-1821.5,3.1,37.9,2.7,59.3,32.7,28.1,"Hip.","02","TV","Cobertura","AFN","NE","Sala","Curitiba"
430.8,331.5,84.5,173.4,128.5,40.7,141.7,484.2,-61.7,32.2,0.7,-1312.4,3.2,3.2,6.3,90.4,33.1,28.8,"Hip.","02","TV","Cobertura","AFN","NO","Dorm. 1","Curitiba"
431.1,340.6,89.6,136,212,29.4,189.2,566.5,-60.1,31.3,0.6,-1409.7,3.4,3.2,5.6,91.1,33,28.8,"Hip.","02","TV","Cobertura","AFN","NO","Dorm. 2","Curitiba"
771.2,528.6,137.9,134.6,135.1,45.2,0,435.7,-120.7,69.5,0.6,-1821.1,3.1,37.9,2.7,59.3,32.7,28.1,"Hip.","02","TV","Cobertura","AFN","NO","Sala","Curitiba"
434.2,194.6,85.8,-12.3,100.2,172.2,94.6,354.7,-63.9,22,0.2,-1042.3,2.7,2.1,10.9,86.9,32.8,27.9,"Hip.","02","TV","Cobertura","AFN","SE","Dorm. 1","Curitiba"
434.5,205.8,88.9,-8.7,138.6,134.3,147.5,411.7,-62.6,22.7,0.2,-1115.4,2.9,2.2,9.7,88.1,32.7,28,"Hip.","02","TV","Cobertura","AFN","SE","Dorm. 2","Curitiba"
790.7,262.4,125.4,-38.9,0,123.7,73.5,236,-129.3,44.2,0.1,-1330.7,2.5,26.4,6,67.6,33,27.5,"Hip.","02","TV","Cobertura","AFN","SE","Sala","Curitiba"
434.1,195.7,86.1,-12.1,94.9,172.6,105.4,360.9,-64,22.1,0.2,-1049.6,2.7,2.2,10.7,87.1,32.8,27.9,"Hip.","02","TV","Cobertura","AFN","SO","Dorm. 1","Curitiba"
434.5,205.8,88.8,-8.7,147.6,134.3,138.5,411.7,-62.7,22.7,0.2,-1115.4,2.9,2.2,9.7,88.1,32.7,28,"Hip.","02","TV","Cobertura","AFN","SO","Dorm. 2","Curitiba"
790.7,262.6,125.4,-38.9,74.1,123.7,0,236.6,-129.3,44.2,0.1,-1331.3,2.5,26.4,5.9,67.6,33,27.5,"Hip.","02","TV","Cobertura","AFN","SO","Sala","Curitiba"
419.6,223.3,53.2,109.4,134.9,22.5,38.7,305.5,-47,25.1,0.8,-1002.1,3.2,4.1,7.9,88,34.1,29.3,"Hip.","02","TV","Cobertura","AFN","O","Dorm. N","Curitiba"
422.4,136.5,53.9,-17.7,89.3,108.9,43.6,224.1,-51.6,25.9,0.2,-844.3,2.8,3.1,11.9,85,34.6,28.6,"Hip.","02","TV","Cobertura","AFN","O","Dorm. S","Curitiba"
735.8,370.6,92.7,50.4,134.6,77.4,56.9,319.3,-92.8,55.6,0.8,-1441.7,2.9,38.9,3.9,57.2,35.8,28.7,"Hip.","02","TV","Cobertura","AFN","O","Sala","Curitiba"
314.5,237.6,69.4,110.9,50,37.4,147.2,345.4,-42.8,25.7,0,-964.2,3.8,65.4,0,34.6,38.8,35,"Hip.","02","TV","Cobertura","AFN","L","Dorm. N","Rio de Janeiro"
323,143.8,76.8,-2,60.9,113,100.2,272.1,-43.3,27.8,0,-838,3.6,56.4,0,43.6,39.7,34.1,"Hip.","02","TV","Cobertura","AFN","L","Dorm. S","Rio de Janeiro"
583.3,372.7,127.6,62.4,57.4,94.8,160.9,375.5,-82.1,64.2,0,-1412.5,3.1,85.8,0,14.2,40.3,34.5,"Hip.","02","TV","Cobertura","AFN","L","Sala","Rio de Janeiro"
322.1,364,108.3,193.3,156.9,63.4,137.7,551.3,-55.9,34.4,0.1,-1333.5,3.8,69.2,0,30.8,37.9,34.7,"Hip.","02","TV","Cobertura","AFN","NE","Dorm. 1","Rio de Janeiro"
321.7,372.3,114.8,151.9,204.8,45.7,234.3,636.7,-53.8,33.7,0.1,-1436.1,4.1,70.5,0,29.5,37.8,34.7,"Hip.","02","TV","Cobertura","AFN","NE","Dorm. 2","Rio de Janeiro"
607.1,631.4,204.2,175.7,0,96.4,171.7,602.5,-100.2,90,0,-2056.1,3.3,91.5,0,8.5,38.3,33.6,"Hip.","02","TV","Cobertura","AFN","NE","Sala","Rio de Janeiro"
322.1,363.5,108.6,193.4,137.5,63.7,155.7,550.3,-55.6,34.6,0.1,-1332.9,3.8,69.1,0,30.9,37.8,34.6,"Hip.","02","TV","Cobertura","AFN","NO","Dorm. 1","Rio de Janeiro"
321.7,372.2,114.7,151.8,234.1,45.7,205.2,636.7,-53.9,33.6,0.1,-1435.8,4.1,70.4,0,29.6,37.8,34.7,"Hip.","02","TV","Cobertura","AFN","NO","Dorm. 2","Rio de Janeiro"
607.1,631.3,204.2,175.7,173,96.4,0,602.1,-100.2,89.6,0,-2055.2,3.3,91.5,0,8.5,38.3,33.6,"Hip.","02","TV","Cobertura","AFN","NO","Sala","Rio de Janeiro"
333,215.5,118.5,12.5,117.7,197.2,103.3,430.7,-52.9,24.2,0.1,-1083.4,3.5,57.9,0,42.1,38.9,33.7,"Hip.","02","TV","Cobertura","AFN","SE","Dorm. 1","Rio de Janeiro"
333.2,226.6,122.7,8.8,151.8,154.1,166.9,481.6,-51.2,25.1,0.1,-1153,3.8,58.2,0,41.8,38.8,33.7,"Hip.","02","TV","Cobertura","AFN","SE","Dorm. 2","Rio de Janeiro"
637.9,312.6,194.5,-2.4,0,166.5,101.9,374.8,-105.8,60.5,0.1,-1482.6,3.1,79.6,0,20.4,39,33.1,"Hip.","02","TV","Cobertura","AFN","SE","Sala","Rio de Janeiro"
333,214.9,118.9,12.6,103.3,197.4,116.9,430.2,-52.6,24.3,0.1,-1083.1,3.5,57.9,0,42.1,38.8,33.6,"Hip.","02","TV","Cobertura","AFN","SO","Dorm. 1","Rio de Janeiro"
333.2,226.6,122.7,8.8,166.7,154.1,152,481.6,-51.2,25.1,0.1,-1153,3.8,58.2,0,41.8,38.8,33.7,"Hip.","02","TV","Cobertura","AFN","SO","Dorm. 2","Rio de Janeiro"
637.9,312.6,194.5,-2.3,102.5,166.6,0,374.7,-105.8,60.3,0.1,-1482.3,3.1,79.6,0,20.4,39,33.1,"Hip.","02","TV","Cobertura","AFN","SO","Sala","Rio de Janeiro"
312.9,242.1,73.7,115,152.3,41.7,50,359.1,-40.9,26.3,0.1,-990.3,3.8,66.2,0,33.8,39,34.9,"Hip.","02","TV","Cobertura","AFN","O","Dorm. N","Rio de Janeiro"
321.4,148,80.6,2.9,105.4,118.1,61.9,288.2,-41.8,28.6,0.1,-863.3,3.6,57.5,0,42.5,40.2,33.8,"Hip.","02","TV","Cobertura","AFN","O","Dorm. S","Rio de Janeiro"
572.2,421.1,144.2,68.3,177.9,99.8,91.1,437.1,-77.8,72.8,0,-1543.7,3.1,87.8,0,12.2,40.9,33.9,"Hip.","02","TV","Cobertura","AFN","O","Sala","Rio de Janeiro"
383.3,215.1,47.9,100.7,35.1,28.2,132,296,-43.2,23.2,0.3,-945.4,3.6,23.4,2.2,74.3,35.8,31.8,"Hip.","02","TV","Cobertura","AFN","L","Dorm. N","São Paulo"
388.7,132.4,53.1,-9,41.6,102.3,89.8,224.7,-45.1,24.8,0.2,-806.9,3.3,20.5,3.2,76.3,35,30.9,"Hip.","02","TV","Cobertura","AFN","L","Dorm. S","São Paulo"
683.4,313.1,77.2,48.3,26.5,76.5,123.5,274.8,-87.9,50,0.1,-1258.6,2.8,56.2,0.6,43.3,35.3,31.4,"Hip.","02","TV","Cobertura","AFN","L","Sala","São Paulo"
393,331.4,79.4,169.7,143.4,50.8,128.3,492.2,-56,31.9,0.4,-1287.4,3.6,26.6,1.5,71.9,35.3,31.4,"Hip.","02","TV","Cobertura","AFN","NE","Dorm. 1","São Paulo"
392.9,340.2,85.4,133.8,191.2,36.9,213.7,575.6,-54,31.5,0.4,-1388.3,3.9,27.6,1.1,71.3,35.1,31.4,"Hip.","02","TV","Cobertura","AFN","NE","Dorm. 2","São Paulo"
708,536.6,130.6,135.3,0,60,139.2,460.8,-109.5,71.9,0.3,-1807.4,3.1,63,0.4,36.6,35.4,30.7,"Hip.","02","TV","Cobertura","AFN","NE","Sala","São Paulo"
393,331.2,79.7,169.9,128.4,51,142.8,492.2,-55.7,32.4,0.4,-1287.9,3.6,26.6,1.5,72,35.2,31.4,"Hip.","02","TV","Cobertura","AFN","NO","Dorm. 1","São Paulo"
392.9,340.1,85.3,133.7,214,36.9,191,575.6,-54,31.4,0.4,-1388,3.9,27.6,1.1,71.3,35.1,31.4,"Hip.","02","TV","Cobertura","AFN","NO","Dorm. 2","São Paulo"
