"int_conv_he","conv_hge_floor","conv_hge_roof","conv_hge_wall_s","conv_hge_wall_e","conv_hge_wall_n","conv_hge_wall_w","conv_hge_walls","conv_hge_windows","conv_hge_doors","afn_inf_sens_hge","afn_inf_sens_hle","afn_air_change","uncomf_hot","uncomf_cold","comf","temp_max","temp_95","typo","simp","wrap","storey","cond","dwel","room","weather"
420.6,262.4,25.5,85.3,78.2,55.5,111.9,330.8,-64,23.8,0.1,-1010.2,3.2,3.2,5.2,91.6,35.4,30.7,"Hip.","00","SF","Cobertura","AFN","L","Dorm. N","Curitiba"
423.8,154,37.5,26.5,51.9,67,73.3,218.8,-64.1,24.9,0.1,-822.2,2.8,2.2,8.6,89.3,35.4,29.8,"Hip.","00","SF","Cobertura","AFN","L","Dorm. S","Curitiba"
735.3,377.3,72.4,82.2,99.6,91.6,159,432.3,-113.8,63.3,0,-1523.2,3.1,40.7,1,58.4,35.1,29.7,"Hip.","00","SF","Cobertura","AFN","L","Sala","Curitiba"
431.4,391.1,52,160.4,130.9,90.4,104.4,486.1,-84.2,31.6,0.1,-1317.6,3.2,3.3,4.4,92.4,35.5,30.5,"Hip.","00","SF","Cobertura","AFN","NE","Dorm. 1","Curitiba"
432,399.4,55.8,124.9,160.6,64.2,180.6,530.3,-81.2,31.8,0.1,-1380.3,3.4,3.2,3.9,92.9,35.5,30.6,"Hip.","00","SF","Cobertura","AFN","NE","Dorm. 2","Curitiba"
758.7,679.3,127.7,195.6,0,130.9,168.3,660.6,-141.2,88.8,0.1,-2186.5,3.4,47,0.3,52.7,34.6,29.1,"Hip.","00","SF","Cobertura","AFN","NE","Sala","Curitiba"
431.4,391.1,52.3,160.4,106.1,90.5,128,485.1,-84.2,32.6,0.1,-1318.3,3.2,3.3,4.4,92.4,35.5,30.5,"Hip.","00","SF","Cobertura","AFN","NO","Dorm. 1","Curitiba"
432,399.5,55.7,124.9,185.5,64.2,156.3,531,-81.2,31.7,0.1,-1380.8,3.4,3.2,3.9,92.9,35.5,30.6,"Hip.","00","SF","Cobertura","AFN","NO","Dorm. 2","Curitiba"
758.7,679.6,127.8,195.6,172.9,130.9,0,661.7,-141.3,88.3,0.1,-2187.4,3.4,47,0.3,52.6,34.6,29.1,"Hip.","00","SF","Cobertura","AFN","NO","Sala","Curitiba"
435.3,221.5,69,48.6,87.7,124.9,72.4,333.7,-80.8,22.2,0.1,-1015.1,2.7,2,7.8,90.3,35,29.4,"Hip.","00","SF","Cobertura","AFN","SE","Dorm. 1","Curitiba"
435.9,227.7,71.9,34.3,107.1,97.1,120.8,359.3,-77.7,22.8,0.1,-1055.9,2.9,1.9,7.4,90.7,34.9,29.3,"Hip.","00","SF","Cobertura","AFN","SE","Dorm. 2","Curitiba"
778.2,362,123.8,64.8,0,139,104,413.6,-144.6,57.1,0,-1600.5,2.8,32.2,2.4,65.4,34.2,28.2,"Hip.","00","SF","Cobertura","AFN","SE","Sala","Curitiba"
435.2,222.3,69.2,48.8,73,125.2,88.3,335.4,-80.8,22.2,0.1,-1017.6,2.7,2,7.7,90.3,35,29.4,"Hip.","00","SF","Cobertura","AFN","SO","Dorm. 1","Curitiba"
435.9,227.8,72,34.3,121.1,97.1,106.8,359.3,-77.7,22.8,0.1,-1055.9,2.9,1.9,7.4,90.7,34.9,29.3,"Hip.","00","SF","Cobertura","AFN","SO","Dorm. 2","Curitiba"
778.1,362.4,123.9,64.9,105.1,139.1,0,414.2,-144.6,57.1,0,-1601.2,2.8,32.2,2.4,65.4,34.2,28.2,"Hip.","00","SF","Cobertura","AFN","SO","Sala","Curitiba"
419.7,269.8,27.1,88.9,117.4,57,80.9,344.2,-65.1,26.4,0.1,-1041.3,3.3,3.7,5.3,91,36.4,31,"Hip.","00","SF","Cobertura","AFN","O","Dorm. N","Curitiba"
423.1,161.2,40.8,28.3,75.9,70.9,58.9,233.9,-65.1,27.8,0,-855.1,2.9,2.6,8.1,89.3,36.5,30,"Hip.","00","SF","Cobertura","AFN","O","Dorm. S","Curitiba"
719.4,475.5,92.3,100.1,197.3,108.6,139.2,545.2,-110.1,73.4,0.3,-1764.3,3.2,48.8,1.1,50.1,37.9,29.6,"Hip.","00","SF","Cobertura","AFN","O","Sala","Curitiba"
311.6,287.2,46.1,97.8,102.4,69.9,129,399.1,-59.5,27.5,0,-1015.9,3.8,68.2,0,31.8,40.1,36.6,"Hip.","00","SF","Cobertura","AFN","L","Dorm. N","Rio de Janeiro"
321.9,168,66.4,41.1,79.2,81.7,87.9,289.9,-54.1,31,0,-863.4,3.6,57.8,0,42.2,41.6,35.3,"Hip.","00","SF","Cobertura","AFN","L","Dorm. S","Rio de Janeiro"
