"int_conv_he","conv_hge_floor","conv_hge_roof","conv_hge_wall_s","conv_hge_wall_e","conv_hge_wall_n","conv_hge_wall_w","conv_hge_walls","conv_hge_windows","conv_hge_doors","afn_inf_sens_hge","afn_inf_sens_hle","afn_air_change","uncomf_hot","uncomf_cold","comf","temp_max","temp_95","typo","simp","wrap","storey","cond","dwel","room","weather"
47.4,13,8.6,10.3,4.1,5,9.5,28.9,-3.9,4.7,0,-99.6,3.2,0.1,3,96.9,30,27,"Hip.","05","TV","Térreo","AFN","L","Dorm. N","Curitiba"
47.7,8.3,5.1,-1.4,4.1,8.2,5.4,16.3,-4.7,3.2,0,-77.2,2.8,0,8.4,91.6,28.8,26.3,"Hip.","05","TV","Térreo","AFN","L","Dorm. S","Curitiba"
51.1,3.3,5.4,2.9,0.7,2.9,7.5,14,-5.5,1.4,0,-69,2.7,17.5,0.1,82.4,30.4,27.1,"Hip.","05","TV","Térreo","AFN","L","Sala","Curitiba"
36.4,17.2,11.5,14.8,8.8,6.3,10.2,40.1,-3.7,4.7,0,-107.1,3.4,0.1,0.4,99.5,29.6,26.6,"Hip.","05","TV","Térreo","AFN","NE","Dorm. 1","Curitiba"
36.5,19.2,12.4,11.9,14.9,4.7,13.2,44.6,-3.5,4.7,0,-114.2,3.6,0,0.2,99.7,29.1,26.4,"Hip.","05","TV","Térreo","AFN","NE","Dorm. 2","Curitiba"
39.5,9.6,9.3,8.9,5.6,3.8,5.4,23.7,-4.9,2.1,0,-78.5,3,14.4,0,85.6,29.9,26.4,"Hip.","05","TV","Térreo","AFN","NE","Sala","Curitiba"
36.4,17.2,11.5,14.8,10.3,6.3,8.7,40.1,-3.7,4.7,0,-107.1,3.4,0.1,0.4,99.5,29.6,26.6,"Hip.","05","TV","Térreo","AFN","NO","Dorm. 1","Curitiba"
36.5,19.2,12.3,11.8,13.3,4.6,14.7,44.5,-3.5,4.7,0,-114,3.6,0,0.3,99.7,29.1,26.4,"Hip.","05","TV","Térreo","AFN","NO","Dorm. 2","Curitiba"
39.5,9.6,9.3,8.9,5.6,3.8,5.4,23.7,-4.9,2.1,0,-78.5,3,14.4,0,85.6,29.9,26.4,"Hip.","05","TV","Térreo","AFN","NO","Sala","Curitiba"
36.8,8.3,6,-0.2,4.6,7.7,5.8,17.9,-4,2.5,0,-68.2,2.6,0,5,95,27.3,25.1,"Hip.","05","TV","Térreo","AFN","SE","Dorm. 1","Curitiba"
36.8,9.1,6.5,0,8,6.3,6.8,21.1,-3.9,2.5,0.1,-72.3,2.8,0,2.6,97.4,26.9,24.9,"Hip.","05","TV","Térreo","AFN","SE","Dorm. 2","Curitiba"
40.7,2.3,3.3,-1.2,2,3.7,2,6.5,-4.9,0.7,0,-47.9,2.3,3.8,0.9,95.2,28.3,25.1,"Hip.","05","TV","Térreo","AFN","SE","Sala","Curitiba"
36.8,8.3,6,-0.2,5.8,7.7,4.6,17.9,-4,2.5,0,-68.2,2.6,0,5,95,27.3,25.1,"Hip.","05","TV","Térreo","AFN","SO","Dorm. 1","Curitiba"
36.8,9.1,6.5,0,6.8,6.3,8,21.1,-3.9,2.5,0.1,-72.4,2.8,0,2.7,97.3,26.9,24.9,"Hip.","05","TV","Térreo","AFN","SO","Dorm. 2","Curitiba"
40.7,2.3,3.3,-1.2,2,3.7,2,6.5,-4.9,0.7,0,-47.9,2.3,3.8,0.9,95.2,28.3,25.1,"Hip.","05","TV","Térreo","AFN","SO","Sala","Curitiba"
47.2,14.2,9.4,11.8,10.3,5,7.6,34.8,-4,5.3,0,-107.9,3.3,0.5,2.6,96.9,31,27.4,"Hip.","05","TV","Térreo","AFN","O","Dorm. N","Curitiba"
