"int_conv_he","conv_hge_floor","conv_hge_roof","conv_hge_wall_s","conv_hge_wall_e","conv_hge_wall_n","conv_hge_wall_w","conv_hge_walls","conv_hge_windows","conv_hge_doors","afn_inf_sens_hge","afn_inf_sens_hle","afn_air_change","uncomf_hot","uncomf_cold","comf","temp_max","temp_95","typo","simp","wrap","storey","cond","dwel","room","weather"
46.7,26.7,2.8,9.2,8.5,6,12.2,35.9,-7,2.6,0,-108.4,3.1,3.7,6.3,89.9,35.9,31,"Hip.","03","SF","Cobertura","AFN","L","Dorm. N","Curitiba"
47,16.2,4.4,2.9,5.7,7.3,8,23.9,-7,2.7,0,-90.1,2.8,2.7,9.6,87.6,36,30,"Hip.","03","SF","Cobertura","AFN","L","Dorm. S","Curitiba"
48.9,22.5,5,5.4,6.6,6,12.8,30.8,-7.4,2.9,0,-100.4,3.1,41.2,2.6,56.3,36.3,30,"Hip.","03","SF","Cobertura","AFN","L","Sala","Curitiba"
35.9,30.2,4.1,13.9,10.7,7.4,8.5,40.5,-7.1,2.5,0,-106.1,3.1,4.1,5.2,90.7,36.3,31.1,"Hip.","03","SF","Cobertura","AFN","NE","Dorm. 1","Curitiba"
36,30.4,4.5,10.8,13.1,5.2,14.8,43.9,-6.8,2.6,0,-110.5,3.3,4,5,91,36.3,31,"Hip.","03","SF","Cobertura","AFN","NE","Dorm. 2","Curitiba"
37.9,31.2,7,12.4,0,6.7,8.5,36.2,-6.7,3.5,0,-109.4,3.4,47.6,1.2,51.2,35.2,29.3,"Hip.","03","SF","Cobertura","AFN","NE","Sala","Curitiba"
35.9,30.2,4.2,13.9,8.6,7.4,10.5,40.4,-7.1,2.6,0,-106.2,3.1,4.1,5.2,90.7,36.3,31.1,"Hip.","03","SF","Cobertura","AFN","NO","Dorm. 1","Curitiba"
36,30.4,4.5,10.8,15.2,5.2,12.7,43.9,-6.8,2.5,0,-110.6,3.3,4,5,91,36.2,31,"Hip.","03","SF","Cobertura","AFN","NO","Dorm. 2","Curitiba"
37.9,31.2,7,12.4,8.8,6.7,0,36.3,-6.7,3.4,0,-109.4,3.4,47.6,1.2,51.2,35.2,29.3,"Hip.","03","SF","Cobertura","AFN","NO","Sala","Curitiba"
36.2,17.7,5.9,3.9,7.1,9.4,5.8,26.3,-6.6,1.8,0,-82.1,2.7,2.7,9.2,88.2,35.7,29.7,"Hip.","03","SF","Cobertura","AFN","SE","Dorm. 1","Curitiba"
