"int_conv_he","conv_hge_floor","conv_hge_roof","conv_hge_wall_s","conv_hge_wall_e","conv_hge_wall_n","conv_hge_wall_w","conv_hge_walls","conv_hge_windows","conv_hge_doors","afn_inf_sens_hge","afn_inf_sens_hle","hvac_sens_he","hvac_sens_ce","hvac_total_he","hvac_total_ce","typo","simp","wrap","storey","cond","dwel","room","weather"
43.2777777777778,14.9777777777778,6.01111111111111,4.61111111111111,-6.23333333333333,-3.72222222222222,10.3,4.96666666666667,-8.36666666666667,1.04444444444444,0.0333333333333333,-1.97777777777778,0.0666666666666667,-58.6111111111111,0.0666666666666667,66.3777777777778,"Hip.","01","TV","Intermediário","HVAC","L","Dorm. N","Curitiba"
44.0333333333333,6.74444444444444,0.955555555555555,-8.87777777777778,-6.37777777777778,4.55555555555556,3.57777777777778,-7.13333333333333,-8.45555555555556,1.16666666666667,0.0111111111111111,-1.48888888888889,1.05555555555556,-37.0555555555556,1.05555555555556,42.6555555555556,"Hip.","01","TV","Intermediário","HVAC","L","Dorm. S","Curitiba"
51.0066666666667,21.3733333333333,9.34666666666667,4.53333333333333,1.49333333333333,7.02,13.1466666666667,26.2,-7,3.03333333333333,0.0266666666666667,-1.75333333333333,0,-102.466666666667,0,123.213333333333,"Hip.","01","TV","Intermediário","HVAC","L","Sala","Curitiba"
32.9916666666667,20.0833333333333,9.33333333333333,11.825,7.375,-2.625,6.66666666666667,23.2416666666667,-8.85,1.675,0.00833333333333333,-1.475,0,-76.1333333333333,0,83.0166666666667,"Hip.","01","TV","Intermediário","HVAC","NE","Dorm. 1","Curitiba"
32.8666666666667,21.5416666666667,10.4,10.1416666666667,10.2666666666667,-1.8,13.825,32.4333333333333,-8.825,1.69166666666667,0.00833333333333333,-1.41666666666667,0,-87.7166666666667,0,95.0083333333333,"Hip.","01","TV","Intermediário","HVAC","NE","Dorm. 2","Curitiba"
39.35,32.06,15.56,14.63,0,4.45,11.13,40.6,-6.74,4.225,0.03,-1.08,0,-124.73,0,140.415,"Hip.","01","TV","Intermediário","HVAC","NE","Sala","Curitiba"
32.9833333333333,20.2083333333333,9.40833333333333,11.9333333333333,6.75833333333333,-2.575,7.675,23.7916666666667,-8.85,1.76666666666667,0.00833333333333333,-1.475,0,-76.9916666666667,0,83.8916666666667,"Hip.","01","TV","Intermediário","HVAC","NO","Dorm. 1","Curitiba"
32.8666666666667,21.5333333333333,10.4,10.1416666666667,13.9583333333333,-1.8,10.1166666666667,32.4166666666667,-8.825,1.675,0.00833333333333333,-1.41666666666667,0,-87.675,0,94.9666666666667,"Hip.","01","TV","Intermediário","HVAC","NO","Dorm. 2","Curitiba"
39.35,32.065,15.565,14.63,11.255,4.45,0,40.61,-6.74,4.205,0.03,-1.08,0,-124.73,0,140.41,"Hip.","01","TV","Intermediário","HVAC","NO","Sala","Curitiba"
33.6416666666667,7.71666666666667,2.375,-8.18333333333333,2.91666666666667,4.275,2.74166666666667,1.75,-8.44166666666667,0.641666666666667,0.0166666666666667,-1.1,0.15,-36.65,0.15,41.6083333333333,"Hip.","01","TV","Intermediário","HVAC","SE","Dorm. 1","Curitiba"
33.4083333333333,8.375,2.98333333333333,-6,3.71666666666667,3.81666666666667,5.06666666666667,6.59166666666667,-8.63333333333333,0.583333333333333,0.0166666666666667,-1.075,0,-41.9416666666667,0,47.6083333333333,"Hip.","01","TV","Intermediário","HVAC","SE","Dorm. 2","Curitiba"
39.595,13.035,5.05,-2.77,0,6.035,4.525,11.815,-7.41,1.57,0.03,-0.85,0.005,-62.84,0.005,77.11,"Hip.","01","TV","Intermediário","HVAC","SE","Sala","Curitiba"
33.6083333333333,7.8,2.45,-8.175,2.75833333333333,4.36666666666667,3.35,2.29166666666667,-8.475,0.641666666666667,0.0166666666666667,-1.10833333333333,0.141666666666667,-37.2666666666667,0.141666666666667,42.3166666666667,"Hip.","01","TV","Intermediário","HVAC","SO","Dorm. 1","Curitiba"
33.4,8.375,2.99166666666667,-6,5.06666666666667,3.81666666666667,3.725,6.60833333333333,-8.63333333333333,0.591666666666667,0.0166666666666667,-1.075,0,-41.9666666666667,0,47.6333333333333,"Hip.","01","TV","Intermediário","HVAC","SO","Dorm. 2","Curitiba"
39.595,13.065,5.08,-2.76,4.57,6.055,0,11.9,-7.415,1.58,0.03,-0.85,0.005,-62.99,0.005,77.28,"Hip.","01","TV","Intermediário","HVAC","SO","Sala","Curitiba"
43.2,16.9333333333333,6.91111111111111,6.27777777777778,11.3555555555556,-3.18888888888889,-2.85555555555556,11.5888888888889,-8.35555555555556,1.43333333333333,0.0444444444444444,-2.2,0.0555555555555556,-68.2333333333333,0.0555555555555556,76.1888888888889,"Hip.","01","TV","Intermediário","HVAC","O","Dorm. N","Curitiba"
43.8222222222222,8.14444444444444,1.56666666666667,-8.48888888888889,4.15555555555556,5.94444444444444,-2.68888888888889,-1.08888888888889,-8.58888888888889,1.5,0.0111111111111111,-1.97777777777778,0.877777777777778,-44.3555555555556,0.877777777777778,50.4222222222222,"Hip.","01","TV","Intermediário","HVAC","O","Dorm. S","Curitiba"
51,29.5333333333333,13.4066666666667,6.05333333333333,17.8933333333333,8.42666666666667,7.9,40.2666666666667,-6.07333333333333,3.98666666666667,0.0533333333333333,-1.09333333333333,0.00666666666666667,-131.506666666667,0.00666666666666667,152.64,"Hip.","01","TV","Intermediário","HVAC","O","Sala","Curitiba"
