"int_conv_he","conv_hge_floor","conv_hge_roof","conv_hge_wall_s","conv_hge_wall_e","conv_hge_wall_n","conv_hge_wall_w","conv_hge_walls","conv_hge_windows","conv_hge_doors","afn_inf_sens_hge","afn_inf_sens_hle","afn_air_change","uncomf_hot","uncomf_cold","comf","temp_max","temp_95","typo","simp","wrap","storey","cond","dwel","room","weather"
421.5,226.4,96.5,111.4,25.3,29.7,148.3,314.7,-45.1,26.4,0.4,-1055.8,3.4,1.7,4.3,94.1,32,28.3,"Hip.","02","TV","Intermediário","AFN","L","Dorm. N","Curitiba"
425.5,122.1,59.6,-17.4,23.8,104.7,87.9,199,-48.6,26.3,0.2,-813.5,2.9,0.6,8,91.4,31,27.2,"Hip.","02","TV","Intermediário","AFN","L","Dorm. S","Curitiba"
751.8,280.4,123.8,36.7,-8,69.6,131.3,229.6,-103.9,45.9,0,-1282.3,2.9,29.7,0.1,70.2,32.1,28.1,"Hip.","02","TV","Intermediário","AFN","L","Sala","Curitiba"
431.4,362.5,169.6,207.7,155.2,53.5,152.4,568.7,-61.5,38.3,0.5,-1520.8,3.6,1.6,0.3,98.1,31.9,28.2,"Hip.","02","TV","Intermediário","AFN","NE","Dorm. 1","Curitiba"
431.3,380.1,186.4,164.7,228.9,39.2,245.5,678.3,-60.1,39.1,0.5,-1667.2,3.9,1.8,0.3,98,31.7,28.2,"Hip.","02","TV","Intermediário","AFN","NE","Dorm. 2","Curitiba"
770.7,580.4,249,153.1,0,46,144.7,477.1,-135.3,75.1,0.4,-2004.8,3.3,37,0,63,32.1,27.8,"Hip.","02","TV","Intermediário","AFN","NE","Sala","Curitiba"
431.2,364,170.7,208.2,153.1,53.7,160.5,575.6,-61.7,39.4,0.5,-1530.8,3.6,1.7,0.3,98,31.9,28.2,"Hip.","02","TV","Intermediário","AFN","NO","Dorm. 1","Curitiba"
431.3,380,186.3,164.7,247.5,39.1,227.2,678.5,-60.1,39,0.5,-1667,3.9,1.8,0.3,98,31.7,28.2,"Hip.","02","TV","Intermediário","AFN","NO","Dorm. 2","Curitiba"
770.7,580.5,249,153.1,146.6,46,0,477.3,-135.4,74.8,0.4,-2004.7,3.3,37.1,0,62.9,32.2,27.8,"Hip.","02","TV","Intermediário","AFN","NO","Sala","Curitiba"
436.6,189.9,107.3,-8.3,100.4,191,99.4,382.4,-61.8,24.4,0.2,-1092.2,2.9,0.3,4,95.7,29.6,26.4,"Hip.","02","TV","Intermediário","AFN","SE","Dorm. 1","Curitiba"
436.9,203.4,116.4,-5.2,146.7,149.8,150.7,441.9,-60.3,25.4,0.2,-1176.6,3.2,0.2,1.3,98.4,29.4,26.4,"Hip.","02","TV","Intermediário","AFN","SE","Dorm. 2","Curitiba"
795.6,252.9,128.1,-48.1,0,136.4,68.5,234.1,-136.1,43.1,0.1,-1316,2.6,18.3,0.5,81.2,30.8,26.6,"Hip.","02","TV","Intermediário","AFN","SE","Sala","Curitiba"
436.4,191.5,108.5,-8,99.8,191.6,107.2,390.6,-61.9,24.5,0.2,-1103,3,0.3,4,95.7,29.7,26.4,"Hip.","02","TV","Intermediário","AFN","SO","Dorm. 1","Curitiba"
436.9,203.5,116.5,-5.2,150.9,149.8,146.7,442.2,-60.3,25.4,0.2,-1177.2,3.2,0.2,1.3,98.4,29.4,26.4,"Hip.","02","TV","Intermediário","AFN","SO","Dorm. 2","Curitiba"
795.6,253.1,128.2,-48.1,69.1,136.4,0,234.5,-136.1,43.1,0.1,-1316.9,2.6,18.3,0.5,81.2,30.8,26.6,"Hip.","02","TV","Intermediário","AFN","SO","Sala","Curitiba"
419.3,241,103.3,128.9,154.8,31.4,51.8,366.8,-46.3,30.5,0.6,-1135.9,3.5,2.9,4.1,93,33.2,28.6,"Hip.","02","TV","Intermediário","AFN","O","Dorm. N","Curitiba"
423.5,135.6,64.6,-14.8,92.2,122.3,55.1,254.8,-49.9,30.6,0.2,-893.4,3.1,1.5,7.2,91.3,32.4,27.5,"Hip.","02","TV","Intermediário","AFN","O","Dorm. S","Curitiba"
737,382.4,151.5,46.9,148.2,78.3,53.8,327.2,-101.6,55.9,0.4,-1505.5,3.1,38.3,0.3,61.5,34.3,28.2,"Hip.","02","TV","Intermediário","AFN","O","Sala","Curitiba"
310.2,252.1,110.8,124.4,60.6,44.3,163.4,392.8,-42,29.9,0,-1067,4,72.4,0,27.6,37.9,34.6,"Hip.","02","TV","Intermediário","AFN","L","Dorm. N","Rio de Janeiro"
322.6,140.9,73.7,1.2,70.5,123,98,292.7,-39.9,31.7,0,-862.5,3.7,58.6,0,41.4,38.3,33.4,"Hip.","02","TV","Intermediário","AFN","L","Dorm. S","Rio de Janeiro"
585,377.8,167.9,54.7,56.7,94.9,160.1,366.4,-87.6,61.3,0,-1430.1,3.2,89.1,0,10.9,39.4,34.5,"Hip.","02","TV","Intermediário","AFN","L","Sala","Rio de Janeiro"
317.5,386.9,181.6,213.4,170.4,72.9,155.9,612.6,-55.6,40.2,0.1,-1492.7,4,78.2,0,21.8,38.1,34.4,"Hip.","02","TV","Intermediário","AFN","NE","Dorm. 1","Rio de Janeiro"
316.8,399.7,195.8,167.4,231.6,52,259.4,710.5,-54.3,39.7,0.1,-1618.6,4.3,80.3,0,19.7,38.1,34.4,"Hip.","02","TV","Intermediário","AFN","NE","Dorm. 2","Rio de Janeiro"
606.9,665.8,288.6,179.3,0,96.7,179.1,618.7,-111.9,91,0.1,-2158.8,3.4,95.5,0,4.5,38.5,33.6,"Hip.","02","TV","Intermediário","AFN","NE","Sala","Rio de Janeiro"
317.7,385.9,181.1,213.3,155.5,73.1,168.6,610.6,-55.2,40.4,0.1,-1490.1,4,78.1,0,21.9,38,34.4,"Hip.","02","TV","Intermediário","AFN","NO","Dorm. 1","Rio de Janeiro"
316.8,399.6,195.7,167.3,259.2,52,232,710.5,-54.3,39.6,0.1,-1618.2,4.3,80.3,0,19.7,38.1,34.4,"Hip.","02","TV","Intermediário","AFN","NO","Dorm. 2","Rio de Janeiro"
606.9,665.6,288.5,179.3,180.8,96.8,0,618.4,-111.8,90.5,0.1,-2157.6,3.4,95.5,0,4.5,38.5,33.6,"Hip.","02","TV","Intermediário","AFN","NO","Sala","Rio de Janeiro"
