"","int_conv_he","conv_hge_floor","conv_hge_roof","conv_hge_walls","conv_hge_wall_s","conv_hge_wall_e","conv_hge_wall_n","conv_hge_wall_w","conv_hge_windows","conv_hge_doors","hvac_sens_he","hvac_sens_ce","afn_inf_sens_hge","afn_inf_sens_hle","hvac_total_he","hvac_total_ce","dwel","room","weather","typo","wrap","simp"
"year11",-1.89999999999998,22.9,-7.30000000000001,-11.1,-11.5,0,1,0.200000000000003,-4.30000000000001,-0.199999999999996,-7.5,11.2,0,-0.5,-7.6,-0.110000000000014,"SE","Living","Curitiba","Hyp.","C10","01"
"year12",-1,3.59999999999999,-2.4,-10.5,-7.59999999999999,0.200000000000003,-0.699999999999989,-2.4,-2.2,0,-14.4,27.9,0,-0.300000000000001,-14.5,-2.325,"SW","Dorm. 1","Curitiba","Hyp.","C10","01"
"year13",-1.29999999999995,5.80000000000001,-3.1,-10.5,-6.80000000000001,-1.5,-1.5,-0.700000000000003,-2.80000000000001,0,-15.2,28.6,0,-0.5,-15.3,-2.33333333333334,"SW","Dorm. 2","Curitiba","Hyp.","C10","01"
"year14",-2,23.1,-7.30000000000001,-11,-11.6,0.100000000000009,1.09999999999999,0,-4.40000000000001,-0.100000000000001,-7.5,10.8999999999999,0,-0.600000000000001,-7.6,-0.085000000000008,"SW","Living","Curitiba","Hyp.","C10","01"
"year15",-0.5,-0.0999999999999943,-0.6,-1.7,1.9,0.700000000000003,-2,-2.3,-0.5,0.300000000000001,-6.2,8.30000000000001,0,0,-6.2,-0.900000000000006,"W","Dorm. N","Curitiba","Hyp.","C10","01"
"year16",-0.399999999999977,4.7,-0.5,-5,-3.20000000000002,1.2,0.699999999999996,-3.6,-0.899999999999991,0.199999999999999,-7.6,9.80000000000001,0,-0.0999999999999979,-7.7,-1.08888888888889,"W","Dorm. S","Curitiba","Hyp.","C10","01"
"year17",-1,-10.3,-6.40000000000001,-16.6,-2.10000000000001,0.599999999999994,-4.3,-10.8,-2.89999999999999,-1.7,-2.9,44.0999999999999,-0.0999999999999999,-0.399999999999999,-2.9,-2.64666666666665,"W","Living","Curitiba","Hyp.","C10","01"
"year18",0.0999999999999659,-15.4,-0.400000000000006,-12.2,-4.20000000000002,1.5,1.5,-10.8,1,-0.900000000000006,0,27.2,0,0.0999999999999996,0,-3.04444444444445,"E","Dorm. N","Rio de Janeiro","Hyp.","C10","01"
"year19",0,-8.5,-1.09999999999999,-15.3000000000001,-1.09999999999999,-0.599999999999994,-5.90000000000001,-7.80000000000001,0.199999999999999,-1.2,0,26.8,0,0.599999999999998,0,-2.96666666666667,"E","Dorm. S","Rio de Janeiro","Hyp.","C10","01"
"year20",0.100000000000023,-39.8000000000001,-4.30000000000001,-33.5,-2.60000000000002,1,-5.30000000000001,-26.6,1.4,-5.5,0,89.4000000000001,0,0.199999999999999,0,-6.14000000000004,"E","Living","Rio de Janeiro","Hyp.","C10","01"
"year21",0.100000000000023,-43,-4.30000000000001,-53.3000000000001,-25.3,-6.5,2.09999999999999,-23.7,2.2,-4.5,0,103.3,0.1,0.199999999999999,0,-8.63333333333333,"NE","Dorm. 1","Rio de Janeiro","Hyp.","C10","01"
"year22",0.199999999999989,-45.3,-5.5,-67.8000000000001,-19.8,-33.8,1.5,-15.6,2.1,-4.6,0,121.3,0,0.2,0,-10.15,"NE","Dorm. 2","Rio de Janeiro","Hyp.","C10","01"
"year23",0.399999999999977,-458.8,-40.4,-108.5,-43.3,0,-8.19999999999999,-28.4,4.3,-20.3,0,624.8,0,1.8,0,-31.73,"NE","Living","Rio de Janeiro","Hyp.","C10","01"
"year24",0.100000000000023,-35.7,-3,-35.3,-24.6,-6.5,1.39999999999998,-5.59999999999999,1.6,-1.5,0,72.5,0.1,0.0999999999999996,0,-6.08333333333334,"NW","Dorm. 1","Rio de Janeiro","Hyp.","C10","01"
"year25",0.199999999999989,-35.8,-4,-47.1999999999999,-19.2,-18.8,0.900000000000006,-10.2,1.7,-1.7,0,85.7000000000003,0,0.2,0,-7.20833333333331,"NW","Dorm. 2","Rio de Janeiro","Hyp.","C10","01"
"year26",0.0999999999999091,-74.7,-11.9000000000001,-65.2,-29.3,-15.3,-3.80000000000001,0,0.800000000000004,-8.70000000000002,0,171.8,0,0.299999999999999,0,-8.77000000000004,"NW","Living","Rio de Janeiro","Hyp.","C10","01"
"year27",0,-30.1,-4.39999999999998,-46.1,-2.80000000000001,-6.19999999999999,-29,-8.19999999999999,0.5,-1.90000000000001,0,82.8,0.1,0.800000000000001,0,-6.89166666666668,"SE","Dorm. 1","Rio de Janeiro","Hyp.","C10","01"
"year28",0.100000000000023,-35.1,-4.90000000000001,-51.4000000000001,-1.90000000000001,-12.3,-22.4,-14.8,0.5,-2,0,93.5,0.1,1,0,-7.80000000000001,"SE","Dorm. 2","Rio de Janeiro","Hyp.","C10","01"
"year29",0,-50.6,-8.60000000000002,-53.7,-2.09999999999999,0,-28.3,-10.3,1.2,-6.69999999999999,0,123.7,0.100000000000001,0.5,0,-6.38499999999999,"SE","Living","Rio de Janeiro","Hyp.","C10","01"
"year30",0,-30.5,-4.5,-46.2,-2.8,-8.20000000000002,-29.1,-6.09999999999999,0.399999999999999,-1.9,0,83.5,0.1,0.899999999999999,0,-6.95833333333334,"SW","Dorm. 1","Rio de Janeiro","Hyp.","C10","01"
"year31",0.100000000000023,-35.1,-4.90000000000001,-51.4000000000001,-1.90000000000001,-14.9,-22.4,-12.3,0.5,-2,0,93.5999999999999,0.1,1,0,-7.80000000000001,"SW","Dorm. 2","Rio de Janeiro","Hyp.","C10","01"
"year32",0,-50.8000000000001,-8.60000000000002,-53.8,-2.19999999999999,-10.4,-28.3,0,1.2,-6.70000000000002,0,124,0.100000000000001,0.5,0,-6.39999999999998,"SW","Living","Rio de Janeiro","Hyp.","C10","01"
"year33",0.100000000000023,-14.1,-0.799999999999983,-9.89999999999998,-3.70000000000002,-8.59999999999999,1,1.40000000000001,0.9,-0.799999999999997,0,23.6000000000001,0,0.100000000000001,0,-2.63333333333333,"W","Dorm. N","Rio de Janeiro","Hyp.","C10","01"
"year34",0,-8.30000000000001,-1.40000000000001,-15.4,-1.2,-8.19999999999999,-5.5,-0.599999999999994,0.200000000000001,-1,0,26.3000000000002,0,0.5,0,-2.92222222222222,"W","Dorm. S","Rio de Janeiro","Hyp.","C10","01"
"year35",0.0999999999999091,-62.4,-7.60000000000002,-47.2,-5.09999999999999,-29.8,-7.5,-4.90000000000003,0.100000000000001,-7,0,134.3,0,0,0,-9.07999999999998,"W","Living","Rio de Janeiro","Hyp.","C10","01"
"year36",-0.300000000000011,-3,-0.399999999999999,-4.69999999999999,0.599999999999994,-0.9,-0.7,-3.7,0,0,-1.5,9.10000000000002,0,0.199999999999999,-1.5,-1,"E","Dorm. N","São Paulo","Hyp.","C10","01"
"year37",-0.5,2.09999999999999,-0.899999999999999,-7.10000000000001,-2.59999999999999,-2.8,-1,-0.799999999999997,-0.5,-0.200000000000003,-1.8,9.89999999999998,0,-0.199999999999999,-1.8,-1.08888888888889,"E","Dorm. S","São Paulo","Hyp.","C10","01"
"year38",-0.399999999999977,1.80000000000001,-2.59999999999999,-9.40000000000009,-0.399999999999991,-4.10000000000002,-2.79999999999998,-2.29999999999998,-0.799999999999997,-1.09999999999999,-0.4,15.5999999999999,0,-0.399999999999999,-0.4,-0.819999999999993,"E","Living","São Paulo","Hyp.","C10","01"
"year39",-0.5,-10.4,-2.19999999999999,-21.3,-1.5,-2.7,-1.5,-15.6,0,-2.8,-1.7,39.8999999999999,0.1,0.200000000000001,-1.7,-3.25,"NE","Dorm. 1","São Paulo","Hyp.","C10","01"
"year40",-0.5,-6.79999999999995,-2.90000000000001,-28.5,-1.40000000000001,-22,-1.6,-3.59999999999999,-0.100000000000001,-2.8,-1.3,44.0999999999999,0.1,0.199999999999999,-1.3,-3.54166666666667,"NE","Dorm. 2","São Paulo","Hyp.","C10","01"
"year41",0.200000000000045,-329.9,-25.7,-37.5,-9,0,-6.59999999999999,-11.7,2.2,-10.5,-0.1,394.5,0.0999999999999996,1.3,-0.1,-20.21,"NE","Living","São Paulo","Hyp.","C10","01"
"year42",-0.800000000000011,-4.5,-2.2,-8.59999999999997,-2.19999999999999,-0.5,-3.4,-2.5,-0.600000000000001,-0.199999999999999,-1.9,18,0.1,0,-1.9,-1.41666666666667,"NW","Dorm. 1","São Paulo","Hyp.","C10","01"
"year43",-0.699999999999989,0.900000000000034,-2.3,-13.3,-1.8,-7.60000000000002,-2.7,-1.09999999999999,-0.700000000000003,-0.300000000000001,-1.4,17,0,0.0999999999999996,-1.4,-1.28333333333333,"NW","Dorm. 2","São Paulo","Hyp.","C10","01"
"year44",-0.299999999999955,1.19999999999993,-8.40000000000003,-21.1999999999999,-3.90000000000001,-4.70000000000002,-8.19999999999999,0,-2.7,-2.09999999999999,-0.1,36.5,0,-0.100000000000001,-0.1,-1.79500000000002,"NW","Living","São Paulo","Hyp.","C10","01"
"year45",-0.899999999999977,-2.09999999999999,-3.39999999999999,-18.8,-6.39999999999999,-3.3,-7.19999999999999,-2,-1.6,-0.5,-2.8,31.6999999999999,0,-0.399999999999999,-2.8,-2.60833333333333,"SE","Dorm. 1","São Paulo","Hyp.","C10","01"
"year46",-1.09999999999997,-1.69999999999999,-4.2,-19.9,-5.5,-3.59999999999999,-6.2,-4.59999999999999,-2,-0.5,-2.2,33.3000000000001,0,-0.5,-2.2,-2.70833333333334,"SE","Dorm. 2","São Paulo","Hyp.","C10","01"
"year47",-1,10.4,-5.80000000000001,-15.9000000000001,-8.1,0,-4.39999999999998,-1.09999999999999,-2.60000000000001,-1.09999999999999,-0.6,19.3000000000002,0,-0.600000000000001,-0.6,-0.639999999999986,"SE","Living","São Paulo","Hyp.","C10","01"
"year48",-0.899999999999977,-2.40000000000001,-3.5,-18.9,-6.5,-2,-7.29999999999998,-3.2,-1.6,-0.399999999999999,-2.8,32,0,-0.400000000000002,-2.8,-2.64166666666667,"SW","Dorm. 1","São Paulo","Hyp.","C10","01"
"year49",-1.09999999999997,-1.69999999999999,-4.2,-19.8,-5.5,-4.5,-6.2,-3.59999999999999,-2,-0.5,-2.2,33.3000000000001,0,-0.5,-2.2,-2.70833333333334,"SW","Dorm. 2","São Paulo","Hyp.","C10","01"
"year50",-1,10.4,-5.80000000000001,-15.9,-8.1,-1.09999999999999,-4.39999999999998,0,-2.60000000000001,-1.09999999999999,-0.6,19.4000000000001,0,-0.600000000000001,-0.6,-0.644999999999996,"SW","Living","São Paulo","Hyp.","C10","01"
"year51",-0.399999999999977,-1.5,-0.5,-3,0.900000000000006,-1.29999999999998,-1.2,-1.3,-0.199999999999996,0,-1.5,6.20000000000005,0,0.0999999999999996,-1.5,-0.644444444444446,"W","Dorm. N","São Paulo","Hyp.","C10","01"
"year52",-0.399999999999977,2.69999999999999,-1,-7.5,-2.7,-0.900000000000006,-0.700000000000003,-3,-0.599999999999994,-0.100000000000001,-1.7,9.39999999999998,0,-0.199999999999999,-1.7,-1.02222222222223,"W","Dorm. S","São Paulo","Hyp.","C10","01"
"year53",-0.399999999999977,-12.6,-5.20000000000002,-18.5,-1.90000000000001,-4.89999999999998,-4,-7.70000000000002,-1.8,-2.2,-0.4,44.1999999999998,0,-0.199999999999999,-0.4,-2.82666666666665,"W","Living","São Paulo","Hyp.","C10","01"
