"","int_conv_he","conv_hge_floor","conv_hge_roof","conv_hge_walls","conv_hge_wall_s","conv_hge_wall_e","conv_hge_wall_n","conv_hge_wall_w","conv_hge_windows","conv_hge_doors","hvac_sens_he","hvac_sens_ce","afn_inf_sens_hge","afn_inf_sens_hle","hvac_total_he","hvac_total_ce","dwel","room","weather","typo","wrap","simp"
"year",-0.227502527805873,2.40000000000001,-9.39597315436242,-15.3225806451613,6.26865671641791,-3.46020761245675,-4.26136363636364,-0.557103064066841,-1.39082058414465,8.45070422535212,-27.037037037037,1.70082860880942,-25,-0.985221674876844,-27.037037037037,-1.37837313143079,"E","Dorm. N","Curitiba","Hyp.","TV","01"
"year1",-0.224271118863701,7.84929356357928,-10.2040816326531,-4.68164794007491,-3.37837837837838,-5.35055350553505,2.91777188328911,4.56989247311827,-2.16216216216215,4.59770114942529,-21.0526315789474,3.15730651019837,0,-1.64835164835165,-20.8333333333333,-2.69735214055928,"E","Dorm. S","Curitiba","Hyp.","TV","01"
"year2",-0.233826968043642,7.26240286909742,-5.2896725440806,0.10376134889753,0.130548302872074,-13.5064935064935,-1.40977443609023,4.26829268292683,-3.93198724760893,0.549450549450557,-80,-0.617362525458251,0,-2.69541778975741,-76.1904761904762,0.96582067929388,"E","Living","Curitiba","Hyp.","TV","01"
"year3",-0.273291925465844,3.45756623259992,-31.3131313131313,-5.16811955168119,7.92507204610951,-2.20994475138123,-7.8125,-16.0839160839161,-1.72064777327936,-18.1818181818182,-50.4761904761905,3.24819134799941,-20,-1.29870129870129,-50.4761904761905,-2.67688996502556,"NE","Dorm. 1","Curitiba","Hyp.","TV","01"
"year4",-0.299401197604788,6.47135986007871,-45.2380952380952,-4.54738631534212,7.36648250460405,-14.7935779816514,-9.70149253731342,0.580431177446105,-2.14285714285714,-18.1159420289855,-69.8529411764706,2.3596853752833,0,-1.79372197309416,-69.8529411764706,-1.80224062347784,"NE","Dorm. 2","Curitiba","Hyp.","TV","01"
"year5",0,-45.3048581675905,-13.5389440669106,-7.75835154542617,-4.3956043956044,NA,-19.7585071350165,-6.49819494584837,1.31810193321617,-6.03363006923837,-40,15.6049382716049,4,3.87596899224806,-40,-14.0657446224974,"NE","Living","Curitiba","Hyp.","TV","01"
"year6",-0.372763419483101,6.22202327663384,-36.734693877551,1.64233576642335,8.02292263610317,2.75387263339071,-9.16230366492147,-1.33868808567604,-2.83400809716599,3.24675324675325,-58.5714285714286,0.46858983745789,-20,-3.03030303030303,-58.5714285714286,-0.10676631522754,"NW","Dorm. 1","Curitiba","Hyp.","TV","01"
"year7",-0.399201596806393,9.66331438565808,-48.8095238095238,0.893617021276593,7.91896869244936,-1.30932896890344,-10.4477611940299,2.57913247362251,-3.26530612244898,3.64963503649635,-77.2058823529412,-0.706855161376376,0,-2.69058295964125,-77.2058823529412,1.03557504873296,"NW","Dorm. 2","Curitiba","Hyp.","TV","01"
"year8",-0.176991150442475,6.8959895663515,-6.69456066945606,0.26541764246683,3.46344145134688,0.459652706843706,-7.46432491767288,NA,-5.97539543057996,0.794438927507445,-100,-0.947548051014905,0,-4.26356589147286,-100,1.00329205204576,"NW","Living","Curitiba","Hyp.","TV","01"
"year9",-0.415343268995844,7.91705937794534,-45.8823529411765,-7.08215297450425,-6.15034168564921,-4.36781609195402,2.18228498074453,1.89701897018971,-3.88151174668028,3.79746835443037,-39.5454545454545,4.8285376428853,0,-2.91262135922329,-39.6825396825397,-4.20452520933546,"SE","Dorm. 1","Curitiba","Hyp.","TV","01"
