"","val","var","sim","dwel","room","weather"
"118",776.4,"conv_hge_floor","Base","NW","Living","Curitiba"
"119",148.6,"conv_hge_floor","Base","SE","Dorm. 1","Curitiba"
"120",153.9,"conv_hge_floor","Base","SE","Dorm. 2","Curitiba"
"121",427.8,"conv_hge_floor","Base","SE","Living","Curitiba"
"122",149,"conv_hge_floor","Base","SW","Dorm. 1","Curitiba"
"123",153.9,"conv_hge_floor","Base","SW","Dorm. 2","Curitiba"
"124",428.2,"conv_hge_floor","Base","SW","Living","Curitiba"
"125",202.7,"conv_hge_floor","Base","W","Dorm. N","Curitiba"
"126",105,"conv_hge_floor","Base","W","Dorm. S","Curitiba"
"127",571.7,"conv_hge_floor","Base","W","Living","Curitiba"
"128",360.4,"conv_hge_floor","Base","E","Dorm. N","Rio de Janeiro"
"129",229.1,"conv_hge_floor","Base","E","Dorm. S","Rio de Janeiro"
"130",749.3,"conv_hge_floor","Base","E","Living","Rio de Janeiro"
"131",498.3,"conv_hge_floor","Base","NE","Dorm. 1","Rio de Janeiro"
"132",492.2,"conv_hge_floor","Base","NE","Dorm. 2","Rio de Janeiro"
"133",726.3,"conv_hge_floor","Base","NE","Living","Rio de Janeiro"
"134",504.1,"conv_hge_floor","Base","NW","Dorm. 1","Rio de Janeiro"
"135",499.7,"conv_hge_floor","Base","NW","Dorm. 2","Rio de Janeiro"
"136",1140.8,"conv_hge_floor","Base","NW","Living","Rio de Janeiro"
"137",305.4,"conv_hge_floor","Base","SE","Dorm. 1","Rio de Janeiro"
"138",301.8,"conv_hge_floor","Base","SE","Dorm. 2","Rio de Janeiro"
"139",701,"conv_hge_floor","Base","SE","Living","Rio de Janeiro"
"140",304.8,"conv_hge_floor","Base","SW","Dorm. 1","Rio de Janeiro"
"141",301.8,"conv_hge_floor","Base","SW","Dorm. 2","Rio de Janeiro"
"142",701,"conv_hge_floor","Base","SW","Living","Rio de Janeiro"
"143",358,"conv_hge_floor","Base","W","Dorm. N","Rio de Janeiro"
"144",227.9,"conv_hge_floor","Base","W","Dorm. S","Rio de Janeiro"
"145",817.2,"conv_hge_floor","Base","W","Living","Rio de Janeiro"
"146",255.4,"conv_hge_floor","Base","E","Dorm. N","São Paulo"
"147",150.1,"conv_hge_floor","Base","E","Dorm. S","São Paulo"
"148",574.8,"conv_hge_floor","Base","E","Living","São Paulo"
"149",364.1,"conv_hge_floor","Base","NE","Dorm. 1","São Paulo"
"150",364.5,"conv_hge_floor","Base","NE","Dorm. 2","São Paulo"
"151",536.3,"conv_hge_floor","Base","NE","Living","São Paulo"
"152",369.2,"conv_hge_floor","Base","NW","Dorm. 1","São Paulo"
"153",371.3,"conv_hge_floor","Base","NW","Dorm. 2","São Paulo"
"154",901.2,"conv_hge_floor","Base","NW","Living","São Paulo"
"155",206.2,"conv_hge_floor","Base","SE","Dorm. 1","São Paulo"
"156",207.6,"conv_hge_floor","Base","SE","Dorm. 2","São Paulo"
"157",528.1,"conv_hge_floor","Base","SE","Living","São Paulo"
"158",205.8,"conv_hge_floor","Base","SW","Dorm. 1","São Paulo"
"159",207.6,"conv_hge_floor","Base","SW","Dorm. 2","São Paulo"
"160",528.1,"conv_hge_floor","Base","SW","Living","São Paulo"
"161",254.5,"conv_hge_floor","Base","W","Dorm. N","São Paulo"
