"","val","var","sim","dwel","room","weather"
"374",189.5,"conv_hge_walls","Base","SW","Dorm. 1","São Paulo"
"375",224.7,"conv_hge_walls","Base","SW","Dorm. 2","São Paulo"
"376",390.6,"conv_hge_walls","Base","SW","Living","São Paulo"
"377",246.4,"conv_hge_walls","Base","W","Dorm. N","São Paulo"
"378",140.4,"conv_hge_walls","Base","W","Dorm. S","São Paulo"
"379",708.2,"conv_hge_walls","Base","W","Living","São Paulo"
"380",-89.2,"conv_hge_walls","Simp.","E","Dorm. N","Curitiba"
"381",-170.9,"conv_hge_walls","Simp.","E","Dorm. S","Curitiba"
"382",184.2,"conv_hge_walls","Simp.","E","Living","Curitiba"
"383",43.8,"conv_hge_walls","Simp.","NE","Dorm. 1","Curitiba"
"384",109.2,"conv_hge_walls","Simp.","NE","Dorm. 2","Curitiba"
"385",421,"conv_hge_walls","Simp.","NE","Living","Curitiba"
"386",52.1,"conv_hge_walls","Simp.","NW","Dorm. 1","Curitiba"
"387",108.9,"conv_hge_walls","Simp.","NW","Dorm. 2","Curitiba"
"388",420,"conv_hge_walls","Simp.","NW","Living","Curitiba"
"389",-78.4,"conv_hge_walls","Simp.","SE","Dorm. 1","Curitiba"
"390",-15.8,"conv_hge_walls","Simp.","SE","Dorm. 2","Curitiba"
"391",88.5,"conv_hge_walls","Simp.","SE","Living","Curitiba"
"392",-70.1,"conv_hge_walls","Simp.","SW","Dorm. 1","Curitiba"
"393",-15.7,"conv_hge_walls","Simp.","SW","Dorm. 2","Curitiba"
"394",88.8,"conv_hge_walls","Simp.","SW","Living","Curitiba"
"395",-22.1,"conv_hge_walls","Simp.","W","Dorm. N","Curitiba"
"396",-104.4,"conv_hge_walls","Simp.","W","Dorm. S","Curitiba"
"397",398.6,"conv_hge_walls","Simp.","W","Living","Curitiba"
"398",745.3,"conv_hge_walls","Simp.","E","Dorm. N","Rio de Janeiro"
"399",607.6,"conv_hge_walls","Simp.","E","Dorm. S","Rio de Janeiro"
"400",1177.4,"conv_hge_walls","Simp.","E","Living","Rio de Janeiro"
"401",924.9,"conv_hge_walls","Simp.","NE","Dorm. 1","Rio de Janeiro"
"402",923.6,"conv_hge_walls","Simp.","NE","Dorm. 2","Rio de Janeiro"
"403",1440.5,"conv_hge_walls","Simp.","NE","Living","Rio de Janeiro"
"404",927.6,"conv_hge_walls","Simp.","NW","Dorm. 1","Rio de Janeiro"
"405",923.3,"conv_hge_walls","Simp.","NW","Dorm. 2","Rio de Janeiro"
"406",1438.7,"conv_hge_walls","Simp.","NW","Living","Rio de Janeiro"
"407",725.5,"conv_hge_walls","Simp.","SE","Dorm. 1","Rio de Janeiro"
"408",722.9,"conv_hge_walls","Simp.","SE","Dorm. 2","Rio de Janeiro"
"409",972,"conv_hge_walls","Simp.","SE","Living","Rio de Janeiro"
"410",728.8,"conv_hge_walls","Simp.","SW","Dorm. 1","Rio de Janeiro"
"411",722.9,"conv_hge_walls","Simp.","SW","Dorm. 2","Rio de Janeiro"
"412",971.1,"conv_hge_walls","Simp.","SW","Living","Rio de Janeiro"
"413",793.9,"conv_hge_walls","Simp.","W","Dorm. N","Rio de Janeiro"
"414",657.4,"conv_hge_walls","Simp.","W","Dorm. S","Rio de Janeiro"
"415",1365.2,"conv_hge_walls","Simp.","W","Living","Rio de Janeiro"
"416",210.4,"conv_hge_walls","Simp.","E","Dorm. N","São Paulo"
"417",110,"conv_hge_walls","Simp.","E","Dorm. S","São Paulo"
"418",586.2,"conv_hge_walls","Simp.","E","Living","São Paulo"
"419",357.7,"conv_hge_walls","Simp.","NE","Dorm. 1","São Paulo"
"420",403.4,"conv_hge_walls","Simp.","NE","Dorm. 2","São Paulo"
"421",802.3,"conv_hge_walls","Simp.","NE","Living","São Paulo"
"422",360.2,"conv_hge_walls","Simp.","NW","Dorm. 1","São Paulo"
"423",403.1,"conv_hge_walls","Simp.","NW","Dorm. 2","São Paulo"
"424",800.9,"conv_hge_walls","Simp.","NW","Living","São Paulo"
"425",204.1,"conv_hge_walls","Simp.","SE","Dorm. 1","São Paulo"
"426",247.2,"conv_hge_walls","Simp.","SE","Dorm. 2","São Paulo"
"427",433.1,"conv_hge_walls","Simp.","SE","Living","São Paulo"
"428",207.1,"conv_hge_walls","Simp.","SW","Dorm. 1","São Paulo"
"429",247.2,"conv_hge_walls","Simp.","SW","Dorm. 2","São Paulo"
"430",432.7,"conv_hge_walls","Simp.","SW","Living","São Paulo"
"431",248.8,"conv_hge_walls","Simp.","W","Dorm. N","São Paulo"
"432",149.3,"conv_hge_walls","Simp.","W","Dorm. S","São Paulo"
"433",723.5,"conv_hge_walls","Simp.","W","Living","São Paulo"
"434",-63.9,"conv_hge_windows","Base","E","Dorm. N","Curitiba"
"435",-70.9,"conv_hge_windows","Base","E","Dorm. S","Curitiba"
"436",-94.2,"conv_hge_windows","Base","E","Living","Curitiba"
"437",-87.3,"conv_hge_windows","Base","NE","Dorm. 1","Curitiba"
"438",-86,"conv_hge_windows","Base","NE","Dorm. 2","Curitiba"
"439",-106.9,"conv_hge_windows","Base","NE","Living","Curitiba"
"440",-87.6,"conv_hge_windows","Base","NW","Dorm. 1","Curitiba"
"441",-86.4,"conv_hge_windows","Base","NW","Dorm. 2","Curitiba"
"442",-107.7,"conv_hge_windows","Base","NW","Living","Curitiba"
"443",-95.4,"conv_hge_windows","Base","SE","Dorm. 1","Curitiba"
"444",-96.2,"conv_hge_windows","Base","SE","Dorm. 2","Curitiba"
"445",-141.5,"conv_hge_windows","Base","SE","Living","Curitiba"
"446",-95.5,"conv_hge_windows","Base","SW","Dorm. 1","Curitiba"
"447",-96.1,"conv_hge_windows","Base","SW","Dorm. 2","Curitiba"
"448",-141.5,"conv_hge_windows","Base","SW","Living","Curitiba"
"449",-64.4,"conv_hge_windows","Base","W","Dorm. N","Curitiba"
"450",-72.4,"conv_hge_windows","Base","W","Dorm. S","Curitiba"
"451",-75.8,"conv_hge_windows","Base","W","Living","Curitiba"
"452",2.2,"conv_hge_windows","Base","E","Dorm. N","Rio de Janeiro"
"453",-8.3,"conv_hge_windows","Base","E","Dorm. S","Rio de Janeiro"
"454",24.6,"conv_hge_windows","Base","E","Living","Rio de Janeiro"
"455",10.5,"conv_hge_windows","Base","NE","Dorm. 1","Rio de Janeiro"
"456",13.1,"conv_hge_windows","Base","NE","Dorm. 2","Rio de Janeiro"
"457",50.1,"conv_hge_windows","Base","NE","Living","Rio de Janeiro"
"458",10.7,"conv_hge_windows","Base","NW","Dorm. 1","Rio de Janeiro"
"459",12.8,"conv_hge_windows","Base","NW","Dorm. 2","Rio de Janeiro"
"460",50.6,"conv_hge_windows","Base","NW","Living","Rio de Janeiro"
"461",-2.2,"conv_hge_windows","Base","SE","Dorm. 1","Rio de Janeiro"
"462",-1.3,"conv_hge_windows","Base","SE","Dorm. 2","Rio de Janeiro"
"463",7.6,"conv_hge_windows","Base","SE","Living","Rio de Janeiro"
"464",-1.9,"conv_hge_windows","Base","SW","Dorm. 1","Rio de Janeiro"
"465",-1.3,"conv_hge_windows","Base","SW","Dorm. 2","Rio de Janeiro"
"466",7.7,"conv_hge_windows","Base","SW","Living","Rio de Janeiro"
"467",4.9,"conv_hge_windows","Base","W","Dorm. N","Rio de Janeiro"
"468",-6.5,"conv_hge_windows","Base","W","Dorm. S","Rio de Janeiro"
"469",45.5,"conv_hge_windows","Base","W","Living","Rio de Janeiro"
"470",-39.8,"conv_hge_windows","Base","E","Dorm. N","São Paulo"
"471",-47.3,"conv_hge_windows","Base","E","Dorm. S","São Paulo"
"472",-45.7,"conv_hge_windows","Base","E","Living","São Paulo"
"473",-49.2,"conv_hge_windows","Base","NE","Dorm. 1","São Paulo"
"474",-46.6,"conv_hge_windows","Base","NE","Dorm. 2","São Paulo"
"475",-45.8,"conv_hge_windows","Base","NE","Living","São Paulo"
"476",-49.1,"conv_hge_windows","Base","NW","Dorm. 1","São Paulo"
"477",-46.8,"conv_hge_windows","Base","NW","Dorm. 2","São Paulo"
"478",-45.8,"conv_hge_windows","Base","NW","Living","São Paulo"
"479",-58.9,"conv_hge_windows","Base","SE","Dorm. 1","São Paulo"
"480",-58,"conv_hge_windows","Base","SE","Dorm. 2","São Paulo"
"481",-79.5,"conv_hge_windows","Base","SE","Living","São Paulo"
"482",-58.6,"conv_hge_windows","Base","SW","Dorm. 1","São Paulo"
"483",-58,"conv_hge_windows","Base","SW","Dorm. 2","São Paulo"
"484",-79.5,"conv_hge_windows","Base","SW","Living","São Paulo"
"485",-37.9,"conv_hge_windows","Base","W","Dorm. N","São Paulo"
"486",-46.3,"conv_hge_windows","Base","W","Dorm. S","São Paulo"
"487",-30.7,"conv_hge_windows","Base","W","Living","São Paulo"
"488",-63.9,"conv_hge_windows","Simp.","E","Dorm. N","Curitiba"
"489",-71.8,"conv_hge_windows","Simp.","E","Dorm. S","Curitiba"
"490",-93.6,"conv_hge_windows","Simp.","E","Living","Curitiba"
"491",-87.2,"conv_hge_windows","Simp.","NE","Dorm. 1","Curitiba"
"492",-85.6,"conv_hge_windows","Simp.","NE","Dorm. 2","Curitiba"
"493",-106.6,"conv_hge_windows","Simp.","NE","Living","Curitiba"
"494",-87.1,"conv_hge_windows","Simp.","NW","Dorm. 1","Curitiba"
"495",-85.6,"conv_hge_windows","Simp.","NW","Dorm. 2","Curitiba"
"496",-106.7,"conv_hge_windows","Simp.","NW","Living","Curitiba"
"497",-96.2,"conv_hge_windows","Simp.","SE","Dorm. 1","Curitiba"
"498",-96.6,"conv_hge_windows","Simp.","SE","Dorm. 2","Curitiba"
"499",-140.4,"conv_hge_windows","Simp.","SE","Living","Curitiba"
"500",-96.3,"conv_hge_windows","Simp.","SW","Dorm. 1","Curitiba"
"501",-96.6,"conv_hge_windows","Simp.","SW","Dorm. 2","Curitiba"
"502",-140.5,"conv_hge_windows","Simp.","SW","Living","Curitiba"
"503",-64.3,"conv_hge_windows","Simp.","W","Dorm. N","Curitiba"
"504",-73.2,"conv_hge_windows","Simp.","W","Dorm. S","Curitiba"
"505",-75.7,"conv_hge_windows","Simp.","W","Living","Curitiba"
"506",2.6,"conv_hge_windows","Simp.","E","Dorm. N","Rio de Janeiro"
"507",-8.2,"conv_hge_windows","Simp.","E","Dorm. S","Rio de Janeiro"
"508",25.3,"conv_hge_windows","Simp.","E","Living","Rio de Janeiro"
"509",11.1,"conv_hge_windows","Simp.","NE","Dorm. 1","Rio de Janeiro"
"510",13.7,"conv_hge_windows","Simp.","NE","Dorm. 2","Rio de Janeiro"
"511",50.7,"conv_hge_windows","Simp.","NE","Living","Rio de Janeiro"
"512",11.4,"conv_hge_windows","Simp.","NW","Dorm. 1","Rio de Janeiro"
"513",13.7,"conv_hge_windows","Simp.","NW","Dorm. 2","Rio de Janeiro"
"514",50.7,"conv_hge_windows","Simp.","NW","Living","Rio de Janeiro"
"515",-1.8,"conv_hge_windows","Simp.","SE","Dorm. 1","Rio de Janeiro"
"516",-0.7,"conv_hge_windows","Simp.","SE","Dorm. 2","Rio de Janeiro"
"517",9.7,"conv_hge_windows","Simp.","SE","Living","Rio de Janeiro"
"518",-1.4,"conv_hge_windows","Simp.","SW","Dorm. 1","Rio de Janeiro"
"519",-0.7,"conv_hge_windows","Simp.","SW","Dorm. 2","Rio de Janeiro"
"520",9.7,"conv_hge_windows","Simp.","SW","Living","Rio de Janeiro"
"521",5.2,"conv_hge_windows","Simp.","W","Dorm. N","Rio de Janeiro"
"522",-6.6,"conv_hge_windows","Simp.","W","Dorm. S","Rio de Janeiro"
"523",45.4,"conv_hge_windows","Simp.","W","Living","Rio de Janeiro"
"524",-39.7,"conv_hge_windows","Simp.","E","Dorm. N","São Paulo"
"525",-47.8,"conv_hge_windows","Simp.","E","Dorm. S","São Paulo"
"526",-44.8,"conv_hge_windows","Simp.","E","Living","São Paulo"
"527",-48.8,"conv_hge_windows","Simp.","NE","Dorm. 1","São Paulo"
"528",-45.9,"conv_hge_windows","Simp.","NE","Dorm. 2","São Paulo"
"529",-44.8,"conv_hge_windows","Simp.","NE","Living","São Paulo"
"530",-48.5,"conv_hge_windows","Simp.","NW","Dorm. 1","São Paulo"
"531",-46,"conv_hge_windows","Simp.","NW","Dorm. 2","São Paulo"
"532",-44.9,"conv_hge_windows","Simp.","NW","Living","São Paulo"
"533",-58.9,"conv_hge_windows","Simp.","SE","Dorm. 1","São Paulo"
"534",-57.5,"conv_hge_windows","Simp.","SE","Dorm. 2","São Paulo"
"535",-77.5,"conv_hge_windows","Simp.","SE","Living","São Paulo"
"536",-58.7,"conv_hge_windows","Simp.","SW","Dorm. 1","São Paulo"
"537",-57.5,"conv_hge_windows","Simp.","SW","Dorm. 2","São Paulo"
"538",-77.5,"conv_hge_windows","Simp.","SW","Living","São Paulo"
"539",-37.8,"conv_hge_windows","Simp.","W","Dorm. N","São Paulo"
"540",-46.8,"conv_hge_windows","Simp.","W","Dorm. S","São Paulo"
"541",-30.3,"conv_hge_windows","Simp.","W","Living","São Paulo"
"542",4.6,"conv_hge_doors","Base","E","Dorm. N","Curitiba"
"543",6,"conv_hge_doors","Base","E","Dorm. S","Curitiba"
"544",46.5,"conv_hge_doors","Base","E","Living","Curitiba"
"545",9.1,"conv_hge_doors","Base","NE","Dorm. 1","Curitiba"
"546",8.7,"conv_hge_doors","Base","NE","Dorm. 2","Curitiba"
"547",66.3,"conv_hge_doors","Base","NE","Living","Curitiba"
"548",11.9,"conv_hge_doors","Base","NW","Dorm. 1","Curitiba"
"549",10.1,"conv_hge_doors","Base","NW","Dorm. 2","Curitiba"
"550",72.5,"conv_hge_doors","Base","NW","Living","Curitiba"
"551",5.2,"conv_hge_doors","Base","SE","Dorm. 1","Curitiba"
"552",4.8,"conv_hge_doors","Base","SE","Dorm. 2","Curitiba"
"553",35.4,"conv_hge_doors","Base","SE","Living","Curitiba"
"554",5.3,"conv_hge_doors","Base","SW","Dorm. 1","Curitiba"
"555",4.8,"conv_hge_doors","Base","SW","Dorm. 2","Curitiba"
"556",35.6,"conv_hge_doors","Base","SW","Living","Curitiba"
"557",6.7,"conv_hge_doors","Base","W","Dorm. N","Curitiba"
"558",7.8,"conv_hge_doors","Base","W","Dorm. S","Curitiba"
"559",71.1,"conv_hge_doors","Base","W","Living","Curitiba"
"560",33.6,"conv_hge_doors","Base","E","Dorm. N","Rio de Janeiro"
"561",31.9,"conv_hge_doors","Base","E","Dorm. S","Rio de Janeiro"
"562",146.3,"conv_hge_doors","Base","E","Living","Rio de Janeiro"
"563",38.9,"conv_hge_doors","Base","NE","Dorm. 1","Rio de Janeiro"
"564",37.9,"conv_hge_doors","Base","NE","Dorm. 2","Rio de Janeiro"
"565",155.1,"conv_hge_doors","Base","NE","Living","Rio de Janeiro"
"566",41.1,"conv_hge_doors","Base","NW","Dorm. 1","Rio de Janeiro"
"567",39.6,"conv_hge_doors","Base","NW","Dorm. 2","Rio de Janeiro"
"568",163.7,"conv_hge_doors","Base","NW","Living","Rio de Janeiro"
"569",30.6,"conv_hge_doors","Base","SE","Dorm. 1","Rio de Janeiro"
"570",30.8,"conv_hge_doors","Base","SE","Dorm. 2","Rio de Janeiro"
"571",111.6,"conv_hge_doors","Base","SE","Living","Rio de Janeiro"
"572",30.8,"conv_hge_doors","Base","SW","Dorm. 1","Rio de Janeiro"
"573",30.8,"conv_hge_doors","Base","SW","Dorm. 2","Rio de Janeiro"
"574",111.4,"conv_hge_doors","Base","SW","Living","Rio de Janeiro"
"575",35.1,"conv_hge_doors","Base","W","Dorm. N","Rio de Janeiro"
"576",33.3,"conv_hge_doors","Base","W","Dorm. S","Rio de Janeiro"
"577",170.8,"conv_hge_doors","Base","W","Living","Rio de Janeiro"
"578",14.4,"conv_hge_doors","Base","E","Dorm. N","São Paulo"
"579",14.5,"conv_hge_doors","Base","E","Dorm. S","São Paulo"
"580",87.3,"conv_hge_doors","Base","E","Living","São Paulo"
"581",19.7,"conv_hge_doors","Base","NE","Dorm. 1","São Paulo"
"582",19.1,"conv_hge_doors","Base","NE","Dorm. 2","São Paulo"
"583",100.7,"conv_hge_doors","Base","NE","Living","São Paulo"
"584",21.9,"conv_hge_doors","Base","NW","Dorm. 1","São Paulo"
"585",20.6,"conv_hge_doors","Base","NW","Dorm. 2","São Paulo"
"586",107.8,"conv_hge_doors","Base","NW","Living","São Paulo"
"587",13.6,"conv_hge_doors","Base","SE","Dorm. 1","São Paulo"
"588",13.8,"conv_hge_doors","Base","SE","Dorm. 2","São Paulo"
"589",65.2,"conv_hge_doors","Base","SE","Living","São Paulo"
"590",13.7,"conv_hge_doors","Base","SW","Dorm. 1","São Paulo"
"591",13.8,"conv_hge_doors","Base","SW","Dorm. 2","São Paulo"
"592",65.1,"conv_hge_doors","Base","SW","Living","São Paulo"
"593",15.7,"conv_hge_doors","Base","W","Dorm. N","São Paulo"
"594",15.5,"conv_hge_doors","Base","W","Dorm. S","São Paulo"
"595",105.2,"conv_hge_doors","Base","W","Living","São Paulo"
"596",4.7,"conv_hge_doors","Simp.","E","Dorm. N","Curitiba"
"597",6,"conv_hge_doors","Simp.","E","Dorm. S","Curitiba"
"598",48.1,"conv_hge_doors","Simp.","E","Living","Curitiba"
"599",10,"conv_hge_doors","Simp.","NE","Dorm. 1","Curitiba"
"600",9.5,"conv_hge_doors","Simp.","NE","Dorm. 2","Curitiba"
"601",70,"conv_hge_doors","Simp.","NE","Living","Curitiba"
"602",11.2,"conv_hge_doors","Simp.","NW","Dorm. 1","Curitiba"
"603",9.3,"conv_hge_doors","Simp.","NW","Dorm. 2","Curitiba"
"604",69.5,"conv_hge_doors","Simp.","NW","Living","Curitiba"
"605",5.8,"conv_hge_doors","Simp.","SE","Dorm. 1","Curitiba"
"606",5.5,"conv_hge_doors","Simp.","SE","Dorm. 2","Curitiba"
"607",39.2,"conv_hge_doors","Simp.","SE","Living","Curitiba"
"608",5.9,"conv_hge_doors","Simp.","SW","Dorm. 1","Curitiba"
"609",5.5,"conv_hge_doors","Simp.","SW","Dorm. 2","Curitiba"
"610",39.2,"conv_hge_doors","Simp.","SW","Living","Curitiba"
"611",6.6,"conv_hge_doors","Simp.","W","Dorm. N","Curitiba"
"612",7.6,"conv_hge_doors","Simp.","W","Dorm. S","Curitiba"
"613",71,"conv_hge_doors","Simp.","W","Living","Curitiba"
"614",34.3,"conv_hge_doors","Simp.","E","Dorm. N","Rio de Janeiro"
"615",33.1,"conv_hge_doors","Simp.","E","Dorm. S","Rio de Janeiro"
"616",149.9,"conv_hge_doors","Simp.","E","Living","Rio de Janeiro"
"617",41.3,"conv_hge_doors","Simp.","NE","Dorm. 1","Rio de Janeiro"
"618",40.3,"conv_hge_doors","Simp.","NE","Dorm. 2","Rio de Janeiro"
"619",164.4,"conv_hge_doors","Simp.","NE","Living","Rio de Janeiro"
"620",41.6,"conv_hge_doors","Simp.","NW","Dorm. 1","Rio de Janeiro"
"621",40.1,"conv_hge_doors","Simp.","NW","Dorm. 2","Rio de Janeiro"
"622",163.7,"conv_hge_doors","Simp.","NW","Living","Rio de Janeiro"
"623",33.1,"conv_hge_doors","Simp.","SE","Dorm. 1","Rio de Janeiro"
"624",33.5,"conv_hge_doors","Simp.","SE","Dorm. 2","Rio de Janeiro"
"625",120.8,"conv_hge_doors","Simp.","SE","Living","Rio de Janeiro"
"626",33.3,"conv_hge_doors","Simp.","SW","Dorm. 1","Rio de Janeiro"
"627",33.5,"conv_hge_doors","Simp.","SW","Dorm. 2","Rio de Janeiro"
"628",120.5,"conv_hge_doors","Simp.","SW","Living","Rio de Janeiro"
"629",35.8,"conv_hge_doors","Simp.","W","Dorm. N","Rio de Janeiro"
"630",34.6,"conv_hge_doors","Simp.","W","Dorm. S","Rio de Janeiro"
"631",173.7,"conv_hge_doors","Simp.","W","Living","Rio de Janeiro"
"632",14.4,"conv_hge_doors","Simp.","E","Dorm. N","São Paulo"
"633",14.7,"conv_hge_doors","Simp.","E","Dorm. S","São Paulo"
"634",88.9,"conv_hge_doors","Simp.","E","Living","São Paulo"
"635",20.8,"conv_hge_doors","Simp.","NE","Dorm. 1","São Paulo"
"636",20.1,"conv_hge_doors","Simp.","NE","Dorm. 2","São Paulo"
"637",106.2,"conv_hge_doors","Simp.","NE","Living","São Paulo"
"638",21.4,"conv_hge_doors","Simp.","NW","Dorm. 1","São Paulo"
"639",20,"conv_hge_doors","Simp.","NW","Dorm. 2","São Paulo"
"640",105.6,"conv_hge_doors","Simp.","NW","Living","São Paulo"
"641",14.6,"conv_hge_doors","Simp.","SE","Dorm. 1","São Paulo"
"642",15,"conv_hge_doors","Simp.","SE","Dorm. 2","São Paulo"
"643",70.4,"conv_hge_doors","Simp.","SE","Living","São Paulo"
"644",14.7,"conv_hge_doors","Simp.","SW","Dorm. 1","São Paulo"
"645",15,"conv_hge_doors","Simp.","SW","Dorm. 2","São Paulo"
"646",70.2,"conv_hge_doors","Simp.","SW","Living","São Paulo"
"647",15.6,"conv_hge_doors","Simp.","W","Dorm. N","São Paulo"
"648",15.7,"conv_hge_doors","Simp.","W","Dorm. S","São Paulo"
"649",106.3,"conv_hge_doors","Simp.","W","Living","São Paulo"
"650",-301,"hvac_sens_ce","Base","E","Dorm. N","Curitiba"
"651",-229.8,"hvac_sens_ce","Base","E","Dorm. S","Curitiba"
"652",-1147.7,"hvac_sens_ce","Base","E","Living","Curitiba"
"653",-448.5,"hvac_sens_ce","Base","NE","Dorm. 1","Curitiba"
"654",-516.1,"hvac_sens_ce","Base","NE","Dorm. 2","Curitiba"
"655",-1461.1,"hvac_sens_ce","Base","NE","Living","Curitiba"
"656",-471,"hvac_sens_ce","Base","NW","Dorm. 1","Curitiba"
"657",-529.4,"hvac_sens_ce","Base","NW","Dorm. 2","Curitiba"
"658",-1619.3,"hvac_sens_ce","Base","NW","Living","Curitiba"
"659",-321,"hvac_sens_ce","Base","SE","Dorm. 1","Curitiba"
"660",-365.3,"hvac_sens_ce","Base","SE","Dorm. 2","Curitiba"
"661",-1020.6,"hvac_sens_ce","Base","SE","Living","Curitiba"
"662",-330.4,"hvac_sens_ce","Base","SW","Dorm. 1","Curitiba"
"663",-365.6,"hvac_sens_ce","Base","SW","Dorm. 2","Curitiba"
"664",-1022.4,"hvac_sens_ce","Base","SW","Living","Curitiba"
"665",-374.4,"hvac_sens_ce","Base","W","Dorm. N","Curitiba"
"666",-291.2,"hvac_sens_ce","Base","W","Dorm. S","Curitiba"
"667",-1539,"hvac_sens_ce","Base","W","Living","Curitiba"
"668",-1508.5,"hvac_sens_ce","Base","E","Dorm. N","Rio de Janeiro"
"669",-1328.4,"hvac_sens_ce","Base","E","Dorm. S","Rio de Janeiro"
"670",-2901.5,"hvac_sens_ce","Base","E","Living","Rio de Janeiro"
"671",-1883.1,"hvac_sens_ce","Base","NE","Dorm. 1","Rio de Janeiro"
"672",-1886.1,"hvac_sens_ce","Base","NE","Dorm. 2","Rio de Janeiro"
"673",-3389.7,"hvac_sens_ce","Base","NE","Living","Rio de Janeiro"
"674",-1906,"hvac_sens_ce","Base","NW","Dorm. 1","Rio de Janeiro"
"675",-1906.4,"hvac_sens_ce","Base","NW","Dorm. 2","Rio de Janeiro"
"676",-3601.4,"hvac_sens_ce","Base","NW","Living","Rio de Janeiro"
"677",-1621.2,"hvac_sens_ce","Base","SE","Dorm. 1","Rio de Janeiro"
"678",-1610.8,"hvac_sens_ce","Base","SE","Dorm. 2","Rio de Janeiro"
"679",-2736.9,"hvac_sens_ce","Base","SE","Living","Rio de Janeiro"
"680",-1626.6,"hvac_sens_ce","Base","SW","Dorm. 1","Rio de Janeiro"
"681",-1610.8,"hvac_sens_ce","Base","SW","Dorm. 2","Rio de Janeiro"
"682",-2736.5,"hvac_sens_ce","Base","SW","Living","Rio de Janeiro"
"683",-1582.7,"hvac_sens_ce","Base","W","Dorm. N","Rio de Janeiro"
"684",-1401.2,"hvac_sens_ce","Base","W","Dorm. S","Rio de Janeiro"
"685",-3280.1,"hvac_sens_ce","Base","W","Living","Rio de Janeiro"
"686",-715.3,"hvac_sens_ce","Base","E","Dorm. N","São Paulo"
"687",-594.4,"hvac_sens_ce","Base","E","Dorm. S","São Paulo"
"688",-1839.6,"hvac_sens_ce","Base","E","Living","São Paulo"
"689",-954.1,"hvac_sens_ce","Base","NE","Dorm. 1","São Paulo"
"690",-1008.4,"hvac_sens_ce","Base","NE","Dorm. 2","São Paulo"
"691",-2180.2,"hvac_sens_ce","Base","NE","Living","São Paulo"
"692",-973.1,"hvac_sens_ce","Base","NW","Dorm. 1","São Paulo"
"693",-1025.1,"hvac_sens_ce","Base","NW","Dorm. 2","São Paulo"
"694",-2354.3,"hvac_sens_ce","Base","NW","Living","São Paulo"
"695",-756.7,"hvac_sens_ce","Base","SE","Dorm. 1","São Paulo"
"696",-793.4,"hvac_sens_ce","Base","SE","Dorm. 2","São Paulo"
"697",-1667.7,"hvac_sens_ce","Base","SE","Living","São Paulo"
"698",-760.8,"hvac_sens_ce","Base","SW","Dorm. 1","São Paulo"
"699",-793.5,"hvac_sens_ce","Base","SW","Dorm. 2","São Paulo"
"700",-1667.7,"hvac_sens_ce","Base","SW","Living","São Paulo"
"701",-771.6,"hvac_sens_ce","Base","W","Dorm. N","São Paulo"
"702",-645.2,"hvac_sens_ce","Base","W","Dorm. S","São Paulo"
"703",-2120.1,"hvac_sens_ce","Base","W","Living","São Paulo"
"704",-294.5,"hvac_sens_ce","Simp.","E","Dorm. N","Curitiba"
"705",-238.5,"hvac_sens_ce","Simp.","E","Dorm. S","Curitiba"
"706",-1166,"hvac_sens_ce","Simp.","E","Living","Curitiba"
"707",-436.6,"hvac_sens_ce","Simp.","NE","Dorm. 1","Curitiba"
"708",-498.5,"hvac_sens_ce","Simp.","NE","Dorm. 2","Curitiba"
"709",-1562.1,"hvac_sens_ce","Simp.","NE","Living","Curitiba"
"710",-446.8,"hvac_sens_ce","Simp.","NW","Dorm. 1","Curitiba"
"711",-498.1,"hvac_sens_ce","Simp.","NW","Dorm. 2","Curitiba"
"712",-1560.2,"hvac_sens_ce","Simp.","NW","Living","Curitiba"
"713",-332.9,"hvac_sens_ce","Simp.","SE","Dorm. 1","Curitiba"
"714",-378.2,"hvac_sens_ce","Simp.","SE","Dorm. 2","Curitiba"
"715",-1079.5,"hvac_sens_ce","Simp.","SE","Living","Curitiba"
"716",-341.1,"hvac_sens_ce","Simp.","SW","Dorm. 1","Curitiba"
"717",-378.3,"hvac_sens_ce","Simp.","SW","Dorm. 2","Curitiba"
"718",-1079.7,"hvac_sens_ce","Simp.","SW","Living","Curitiba"
"719",-362.9,"hvac_sens_ce","Simp.","W","Dorm. N","Curitiba"
"720",-298.1,"hvac_sens_ce","Simp.","W","Dorm. S","Curitiba"
"721",-1523.7,"hvac_sens_ce","Simp.","W","Living","Curitiba"
"722",-1526,"hvac_sens_ce","Simp.","E","Dorm. N","Rio de Janeiro"
"723",-1381.5,"hvac_sens_ce","Simp.","E","Dorm. S","Rio de Janeiro"
"724",-2946.6,"hvac_sens_ce","Simp.","E","Living","Rio de Janeiro"
"725",-1922.3,"hvac_sens_ce","Simp.","NE","Dorm. 1","Rio de Janeiro"
"726",-1931.1,"hvac_sens_ce","Simp.","NE","Dorm. 2","Rio de Janeiro"
"727",-3599.4,"hvac_sens_ce","Simp.","NE","Living","Rio de Janeiro"
"728",-1927.7,"hvac_sens_ce","Simp.","NW","Dorm. 1","Rio de Janeiro"
"729",-1930.5,"hvac_sens_ce","Simp.","NW","Dorm. 2","Rio de Janeiro"
"730",-3595.8,"hvac_sens_ce","Simp.","NW","Living","Rio de Janeiro"
"731",-1705.7,"hvac_sens_ce","Simp.","SE","Dorm. 1","Rio de Janeiro"
"732",-1706.3,"hvac_sens_ce","Simp.","SE","Dorm. 2","Rio de Janeiro"
