"","int_conv_he","conv_hge_floor","conv_hge_roof","conv_hge_walls","conv_hge_wall_s","conv_hge_wall_e","conv_hge_wall_n","conv_hge_wall_w","conv_hge_windows","conv_hge_doors","hvac_sens_he","hvac_sens_ce","afn_inf_sens_hge","afn_inf_sens_hle","hvac_total_he","hvac_total_ce","dwel","room","weather","typo","wrap","simp"
"year18",0,-12.9,16.8,-3.70000000000005,-1.09999999999999,-2.09999999999999,-1.30000000000001,0.699999999999989,-0.5,-0.399999999999999,0,2.29999999999995,0,0,0,-0.199999999999989,"E","Dorm. N","Rio de Janeiro","Hyp.","TV","01"
"year19",0.100000000000023,-8.30000000000001,-17.4,-24.5,-4.7,-5.5,-4.59999999999999,-9.59999999999999,0.0999999999999996,-1,0,49.8,0.1,0.6,0,-5.61111111111111,"E","Dorm. S","Rio de Janeiro","Hyp.","TV","01"
"year20",0,-18.7,10.7,-22.3,-6,-7.90000000000003,-0.900000000000006,-7.5,-0.699999999999999,-2.90000000000001,0,27.7000000000003,0,0.0999999999999996,0,-1.84666666666666,"E","Living","Rio de Janeiro","Hyp.","TV","01"
"year21",0,-17.1,20.9,-15,-5.40000000000001,0.5,-2.79999999999998,-7.19999999999999,-0.800000000000001,-2.2,0,17.5,0,0,0,-1.38333333333335,"NE","Dorm. 1","Rio de Janeiro","Hyp.","TV","01"
"year22",-0.0999999999999659,-16.4,16.7,-17.6,-4.70000000000002,-10.6,-2.59999999999999,0.199999999999989,-0.700000000000001,-2.3,0,23.5,0,0,0,-1.89166666666665,"NE","Dorm. 2","Rio de Janeiro","Hyp.","TV","01"
"year23",0.199999999999932,-20.8,-125.9,-78.7,-26.2,0,-19.9,-15.9,-0.199999999999996,-8.70000000000002,0,217.1,0,0.5,0,-10.94,"NE","Living","Rio de Janeiro","Hyp.","TV","01"
"year24",0,-17.7,24.1,-5.40000000000009,-4.10000000000002,0.0999999999999943,-2.19999999999999,0.900000000000006,-1,-0.100000000000001,0,1.90000000000009,0.1,0,0,-0.10833333333332,"NW","Dorm. 1","Rio de Janeiro","Hyp.","TV","01"
"year25",-0.0999999999999659,-17.2,21.1,-5.39999999999998,-3.5,0.199999999999989,-2.09999999999999,0,-1,-0.200000000000003,0,4.29999999999995,0,-0.1,0,-0.316666666666663,"NW","Dorm. 2","Rio de Janeiro","Hyp.","TV","01"
"year26",0,-21.4,37.9,0.700000000000045,-2.89999999999998,2.90000000000003,-1.10000000000002,0,0.0999999999999943,1,0,-27.3000000000002,0,0,0,1.46499999999997,"NW","Living","Rio de Janeiro","Hyp.","TV","01"
"year27",0,-10.4,-25.8,-42,-9.2,-10.4,-13.1,-9.40000000000001,-0.2,-2.4,0,81.1000000000001,0.0999999999999999,0.5,0,-6.79166666666666,"SE","Dorm. 1","Rio de Janeiro","Hyp.","TV","01"
"year28",0.100000000000023,-9.80000000000001,-28.8,-49.3,-7.10000000000001,-14.4,-10.6,-17.2,-0.3,-2.6,0,90.8,0.3,0.5,0,-7.59999999999999,"SE","Dorm. 2","Rio de Janeiro","Hyp.","TV","01"
"year29",0.200000000000045,-20.1,-52.3,-77.0999999999999,-19.9,0,-20,-19.4,-1.9,-9.3,0,152.5,0.0999999999999996,0.399999999999999,0,-7.72999999999999,"SE","Living","Rio de Janeiro","Hyp.","TV","01"
"year30",0,-10.1,-26.3,-42.5,-9.10000000000001,-9.40000000000001,-13.2,-10.8,-0.2,-2.4,0,81.7,0.2,0.4,0,-6.8416666666667,"SW","Dorm. 1","Rio de Janeiro","Hyp.","TV","01"
"year31",0.100000000000023,-9.80000000000001,-28.8,-49.3,-7.10000000000001,-17.2,-10.6,-14.4,-0.3,-2.6,0,90.7,0.3,0.5,0,-7.59999999999999,"SW","Dorm. 2","Rio de Janeiro","Hyp.","TV","01"
"year32",0.200000000000045,-19.7,-52.2,-76.5,-19.7,-19.3,-19.9,0,-1.8,-9.2,0,151.1,0.0999999999999996,0.399999999999999,0,-7.66499999999999,"SW","Living","Rio de Janeiro","Hyp.","TV","01"
"year33",0,-12.6,13.9,-3.39999999999998,-1.70000000000002,1.59999999999999,-1.20000000000002,-2.10000000000002,-0.4,-0.5,0,4.5,0,0,0,-0.455555555555577,"W","Dorm. N","Rio de Janeiro","Hyp.","TV","01"
"year34",0.0999999999999659,-7.60000000000002,-19.6,-25.9,-5,-10.1,-5.19999999999999,-5.79999999999998,0.2,-1.2,0,53.2,0.1,0.5,0,-5.98888888888891,"W","Dorm. S","Rio de Janeiro","Hyp.","TV","01"
"year35",0.100000000000023,-15,14,-20.8999999999999,-6.10000000000002,-7.5,-1,-6.30000000000001,0.200000000000003,-2.40000000000001,0,20.6000000000004,0,0.0999999999999996,0,-1.41333333333336,"W","Living","Rio de Janeiro","Hyp.","TV","01"
"year36",0.199999999999989,-3.5,20.2,5.59999999999999,1.90000000000001,-0.599999999999994,-0.299999999999997,4.59999999999999,-0.5,0.4,0,-21.8,0,-0.0999999999999996,0,2.47777777777779,"E","Dorm. N","São Paulo","Hyp.","TV","01"
"year37",0.5,3,-10.2,-10,-2.9,-3.4,-0.299999999999997,-3.40000000000001,0.200000000000003,0.0999999999999996,0,15.3,0,0.4,0,-1.97777777777777,"E","Dorm. S","São Paulo","Hyp.","TV","01"
"year38",0,-6.09999999999997,17.8,-6.29999999999995,-3,-5.09999999999999,1.5,0.5,-1.3,-0.400000000000006,0,-4.90000000000009,0,0.0999999999999996,0,0.400000000000006,"E","Living","São Paulo","Hyp.","TV","01"
"year39",0,-5.59999999999999,31.2,4.59999999999997,3.59999999999999,4.2,-1,-2.2,-0.899999999999999,-0.800000000000001,0,-26.6,0,-0.200000000000001,0,2.27500000000001,"NE","Dorm. 1","São Paulo","Hyp.","TV","01"
"year40",0,-5.79999999999998,31.1,6,2.5,-3.09999999999999,-1.2,7.79999999999998,-1.2,-0.800000000000001,0,-27.7,0,-0.199999999999999,0,2.39166666666667,"NE","Dorm. 2","São Paulo","Hyp.","TV","01"
"year41",0.0999999999999091,-3.80000000000001,-86.9,-44,-13.5,0,-14.6,-7.59999999999999,-1,-4.2,0,129.3,0,0.4,0,-6.55499999999998,"NE","Living","São Paulo","Hyp.","TV","01"
"year42",0,-6.5,34.4,13.3,4.60000000000001,4.3,-0.5,4.7,-1.1,0.900000000000002,0,-40.2,0,-0.200000000000001,0,3.36666666666666,"NW","Dorm. 1","São Paulo","Hyp.","TV","01"
"year43",0,-6.69999999999999,35.4,16.6,3.5,7.69999999999999,-0.899999999999999,6.5,-1.3,1,0,-44.2,0,-0.199999999999999,0,3.72499999999999,"NW","Dorm. 2","São Paulo","Hyp.","TV","01"
"year44",0,-9,56.1,20.5999999999999,5.09999999999999,8,0.800000000000011,0,-1.5,3.8,0,-74.9000000000001,0,-0.199999999999999,0,3.83499999999998,"NW","Living","São Paulo","Hyp.","TV","01"
"year45",0.300000000000011,1.89999999999998,-9.8,-16.1,-6.3,-4.40000000000001,-1.89999999999999,-3.5,-0.399999999999999,-0.9,0,25,0.1,0.300000000000001,0,-2.21666666666667,"SE","Dorm. 1","São Paulo","Hyp.","TV","01"
"year46",0.100000000000023,1.19999999999999,-8.5,-18.7,-5.1,-5.40000000000001,-1.7,-6.5,-0.699999999999996,-1,0,27.6,0,0.300000000000001,0,-2.40000000000001,"SE","Dorm. 2","São Paulo","Hyp.","TV","01"
"year47",0.100000000000023,-3.69999999999999,-25.5,-41.1,-13.5,0,-7.80000000000001,-10.6,-2.40000000000001,-4.80000000000001,0,75.2,0,0.300000000000001,0,-3.79499999999999,"SE","Living","São Paulo","Hyp.","TV","01"
"year48",0.300000000000011,2,-9.89999999999999,-16.3,-6.3,-3.5,-1.90000000000001,-4.59999999999999,-0.399999999999999,-0.9,0,25.1,0.1,0.300000000000001,0,-2.21666666666667,"SW","Dorm. 1","São Paulo","Hyp.","TV","01"
"year49",0.100000000000023,1.19999999999999,-8.5,-18.7,-5.1,-6.5,-1.7,-5.39999999999999,-0.699999999999996,-0.9,0,27.6,0,0.300000000000001,0,-2.38333333333334,"SW","Dorm. 2","São Paulo","Hyp.","TV","01"
"year50",0.100000000000023,-3.5,-25.4,-40.6,-13.3,-10.5,-7.70000000000002,0,-2.40000000000001,-4.7,0,74.2,0,0.300000000000001,0,-3.745,"SW","Living","São Paulo","Hyp.","TV","01"
"year51",0.100000000000023,-3.40000000000001,18.6,6.60000000000002,1.80000000000001,5.5,-0.100000000000001,-0.5,-0.300000000000004,0.400000000000002,0,-21.3000000000001,0,-0.100000000000001,0,2.41111111111111,"W","Dorm. N","São Paulo","Hyp.","TV","01"
"year52",0.400000000000034,3.09999999999999,-11.3,-10.8,-3.1,-3.8,-0.5,-3.40000000000001,0.199999999999996,0,0,17.5,0,0.299999999999999,0,-2.2,"W","Dorm. S","São Paulo","Hyp.","TV","01"
"year53",0,-4,21.8,-4.80000000000007,-3.2,0.5,1.5,-3.70000000000002,-0.699999999999996,0,0,-12.1999999999998,0,0,0,0.893333333333345,"W","Living","São Paulo","Hyp.","TV","01"
