"","int_conv_he","conv_hge_floor","conv_hge_roof","conv_hge_walls","conv_hge_wall_s","conv_hge_wall_e","conv_hge_wall_n","conv_hge_wall_w","conv_hge_windows","conv_hge_doors","hvac_sens_he","hvac_sens_ce","afn_inf_sens_hge","afn_inf_sens_hle","hvac_total_he","hvac_total_ce","dwel","room","weather","typo","wrap","simp"
"year28",0.0999999999999659,-2.19999999999999,-26.5,-33.8,-4.90000000000001,-10.2,-7.19999999999999,-11.5,0.9,-2.1,0,63.4000000000001,0.1,0.7,0,-5.29999999999998,"SE","Dorm. 2","Rio de Janeiro","Hyp.","SF","01"
"year29",0.200000000000045,-6.20000000000005,-65.2,-65.6999999999999,-15.4,0,-18.9,-16.1,0.0999999999999996,-8.5,0,122.4,0.0999999999999996,0.6,0,-6.18999999999997,"SE","Living","Rio de Janeiro","Hyp.","SF","01"
"year30",0.0999999999999659,-2.80000000000001,-24.4,-29.4,-6.59999999999999,-6.59999999999999,-8.89999999999998,-7.40000000000001,0.9,-2.1,0,57.8,0.1,0.7,0,-4.82500000000002,"SW","Dorm. 1","Rio de Janeiro","Hyp.","SF","01"
"year31",0.0999999999999659,-2.09999999999997,-26.6,-33.8,-5,-11.4,-7.19999999999999,-10.2,0.9,-2.1,0,63.3999999999999,0.1,0.7,0,-5.30833333333334,"SW","Dorm. 2","Rio de Janeiro","Hyp.","SF","01"
"year32",0.200000000000045,-5.80000000000007,-65,-64.8,-15.2,-15.8,-18.6,0,0.2,-8.39999999999999,0,120.3,0.0999999999999996,0.6,0,-6.08499999999998,"SW","Living","Rio de Janeiro","Hyp.","SF","01"
"year33",-0.200000000000045,-11.1,33.5,15.1,2.8,5.60000000000002,3.3,3.40000000000001,-1.1,-0.199999999999999,0,-31.7,0,0,0,3.6888888888889,"W","Dorm. N","Rio de Janeiro","Hyp.","SF","01"
"year34",0,-1.89999999999998,-16.8,-18.1,-3.5,-5.90000000000001,-4.09999999999999,-4.60000000000002,0.899999999999999,-0.699999999999999,0,35.2,0.1,0.700000000000001,0,-3.95555555555555,"W","Dorm. S","Rio de Janeiro","Hyp.","SF","01"
"year35",0.0999999999999091,-6.39999999999998,10.8,-1.20000000000005,-1.40000000000001,-0.699999999999989,1.19999999999999,-0.199999999999989,1.3,-0.200000000000017,0,-25.9000000000001,0,0.2,0,1.68000000000001,"W","Living","Rio de Janeiro","Hyp.","SF","01"
"year36",-0.199999999999989,-3.80000000000001,41.7,25.5,6.2,5.40000000000001,4.8,9.10000000000001,-1.6,1.1,0,-60.2,0,-0.299999999999999,0,6.84444444444445,"E","Dorm. N","São Paulo","Hyp.","SF","01"
"year37",0,4.90000000000001,-1.8,-2.10000000000002,-0.5,-1.2,0.299999999999997,-0.700000000000003,0.100000000000001,0.699999999999999,0,-3.20000000000005,0.1,0.199999999999999,0,0.311111111111103,"E","Dorm. S","São Paulo","Hyp.","SF","01"
"year38",-0.0999999999999091,-1.09999999999997,27.9,10.6,1,2.5,3.3,3.69999999999999,-1.40000000000001,1.90000000000001,0,-44.4000000000001,0,0.0999999999999996,0,3.00666666666666,"E","Living","São Paulo","Hyp.","SF","01"
"year39",-0.200000000000045,-5.70000000000002,59.4,31.8,11,9.19999999999999,6.89999999999999,4.59999999999999,-2.5,-0.600000000000001,0,-78.2,0,-0.4,0,6.72500000000001,"NE","Dorm. 1","São Paulo","Hyp.","SF","01"
"year40",-0.200000000000045,-4.80000000000001,57.1,31.6,7.89999999999999,6.7,4.4,12.7,-2.40000000000001,-0.399999999999999,0,-77.2,0,-0.399999999999999,0,6.64166666666667,"NE","Dorm. 2","São Paulo","Hyp.","SF","01"
"year41",0.200000000000045,4.90000000000003,-105,-66.2,-20.8,0,-17.1,-13.9,-0.5,-2.59999999999999,0,146,0,0.6,0,-7.47499999999999,"NE","Living","São Paulo","Hyp.","SF","01"
"year42",-0.200000000000045,-6.69999999999999,62,36.5,12,7.2,7.5,9.7,-2.7,1.4,0,-87.5000000000001,0,-0.5,0,7.44166666666666,"NW","Dorm. 1","São Paulo","Hyp.","SF","01"
"year43",-0.200000000000045,-5.89999999999998,60.5,37.8,8.8,13.5,4.9,10.5,-2.6,1.5,0,-88.5,0,-0.399999999999999,0,7.52499999999999,"NW","Dorm. 2","São Paulo","Hyp.","SF","01"
"year44",-0.100000000000023,0,61.3,38.4000000000001,10.4,10.5,7.80000000000001,0,-1.3,6.7,0,-118.8,0,-0.0999999999999996,0,6.03999999999999,"NW","Living","São Paulo","Hyp.","SF","01"
"year45",0,6.90000000000001,-3.8,-5.89999999999998,-1.59999999999999,-1.59999999999999,-1,-1.8,-0.0999999999999943,-0.6,0,3.20000000000005,0,0.300000000000001,0,-0.274999999999991,"SE","Dorm. 1","São Paulo","Hyp.","SF","01"
"year46",0,7.20000000000002,-4.10000000000001,-8,-1.3,-2.8,-1,-2.89999999999999,-0.200000000000003,-0.599999999999998,0,5.29999999999995,0,0.300000000000001,0,-0.441666666666663,"SE","Dorm. 2","São Paulo","Hyp.","SF","01"
"year47",0.200000000000045,7.19999999999999,-35.1,-39.1,-9.59999999999999,0,-10.7,-9.70000000000002,-1.5,-4.39999999999999,0,65.3,0.1,0.399999999999999,0,-3.36499999999998,"SE","Living","São Paulo","Hyp.","SF","01"
"year48",0,7,-4,-6,-1.6,-1.8,-1,-1.8,-0.100000000000009,-0.600000000000001,0,3.5,0,0.300000000000001,0,-0.291666666666657,"SW","Dorm. 1","São Paulo","Hyp.","SF","01"
"year49",0,7.20000000000002,-4.10000000000001,-8,-1.3,-2.90000000000001,-1,-2.8,-0.200000000000003,-0.599999999999998,0,5.19999999999993,0,0.300000000000001,0,-0.441666666666663,"SW","Dorm. 2","São Paulo","Hyp.","SF","01"
"year50",0.200000000000045,7.5,-34.9,-38.4,-9.40000000000001,-9.5,-10.5,0,-1.40000000000001,-4.3,0,63.8000000000002,0.1,0.399999999999999,0,-3.29000000000001,"SW","Living","São Paulo","Hyp.","SF","01"
"year51",-0.199999999999989,-3.2,40.1,24.7,5.8,9.09999999999999,4.7,5.3,-1.40000000000001,0.900000000000002,0,-58.3000000000001,0,-0.300000000000001,0,6.62222222222221,"W","Dorm. N","São Paulo","Hyp.","SF","01"
"year52",0,5.90000000000001,-3.6,-2.90000000000001,-0.699999999999999,-1,-0.100000000000001,-1.2,0.200000000000003,0.5,0,-1,0,0.299999999999999,0,0.0666666666666629,"W","Dorm. S","São Paulo","Hyp.","SF","01"
"year53",0.0999999999999091,2.69999999999999,20.4,11.3,1,4,3.29999999999998,2.90000000000001,-0.5,2.09999999999999,0,-44.0999999999999,0,0.100000000000001,0,2.92666666666668,"W","Living","São Paulo","Hyp.","SF","01"
