"","val","var","sim","dwel","room","weather"
"194",387.3,"conv_hge_floor","Simp.","SW","Dorm. 1","Rio de Janeiro"
"195",387.6,"conv_hge_floor","Simp.","SW","Dorm. 2","Rio de Janeiro"
"196",654.7,"conv_hge_floor","Simp.","SW","Living","Rio de Janeiro"
"197",261.3,"conv_hge_floor","Simp.","W","Dorm. N","Rio de Janeiro"
"198",278.1,"conv_hge_floor","Simp.","W","Dorm. S","Rio de Janeiro"
"199",576.3,"conv_hge_floor","Simp.","W","Living","Rio de Janeiro"
"200",101.2,"conv_hge_floor","Simp.","E","Dorm. N","São Paulo"
"201",120.7,"conv_hge_floor","Simp.","E","Dorm. S","São Paulo"
"202",275.7,"conv_hge_floor","Simp.","E","Living","São Paulo"
"203",148.6,"conv_hge_floor","Simp.","NE","Dorm. 1","São Paulo"
"204",148.7,"conv_hge_floor","Simp.","NE","Dorm. 2","São Paulo"
"205",388.2,"conv_hge_floor","Simp.","NE","Living","São Paulo"
"206",149.3,"conv_hge_floor","Simp.","NW","Dorm. 1","São Paulo"
"207",148.6,"conv_hge_floor","Simp.","NW","Dorm. 2","São Paulo"
"208",388.1,"conv_hge_floor","Simp.","NW","Living","São Paulo"
"209",175.8,"conv_hge_floor","Simp.","SE","Dorm. 1","São Paulo"
"210",172.9,"conv_hge_floor","Simp.","SE","Dorm. 2","São Paulo"
"211",363.8,"conv_hge_floor","Simp.","SE","Living","São Paulo"
"212",176.5,"conv_hge_floor","Simp.","SW","Dorm. 1","São Paulo"
"213",172.9,"conv_hge_floor","Simp.","SW","Dorm. 2","São Paulo"
"214",363.8,"conv_hge_floor","Simp.","SW","Living","São Paulo"
"215",109.4,"conv_hge_floor","Simp.","W","Dorm. N","São Paulo"
"216",129.3,"conv_hge_floor","Simp.","W","Dorm. S","São Paulo"
"217",337.9,"conv_hge_floor","Simp.","W","Living","São Paulo"
"218",51.2,"conv_hge_roof","Base","E","Dorm. N","Curitiba"
"219",2.6,"conv_hge_roof","Base","E","Dorm. S","Curitiba"
"220",131.6,"conv_hge_roof","Base","E","Living","Curitiba"
"221",95.4,"conv_hge_roof","Base","NE","Dorm. 1","Curitiba"
"222",104.6,"conv_hge_roof","Base","NE","Dorm. 2","Curitiba"
"223",137.9,"conv_hge_roof","Base","NE","Living","Curitiba"
"224",99.9,"conv_hge_roof","Base","NW","Dorm. 1","Curitiba"
"225",109,"conv_hge_roof","Base","NW","Dorm. 2","Curitiba"
"226",283.1,"conv_hge_roof","Base","NW","Living","Curitiba"
"227",26.3,"conv_hge_roof","Base","SE","Dorm. 1","Curitiba"
"228",35.2,"conv_hge_roof","Base","SE","Dorm. 2","Curitiba"
"229",103.5,"conv_hge_roof","Base","SE","Living","Curitiba"
"230",27.5,"conv_hge_roof","Base","SW","Dorm. 1","Curitiba"
"231",35.3,"conv_hge_roof","Base","SW","Dorm. 2","Curitiba"
"232",104,"conv_hge_roof","Base","SW","Living","Curitiba"
"233",58.7,"conv_hge_roof","Base","W","Dorm. N","Curitiba"
"234",8.4,"conv_hge_roof","Base","W","Dorm. S","Curitiba"
"235",194.2,"conv_hge_roof","Base","W","Living","Curitiba"
