"","int_conv_he","conv_hge_floor","conv_hge_roof","conv_hge_walls","conv_hge_wall_s","conv_hge_wall_e","conv_hge_wall_n","conv_hge_wall_w","conv_hge_windows","conv_hge_doors","hvac_sens_he","hvac_sens_ce","afn_inf_sens_hge","afn_inf_sens_hle","hvac_total_he","hvac_total_ce","dwel","room","weather","typo","wrap","simp"
"year",-0.460593654042992,17.6716417910448,-7.67326732673268,8.38751625487645,10,8.33333333333333,12.6436781609196,6.45645645645647,-3.08030803080308,25.8620689655172,-89.6551724137931,-5.48735119047619,NA,-2.67175572519084,-89.6551724137931,5.55830446973447,"E","Dorm. N","Curitiba","Hyp.","SF","01"
"year1",-0.530169149204752,18.417945690673,-14.1868512110727,14.0105078809107,12.3595505617978,13.7931034482759,10.0371747211896,9.90990990990992,-4.17136414881624,12.1951219512195,-61.2244897959184,-0.361184685769323,NA,-3.82775119617225,-61.4213197969543,0.8274984086569,"E","Dorm. S","Curitiba","Hyp.","SF","01"
"year2",-0.287168776922079,16.1273621537665,-6.89655172413792,5.26030368763556,4.82822655524606,4.48430493273543,4.14551607445008,6.71834625322997,-6.75146771037181,4.84720758693361,-100,-4.20547869701813,0,-4.79797979797979,-100,4.03066503621487,"E","Living","Curitiba","Hyp.","SF","01"
"year3",-0.499875031242189,17.3359840954274,-12.4668435013262,5.99444223898372,10.7634543178974,4.68557336621456,7.24233983286908,0.181818181818184,-3.38004946413851,-17.0940170940171,-97.1698113207547,-4.52049007182087,-100,-3.53356890459364,-97.1698113207547,4.89394326603628,"NE","Dorm. 1","Curitiba","Hyp.","SF","01"
"year4",-0.475713570355528,19.4333599361532,-15.0273224043716,5.20069808027922,10.5939004815409,0.456621004566217,6.53846153846154,5.69620253164558,-3.63790186125211,-17.6991150442478,-98.7341772151899,-5.15851692638366,-100,-3.73134328358209,-98.7341772151899,5.48028805077506,"NE","Dorm. 2","Curitiba","Hyp.","SF","01"
"year5",-0.0380276334136081,-37.6683562635771,-16.9171110033931,-12.9232643118149,-11.9491525423729,NA,-16.9632265717675,-11.8788452437293,-1.86915887850468,-3.57426528991263,-100,15.4590892990673,0,2.21402214022141,-100,-14.0692866326141,"NE","Living","Curitiba","Hyp.","SF","01"
"year6",-0.574856285928521,19.3638170974155,-15.5080213903743,9.10543130990415,12.375,8.28924162257495,10.0278551532033,6.04890604890605,-4.12541254125412,11.0236220472441,-98.1132075471698,-6.89946493945367,-100,-4.59363957597173,-98.1132075471698,6.98862910438225,"NW","Dorm. 1","Curitiba","Hyp.","SF","01"
"year7",-0.550826239359036,21.8986836856801,-17.4386920980926,8.53361198188784,12.5200642054575,6.14186851211073,9.61538461538461,8.65384615384616,-4.4839255499154,12.5,-100,-7.86788399570355,-100,-4.85074626865672,-100,7.89313163352446,"NW","Dorm. 2","Curitiba","Hyp.","SF","01"
"year8",-0.20281404487261,12.4239791485665,-8.47868217054264,3.79423568040862,5.29661016949153,3.28096118299445,2.371072910492,NA,-9.52380952380954,3.90749601275918,-100,-3.51705417207601,-4.54545454545455,-7.0110701107011,-100,3.23387404911598,"NW","Living","Curitiba","Hyp.","SF","01"
"year9",-0.713407134071335,16.9158143194335,-33.6492890995261,8.82800608828006,366.666666666667,4.41501103752759,10.7468123861566,7.91139240506329,-5.74412532637075,12.5,-72.1428571428571,0.89234858553257,NA,-4.80349344978167,-71.7857142857143,-0.290102389078511,"SE","Dorm. 1","Curitiba","Hyp.","SF","01"
"year10",-0.739462657135815,18.021472392638,-35.2112676056338,8.51900393184797,266.666666666667,8.08510638297872,10.7226107226107,6.42054574638844,-6.14973262032085,12.5,-81.3278008298755,0.273273820368009,NA,-5.06912442396314,-81.3278008298755,0.327868852459012,"SE","Dorm. 2","Curitiba","Hyp.","SF","01"
"year11",-0.415669479783342,20.5070422535211,-8.34371108343711,6.40064816690297,5.56227327690447,NA,7.66773162939297,5.62060889929744,-8.07272727272727,6.01023017902814,-90,-4.43621867881549,0,-6.74603174603174,-90.4761904761905,4.5903885680728,"SE","Living","Curitiba","Hyp.","SF","01"
