"","int_conv_he","conv_hge_floor","conv_hge_roof","conv_hge_walls","conv_hge_wall_s","conv_hge_wall_e","conv_hge_wall_n","conv_hge_wall_w","conv_hge_windows","conv_hge_doors","hvac_sens_he","hvac_sens_ce","afn_inf_sens_hge","afn_inf_sens_hle","hvac_total_he","hvac_total_ce","dwel","room","weather","typo","wrap","simp"
"year43",-0.0508130081300929,-3.69442705072009,51.4893617021277,9.37732572562638,9.39167556029882,9.54738330975955,9.33333333333333,9.08304498269896,-4.18679549114332,7.7319587628866,NA,-8.84734579626112,0,-4.08163265306121,NA,8.22554199307705,"NW","Dorm. 2","São Paulo","Hyp.","SF","01"
"year44",-0.0127242651736891,0,18.6152444579411,4.61927102129196,4.30107526881719,5.05780346820809,4.24605334784976,NA,-2.03125,5.47833197056419,NA,-4.83969527844544,0,-0.763358778625951,NA,4.33549869001902,"NW","Living","São Paulo","Hyp.","SF","01"
"year45",0,3.52760736196319,-4.0169133192389,-1.92873488067995,-3.24543610547666,-1.95121951219512,-0.907441016333938,-2.7906976744186,-0.136612021857916,-3.63636363636363,NA,0.352617079889812,0,1.86335403726708,NA,-0.328260220829593,"SE","Dorm. 1","São Paulo","Hyp.","SF","01"
"year46",0,3.67910066428207,-4.23991726990694,-2.46078129806213,-3.81231671554253,-2.97555791710946,-1.18203309692671,-2.58236865538735,-0.282885431400287,-3.55029585798815,NA,0.568060021436222,0,2.01342281879195,NA,-0.513964313421252,"SE","Dorm. 2","São Paulo","Hyp.","SF","01"
"year47",0.0254194204372198,1.71224732461355,-14.6067415730337,-6.50582362728786,-8.24034334763948,NA,-5.68846358320042,-6.53638814016174,-1.54639175257732,-5.0228310502283,NA,3.22421369673628,8.33333333333334,2.11640211640211,NA,-2.86724608043625,"SE","Living","São Paulo","Hyp.","SF","01"
"year48",0,3.5732516590097,-4.21940928270042,-1.9614253023864,-3.23886639676114,-2.7906976744186,-0.906618313689937,-2.20048899755501,-0.136798905608767,-3.61445783132531,NA,0.385377670116714,0,1.86335403726708,NA,-0.347912524850883,"SW","Dorm. 1","São Paulo","Hyp.","SF","01"
"year49",0,3.67910066428207,-4.23991726990694,-2.46078129806213,-3.81231671554253,-2.58467023172906,-1.18203309692671,-2.9723991507431,-0.282885431400287,-3.55029585798815,NA,0.55740165076642,0,2.01342281879195,NA,-0.513964313421252,"SW","Dorm. 2","São Paulo","Hyp.","SF","01"
"year50",0.0254194204372198,1.78316690442225,-14.5235122763213,-6.38828813841291,-8.068669527897,-6.37156270959088,-5.57917109458023,NA,-1.44329896907217,-4.91428571428571,NA,3.14999506270367,8.33333333333334,2.11640211640211,NA,-2.80322072168023,"SW","Living","São Paulo","Hyp.","SF","01"
"year51",-0.0521104742053123,-2.90381125226861,51.6752577319588,8.72175141242938,8.92307692307692,9.76394849785407,9.3625498007968,7.095046854083,-2.81124497991969,5.92105263157896,NA,-7.42769779589758,0,-3.2608695652174,NA,6.78274724024125,"W","Dorm. N","São Paulo","Hyp.","SF","01"
"year52",0,4.30029154518951,-5.69620253164557,-1.29233511586453,-2.29508196721311,-1.3869625520111,-0.172711571675305,-1.875,0.350877192982461,3.06748466257669,NA,-0.135208220659816,NA,1.9108280254777,NA,0.07198560287942,"W","Dorm. S","São Paulo","Hyp.","SF","01"
"year53",0.0131285282919665,0.699481865284971,8.25242718446603,1.43364628266937,0.692041522491349,1.46681334800147,2.21031480241124,1.30807397383852,-1.13895216400911,1.69354838709677,NA,-1.92702643653047,0,1.29870129870131,NA,1.6817346000613,"W","Living","São Paulo","Hyp.","SF","01"
