"","int_conv_he","conv_hge_floor","conv_hge_roof","conv_hge_walls","conv_hge_wall_s","conv_hge_wall_e","conv_hge_wall_n","conv_hge_wall_w","conv_hge_windows","conv_hge_doors","hvac_sens_he","hvac_sens_ce","afn_inf_sens_hge","afn_inf_sens_hle","hvac_total_he","hvac_total_ce","dwel","room","weather","typo","wrap","simp"
"year14",-3.19999999999993,72.9,-13.4,31.6,4.60000000000001,7.29999999999998,12,0,-11.1,4.7,-1.8,-78.0999999999999,0,-1.7,-1.9,4.7,"SW","Living","Curitiba","Hyp.","SF","01"
"year15",-1.69999999999999,30.6,-3,13.9,4.2,5,2.2,2.6,-2.80000000000001,1.5,-7.8,-32.1,-0.1,-0.800000000000001,-7.8,4.06666666666666,"W","Dorm. N","Curitiba","Hyp.","SF","01"
"year16",-2.20000000000005,16.4,-4.2,8,1.1,3.3,2.7,0.899999999999999,-3.8,0.9,-11.6,-2.89999999999998,0,-0.699999999999999,-11.7,0.611111111111114,"W","Dorm. S","Curitiba","Hyp.","SF","01"
"year17",-1.70000000000005,37.4000000000001,-11.3,18.5,3.30000000000001,9.40000000000003,3,3,-8,3.2,-0.5,-34.2999999999997,-0.2,-1.4,-0.5,2.68000000000004,"W","Living","Curitiba","Hyp.","SF","01"
"year18",0.100000000000023,-6,1.20000000000002,-7,-1.69999999999999,-1.19999999999999,-1.09999999999999,-3,1.7,-0.600000000000001,0,7.79999999999995,0,0.0999999999999996,0,-0.877777777777794,"E","Dorm. N","Rio de Janeiro","Hyp.","SF","01"
"year19",0.100000000000023,-18.6,-1.90000000000001,-16,-3.09999999999999,-3.80000000000001,-3.90000000000001,-5.19999999999999,0.800000000000001,-1.3,0,36.3999999999999,0,1.1,0,-4.03333333333333,"E","Dorm. S","Rio de Janeiro","Hyp.","SF","01"
"year20",0.100000000000023,-23.7,-3.20000000000005,-26.2,-3.90000000000001,-5.30000000000001,-4.19999999999999,-12.7,1.7,-7.40000000000001,0,74.5999999999999,0,0.199999999999999,0,-5.1466666666667,"E","Living","Rio de Janeiro","Hyp.","SF","01"
"year21",0.199999999999989,-23.8,-0.400000000000006,-33.2,-13.6,-5.59999999999999,-5.40000000000001,-8.59999999999999,3.6,-4.5,0,56.6000000000001,0,0.199999999999999,0,-4.70000000000002,"NE","Dorm. 1","Rio de Janeiro","Hyp.","SF","01"
"year22",0.199999999999989,-22.3,-1,-35.3000000000001,-10.5,-12.4,-3.80000000000001,-8.70000000000005,3.4,-4.6,0,58.3999999999999,0,0.0999999999999996,0,-4.85833333333332,"NE","Dorm. 2","Rio de Janeiro","Hyp.","SF","01"
"year23",0.799999999999955,-470,-47.2,-227.3,-70.7,0,-51.8,-52.1,5.4,-25.8,0,772.2,0,2,0,-39.355,"NE","Living","Rio de Janeiro","Hyp.","SF","01"
"year24",0.199999999999989,-17.8,-0.199999999999989,-23.1,-11.5,-3.40000000000001,-3.89999999999998,-4.30000000000001,3,-0.600000000000001,0,33.8999999999999,0,0.0999999999999996,0,-2.86666666666667,"NW","Dorm. 1","Rio de Janeiro","Hyp.","SF","01"
"year25",0.100000000000023,-14.7,-0.699999999999989,-22.9,-8.59999999999999,-6.90000000000003,-2.60000000000001,-4.80000000000001,2.7,-0.700000000000003,0,32.1000000000001,0.1,0,0,-2.70833333333331,"NW","Dorm. 2","Rio de Janeiro","Hyp.","SF","01"
"year26",0.200000000000045,-55.5,-11.3000000000001,-49.5999999999999,-17.8,-10.9,-9.10000000000002,0,0,-10.9,0,151.5,0.0999999999999999,0,0,-7.73499999999999,"NW","Living","Rio de Janeiro","Hyp.","SF","01"
"year27",0.199999999999989,-40.4,-5,-40,-7.89999999999999,-8.10000000000002,-17.2,-6.8,1.4,-1.8,0,83.8,0.1,1.5,0,-6.99166666666667,"SE","Dorm. 1","Rio de Janeiro","Hyp.","SF","01"
"year28",0.199999999999989,-42.6,-5.19999999999999,-41.6,-5.5,-10.3,-13.2,-12.5,1.5,-1.9,0,87.8,0.1,1.6,0,-7.34166666666667,"SE","Dorm. 2","Rio de Janeiro","Hyp.","SF","01"
"year29",0.100000000000023,-47.9,-9,-40.5999999999999,-7,0,-15.5,-8.59999999999997,1.2,-9,0,119.9,0.100000000000001,0.6,0,-6.22,"SE","Living","Rio de Janeiro","Hyp.","SF","01"
"year30",0.199999999999989,-40.9,-5,-40.5,-7.99999999999999,-6.90000000000001,-17.3,-8.40000000000001,1.5,-1.8,0,84.8,0.1,1.5,0,-7.06666666666666,"SW","Dorm. 1","Rio de Janeiro","Hyp.","SF","01"
"year31",0.199999999999989,-42.6,-5.19999999999999,-41.5,-5.5,-12.5,-13.3,-10.3,1.5,-1.9,0,87.9000000000001,0.1,1.6,0,-7.34166666666667,"SW","Dorm. 2","Rio de Janeiro","Hyp.","SF","01"
"year32",0.100000000000023,-48,-9,-40.8,-7,-8.59999999999997,-15.5,0,1.1,-9.09999999999999,0,120.2,0.100000000000001,0.6,0,-6.24000000000001,"SW","Living","Rio de Janeiro","Hyp.","SF","01"
"year33",0.100000000000023,-8.5,0.799999999999983,-8.39999999999998,-1.90000000000001,-3.20000000000002,-1.5,-1.90000000000001,1.8,-0.399999999999999,0,10.7,0.0999999999999999,0.0999999999999996,0,-1.21111111111108,"W","Dorm. N","Rio de Janeiro","Hyp.","SF","01"
"year34",0.100000000000023,-21.6,-2.09999999999999,-17.8,-3.5,-5.80000000000001,-4.19999999999999,-4.40000000000001,0.899999999999999,-1.1,0,40,0,1.2,0,-4.45555555555558,"W","Dorm. S","Rio de Janeiro","Hyp.","SF","01"
"year35",0.100000000000023,-60.5,-9.09999999999997,-43.3999999999999,-7,-18.3,-7.39999999999998,-10.5,-0.200000000000003,-10,0,143.6,0,-0.0999999999999996,0,-9.70666666666671,"W","Living","Rio de Janeiro","Hyp.","SF","01"
"year36",-0.899999999999977,23.3,-0.100000000000001,10.7,3.10000000000001,2.3,2,3.2,-0.899999999999999,0.999999999999998,-0.8,-33.8,0,-0.0999999999999979,-0.8,4.12222222222222,"E","Dorm. N","São Paulo","Hyp.","SF","01"
"year37",-1.5,9,-3.2,2.30000000000001,0.0999999999999979,-0.100000000000001,1,1.3,-2.2,0.199999999999999,-1.3,-1.89999999999998,0,-0.900000000000006,-1.3,0.422222222222217,"E","Dorm. S","São Paulo","Hyp.","SF","01"
"year38",-0.399999999999977,44.5999999999999,-3.40000000000001,20.2,3.80000000000001,4.80000000000001,3.60000000000002,8,-3,2.40000000000001,-0.1,-56.3000000000002,0,-1.3,-0.1,3.96000000000001,"E","Living","São Paulo","Hyp.","SF","01"
"year39",-1,28.1,-0.899999999999999,6,3.80000000000001,2.2,1.39999999999999,-1.39999999999999,-1.10000000000001,-2.4,-1.3,-26.0999999999999,0,0.0999999999999979,-1.3,2.57499999999999,"NE","Dorm. 1","São Paulo","Hyp.","SF","01"
"year40",-0.899999999999977,31.7,-1.2,5.80000000000001,3.10000000000001,-1.69999999999999,0.899999999999999,3.5,-1.10000000000001,-2.3,-1.3,-29,0,0,-1.3,2.81666666666666,"NE","Dorm. 2","São Paulo","Hyp.","SF","01"
"year41",0.199999999999932,-312.3,-32.9,-134,-38.3,0,-33.3,-31.4,0.399999999999999,-10,0,475.8,0,1.3,0,-24.445,"NE","Living","São Paulo","Hyp.","SF","01"
"year42",-1.10000000000002,33.4,-1.40000000000001,14.7,5.5,3.2,2.59999999999999,3.3,-1.7,1.1,-1.4,-45.3000000000002,0,-0.199999999999999,-1.4,4.11666666666667,"NW","Dorm. 1","São Paulo","Hyp.","SF","01"
"year43",-1.10000000000002,38.5,-1.5,16.5,4.60000000000001,4.80000000000001,1.9,5.20000000000002,-1.80000000000001,1.1,-1.3,-51.7,0,-0.0999999999999979,-1.3,4.65833333333335,"NW","Dorm. 2","São Paulo","Hyp.","SF","01"
"year44",-0.300000000000068,52.5,-10.7,14.5999999999999,5.89999999999998,3.40000000000003,1.90000000000001,0,-6.3,1.30000000000001,0,-48.0999999999999,0,-0.599999999999998,0,2.33500000000001,"NW","Living","São Paulo","Hyp.","SF","01"
"year45",-2,6.69999999999999,-6.4,-2.59999999999997,-1.4,-0.700000000000003,-0.399999999999991,-0.200000000000003,-4,0,-2.2,12.1,-0.1,-1.3,-2.2,-0.824999999999989,"SE","Dorm. 1","São Paulo","Hyp.","SF","01"
"year46",-2,6.79999999999998,-6.4,-2.10000000000002,-1,-0.300000000000011,-0.299999999999997,-0.600000000000009,-3.89999999999999,0,-1.9,11.1,-0.1,-1.2,-1.9,-0.724999999999994,"SE","Dorm. 2","São Paulo","Hyp.","SF","01"
"year47",-0.800000000000068,42.2,-6,18.5,3.19999999999999,0,6.40000000000001,4.29999999999998,-5.39999999999999,2,-0.2,-45,0,-1.3,-0.2,2.59999999999999,"SE","Living","São Paulo","Hyp.","SF","01"
"year48",-2,6.40000000000001,-6.4,-2.89999999999998,-1.4,-0.200000000000003,-0.399999999999991,-0.799999999999997,-3.89999999999999,0,-2.2,12.8000000000001,-0.1,-1.3,-2.2,-0.883333333333326,"SW","Dorm. 1","São Paulo","Hyp.","SF","01"
"year49",-2,6.79999999999998,-6.4,-2.10000000000002,-1,-0.600000000000009,-0.199999999999989,-0.300000000000011,-3.89999999999999,0,-1.9,11.1,-0.1,-1.2,-1.9,-0.716666666666669,"SW","Dorm. 2","São Paulo","Hyp.","SF","01"
"year50",-0.800000000000068,42.1,-6,18.4,3.19999999999999,4.40000000000001,6.40000000000001,0,-5.3,2,-0.2,-44.8000000000002,0,-1.4,-0.2,2.57999999999998,"SW","Living","São Paulo","Hyp.","SF","01"
"year51",-0.900000000000034,21.7,-0.299999999999997,10.1,3,3.3,1.7,2.09999999999999,-0.899999999999999,1.2,-0.8,-32.2,0,0,-0.8,3.96666666666667,"W","Dorm. N","São Paulo","Hyp.","SF","01"
"year52",-1.39999999999998,7.19999999999999,-3.3,1,-0.100000000000001,0.799999999999997,0.800000000000004,-0.5,-2.2,0.399999999999999,-1.2,0.400000000000091,0,-0.799999999999997,-1.2,0.166666666666657,"W","Dorm. S","São Paulo","Hyp.","SF","01"
"year53",-0.300000000000068,18.9,-7.60000000000002,8.60000000000002,1.69999999999999,4.09999999999997,1.29999999999998,1.40000000000003,-4.5,0.599999999999994,-0.1,-10.7000000000003,0,-0.4,-0.1,0.840000000000003,"W","Living","São Paulo","Hyp.","SF","01"
