"","val","var","sim","dwel","room","weather"
"72",404,"int_conv_he","Simp.","W","Dorm. S","Curitiba"
"73",770.1,"int_conv_he","Simp.","W","Living","Curitiba"
"74",382.8,"int_conv_he","Simp.","E","Dorm. N","Rio de Janeiro"
"75",383.6,"int_conv_he","Simp.","E","Dorm. S","Rio de Janeiro"
"76",760.8,"int_conv_he","Simp.","E","Living","Rio de Janeiro"
"77",392.4,"int_conv_he","Simp.","NE","Dorm. 1","Rio de Janeiro"
"78",392.3,"int_conv_he","Simp.","NE","Dorm. 2","Rio de Janeiro"
"79",785.2,"int_conv_he","Simp.","NE","Living","Rio de Janeiro"
"80",392.4,"int_conv_he","Simp.","NW","Dorm. 1","Rio de Janeiro"
"81",392.3,"int_conv_he","Simp.","NW","Dorm. 2","Rio de Janeiro"
"82",785.2,"int_conv_he","Simp.","NW","Living","Rio de Janeiro"
"83",393.1,"int_conv_he","Simp.","SE","Dorm. 1","Rio de Janeiro"
"84",393,"int_conv_he","Simp.","SE","Dorm. 2","Rio de Janeiro"
"85",786.3,"int_conv_he","Simp.","SE","Living","Rio de Janeiro"
"86",393.1,"int_conv_he","Simp.","SW","Dorm. 1","Rio de Janeiro"
"87",393,"int_conv_he","Simp.","SW","Dorm. 2","Rio de Janeiro"
"88",786.3,"int_conv_he","Simp.","SW","Living","Rio de Janeiro"
"89",382.7,"int_conv_he","Simp.","W","Dorm. N","Rio de Janeiro"
"90",383.5,"int_conv_he","Simp.","W","Dorm. S","Rio de Janeiro"
"91",761.2,"int_conv_he","Simp.","W","Living","Rio de Janeiro"
"92",391.1,"int_conv_he","Simp.","E","Dorm. N","São Paulo"
"93",395.4,"int_conv_he","Simp.","E","Dorm. S","São Paulo"
"94",764.3,"int_conv_he","Simp.","E","Living","São Paulo"
"95",398.2,"int_conv_he","Simp.","NE","Dorm. 1","São Paulo"
"96",396.8,"int_conv_he","Simp.","NE","Dorm. 2","São Paulo"
"97",787.8,"int_conv_he","Simp.","NE","Living","São Paulo"
"98",398.2,"int_conv_he","Simp.","NW","Dorm. 1","São Paulo"
"99",396.8,"int_conv_he","Simp.","NW","Dorm. 2","São Paulo"
"100",787.8,"int_conv_he","Simp.","NW","Living","São Paulo"
"101",403,"int_conv_he","Simp.","SE","Dorm. 1","São Paulo"
"102",401.4,"int_conv_he","Simp.","SE","Dorm. 2","São Paulo"
"103",790.5,"int_conv_he","Simp.","SE","Living","São Paulo"
"104",402.9,"int_conv_he","Simp.","SW","Dorm. 1","São Paulo"
"105",401.4,"int_conv_he","Simp.","SW","Dorm. 2","São Paulo"
"106",790.5,"int_conv_he","Simp.","SW","Living","São Paulo"
"107",390.5,"int_conv_he","Simp.","W","Dorm. N","São Paulo"
"108",394.5,"int_conv_he","Simp.","W","Dorm. S","São Paulo"
"109",764.3,"int_conv_he","Simp.","W","Living","São Paulo"
"110",114.5,"conv_hge_floor","Base","E","Dorm. N","Curitiba"
"111",51.8,"conv_hge_floor","Base","E","Dorm. S","Curitiba"
"112",320,"conv_hge_floor","Base","E","Living","Curitiba"
"113",195.5,"conv_hge_floor","Base","NE","Dorm. 1","Curitiba"
"114",210.4,"conv_hge_floor","Base","NE","Dorm. 2","Curitiba"
"115",282.8,"conv_hge_floor","Base","NE","Living","Curitiba"
"116",203.5,"conv_hge_floor","Base","NW","Dorm. 1","Curitiba"
"117",217.4,"conv_hge_floor","Base","NW","Dorm. 2","Curitiba"
"118",595.1,"conv_hge_floor","Base","NW","Living","Curitiba"
"119",93.6,"conv_hge_floor","Base","SE","Dorm. 1","Curitiba"
"120",105.3,"conv_hge_floor","Base","SE","Dorm. 2","Curitiba"
"121",300.6,"conv_hge_floor","Base","SE","Living","Curitiba"
"122",95.6,"conv_hge_floor","Base","SW","Dorm. 1","Curitiba"
"123",105.4,"conv_hge_floor","Base","SW","Dorm. 2","Curitiba"
"124",301.1,"conv_hge_floor","Base","SW","Living","Curitiba"
"125",132.1,"conv_hge_floor","Base","W","Dorm. N","Curitiba"
"126",65.4,"conv_hge_floor","Base","W","Dorm. S","Curitiba"
"127",434.9,"conv_hge_floor","Base","W","Living","Curitiba"
"128",334.7,"conv_hge_floor","Base","E","Dorm. N","Rio de Janeiro"
"129",233.4,"conv_hge_floor","Base","E","Dorm. S","Rio de Janeiro"
"130",706.9,"conv_hge_floor","Base","E","Living","Rio de Janeiro"
"131",473.1,"conv_hge_floor","Base","NE","Dorm. 1","Rio de Janeiro"
"132",465.6,"conv_hge_floor","Base","NE","Dorm. 2","Rio de Janeiro"
"133",693.7,"conv_hge_floor","Base","NE","Living","Rio de Janeiro"
"134",479.8,"conv_hge_floor","Base","NW","Dorm. 1","Rio de Janeiro"
"135",474.9,"conv_hge_floor","Base","NW","Dorm. 2","Rio de Janeiro"
"136",1077.3,"conv_hge_floor","Base","NW","Living","Rio de Janeiro"
"137",313.5,"conv_hge_floor","Base","SE","Dorm. 1","Rio de Janeiro"
"138",306.3,"conv_hge_floor","Base","SE","Dorm. 2","Rio de Janeiro"
"139",659.1,"conv_hge_floor","Base","SE","Living","Rio de Janeiro"
"140",312.4,"conv_hge_floor","Base","SW","Dorm. 1","Rio de Janeiro"
"141",306.3,"conv_hge_floor","Base","SW","Dorm. 2","Rio de Janeiro"
"142",658.8,"conv_hge_floor","Base","SW","Living","Rio de Janeiro"
"143",345.6,"conv_hge_floor","Base","W","Dorm. N","Rio de Janeiro"
"144",244.5,"conv_hge_floor","Base","W","Dorm. S","Rio de Janeiro"
"145",783,"conv_hge_floor","Base","W","Living","Rio de Janeiro"
"146",191.3,"conv_hge_floor","Base","E","Dorm. N","São Paulo"
"147",119.8,"conv_hge_floor","Base","E","Dorm. S","São Paulo"
"148",474.2,"conv_hge_floor","Base","E","Living","São Paulo"
"149",289.9,"conv_hge_floor","Base","NE","Dorm. 1","São Paulo"
"150",296.6,"conv_hge_floor","Base","NE","Dorm. 2","São Paulo"
"151",434.6,"conv_hge_floor","Base","NE","Living","São Paulo"
"152",295.7,"conv_hge_floor","Base","NW","Dorm. 1","São Paulo"
"153",304.3,"conv_hge_floor","Base","NW","Dorm. 2","São Paulo"
"154",765.4,"conv_hge_floor","Base","NW","Living","São Paulo"
"155",173.8,"conv_hge_floor","Base","SE","Dorm. 1","São Paulo"
"156",178.3,"conv_hge_floor","Base","SE","Dorm. 2","São Paulo"
"157",433.2,"conv_hge_floor","Base","SE","Living","São Paulo"
"158",173.2,"conv_hge_floor","Base","SW","Dorm. 1","São Paulo"
"159",178.3,"conv_hge_floor","Base","SW","Dorm. 2","São Paulo"
"160",433.1,"conv_hge_floor","Base","SW","Living","São Paulo"
"161",200.6,"conv_hge_floor","Base","W","Dorm. N","São Paulo"
"162",127.1,"conv_hge_floor","Base","W","Dorm. S","São Paulo"
"163",526.9,"conv_hge_floor","Base","W","Living","São Paulo"
"164",118.5,"conv_hge_floor","Simp.","E","Dorm. N","Curitiba"
"165",49.5,"conv_hge_floor","Simp.","E","Dorm. S","Curitiba"
"166",311.5,"conv_hge_floor","Simp.","E","Living","Curitiba"
"167",201,"conv_hge_floor","Simp.","NE","Dorm. 1","Curitiba"
"168",209.2,"conv_hge_floor","Simp.","NE","Dorm. 2","Curitiba"
"169",579,"conv_hge_floor","Simp.","NE","Living","Curitiba"
"170",202.8,"conv_hge_floor","Simp.","NW","Dorm. 1","Curitiba"
"171",209.2,"conv_hge_floor","Simp.","NW","Dorm. 2","Curitiba"
"172",578.9,"conv_hge_floor","Simp.","NW","Living","Curitiba"
"173",90.6,"conv_hge_floor","Simp.","SE","Dorm. 1","Curitiba"
"174",99.5,"conv_hge_floor","Simp.","SE","Dorm. 2","Curitiba"
"175",277.7,"conv_hge_floor","Simp.","SE","Living","Curitiba"
"176",92,"conv_hge_floor","Simp.","SW","Dorm. 1","Curitiba"
"177",99.6,"conv_hge_floor","Simp.","SW","Dorm. 2","Curitiba"
"178",278,"conv_hge_floor","Simp.","SW","Living","Curitiba"
"179",132.2,"conv_hge_floor","Simp.","W","Dorm. N","Curitiba"
"180",60.7,"conv_hge_floor","Simp.","W","Dorm. S","Curitiba"
"181",445.2,"conv_hge_floor","Simp.","W","Living","Curitiba"
"182",350.1,"conv_hge_floor","Simp.","E","Dorm. N","Rio de Janeiro"
"183",241.9,"conv_hge_floor","Simp.","E","Dorm. S","Rio de Janeiro"
"184",746.7,"conv_hge_floor","Simp.","E","Living","Rio de Janeiro"
"185",516.1,"conv_hge_floor","Simp.","NE","Dorm. 1","Rio de Janeiro"
"186",510.9,"conv_hge_floor","Simp.","NE","Dorm. 2","Rio de Janeiro"
"187",1152.5,"conv_hge_floor","Simp.","NE","Living","Rio de Janeiro"
"188",515.5,"conv_hge_floor","Simp.","NW","Dorm. 1","Rio de Janeiro"
"189",510.7,"conv_hge_floor","Simp.","NW","Dorm. 2","Rio de Janeiro"
"190",1152,"conv_hge_floor","Simp.","NW","Living","Rio de Janeiro"
"191",343.6,"conv_hge_floor","Simp.","SE","Dorm. 1","Rio de Janeiro"
"192",341.4,"conv_hge_floor","Simp.","SE","Dorm. 2","Rio de Janeiro"
"193",709.7,"conv_hge_floor","Simp.","SE","Living","Rio de Janeiro"
"194",342.9,"conv_hge_floor","Simp.","SW","Dorm. 1","Rio de Janeiro"
"195",341.4,"conv_hge_floor","Simp.","SW","Dorm. 2","Rio de Janeiro"
"196",709.6,"conv_hge_floor","Simp.","SW","Living","Rio de Janeiro"
"197",359.7,"conv_hge_floor","Simp.","W","Dorm. N","Rio de Janeiro"
"198",252.8,"conv_hge_floor","Simp.","W","Dorm. S","Rio de Janeiro"
"199",845.4,"conv_hge_floor","Simp.","W","Living","Rio de Janeiro"
"200",194.3,"conv_hge_floor","Simp.","E","Dorm. N","São Paulo"
"201",117.7,"conv_hge_floor","Simp.","E","Dorm. S","São Paulo"
"202",472.4,"conv_hge_floor","Simp.","E","Living","São Paulo"
"203",300.3,"conv_hge_floor","Simp.","NE","Dorm. 1","São Paulo"
"204",303.4,"conv_hge_floor","Simp.","NE","Dorm. 2","São Paulo"
"205",764.5,"conv_hge_floor","Simp.","NE","Living","São Paulo"
"206",300.2,"conv_hge_floor","Simp.","NW","Dorm. 1","São Paulo"
"207",303.4,"conv_hge_floor","Simp.","NW","Dorm. 2","São Paulo"
"208",764.2,"conv_hge_floor","Simp.","NW","Living","São Paulo"
"209",175.9,"conv_hge_floor","Simp.","SE","Dorm. 1","São Paulo"
"210",180,"conv_hge_floor","Simp.","SE","Dorm. 2","São Paulo"
"211",422.8,"conv_hge_floor","Simp.","SE","Living","São Paulo"
"212",175.6,"conv_hge_floor","Simp.","SW","Dorm. 1","São Paulo"
"213",180,"conv_hge_floor","Simp.","SW","Dorm. 2","São Paulo"
"214",422.7,"conv_hge_floor","Simp.","SW","Living","São Paulo"
"215",202.1,"conv_hge_floor","Simp.","W","Dorm. N","São Paulo"
"216",124.4,"conv_hge_floor","Simp.","W","Dorm. S","São Paulo"
"217",539.5,"conv_hge_floor","Simp.","W","Living","São Paulo"
"218",-11.8,"conv_hge_roof","Base","E","Dorm. N","Curitiba"
"219",-10.8,"conv_hge_roof","Base","E","Dorm. S","Curitiba"
"220",114.6,"conv_hge_roof","Base","E","Living","Curitiba"
"221",-8.5,"conv_hge_roof","Base","NE","Dorm. 1","Curitiba"
"222",-8.9,"conv_hge_roof","Base","NE","Dorm. 2","Curitiba"
"223",162.3,"conv_hge_roof","Base","NE","Living","Curitiba"
"224",-8.8,"conv_hge_roof","Base","NW","Dorm. 1","Curitiba"
"225",-9.2,"conv_hge_roof","Base","NW","Dorm. 2","Curitiba"
"226",175.9,"conv_hge_roof","Base","NW","Living","Curitiba"
"227",-5.6,"conv_hge_roof","Base","SE","Dorm. 1","Curitiba"
"228",-8.4,"conv_hge_roof","Base","SE","Dorm. 2","Curitiba"
"229",135.2,"conv_hge_roof","Base","SE","Living","Curitiba"
"230",-5.6,"conv_hge_roof","Base","SW","Dorm. 1","Curitiba"
"231",-8.4,"conv_hge_roof","Base","SW","Dorm. 2","Curitiba"
"232",135.2,"conv_hge_roof","Base","SW","Living","Curitiba"
"233",-9.7,"conv_hge_roof","Base","W","Dorm. N","Curitiba"
"234",-10.1,"conv_hge_roof","Base","W","Dorm. S","Curitiba"
"235",143.6,"conv_hge_roof","Base","W","Living","Curitiba"
"236",176.6,"conv_hge_roof","Base","E","Dorm. N","Rio de Janeiro"
"237",166.1,"conv_hge_roof","Base","E","Dorm. S","Rio de Janeiro"
"238",462.3,"conv_hge_roof","Base","E","Living","Rio de Janeiro"
"239",254.7,"conv_hge_roof","Base","NE","Dorm. 1","Rio de Janeiro"
"240",257.4,"conv_hge_roof","Base","NE","Dorm. 2","Rio de Janeiro"
"241",619.1,"conv_hge_roof","Base","NE","Living","Rio de Janeiro"
"242",256.4,"conv_hge_roof","Base","NW","Dorm. 1","Rio de Janeiro"
"243",258.9,"conv_hge_roof","Base","NW","Dorm. 2","Rio de Janeiro"
"244",647.3,"conv_hge_roof","Base","NW","Living","Rio de Janeiro"
"245",239.3,"conv_hge_roof","Base","SE","Dorm. 1","Rio de Janeiro"
"246",240,"conv_hge_roof","Base","SE","Dorm. 2","Rio de Janeiro"
"247",564.5,"conv_hge_roof","Base","SE","Living","Rio de Janeiro"
"248",239.9,"conv_hge_roof","Base","SW","Dorm. 1","Rio de Janeiro"
"249",240,"conv_hge_roof","Base","SW","Dorm. 2","Rio de Janeiro"
"250",564.4,"conv_hge_roof","Base","SW","Living","Rio de Janeiro"
"251",183.8,"conv_hge_roof","Base","W","Dorm. N","Rio de Janeiro"
"252",171.7,"conv_hge_roof","Base","W","Dorm. S","Rio de Janeiro"
"253",489.5,"conv_hge_roof","Base","W","Living","Rio de Janeiro"
"254",44.1,"conv_hge_roof","Base","E","Dorm. N","São Paulo"
"255",44.1,"conv_hge_roof","Base","E","Dorm. S","São Paulo"
"256",222.6,"conv_hge_roof","Base","E","Living","São Paulo"
"257",71.4,"conv_hge_roof","Base","NE","Dorm. 1","São Paulo"
"258",73.1,"conv_hge_roof","Base","NE","Dorm. 2","São Paulo"
"259",302.8,"conv_hge_roof","Base","NE","Living","São Paulo"
"260",71.8,"conv_hge_roof","Base","NW","Dorm. 1","São Paulo"
"261",73.7,"conv_hge_roof","Base","NW","Dorm. 2","São Paulo"
"262",319.9,"conv_hge_roof","Base","NW","Living","São Paulo"
"263",70.4,"conv_hge_roof","Base","SE","Dorm. 1","São Paulo"
"264",68.3,"conv_hge_roof","Base","SE","Dorm. 2","São Paulo"
"265",265.7,"conv_hge_roof","Base","SE","Living","São Paulo"
"266",70.6,"conv_hge_roof","Base","SW","Dorm. 1","São Paulo"
"267",68.3,"conv_hge_roof","Base","SW","Dorm. 2","São Paulo"
"268",265.7,"conv_hge_roof","Base","SW","Living","São Paulo"
"269",49.3,"conv_hge_roof","Base","W","Dorm. N","São Paulo"
"270",47.5,"conv_hge_roof","Base","W","Dorm. S","São Paulo"
"271",244.6,"conv_hge_roof","Base","W","Living","São Paulo"
"272",-11.5,"conv_hge_roof","Simp.","E","Dorm. N","Curitiba"
"273",-10.5,"conv_hge_roof","Simp.","E","Dorm. S","Curitiba"
"274",119.2,"conv_hge_roof","Simp.","E","Living","Curitiba"
"275",-6.7,"conv_hge_roof","Simp.","NE","Dorm. 1","Curitiba"
"276",-6,"conv_hge_roof","Simp.","NE","Dorm. 2","Curitiba"
"277",186.7,"conv_hge_roof","Simp.","NE","Living","Curitiba"
"278",-6.3,"conv_hge_roof","Simp.","NW","Dorm. 1","Curitiba"
"279",-6,"conv_hge_roof","Simp.","NW","Dorm. 2","Curitiba"
"280",186.6,"conv_hge_roof","Simp.","NW","Living","Curitiba"
"281",-3.3,"conv_hge_roof","Simp.","SE","Dorm. 1","Curitiba"
"282",-5.3,"conv_hge_roof","Simp.","SE","Dorm. 2","Curitiba"
"283",142.5,"conv_hge_roof","Simp.","SE","Living","Curitiba"
"284",-3.2,"conv_hge_roof","Simp.","SW","Dorm. 1","Curitiba"
"285",-5.3,"conv_hge_roof","Simp.","SW","Dorm. 2","Curitiba"
"286",142.5,"conv_hge_roof","Simp.","SW","Living","Curitiba"
"287",-9.1,"conv_hge_roof","Simp.","W","Dorm. N","Curitiba"
"288",-9.6,"conv_hge_roof","Simp.","W","Dorm. S","Curitiba"
"289",150,"conv_hge_roof","Simp.","W","Living","Curitiba"
"290",177,"conv_hge_roof","Simp.","E","Dorm. N","Rio de Janeiro"
"291",167.2,"conv_hge_roof","Simp.","E","Dorm. S","Rio de Janeiro"
"292",466.6,"conv_hge_roof","Simp.","E","Living","Rio de Janeiro"
"293",259,"conv_hge_roof","Simp.","NE","Dorm. 1","Rio de Janeiro"
"294",262.9,"conv_hge_roof","Simp.","NE","Dorm. 2","Rio de Janeiro"
"295",659.5,"conv_hge_roof","Simp.","NE","Living","Rio de Janeiro"
"296",259.4,"conv_hge_roof","Simp.","NW","Dorm. 1","Rio de Janeiro"
"297",262.9,"conv_hge_roof","Simp.","NW","Dorm. 2","Rio de Janeiro"
"298",659.2,"conv_hge_roof","Simp.","NW","Living","Rio de Janeiro"
"299",243.7,"conv_hge_roof","Simp.","SE","Dorm. 1","Rio de Janeiro"
"300",244.9,"conv_hge_roof","Simp.","SE","Dorm. 2","Rio de Janeiro"
"301",573.1,"conv_hge_roof","Simp.","SE","Living","Rio de Janeiro"
"302",244.4,"conv_hge_roof","Simp.","SW","Dorm. 1","Rio de Janeiro"
"303",244.9,"conv_hge_roof","Simp.","SW","Dorm. 2","Rio de Janeiro"
"304",573,"conv_hge_roof","Simp.","SW","Living","Rio de Janeiro"
"305",184.6,"conv_hge_roof","Simp.","W","Dorm. N","Rio de Janeiro"
"306",173.1,"conv_hge_roof","Simp.","W","Dorm. S","Rio de Janeiro"
"307",497.1,"conv_hge_roof","Simp.","W","Living","Rio de Janeiro"
"308",44.5,"conv_hge_roof","Simp.","E","Dorm. N","São Paulo"
"309",45,"conv_hge_roof","Simp.","E","Dorm. S","São Paulo"
"310",225.2,"conv_hge_roof","Simp.","E","Living","São Paulo"
"311",73.6,"conv_hge_roof","Simp.","NE","Dorm. 1","São Paulo"
"312",76,"conv_hge_roof","Simp.","NE","Dorm. 2","São Paulo"
"313",328.5,"conv_hge_roof","Simp.","NE","Living","São Paulo"
"314",74,"conv_hge_roof","Simp.","NW","Dorm. 1","São Paulo"
"315",76,"conv_hge_roof","Simp.","NW","Dorm. 2","São Paulo"
"316",328.3,"conv_hge_roof","Simp.","NW","Living","São Paulo"
"317",73.8,"conv_hge_roof","Simp.","SE","Dorm. 1","São Paulo"
"318",72.5,"conv_hge_roof","Simp.","SE","Dorm. 2","São Paulo"
"319",271.5,"conv_hge_roof","Simp.","SE","Living","São Paulo"
"320",74.1,"conv_hge_roof","Simp.","SW","Dorm. 1","São Paulo"
"321",72.5,"conv_hge_roof","Simp.","SW","Dorm. 2","São Paulo"
"322",271.5,"conv_hge_roof","Simp.","SW","Living","São Paulo"
"323",49.8,"conv_hge_roof","Simp.","W","Dorm. N","São Paulo"
"324",48.5,"conv_hge_roof","Simp.","W","Dorm. S","São Paulo"
"325",249.8,"conv_hge_roof","Simp.","W","Living","São Paulo"
"326",-114.8,"conv_hge_walls","Base","E","Dorm. N","Curitiba"
"327",-162.3,"conv_hge_walls","Base","E","Dorm. S","Curitiba"
"328",252,"conv_hge_walls","Base","E","Living","Curitiba"
"329",32.5,"conv_hge_walls","Base","NE","Dorm. 1","Curitiba"
"330",120.2,"conv_hge_walls","Base","NE","Dorm. 2","Curitiba"
"331",488.4,"conv_hge_walls","Base","NE","Living","Curitiba"
"332",50.2,"conv_hge_walls","Base","NW","Dorm. 1","Curitiba"
"333",131.3,"conv_hge_walls","Base","NW","Dorm. 2","Curitiba"
"334",484.4,"conv_hge_walls","Base","NW","Living","Curitiba"
"335",-32.3,"conv_hge_walls","Base","SE","Dorm. 1","Curitiba"
"336",35,"conv_hge_walls","Base","SE","Dorm. 2","Curitiba"
"337",206.3,"conv_hge_walls","Base","SE","Living","Curitiba"
"338",-24.3,"conv_hge_walls","Base","SW","Dorm. 1","Curitiba"
"339",35.1,"conv_hge_walls","Base","SW","Dorm. 2","Curitiba"
"340",207.1,"conv_hge_walls","Base","SW","Living","Curitiba"
"341",-54.7,"conv_hge_walls","Base","W","Dorm. N","Curitiba"
"342",-106.1,"conv_hge_walls","Base","W","Dorm. S","Curitiba"
"343",435.1,"conv_hge_walls","Base","W","Living","Curitiba"
"344",713.4,"conv_hge_walls","Base","E","Dorm. N","Rio de Janeiro"
"345",581.8,"conv_hge_walls","Base","E","Dorm. S","Rio de Janeiro"
"346",1309.4,"conv_hge_walls","Base","E","Living","Rio de Janeiro"
"347",959.4,"conv_hge_walls","Base","NE","Dorm. 1","Rio de Janeiro"
"348",989.1,"conv_hge_walls","Base","NE","Dorm. 2","Rio de Janeiro"
"349",1598.5,"conv_hge_walls","Base","NE","Living","Rio de Janeiro"
"350",976.5,"conv_hge_walls","Base","NW","Dorm. 1","Rio de Janeiro"
"351",1009.4,"conv_hge_walls","Base","NW","Dorm. 2","Rio de Janeiro"
"352",1639.8,"conv_hge_walls","Base","NW","Living","Rio de Janeiro"
"353",768.9,"conv_hge_walls","Base","SE","Dorm. 1","Rio de Janeiro"
"354",774.3,"conv_hge_walls","Base","SE","Dorm. 2","Rio de Janeiro"
"355",1169.7,"conv_hge_walls","Base","SE","Living","Rio de Janeiro"
"356",768.5,"conv_hge_walls","Base","SW","Dorm. 1","Rio de Janeiro"
"357",774.3,"conv_hge_walls","Base","SW","Dorm. 2","Rio de Janeiro"
"358",1168.8,"conv_hge_walls","Base","SW","Living","Rio de Janeiro"
"359",754.7,"conv_hge_walls","Base","W","Dorm. N","Rio de Janeiro"
"360",620,"conv_hge_walls","Base","W","Dorm. S","Rio de Janeiro"
"361",1467.5,"conv_hge_walls","Base","W","Living","Rio de Janeiro"
"362",189.5,"conv_hge_walls","Base","E","Dorm. N","São Paulo"
"363",126.2,"conv_hge_walls","Base","E","Dorm. S","São Paulo"
"364",654.8,"conv_hge_walls","Base","E","Living","São Paulo"
"365",356.4,"conv_hge_walls","Base","NE","Dorm. 1","São Paulo"
"366",421.3,"conv_hge_walls","Base","NE","Dorm. 2","São Paulo"
"367",880.2,"conv_hge_walls","Base","NE","Living","São Paulo"
"368",369.1,"conv_hge_walls","Base","NW","Dorm. 1","São Paulo"
"369",436.2,"conv_hge_walls","Base","NW","Dorm. 2","São Paulo"
"370",895.2,"conv_hge_walls","Base","NW","Living","São Paulo"
"371",259.7,"conv_hge_walls","Base","SE","Dorm. 1","São Paulo"
"372",299.2,"conv_hge_walls","Base","SE","Dorm. 2","São Paulo"
"373",558.3,"conv_hge_walls","Base","SE","Living","São Paulo"
"374",260,"conv_hge_walls","Base","SW","Dorm. 1","São Paulo"
