"seed","storey","area","ratio","height","azimuth","shell_wall","abs_wall","shell_roof","abs_roof","wwr_liv","wwr_dorm","u_window","shgc","open_factor","blind","balcony","facade","mirror","epw","targ"
2,3,136.841796875,0.557978515625,2.77884765625,237.86015625,4,0.64122265625,4,0.21831640625,0.43951953125,0.32008203125,3.567423828125,0.7593857421875,0.713857421875,1,0.720390625,2,0,330,67.5098934550989
2,3,136.841796875,0.871806640625,2.91087890625,237.86015625,4,0.64122265625,4,0.21831640625,0.43951953125,0.32008203125,3.567423828125,0.7593857421875,0.713857421875,1,0.720390625,2,0,330,67.0540334855403
2,3,136.841796875,0.871806640625,2.77884765625,224.33203125,4,0.64122265625,4,0.21831640625,0.43951953125,0.32008203125,3.567423828125,0.7593857421875,0.713857421875,1,0.720390625,2,0,330,67.7831050228311
2,3,136.841796875,0.871806640625,2.77884765625,237.86015625,4,0.66133203125,4,0.21831640625,0.43951953125,0.32008203125,3.567423828125,0.7593857421875,0.713857421875,1,0.720390625,2,0,330,67.1990106544901
2,3,136.841796875,0.871806640625,2.77884765625,237.86015625,4,0.64122265625,4,0.75669921875,0.43951953125,0.32008203125,3.567423828125,0.7593857421875,0.713857421875,1,0.720390625,2,0,330,69.0658295281583
2,3,136.841796875,0.871806640625,2.77884765625,237.86015625,4,0.64122265625,4,0.21831640625,0.71373828125,0.32008203125,3.567423828125,0.7593857421875,0.713857421875,1,0.720390625,2,0,330,67.2412480974125
2,3,136.841796875,0.871806640625,2.77884765625,237.86015625,4,0.64122265625,4,0.21831640625,0.43951953125,0.21862109375,3.567423828125,0.7593857421875,0.713857421875,1,0.720390625,2,0,330,66.2751141552511
2,3,136.841796875,0.871806640625,2.77884765625,237.86015625,4,0.64122265625,4,0.21831640625,0.43951953125,0.32008203125,3.234603515625,0.7593857421875,0.713857421875,1,0.720390625,2,0,330,67.2138508371385
2,3,136.841796875,0.871806640625,2.77884765625,237.86015625,4,0.64122265625,4,0.21831640625,0.43951953125,0.32008203125,3.567423828125,0.5738818359375,0.713857421875,1,0.720390625,2,0,330,65.8588280060883
2,3,136.841796875,0.871806640625,2.77884765625,237.86015625,4,0.64122265625,4,0.21831640625,0.43951953125,0.32008203125,3.567423828125,0.7593857421875,0.753720703125,1,0.720390625,2,0,330,67.070395738204
2,3,136.841796875,0.871806640625,2.77884765625,237.86015625,4,0.64122265625,4,0.21831640625,0.43951953125,0.32008203125,3.567423828125,0.7593857421875,0.713857421875,1,1.705546875,2,0,330,66.9010654490107
2,3,136.841796875,0.871806640625,2.77884765625,237.86015625,4,0.64122265625,4,0.21831640625,0.43951953125,0.32008203125,3.567423828125,0.7593857421875,0.713857421875,1,0.720390625,1,0,330,67.0300608828006
2,3,136.841796875,0.871806640625,2.77884765625,237.86015625,4,0.64122265625,4,0.21831640625,0.43951953125,0.32008203125,3.567423828125,0.7593857421875,0.713857421875,1,0.720390625,2,0,232,76.0932267884323
2,2,48.990234375,0.557978515625,2.91087890625,224.33203125,4,0.66133203125,4,0.75669921875,0.71373828125,0.21862109375,3.234603515625,0.5738818359375,0.753720703125,1,1.705546875,1,0,232,68.8481735159817
2,3,48.990234375,0.557978515625,2.91087890625,224.33203125,4,0.66133203125,4,0.75669921875,0.71373828125,0.21862109375,3.234603515625,0.5738818359375,0.753720703125,1,1.705546875,1,0,232,53.8995433789954
2,2,136.841796875,0.557978515625,2.91087890625,224.33203125,4,0.66133203125,4,0.75669921875,0.71373828125,0.21862109375,3.234603515625,0.5738818359375,0.753720703125,1,1.705546875,1,0,232,66.8508371385084
2,2,48.990234375,0.871806640625,2.91087890625,224.33203125,4,0.66133203125,4,0.75669921875,0.71373828125,0.21862109375,3.234603515625,0.5738818359375,0.753720703125,1,1.705546875,1,0,232,66.3835616438356
2,2,48.990234375,0.557978515625,2.77884765625,224.33203125,4,0.66133203125,4,0.75669921875,0.71373828125,0.21862109375,3.234603515625,0.5738818359375,0.753720703125,1,1.705546875,1,0,232,68.0684931506849
2,2,48.990234375,0.557978515625,2.91087890625,237.86015625,4,0.66133203125,4,0.75669921875,0.71373828125,0.21862109375,3.234603515625,0.5738818359375,0.753720703125,1,1.705546875,1,0,232,69.0513698630137
2,2,48.990234375,0.557978515625,2.91087890625,224.33203125,4,0.64122265625,4,0.75669921875,0.71373828125,0.21862109375,3.234603515625,0.5738818359375,0.753720703125,1,1.705546875,1,0,232,69.3272450532724
2,2,48.990234375,0.557978515625,2.91087890625,224.33203125,4,0.66133203125,4,0.21831640625,0.71373828125,0.21862109375,3.234603515625,0.5738818359375,0.753720703125,1,1.705546875,1,0,232,72.8725266362253
2,2,48.990234375,0.557978515625,2.91087890625,224.33203125,4,0.66133203125,4,0.75669921875,0.43951953125,0.21862109375,3.234603515625,0.5738818359375,0.753720703125,1,1.705546875,1,0,232,67.160197869102
2,2,48.990234375,0.557978515625,2.91087890625,224.33203125,4,0.66133203125,4,0.75669921875,0.71373828125,0.32008203125,3.234603515625,0.5738818359375,0.753720703125,1,1.705546875,1,0,232,72.9143835616438
2,2,48.990234375,0.557978515625,2.91087890625,224.33203125,4,0.66133203125,4,0.75669921875,0.71373828125,0.21862109375,3.567423828125,0.5738818359375,0.753720703125,1,1.705546875,1,0,232,68.9756468797565
2,2,48.990234375,0.557978515625,2.91087890625,224.33203125,4,0.66133203125,4,0.75669921875,0.71373828125,0.21862109375,3.234603515625,0.7593857421875,0.753720703125,1,1.705546875,1,0,232,66.923896499239
2,2,48.990234375,0.557978515625,2.91087890625,224.33203125,4,0.66133203125,4,0.75669921875,0.71373828125,0.21862109375,3.234603515625,0.5738818359375,0.713857421875,1,1.705546875,1,0,232,68.070395738204
2,2,48.990234375,0.557978515625,2.91087890625,224.33203125,4,0.66133203125,4,0.75669921875,0.71373828125,0.21862109375,3.234603515625,0.5738818359375,0.753720703125,1,0.720390625,1,0,232,68.0064687975647
2,2,48.990234375,0.557978515625,2.91087890625,224.33203125,4,0.66133203125,4,0.75669921875,0.71373828125,0.21862109375,3.234603515625,0.5738818359375,0.753720703125,1,1.705546875,2,0,232,66.646499238965
2,2,48.990234375,0.557978515625,2.91087890625,224.33203125,4,0.66133203125,4,0.75669921875,0.71373828125,0.21862109375,3.234603515625,0.5738818359375,0.753720703125,1,1.705546875,1,0,330,77.0787671232877
2,2,123.841796875,1.066806640625,2.90884765625,284.66015625,1,0.25122265625,2,0.76431640625,0.67351953125,0.24208203125,5.452423828125,0.6748857421875,0.778857421875,1,1.240390625,2,1,73,92.4939117199391
3,2,123.841796875,1.066806640625,2.90884765625,284.66015625,1,0.25122265625,2,0.76431640625,0.67351953125,0.24208203125,5.452423828125,0.6748857421875,0.778857421875,1,1.240390625,2,1,73,93.66400304414
2,3,123.841796875,1.066806640625,2.90884765625,284.66015625,1,0.25122265625,2,0.76431640625,0.67351953125,0.24208203125,5.452423828125,0.6748857421875,0.778857421875,1,1.240390625,2,1,73,85.0574581430746
2,2,113.990234375,1.066806640625,2.90884765625,284.66015625,1,0.25122265625,2,0.76431640625,0.67351953125,0.24208203125,5.452423828125,0.6748857421875,0.778857421875,1,1.240390625,2,1,73,92.5658295281583
2,2,123.841796875,0.752978515625,2.90884765625,284.66015625,1,0.25122265625,2,0.76431640625,0.67351953125,0.24208203125,5.452423828125,0.6748857421875,0.778857421875,1,1.240390625,2,1,73,92.8371385083714
2,2,123.841796875,1.066806640625,2.78087890625,284.66015625,1,0.25122265625,2,0.76431640625,0.67351953125,0.24208203125,5.452423828125,0.6748857421875,0.778857421875,1,1.240390625,2,1,73,92.3249619482496
2,2,123.841796875,1.066806640625,2.90884765625,83.93203125,1,0.25122265625,2,0.76431640625,0.67351953125,0.24208203125,5.452423828125,0.6748857421875,0.778857421875,1,1.240390625,2,1,73,90.4836377473364
2,2,123.841796875,1.066806640625,2.90884765625,284.66015625,1,0.27133203125,2,0.76431640625,0.67351953125,0.24208203125,5.452423828125,0.6748857421875,0.778857421875,1,1.240390625,2,1,73,92.0791476407915
2,2,123.841796875,1.066806640625,2.90884765625,284.66015625,1,0.25122265625,1,0.76431640625,0.67351953125,0.24208203125,5.452423828125,0.6748857421875,0.778857421875,1,1.240390625,2,1,73,88.9665144596651
2,2,123.841796875,1.066806640625,2.90884765625,284.66015625,1,0.25122265625,2,0.52269921875,0.67351953125,0.24208203125,5.452423828125,0.6748857421875,0.778857421875,1,1.240390625,2,1,73,93.9737442922374
2,2,123.841796875,1.066806640625,2.90884765625,284.66015625,1,0.25122265625,2,0.76431640625,0.47973828125,0.24208203125,5.452423828125,0.6748857421875,0.778857421875,1,1.240390625,2,1,73,93.0232115677321
2,2,123.841796875,1.066806640625,2.90884765625,284.66015625,1,0.25122265625,2,0.76431640625,0.67351953125,0.76462109375,5.452423828125,0.6748857421875,0.778857421875,1,1.240390625,2,1,73,93.2130898021309
2,2,123.841796875,1.066806640625,2.90884765625,284.66015625,1,0.25122265625,2,0.76431640625,0.67351953125,0.24208203125,2.857603515625,0.6748857421875,0.778857421875,1,1.240390625,2,1,73,92.603500761035
2,2,123.841796875,1.066806640625,2.90884765625,284.66015625,1,0.25122265625,2,0.76431640625,0.67351953125,0.24208203125,5.452423828125,0.3203818359375,0.778857421875,1,1.240390625,2,1,73,93.5821917808219
2,2,123.841796875,1.066806640625,2.90884765625,284.66015625,1,0.25122265625,2,0.76431640625,0.67351953125,0.24208203125,5.452423828125,0.6748857421875,0.558720703125,1,1.240390625,2,1,73,91.7100456621005
2,2,123.841796875,1.066806640625,2.90884765625,284.66015625,1,0.25122265625,2,0.76431640625,0.67351953125,0.24208203125,5.452423828125,0.6748857421875,0.778857421875,0,1.240390625,2,1,73,84.2313546423135
2,2,123.841796875,1.066806640625,2.90884765625,284.66015625,1,0.25122265625,2,0.76431640625,0.67351953125,0.24208203125,5.452423828125,0.6748857421875,0.778857421875,1,1.185546875,2,1,73,92.488203957382
2,2,123.841796875,1.066806640625,2.90884765625,284.66015625,1,0.25122265625,2,0.76431640625,0.67351953125,0.24208203125,5.452423828125,0.6748857421875,0.778857421875,1,1.240390625,1,1,73,90.2762557077626
2,2,123.841796875,1.066806640625,2.90884765625,284.66015625,1,0.25122265625,2,0.76431640625,0.67351953125,0.24208203125,5.452423828125,0.6748857421875,0.778857421875,1,1.240390625,2,1,284,59.0928462709285
2,3,113.990234375,0.752978515625,2.78087890625,83.93203125,1,0.27133203125,1,0.52269921875,0.47973828125,0.76462109375,2.857603515625,0.3203818359375,0.558720703125,0,1.185546875,1,1,284,53.7066210045662
3,2,113.990234375,0.752978515625,2.78087890625,83.93203125,1,0.27133203125,1,0.52269921875,0.47973828125,0.76462109375,2.857603515625,0.3203818359375,0.558720703125,0,1.185546875,1,1,284,55.6864535768645
3,3,123.841796875,0.752978515625,2.78087890625,83.93203125,1,0.27133203125,1,0.52269921875,0.47973828125,0.76462109375,2.857603515625,0.3203818359375,0.558720703125,0,1.185546875,1,1,284,55.0129375951294
3,3,113.990234375,1.066806640625,2.78087890625,83.93203125,1,0.27133203125,1,0.52269921875,0.47973828125,0.76462109375,2.857603515625,0.3203818359375,0.558720703125,0,1.185546875,1,1,284,54.8470319634703
3,3,113.990234375,0.752978515625,2.90884765625,83.93203125,1,0.27133203125,1,0.52269921875,0.47973828125,0.76462109375,2.857603515625,0.3203818359375,0.558720703125,0,1.185546875,1,1,284,54.9189497716895
3,3,113.990234375,0.752978515625,2.78087890625,284.66015625,1,0.27133203125,1,0.52269921875,0.47973828125,0.76462109375,2.857603515625,0.3203818359375,0.558720703125,0,1.185546875,1,1,284,55.9159056316591
3,3,113.990234375,0.752978515625,2.78087890625,83.93203125,1,0.27133203125,1,0.52269921875,0.47973828125,0.76462109375,2.857603515625,0.3203818359375,0.558720703125,0,1.185546875,1,1,284,55.1541095890411
3,3,113.990234375,0.752978515625,2.78087890625,83.93203125,1,0.25122265625,1,0.52269921875,0.47973828125,0.76462109375,2.857603515625,0.3203818359375,0.558720703125,0,1.185546875,1,1,284,55.0163622526636
3,3,113.990234375,0.752978515625,2.78087890625,83.93203125,1,0.27133203125,2,0.52269921875,0.47973828125,0.76462109375,2.857603515625,0.3203818359375,0.558720703125,0,1.185546875,1,1,284,55.0254946727549
3,3,113.990234375,0.752978515625,2.78087890625,83.93203125,1,0.27133203125,1,0.76431640625,0.47973828125,0.76462109375,2.857603515625,0.3203818359375,0.558720703125,0,1.185546875,1,1,284,59.929604261796
3,3,113.990234375,0.752978515625,2.78087890625,83.93203125,1,0.27133203125,1,0.52269921875,0.67351953125,0.76462109375,2.857603515625,0.3203818359375,0.558720703125,0,1.185546875,1,1,284,55.2541856925419
